method,architecture_id,training_seed,context_seed,context_size,region_id,region,valid_bin_count,excluded_bin_count,events_in_valid_bins,mae_percentage_points,rmse_percentage_points
CNP,m0,0,100,2000,DEP,Tl-208 DEP 1592 keV,6,0,1323,6.758037469948036,10.519494706654362
CNP,m0,0,100,2000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,8.877162644617565,12.987136736560714
CNP,m0,0,100,2000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.526077734924069,5.280242059294706
CNP,m0,0,100,2000,SE,Tl-208 SE 2103 keV,6,0,2023,11.35979482821576,15.727284346107783
CNP,m0,0,100,2000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,4.584337428303497,5.47329106295291
CNP,m0,0,100,2000,FE,Tl-208 FE 2614 keV,5,1,8709,3.4998315990095348,4.18799348683376
CNP,m0,0,100,2000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,9.370906832165831,10.111308883919799
CNP,m0,0,101,2000,full,Full 500-3000 keV,442,58,114299,4.7676775701085266,6.543779329793699
CNP,m0,0,101,2000,DEP,Tl-208 DEP 1592 keV,6,0,1323,6.860050193771228,10.648761646345026
CNP,m0,0,101,2000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,8.979787298427343,12.863825730861608
CNP,m0,0,101,2000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.406536760221383,5.174683514140266
CNP,m0,0,101,2000,SE,Tl-208 SE 2103 keV,6,0,2023,11.012411940336843,15.478331926715638
CNP,m0,0,101,2000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,4.8064160893201775,5.709781848483382
CNP,m0,0,101,2000,FE,Tl-208 FE 2614 keV,5,1,8709,3.748934302254619,4.438304517311615
CNP,m0,0,101,2000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,9.19822302218305,9.934483761793423
CNP,m0,0,102,2000,full,Full 500-3000 keV,442,58,114299,4.777122281031083,6.564883368420185
CNP,m0,0,102,2000,DEP,Tl-208 DEP 1592 keV,6,0,1323,6.808619885243298,10.582723978740946
CNP,m0,0,102,2000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,8.928142495369286,12.925156572424946
CNP,m0,0,102,2000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.465854175376484,5.225212958172241
CNP,m0,0,102,2000,SE,Tl-208 SE 2103 keV,6,0,2023,11.186851636230227,15.602854888083773
CNP,m0,0,102,2000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,4.6903224149518925,5.588924240733758
CNP,m0,0,102,2000,FE,Tl-208 FE 2614 keV,5,1,8709,3.602209851980505,4.314957661711332
CNP,m0,0,102,2000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,9.280319957031661,10.01853195323328
CNP,m0,0,103,2000,full,Full 500-3000 keV,442,58,114299,4.765694351745367,6.538224168244235
CNP,m0,0,103,2000,DEP,Tl-208 DEP 1592 keV,6,0,1323,6.877011333129319,10.670810176175488
CNP,m0,0,103,2000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,8.996779456706824,12.844089886543516
CNP,m0,0,103,2000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.388723270813273,5.159454987493381
CNP,m0,0,103,2000,SE,Tl-208 SE 2103 keV,6,0,2023,10.956589005144428,15.438674024623742
CNP,m0,0,103,2000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,4.844971608597863,5.748641185305379
CNP,m0,0,103,2000,FE,Tl-208 FE 2614 keV,5,1,8709,3.797014852828114,4.479115336381592
CNP,m0,0,103,2000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,9.173033597034317,9.908617085067078
CNP,m0,0,104,2000,full,Full 500-3000 keV,442,58,114299,4.824453052645101,6.652833208483076
CNP,m0,0,104,2000,DEP,Tl-208 DEP 1592 keV,6,0,1323,6.637140913124311,10.375822088909567
CNP,m0,0,104,2000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,8.874210221892277,13.141429857491202
CNP,m0,0,104,2000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.670279646996174,5.430400815951164
CNP,m0,0,104,2000,SE,Tl-208 SE 2103 keV,6,0,2023,11.768925369432914,16.025329989731606
CNP,m0,0,104,2000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,4.343947332801988,5.222935226264326
CNP,m0,0,104,2000,FE,Tl-208 FE 2614 keV,5,1,8709,3.2522929153829754,3.855741761275424
CNP,m0,0,104,2000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,9.642977484749036,10.39064290826723
CNP,m0,0,105,2000,full,Full 500-3000 keV,442,58,114299,4.800389346449689,6.609345300978109
CNP,m0,0,105,2000,DEP,Tl-208 DEP 1592 keV,6,0,1323,6.714469641907635,10.466589337278172
CNP,m0,0,105,2000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,8.874351351990068,13.041844647406005
CNP,m0,0,105,2000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.57897040427065,5.332418873319109
CNP,m0,0,105,2000,SE,Tl-208 SE 2103 keV,6,0,2023,11.508972832653253,15.835455094156279
CNP,m0,0,105,2000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,4.500327690882947,5.3844500643433815
CNP,m0,0,105,2000,FE,Tl-208 FE 2614 keV,5,1,8709,3.399565596817856,4.0517604792872675
CNP,m0,0,105,2000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,9.494286617193676,10.235771866087775
CNP,m0,0,106,2000,full,Full 500-3000 keV,442,58,114299,4.792101729058334,6.59510075224113
CNP,m0,0,106,2000,DEP,Tl-208 DEP 1592 keV,6,0,1323,6.739060309968388,10.496280316700618
CNP,m0,0,106,2000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,8.87449844358929,13.010895133875987
CNP,m0,0,106,2000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.549332782387878,5.3026953878280425
CNP,m0,0,106,2000,SE,Tl-208 SE 2103 keV,6,0,2023,11.42381375934191,15.77361688623832
CNP,m0,0,106,2000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,4.552248966063629,5.440220062090306
CNP,m0,0,106,2000,FE,Tl-208 FE 2614 keV,5,1,8709,3.4447543511254413,4.113050778322707
CNP,m0,0,106,2000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,9.44720746477102,10.18755608610218
CNP,m0,0,107,2000,full,Full 500-3000 keV,442,58,114299,4.76301929482772,6.528379915775963
CNP,m0,0,107,2000,DEP,Tl-208 DEP 1592 keV,6,0,1323,6.907601133627363,10.711478650540942
CNP,m0,0,107,2000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.027629213742939,12.80856763487754
CNP,m0,0,107,2000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.355993038399007,5.132799738806925
CNP,m0,0,107,2000,SE,Tl-208 SE 2103 keV,6,0,2023,10.853371697303423,15.365571226531898
CNP,m0,0,107,2000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,4.919663978830155,5.822070883209044
CNP,m0,0,107,2000,FE,Tl-208 FE 2614 keV,5,1,8709,3.883738847072942,4.55291686673624
CNP,m0,0,107,2000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,9.126186078868455,9.860842075856093
CNP,m0,0,108,2000,full,Full 500-3000 keV,442,58,114299,4.766366708895512,6.541334891551033
CNP,m0,0,108,2000,DEP,Tl-208 DEP 1592 keV,6,0,1323,6.865214121315627,10.65555986990402
CNP,m0,0,108,2000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,8.984991323623914,12.85772446732959
CNP,m0,0,108,2000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.401243190689883,5.17012011911782
CNP,m0,0,108,2000,SE,Tl-208 SE 2103 keV,6,0,2023,10.995402065264324,15.466229596756948
CNP,m0,0,108,2000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,4.82000358594739,5.7241557455818874
CNP,m0,0,108,2000,FE,Tl-208 FE 2614 keV,5,1,8709,3.7554626368203605,4.443908345648143
CNP,m0,0,108,2000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,9.200647024054097,9.936371191013984
CNP,m0,0,109,2000,full,Full 500-3000 keV,442,58,114299,4.772849563235285,6.5535015952229045
CNP,m0,0,109,2000,DEP,Tl-208 DEP 1592 keV,6,0,1323,6.839380017125661,10.621923569638103
CNP,m0,0,109,2000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,8.958933453853874,12.88844119721994
CNP,m0,0,109,2000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.430473301551556,5.195226105028154
CNP,m0,0,109,2000,SE,Tl-208 SE 2103 keV,6,0,2023,11.08590011886045,15.530669624501964
CNP,m0,0,109,2000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,4.757226794240039,5.6577605668107305
CNP,m0,0,109,2000,FE,Tl-208 FE 2614 keV,5,1,8709,3.691849655522356,4.389990037951078
CNP,m0,0,109,2000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,9.231786743068547,9.968429748255666
CNP,m0,1,100,250,full,Full 500-3000 keV,442,58,114299,4.642481500558559,6.347771525322137
CNP,m0,1,100,250,DEP,Tl-208 DEP 1592 keV,6,0,1323,6.9664818229869185,10.806658657036309
CNP,m0,1,100,250,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.088524135511854,12.734337866956228
CNP,m0,1,100,250,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.2826089475555875,5.077285056124456
CNP,m0,1,100,250,SE,Tl-208 SE 2103 keV,6,0,2023,10.998598729813137,15.452707619831216
CNP,m0,1,100,250,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,4.478255878758071,5.427270558284892
CNP,m0,1,100,250,FE,Tl-208 FE 2614 keV,5,1,8709,5.911863757263982,6.421022293790231
CNP,m0,1,100,250,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.596296600566951,8.462881118970143
CNP,m0,1,101,250,full,Full 500-3000 keV,442,58,114299,4.671170234631734,6.3463078084300335
CNP,m0,1,101,250,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.0883662716638085,10.979606418119355
CNP,m0,1,101,250,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.211807797093597,12.60330328209332
CNP,m0,1,101,250,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.176891263125717,5.0049459931408595
CNP,m0,1,101,250,SE,Tl-208 SE 2103 keV,6,0,2023,10.572798588373043,15.153195084468587
CNP,m0,1,101,250,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,4.874549502535268,5.877108582336968
CNP,m0,1,101,250,FE,Tl-208 FE 2614 keV,5,1,8709,6.453011143646728,6.923147286825328
CNP,m0,1,101,250,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.3183627575740235,8.222304259626586
CNP,m0,1,102,250,full,Full 500-3000 keV,442,58,114299,4.672099429624517,6.346908372454392
CNP,m0,1,102,250,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.077642810046993,10.964172149082211
CNP,m0,1,102,250,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.201089921353706,12.61429137747716
CNP,m0,1,102,250,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.185494034625084,5.00983100929577
CNP,m0,1,102,250,SE,Tl-208 SE 2103 keV,6,0,2023,10.589576071966674,15.165076549964427
CNP,m0,1,102,250,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,4.890049883060517,5.8976742713945844
CNP,m0,1,102,250,FE,Tl-208 FE 2614 keV,5,1,8709,6.466814059533455,6.936121997149133
CNP,m0,1,102,250,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.318444204360376,8.220872247611185
CNP,m0,1,103,250,full,Full 500-3000 keV,442,58,114299,4.660777939638967,6.347072516781129
CNP,m0,1,103,250,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.035797669542814,10.903699791418862
CNP,m0,1,103,250,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.158211106832825,12.659338195718176
CNP,m0,1,103,250,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.220701878946898,5.032478914439003
CNP,m0,1,103,250,SE,Tl-208 SE 2103 keV,6,0,2023,10.788577253398053,15.303544421573163
CNP,m0,1,103,250,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,4.561393967175833,5.508090042594472
CNP,m0,1,103,250,FE,Tl-208 FE 2614 keV,5,1,8709,5.910173959347773,6.419559194512262
CNP,m0,1,103,250,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.61451378432051,8.476968159302492
CNP,m0,1,104,250,full,Full 500-3000 keV,442,58,114299,4.677016407044309,6.347605180893765
CNP,m0,1,104,250,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.091378962799584,10.983855963426029
CNP,m0,1,104,250,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.214533241951704,12.600621152222663
CNP,m0,1,104,250,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.172862581235351,5.002514463706492
CNP,m0,1,104,250,SE,Tl-208 SE 2103 keV,6,0,2023,10.556962130382756,15.141874397419059
CNP,m0,1,104,250,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,4.840094354306382,5.832828996523871
CNP,m0,1,104,250,FE,Tl-208 FE 2614 keV,5,1,8709,6.328924015030271,6.80768994969579
CNP,m0,1,104,250,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.397305678240509,8.28799791711923
CNP,m0,1,105,250,full,Full 500-3000 keV,442,58,114299,4.662716152037186,6.345588131907198
CNP,m0,1,105,250,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.04597072919456,10.91806411471938
CNP,m0,1,105,250,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.168321903278331,12.648586573889364
CNP,m0,1,105,250,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.21293064356642,5.02711594159762
CNP,m0,1,105,250,SE,Tl-208 SE 2103 keV,6,0,2023,10.736228897975453,15.267060105842715
CNP,m0,1,105,250,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,4.6605666948979945,5.630779199617805
CNP,m0,1,105,250,FE,Tl-208 FE 2614 keV,5,1,8709,6.091343937790908,6.586981758461126
CNP,m0,1,105,250,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.522509458362816,8.396369459431725
CNP,m0,1,106,250,full,Full 500-3000 keV,442,58,114299,4.695835838347411,6.356827122729296
CNP,m0,1,106,250,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.144062993719152,11.062032150932529
CNP,m0,1,106,250,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.268137786132012,12.546732043131078
CNP,m0,1,106,250,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.132308981358994,4.98148199761809
CNP,m0,1,106,250,SE,Tl-208 SE 2103 keV,6,0,2023,10.36626500683306,15.010266151331543
CNP,m0,1,106,250,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,5.0878006449067446,6.103034801013794
CNP,m0,1,106,250,FE,Tl-208 FE 2614 keV,5,1,8709,6.664907827657236,7.121383273150005
CNP,m0,1,106,250,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.226411584534888,8.143083132990013
CNP,m0,1,107,250,full,Full 500-3000 keV,442,58,114299,4.656286413092689,6.343867073837026
CNP,m0,1,107,250,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.026199841000462,10.890170554978905
CNP,m0,1,107,250,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.148967761486158,12.668778536849118
CNP,m0,1,107,250,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.227899905841888,5.037211992024471
CNP,m0,1,107,250,SE,Tl-208 SE 2103 keV,6,0,2023,10.760518654803652,15.284800712135155
CNP,m0,1,107,250,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,4.730926498406924,5.721772230315242
CNP,m0,1,107,250,FE,Tl-208 FE 2614 keV,5,1,8709,6.269787843658096,6.752411343043735
CNP,m0,1,107,250,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.4149352401170265,8.304684427664652
CNP,m0,1,108,250,full,Full 500-3000 keV,442,58,114299,4.641876047366522,6.3629450371765195
CNP,m0,1,108,250,DEP,Tl-208 DEP 1592 keV,6,0,1323,6.901374136394773,10.717618610847696
CNP,m0,1,108,250,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.022813316710959,12.808655990311335
CNP,m0,1,108,250,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.341105300521598,5.123413255594204
CNP,m0,1,108,250,SE,Tl-208 SE 2103 keV,6,0,2023,11.2113557844709,15.604098147510115
CNP,m0,1,108,250,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,4.226429432604984,5.140248860534115
CNP,m0,1,108,250,FE,Tl-208 FE 2614 keV,5,1,8709,5.46554168498667,6.0119672951509
CNP,m0,1,108,250,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.827047457857236,8.67022828660414
CNP,m0,1,109,250,full,Full 500-3000 keV,442,58,114299,4.734055153027769,6.380867260334079
CNP,m0,1,109,250,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.220714087876584,11.178465395735712
CNP,m0,1,109,250,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.34528151080909,12.471415592703808
CNP,m0,1,109,250,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.076808351533634,4.959890233962716
CNP,m0,1,109,250,SE,Tl-208 SE 2103 keV,6,0,2023,10.093208212742377,14.82342616218823
CNP,m0,1,109,250,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,5.421384475992584,6.444035489620148
CNP,m0,1,109,250,FE,Tl-208 FE 2614 keV,5,1,8709,7.023750093207151,7.458696179583677
CNP,m0,1,109,250,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.051394193874103,7.998445268125151
CNP,m0,1,100,500,full,Full 500-3000 keV,442,58,114299,4.709385089735479,6.367537388824145
CNP,m0,1,100,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.17501780916675,11.10863777493803
CNP,m0,1,100,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.298739222759382,12.515777804153974
CNP,m0,1,100,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.112940587187072,4.9725598132623885
CNP,m0,1,100,500,SE,Tl-208 SE 2103 keV,6,0,2023,10.26405411450539,14.940236029375612
CNP,m0,1,100,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,5.294493246543321,6.318872598055403
CNP,m0,1,100,500,FE,Tl-208 FE 2614 keV,5,1,8709,6.962673521934351,7.401389798967739
CNP,m0,1,100,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.071169921202189,8.01597584926181
CNP,m0,1,101,500,full,Full 500-3000 keV,442,58,114299,4.694717545846672,6.358097360791713
CNP,m0,1,101,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.147250641825359,11.066792738244148
CNP,m0,1,101,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.27124030731446,12.543033970209013
CNP,m0,1,101,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.130848360542189,4.9806961576927735
CNP,m0,1,101,500,SE,Tl-208 SE 2103 keV,6,0,2023,10.355174940759984,15.002734314791397
CNP,m0,1,101,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,5.150519500270207,6.170322918498897
CNP,m0,1,101,500,FE,Tl-208 FE 2614 keV,5,1,8709,6.796647201303345,7.245142234191405
CNP,m0,1,101,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.147525548118513,8.079333554052539
CNP,m0,1,102,500,full,Full 500-3000 keV,442,58,114299,4.724659802143151,6.3770584343017855
CNP,m0,1,102,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.205181417253538,11.154667533259625
CNP,m0,1,102,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.329667622102997,12.486244770242045
CNP,m0,1,102,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.089427209009068,4.963781257336733
CNP,m0,1,102,500,SE,Tl-208 SE 2103 keV,6,0,2023,10.14881400690704,14.861557945712073
CNP,m0,1,102,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,5.410585631771882,6.4373215907675805
CNP,m0,1,102,500,FE,Tl-208 FE 2614 keV,5,1,8709,7.073511383867722,7.5057577199660175
CNP,m0,1,102,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.015818581498435,7.971429851700959
CNP,m0,1,103,500,full,Full 500-3000 keV,442,58,114299,4.652450036540009,6.345176266115087
CNP,m0,1,103,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.013487349975351,10.871889400694089
CNP,m0,1,103,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.1356642576301,12.683492055535314
CNP,m0,1,103,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.239655774598938,5.045964553998247
CNP,m0,1,103,500,SE,Tl-208 SE 2103 keV,6,0,2023,10.842638604996969,15.341973177070958
CNP,m0,1,103,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,4.583868972763938,5.543986537433275
CNP,m0,1,103,500,FE,Tl-208 FE 2614 keV,5,1,8709,6.016739698980151,6.517939303425381
CNP,m0,1,103,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.549694670758239,8.420608600784856
CNP,m0,1,104,500,full,Full 500-3000 keV,442,58,114299,4.69214387817188,6.353746706154211
CNP,m0,1,104,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.1367203234766485,11.050692464262141
CNP,m0,1,104,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.260086732145785,12.554412662005973
CNP,m0,1,104,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.137809958027711,4.984085826224397
CNP,m0,1,104,500,SE,Tl-208 SE 2103 keV,6,0,2023,10.409290878992184,15.039525447243642
CNP,m0,1,104,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,4.991861571952826,5.99622680626243
CNP,m0,1,104,500,FE,Tl-208 FE 2614 keV,5,1,8709,6.51584949620935,6.981979414299517
CNP,m0,1,104,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.305520982206529,8.209176146823854
CNP,m0,1,105,500,full,Full 500-3000 keV,442,58,114299,4.679970140035446,6.348834642793963
CNP,m0,1,105,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.100746529851736,10.99756263735145
CNP,m0,1,105,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.223649646977917,12.591182076002747
CNP,m0,1,105,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.167318936928844,4.999560131307685
CNP,m0,1,105,500,SE,Tl-208 SE 2103 keV,6,0,2023,10.539810656145464,15.130014839806478
CNP,m0,1,105,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,4.863386961907457,5.858685353155797
CNP,m0,1,105,500,FE,Tl-208 FE 2614 keV,5,1,8709,6.359633285592706,6.836169230662979
CNP,m0,1,105,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.3872334602771,8.27791315612174
CNP,m0,1,106,500,full,Full 500-3000 keV,442,58,114299,4.6901488349164255,6.3544241029940745
CNP,m0,1,106,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.132378071703456,11.044567566540822
CNP,m0,1,106,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.256175783605448,12.558301385003842
CNP,m0,1,106,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.1413659109687435,4.986036380839305
CNP,m0,1,106,500,SE,Tl-208 SE 2103 keV,6,0,2023,10.409365715821684,15.039923427429958
CNP,m0,1,106,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,5.052089460762743,6.06831952886277
CNP,m0,1,106,500,FE,Tl-208 FE 2614 keV,5,1,8709,6.6424311107769665,7.100412670888094
CNP,m0,1,106,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.233841976268261,8.150097830812744
CNP,m0,1,107,500,full,Full 500-3000 keV,442,58,114299,4.66306102833083,6.344770231434888
CNP,m0,1,107,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.04928729569262,10.922930140744473
CNP,m0,1,107,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.171946890833297,12.644711183819535
CNP,m0,1,107,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.209294491490257,5.024658299523417
CNP,m0,1,107,500,SE,Tl-208 SE 2103 keV,6,0,2023,10.70639497504652,15.246407081823826
CNP,m0,1,107,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,4.7226784951947165,5.705523524975121
CNP,m0,1,107,500,FE,Tl-208 FE 2614 keV,5,1,8709,6.207834042784992,6.694880957821538
CNP,m0,1,107,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.456001541203176,8.338545037691848
CNP,m0,1,108,500,full,Full 500-3000 keV,442,58,114299,4.645891797761668,6.345378391197569
CNP,m0,1,108,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,6.985679428972208,10.832860278541837
CNP,m0,1,108,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.107764037941767,12.71340185428515
CNP,m0,1,108,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.263352738527506,5.063077051332704
CNP,m0,1,108,500,SE,Tl-208 SE 2103 keV,6,0,2023,10.920700838653024,15.397389542165243
CNP,m0,1,108,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,4.548727107182173,5.508813458273494
CNP,m0,1,108,500,FE,Tl-208 FE 2614 keV,5,1,8709,6.006958311733688,6.508938588411817
CNP,m0,1,108,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.547208693836207,8.419482091297795
