method,architecture_id,training_budget,training_seed,context_seed,context_size,region_id,region,valid_bin_count,excluded_bin_count,events_in_valid_bins,mae_percentage_points,rmse_percentage_points
Density-guided CNP (ours),ours,18866,1,108,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,11.533746044969169,14.839565484332226
Density-guided CNP (ours),ours,18866,1,109,500,full,Full 500-3000 keV,442,58,114299,4.547539069108181,6.27408390144529
Density-guided CNP (ours),ours,18866,1,109,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,2.8157965336047623,3.333991402405404
Density-guided CNP (ours),ours,18866,1,109,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,3.202818925710497,3.919937620682775
Density-guided CNP (ours),ours,18866,1,109,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.858249415139492,5.532552752294082
Density-guided CNP (ours),ours,18866,1,109,500,SE,Tl-208 SE 2103 keV,6,0,2023,3.3149426975482585,4.605633616811062
Density-guided CNP (ours),ours,18866,1,109,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,2.978696529572846,3.5385903331380253
Density-guided CNP (ours),ours,18866,1,109,500,FE,Tl-208 FE 2614 keV,5,1,8709,4.6132321018525335,5.063862444698521
Density-guided CNP (ours),ours,18866,1,109,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,19.68451874449017,20.956177744915365
Density-guided CNP (ours),ours,18866,2,100,500,full,Full 500-3000 keV,442,58,114299,4.482120291308707,6.011288018018305
Density-guided CNP (ours),ours,18866,2,100,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,2.811183530078356,3.379230560318818
Density-guided CNP (ours),ours,18866,2,100,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,2.508602933968008,2.9807325612163758
Density-guided CNP (ours),ours,18866,2,100,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,5.014675845789506,5.686094149414108
Density-guided CNP (ours),ours,18866,2,100,500,SE,Tl-208 SE 2103 keV,6,0,2023,3.2993140797133345,4.477694999516486
Density-guided CNP (ours),ours,18866,2,100,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,3.0248155238951107,3.62246915374974
Density-guided CNP (ours),ours,18866,2,100,500,FE,Tl-208 FE 2614 keV,5,1,8709,4.463079113451491,5.413098666723175
Density-guided CNP (ours),ours,18866,2,100,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,15.342519278424248,18.29163465841582
Density-guided CNP (ours),ours,18866,2,101,500,full,Full 500-3000 keV,442,58,114299,4.345300987064442,5.505719810372038
Density-guided CNP (ours),ours,18866,2,101,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,2.785435193321108,3.602241019755372
Density-guided CNP (ours),ours,18866,2,101,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,2.742534665364553,3.4286605613454126
Density-guided CNP (ours),ours,18866,2,101,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,5.285268745988429,5.9586606779840405
Density-guided CNP (ours),ours,18866,2,101,500,SE,Tl-208 SE 2103 keV,6,0,2023,3.3100688221255647,4.5129739359255225
Density-guided CNP (ours),ours,18866,2,101,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,3.118503157750381,3.803373001681339
Density-guided CNP (ours),ours,18866,2,101,500,FE,Tl-208 FE 2614 keV,5,1,8709,5.559523921652902,6.592851092822462
Density-guided CNP (ours),ours,18866,2,101,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,8.710266958846152,11.064004720349656
Density-guided CNP (ours),ours,18866,2,102,500,full,Full 500-3000 keV,442,58,114299,4.36141984712373,5.587254257140336
Density-guided CNP (ours),ours,18866,2,102,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,2.809675216787761,3.516155779154811
Density-guided CNP (ours),ours,18866,2,102,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,2.6021870931473523,2.946216379748618
Density-guided CNP (ours),ours,18866,2,102,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,5.204976632255133,5.869425371005659
Density-guided CNP (ours),ours,18866,2,102,500,SE,Tl-208 SE 2103 keV,6,0,2023,3.287126126570663,4.430479329382342
Density-guided CNP (ours),ours,18866,2,102,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,3.042082900134968,3.664796559850757
Density-guided CNP (ours),ours,18866,2,102,500,FE,Tl-208 FE 2614 keV,5,1,8709,4.384487431206343,5.811193191895195
Density-guided CNP (ours),ours,18866,2,102,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,9.913833469925676,12.760944438412915
Density-guided CNP (ours),ours,18866,2,103,500,full,Full 500-3000 keV,442,58,114299,4.751828002109275,6.587562609291671
Density-guided CNP (ours),ours,18866,2,103,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,2.7801038259052206,3.3894016797586253
Density-guided CNP (ours),ours,18866,2,103,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,2.524394063502346,2.9266905690699536
Density-guided CNP (ours),ours,18866,2,103,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,5.144137038798442,5.8161416574974805
Density-guided CNP (ours),ours,18866,2,103,500,SE,Tl-208 SE 2103 keV,6,0,2023,3.326882964739089,4.680653376666878
Density-guided CNP (ours),ours,18866,2,103,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,3.0063374061193047,3.589824806691342
Density-guided CNP (ours),ours,18866,2,103,500,FE,Tl-208 FE 2614 keV,5,1,8709,4.357090156760292,5.389532774467101
Density-guided CNP (ours),ours,18866,2,103,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,22.028038206895733,23.418116544479737
Density-guided CNP (ours),ours,18866,2,104,500,full,Full 500-3000 keV,442,58,114299,4.436744410247558,5.849049993048914
Density-guided CNP (ours),ours,18866,2,104,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,2.7760374454772845,3.602363650172369
Density-guided CNP (ours),ours,18866,2,104,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,2.7621118119504424,3.5253563560611765
Density-guided CNP (ours),ours,18866,2,104,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,5.29022737054108,5.963674623124255
Density-guided CNP (ours),ours,18866,2,104,500,SE,Tl-208 SE 2103 keV,6,0,2023,3.3119728783531333,4.513388135988457
Density-guided CNP (ours),ours,18866,2,104,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,3.0761098741093558,3.7247020118011114
Density-guided CNP (ours),ours,18866,2,104,500,FE,Tl-208 FE 2614 keV,5,1,8709,4.279180347920933,5.675770591617891
Density-guided CNP (ours),ours,18866,2,104,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,11.561254602418334,15.23144444675881
Density-guided CNP (ours),ours,18866,2,105,500,full,Full 500-3000 keV,442,58,114299,4.8148140343664805,6.859207323035286
Density-guided CNP (ours),ours,18866,2,105,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,2.805712437897874,3.496903677599276
Density-guided CNP (ours),ours,18866,2,105,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,2.588080762066995,2.9138555545392286
Density-guided CNP (ours),ours,18866,2,105,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,5.233323120036569,5.904309710655165
Density-guided CNP (ours),ours,18866,2,105,500,SE,Tl-208 SE 2103 keV,6,0,2023,3.32178441203562,4.612949106153256
Density-guided CNP (ours),ours,18866,2,105,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,3.0185243228908973,3.611695667818292
Density-guided CNP (ours),ours,18866,2,105,500,FE,Tl-208 FE 2614 keV,5,1,8709,4.728497817814386,5.512285354848642
Density-guided CNP (ours),ours,18866,2,105,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,24.01704570780825,25.721239579356464
Density-guided CNP (ours),ours,18866,2,106,500,full,Full 500-3000 keV,442,58,114299,4.4734510759890425,5.936145618510357
Density-guided CNP (ours),ours,18866,2,106,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,2.8108913137016414,3.520449831140709
Density-guided CNP (ours),ours,18866,2,106,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,2.601679416259205,2.946365579334659
Density-guided CNP (ours),ours,18866,2,106,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,5.23177490688399,5.9033050462866985
Density-guided CNP (ours),ours,18866,2,106,500,SE,Tl-208 SE 2103 keV,6,0,2023,3.3244915566586317,4.669222828882053
Density-guided CNP (ours),ours,18866,2,106,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,3.013922978186239,3.6098653634392055
Density-guided CNP (ours),ours,18866,2,106,500,FE,Tl-208 FE 2614 keV,5,1,8709,4.261135633694401,5.402876783976573
Density-guided CNP (ours),ours,18866,2,106,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,12.668130102862026,16.363714908224885
Density-guided CNP (ours),ours,18866,2,107,500,full,Full 500-3000 keV,442,58,114299,4.781174213347268,6.684459334915063
Density-guided CNP (ours),ours,18866,2,107,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,2.795355086870392,3.5963857944930107
Density-guided CNP (ours),ours,18866,2,107,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,2.717173044262334,3.319261486871401
Density-guided CNP (ours),ours,18866,2,107,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,5.292242706938017,5.967493669429479
Density-guided CNP (ours),ours,18866,2,107,500,SE,Tl-208 SE 2103 keV,6,0,2023,3.3270003843212868,4.5818917059278
Density-guided CNP (ours),ours,18866,2,107,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,3.0581556305038182,3.697317639786842
Density-guided CNP (ours),ours,18866,2,107,500,FE,Tl-208 FE 2614 keV,5,1,8709,4.175874299826281,5.546703942593103
Density-guided CNP (ours),ours,18866,2,107,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,22.63094311259114,24.071980905230824
Density-guided CNP (ours),ours,18866,2,108,500,full,Full 500-3000 keV,442,58,114299,4.465481192410083,5.795139155891513
Density-guided CNP (ours),ours,18866,2,108,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,2.808313647411648,3.5683726235110127
Density-guided CNP (ours),ours,18866,2,108,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,2.6341959715969683,3.0301686121350198
Density-guided CNP (ours),ours,18866,2,108,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,5.2643304248866345,5.937556883110742
Density-guided CNP (ours),ours,18866,2,108,500,SE,Tl-208 SE 2103 keV,6,0,2023,3.329049326256977,4.6082215099508055
Density-guided CNP (ours),ours,18866,2,108,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,3.061246675777636,3.707113823390952
Density-guided CNP (ours),ours,18866,2,108,500,FE,Tl-208 FE 2614 keV,5,1,8709,4.750174724904068,5.982446235323782
Density-guided CNP (ours),ours,18866,2,108,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,11.399050788671945,14.393366227804632
Density-guided CNP (ours),ours,18866,2,109,500,full,Full 500-3000 keV,442,58,114299,4.679419175446666,6.434127684321932
Density-guided CNP (ours),ours,18866,2,109,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,2.812728411845207,3.5224418067778025
Density-guided CNP (ours),ours,18866,2,109,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,2.59377161532313,2.9292597984773256
Density-guided CNP (ours),ours,18866,2,109,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,5.190015515594327,5.857669279365996
Density-guided CNP (ours),ours,18866,2,109,500,SE,Tl-208 SE 2103 keV,6,0,2023,3.324883992112614,4.629635265021904
Density-guided CNP (ours),ours,18866,2,109,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,3.0115506258863936,3.6001260509612583
Density-guided CNP (ours),ours,18866,2,109,500,FE,Tl-208 FE 2614 keV,5,1,8709,4.459197527731259,5.42666714427113
Density-guided CNP (ours),ours,18866,2,109,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,20.84706782131412,22.26086432753741
CNP,m0,2000,0,100,500,full,Full 500-3000 keV,442,58,114299,6.5036217914292775,7.983203774335195
CNP,m0,2000,0,100,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,8.857100210325848,12.678563235214963
CNP,m0,2000,0,100,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,10.24711692405,11.918131301616151
CNP,m0,2000,0,100,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.424594320838022,5.6323983587330915
CNP,m0,2000,0,100,500,SE,Tl-208 SE 2103 keV,6,0,2023,8.782599014889824,13.013194552303586
CNP,m0,2000,0,100,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.984356197507266,7.793075337528145
CNP,m0,2000,0,100,500,FE,Tl-208 FE 2614 keV,5,1,8709,4.451847024334445,4.998414975038851
CNP,m0,2000,0,100,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,6.553435302814864,7.6720488614884355
CNP,m0,2000,0,101,500,full,Full 500-3000 keV,442,58,114299,6.190044575956284,7.672566566190662
CNP,m0,2000,0,101,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,8.461271829698564,12.299872704433017
CNP,m0,2000,0,101,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,10.046824488342706,11.994446651878786
CNP,m0,2000,0,101,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.198683074977364,5.346326767408235
CNP,m0,2000,0,101,500,SE,Tl-208 SE 2103 keV,6,0,2023,9.023952973463468,13.428556522258217
CNP,m0,2000,0,101,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.300775845876039,7.095191170459356
CNP,m0,2000,0,101,500,FE,Tl-208 FE 2614 keV,5,1,8709,3.6983475281094345,4.34110832365034
CNP,m0,2000,0,101,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,6.841469687972896,7.9003061026576615
CNP,m0,2000,0,102,500,full,Full 500-3000 keV,442,58,114299,6.538996888671736,8.017529235853386
CNP,m0,2000,0,102,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,8.897560615417717,12.718256901777442
CNP,m0,2000,0,102,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,10.267649683482084,11.911926129559943
CNP,m0,2000,0,102,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.4491486892604994,5.665145030574008
CNP,m0,2000,0,102,500,SE,Tl-208 SE 2103 keV,6,0,2023,8.758379000366844,12.972902867357513
CNP,m0,2000,0,102,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,7.05380778499189,7.860139865029796
CNP,m0,2000,0,102,500,FE,Tl-208 FE 2614 keV,5,1,8709,4.5085582391490036,5.049232766702716
CNP,m0,2000,0,102,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,6.534097799747954,7.656898814503515
CNP,m0,2000,0,103,500,full,Full 500-3000 keV,442,58,114299,5.763919708496262,7.2844966020216075
CNP,m0,2000,0,103,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.793775895605639,11.701473845548072
CNP,m0,2000,0,103,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.709154312029945,12.18849074220627
CNP,m0,2000,0,103,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,3.9652087640448017,5.026872008026413
CNP,m0,2000,0,103,500,SE,Tl-208 SE 2103 keV,6,0,2023,9.43340862688559,14.193244912158608
CNP,m0,2000,0,103,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,5.16130680092061,5.9322600139476505
CNP,m0,2000,0,103,500,FE,Tl-208 FE 2614 keV,5,1,8709,2.7203136155282257,3.173348973134793
CNP,m0,2000,0,103,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.503005750082115,8.472395248908667
CNP,m0,2000,0,104,500,full,Full 500-3000 keV,442,58,114299,6.0172743765416685,7.5075124263238076
CNP,m0,2000,0,104,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,8.209747939151601,12.068259205721601
CNP,m0,2000,0,104,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.919465208571753,12.057840172312856
CNP,m0,2000,0,104,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.074252454631048,5.200079860187028
CNP,m0,2000,0,104,500,SE,Tl-208 SE 2103 keV,6,0,2023,9.180316406349034,13.712456045544414
CNP,m0,2000,0,104,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,5.851986170827173,6.621172148197996
CNP,m0,2000,0,104,500,FE,Tl-208 FE 2614 keV,5,1,8709,3.2306699940076546,3.8151858347375676
CNP,m0,2000,0,104,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.132009210751327,8.141920481087773
CNP,m0,2000,0,105,500,full,Full 500-3000 keV,442,58,114299,6.062886000034831,7.5492938965065175
CNP,m0,2000,0,105,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,8.271175383858743,12.124095058025064
CNP,m0,2000,0,105,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.950653862754349,12.041254703445654
CNP,m0,2000,0,105,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.104685182483907,5.2330253575055945
CNP,m0,2000,0,105,500,SE,Tl-208 SE 2103 keV,6,0,2023,9.145035647127866,13.648123010157015
CNP,m0,2000,0,105,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,5.921220407582369,6.687642790725445
CNP,m0,2000,0,105,500,FE,Tl-208 FE 2614 keV,5,1,8709,3.2278735246793246,3.81165369068056
CNP,m0,2000,0,105,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.161496540045611,8.16653284346724
CNP,m0,2000,0,106,500,full,Full 500-3000 keV,442,58,114299,6.161087815298651,7.644553860206124
CNP,m0,2000,0,106,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,8.420562849132653,12.261904264910251
CNP,m0,2000,0,106,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,10.026084673431024,12.00378900492829
CNP,m0,2000,0,106,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.177570243329405,5.320576827600827
CNP,m0,2000,0,106,500,SE,Tl-208 SE 2103 keV,6,0,2023,9.050344673058524,13.475906361620439
CNP,m0,2000,0,106,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.214984528180152,7.001420172415239
CNP,m0,2000,0,106,500,FE,Tl-208 FE 2614 keV,5,1,8709,3.543542822775541,4.2105118049510715
CNP,m0,2000,0,106,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,6.919998044972396,7.964925954749985
CNP,m0,2000,0,107,500,full,Full 500-3000 keV,442,58,114299,5.896205646822947,7.398487533140904
CNP,m0,2000,0,107,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,8.017683153966555,11.896106652347479
CNP,m0,2000,0,107,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.822430891148432,12.11442113337766
CNP,m0,2000,0,107,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.006109669008125,5.109166841759021
CNP,m0,2000,0,107,500,SE,Tl-208 SE 2103 keV,6,0,2023,9.298455659053534,13.933842201005191
CNP,m0,2000,0,107,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,5.5174506531158425,6.279575571747152
CNP,m0,2000,0,107,500,FE,Tl-208 FE 2614 keV,5,1,8709,2.9599766547175532,3.463575969746455
CNP,m0,2000,0,107,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.339428915477547,8.325169470428177
CNP,m0,2000,0,108,500,full,Full 500-3000 keV,442,58,114299,5.745291131952125,7.269041096713594
CNP,m0,2000,0,108,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.762651817491763,11.674970048770927
CNP,m0,2000,0,108,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.693490084922034,12.199574830221039
CNP,m0,2000,0,108,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,3.9601414099857504,5.017671934874618
CNP,m0,2000,0,108,500,SE,Tl-208 SE 2103 keV,6,0,2023,9.451982689567998,14.229094938934542
CNP,m0,2000,0,108,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,5.1129172729480565,5.8853855075112405
CNP,m0,2000,0,108,500,FE,Tl-208 FE 2614 keV,5,1,8709,2.6864447061763745,3.134268197080217
CNP,m0,2000,0,108,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.524617829340877,8.492072045437496
CNP,m0,2000,0,109,500,full,Full 500-3000 keV,442,58,114299,6.368354878608175,7.851564134727627
CNP,m0,2000,0,109,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,8.695953634592176,12.522337750125715
CNP,m0,2000,0,109,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,10.165463204781194,11.945563355685557
CNP,m0,2000,0,109,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.327099430220707,5.507507579097663
CNP,m0,2000,0,109,500,SE,Tl-208 SE 2103 keV,6,0,2023,8.883618281248234,13.18405111705229
CNP,m0,2000,0,109,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.662198226811719,7.47150059979832
CNP,m0,2000,0,109,500,FE,Tl-208 FE 2614 keV,5,1,8709,4.032686398177443,4.630062135834896
CNP,m0,2000,0,109,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,6.73505339766728,7.812641894509485
CNP,m0,2000,1,100,500,full,Full 500-3000 keV,442,58,114299,5.179019000586398,6.9069833176591615
CNP,m0,2000,1,100,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,6.717554856220281,10.476619416533136
CNP,m0,2000,1,100,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,8.8366739754067,13.062181702605946
CNP,m0,2000,1,100,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,5.149573137088637,6.1031663673617755
CNP,m0,2000,1,100,500,SE,Tl-208 SE 2103 keV,6,0,2023,14.794800107712902,18.349486557368742
CNP,m0,2000,1,100,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,3.1295398838855313,3.8905226345266666
CNP,m0,2000,1,100,500,FE,Tl-208 FE 2614 keV,5,1,8709,3.0459544453899507,3.5938991235226334
