subset_id,training_budget_nominal_events,method,architecture_id,training_seed,context_seed,region_id,valid_bin_count,excluded_bin_count,events_in_valid_bins,mae_percentage_points,rmse_percentage_points
seed20260910_n5000,5000,Attentive CNP,m1,0,102,DEP,6,0,1323,6.7873976430182354,10.56566820748339
seed20260910_n5000,5000,Attentive CNP,m1,0,102,feature_1620kev,6,0,1361,8.84777960366136,12.97853793551153
seed20260910_n5000,5000,Attentive CNP,m1,0,102,continuum_1700_2000,60,0,8230,4.86459339061874,5.663053420082105
seed20260910_n5000,5000,Attentive CNP,m1,0,102,SE,6,0,2023,11.0830177738325,15.548650986618195
seed20260910_n5000,5000,Attentive CNP,m1,0,102,continuum_2200_2400,40,0,9093,6.843415413106005,7.695785053173208
seed20260910_n5000,5000,Attentive CNP,m1,0,102,FE,5,1,8709,6.737407322580172,7.168322962410062
seed20260910_n5000,5000,Attentive CNP,m1,0,102,sparse_tail,13,47,68,17.558293430535837,18.298755453606706
seed20260910_n5000,5000,Attentive CNP,m1,0,103,full,442,58,114299,5.846461655755815,8.03537711127032
seed20260910_n5000,5000,Attentive CNP,m1,0,103,DEP,6,0,1323,6.9830192592018125,10.826425921871081
seed20260910_n5000,5000,Attentive CNP,m1,0,103,feature_1620kev,6,0,1361,9.045551499328717,12.746767122318104
seed20260910_n5000,5000,Attentive CNP,m1,0,103,continuum_1700_2000,60,0,8230,4.632389134832107,5.407438537979805
seed20260910_n5000,5000,Attentive CNP,m1,0,103,SE,6,0,2023,10.583375011441905,15.196304830711385
seed20260910_n5000,5000,Attentive CNP,m1,0,103,continuum_2200_2400,40,0,9093,7.146169192099808,7.994897702927889
seed20260910_n5000,5000,Attentive CNP,m1,0,103,FE,5,1,8709,6.693107810677737,7.127018030735692
seed20260910_n5000,5000,Attentive CNP,m1,0,103,sparse_tail,13,47,68,17.629780828305297,18.377030528371975
seed20260910_n5000,5000,Attentive CNP,m1,0,104,full,442,58,114299,5.804241338048508,7.983276767068825
seed20260910_n5000,5000,Attentive CNP,m1,0,104,DEP,6,0,1323,6.8773635986501285,10.681836364741224
seed20260910_n5000,5000,Attentive CNP,m1,0,104,feature_1620kev,6,0,1361,8.939187334457179,12.86936022654034
seed20260910_n5000,5000,Attentive CNP,m1,0,104,continuum_1700_2000,60,0,8230,4.755340648891538,5.536536471011411
seed20260910_n5000,5000,Attentive CNP,m1,0,104,SE,6,0,2023,10.819407520339587,15.362292008717837
seed20260910_n5000,5000,Attentive CNP,m1,0,104,continuum_2200_2400,40,0,9093,7.07180162404167,7.929098592858554
seed20260910_n5000,5000,Attentive CNP,m1,0,104,FE,5,1,8709,6.385785704846354,6.838996709979163
seed20260910_n5000,5000,Attentive CNP,m1,0,104,sparse_tail,13,47,68,17.26629095203533,17.986627451931167
seed20260910_n5000,5000,Attentive CNP,m1,0,105,full,442,58,114299,5.839674714268394,8.03651414442716
seed20260910_n5000,5000,Attentive CNP,m1,0,105,DEP,6,0,1323,6.967979507731557,10.805133165470608
seed20260910_n5000,5000,Attentive CNP,m1,0,105,feature_1620kev,6,0,1361,9.029022808009847,12.76344142136474
seed20260910_n5000,5000,Attentive CNP,m1,0,105,continuum_1700_2000,60,0,8230,4.651632650450688,5.429550094729193
seed20260910_n5000,5000,Attentive CNP,m1,0,105,SE,6,0,2023,10.68684496773557,15.268387696310986
seed20260910_n5000,5000,Attentive CNP,m1,0,105,continuum_2200_2400,40,0,9093,7.0403871784111365,7.888869064319021
seed20260910_n5000,5000,Attentive CNP,m1,0,105,FE,5,1,8709,6.718631597281684,7.151583207151852
seed20260910_n5000,5000,Attentive CNP,m1,0,105,sparse_tail,13,47,68,17.585857685168882,18.32838536335871
seed20260910_n5000,5000,Attentive CNP,m1,0,106,full,442,58,114299,5.826734421364224,8.017264068858813
seed20260910_n5000,5000,Attentive CNP,m1,0,106,DEP,6,0,1323,6.926091090197524,10.745847901675111
seed20260910_n5000,5000,Attentive CNP,m1,0,106,feature_1620kev,6,0,1361,8.987346254337375,12.813919295190122
seed20260910_n5000,5000,Attentive CNP,m1,0,106,continuum_1700_2000,60,0,8230,4.700419765025383,5.477926097624772
seed20260910_n5000,5000,Attentive CNP,m1,0,106,SE,6,0,2023,10.732732003881441,15.301138437002933
seed20260910_n5000,5000,Attentive CNP,m1,0,106,continuum_2200_2400,40,0,9093,7.067958686801748,7.920194812023644
seed20260910_n5000,5000,Attentive CNP,m1,0,106,FE,5,1,8709,6.5956950054452,7.034637144830374
seed20260910_n5000,5000,Attentive CNP,m1,0,106,sparse_tail,13,47,68,17.476748492637643,18.211506028519004
seed20260910_n5000,5000,Attentive CNP,m1,0,107,full,442,58,114299,5.816896611892574,8.002471895097568
seed20260910_n5000,5000,Attentive CNP,m1,0,107,DEP,6,0,1323,6.909295499708001,10.724569891477948
seed20260910_n5000,5000,Attentive CNP,m1,0,107,feature_1620kev,6,0,1361,8.971181331769008,12.831753968932736
seed20260910_n5000,5000,Attentive CNP,m1,0,107,continuum_1700_2000,60,0,8230,4.71939486448163,5.498446744662207
seed20260910_n5000,5000,Attentive CNP,m1,0,107,SE,6,0,2023,10.771967931074027,15.328893746496849
seed20260910_n5000,5000,Attentive CNP,m1,0,107,continuum_2200_2400,40,0,9093,7.062974860464077,7.917290708225503
seed20260910_n5000,5000,Attentive CNP,m1,0,107,FE,5,1,8709,6.509338233837238,6.954133725312415
seed20260910_n5000,5000,Attentive CNP,m1,0,107,sparse_tail,13,47,68,17.390004249912565,18.11955183372586
seed20260910_n5000,5000,Attentive CNP,m1,0,108,full,442,58,114299,5.813105148601958,7.994285244769282
seed20260910_n5000,5000,Attentive CNP,m1,0,108,DEP,6,0,1323,6.885602776731703,10.692727222759862
seed20260910_n5000,5000,Attentive CNP,m1,0,108,feature_1620kev,6,0,1361,8.94574431812822,12.859728901138858
seed20260910_n5000,5000,Attentive CNP,m1,0,108,continuum_1700_2000,60,0,8230,4.745932635996051,5.52523111081704
seed20260910_n5000,5000,Attentive CNP,m1,0,108,SE,6,0,2023,10.770776387491487,15.328197513730203
seed20260910_n5000,5000,Attentive CNP,m1,0,108,continuum_2200_2400,40,0,9093,7.110146281206065,7.966484893173482
seed20260910_n5000,5000,Attentive CNP,m1,0,108,FE,5,1,8709,6.439511926208954,6.8893323809102816
seed20260910_n5000,5000,Attentive CNP,m1,0,108,sparse_tail,13,47,68,17.359951350702175,18.085925194963675
seed20260910_n5000,5000,Attentive CNP,m1,0,109,full,442,58,114299,5.828749914878868,8.032609542633848
seed20260910_n5000,5000,Attentive CNP,m1,0,109,DEP,6,0,1323,6.893493059037069,10.704170750659516
seed20260910_n5000,5000,Attentive CNP,m1,0,109,feature_1620kev,6,0,1361,8.956428269371047,12.849359955059455
seed20260910_n5000,5000,Attentive CNP,m1,0,109,continuum_1700_2000,60,0,8230,4.73754142143953,5.518947766724774
seed20260910_n5000,5000,Attentive CNP,m1,0,109,SE,6,0,2023,10.843600078433418,15.378801996689342
seed20260910_n5000,5000,Attentive CNP,m1,0,109,continuum_2200_2400,40,0,9093,6.96725238695874,7.819005729724374
seed20260910_n5000,5000,Attentive CNP,m1,0,109,FE,5,1,8709,6.681441876302261,7.1161115980371585
seed20260910_n5000,5000,Attentive CNP,m1,0,109,sparse_tail,13,47,68,17.512943752790246,18.25070210225533
seed20260910_n5000,5000,Attentive CNP,m1,1,100,full,442,58,114299,5.929303147862465,7.89228137132054
seed20260910_n5000,5000,Attentive CNP,m1,1,100,DEP,6,0,1323,7.98535176435346,11.882990812057617
seed20260910_n5000,5000,Attentive CNP,m1,1,100,feature_1620kev,6,0,1361,9.727763268816613,12.148237746694155
seed20260910_n5000,5000,Attentive CNP,m1,1,100,continuum_1700_2000,60,0,8230,4.063007293626465,4.966637328888214
seed20260910_n5000,5000,Attentive CNP,m1,1,100,SE,6,0,2023,9.38281081024488,13.948693686761656
seed20260910_n5000,5000,Attentive CNP,m1,1,100,continuum_2200_2400,40,0,9093,9.154068309419687,9.95930570992609
seed20260910_n5000,5000,Attentive CNP,m1,1,100,FE,5,1,8709,4.185207214786335,4.8732513403961315
seed20260910_n5000,5000,Attentive CNP,m1,1,100,sparse_tail,13,47,68,16.11625874578038,16.756251312539945
seed20260910_n5000,5000,Attentive CNP,m1,1,101,full,442,58,114299,5.911067045987472,7.841349839716985
seed20260910_n5000,5000,Attentive CNP,m1,1,101,DEP,6,0,1323,8.03121116856675,11.923976095085168
seed20260910_n5000,5000,Attentive CNP,m1,1,101,feature_1620kev,6,0,1361,9.749822497615055,12.132827550413355
seed20260910_n5000,5000,Attentive CNP,m1,1,101,continuum_1700_2000,60,0,8230,4.050937702712669,4.963945539834742
seed20260910_n5000,5000,Attentive CNP,m1,1,101,SE,6,0,2023,9.369946905094984,13.926497103313901
seed20260910_n5000,5000,Attentive CNP,m1,1,101,continuum_2200_2400,40,0,9093,9.208398213812824,10.013032990915569
seed20260910_n5000,5000,Attentive CNP,m1,1,101,FE,5,1,8709,3.8231756729061073,4.5667844976103575
seed20260910_n5000,5000,Attentive CNP,m1,1,101,sparse_tail,13,47,68,15.591926041301404,16.212580291149557
seed20260910_n5000,5000,Attentive CNP,m1,1,102,full,442,58,114299,5.8964109502995905,7.832777261782442
seed20260910_n5000,5000,Attentive CNP,m1,1,102,DEP,6,0,1323,7.978427487144398,11.876675613015541
seed20260910_n5000,5000,Attentive CNP,m1,1,102,feature_1620kev,6,0,1361,9.72209007540092,12.150310537889302
seed20260910_n5000,5000,Attentive CNP,m1,1,102,continuum_1700_2000,60,0,8230,4.068040520815326,4.967842501904718
seed20260910_n5000,5000,Attentive CNP,m1,1,102,SE,6,0,2023,9.393719619265028,13.968840132921237
seed20260910_n5000,5000,Attentive CNP,m1,1,102,continuum_2200_2400,40,0,9093,9.181286902631605,9.988578018264684
seed20260910_n5000,5000,Attentive CNP,m1,1,102,FE,5,1,8709,3.8348010350375183,4.573199859784924
seed20260910_n5000,5000,Attentive CNP,m1,1,102,sparse_tail,13,47,68,15.635507742771981,16.25697097643299
seed20260910_n5000,5000,Attentive CNP,m1,1,103,full,442,58,114299,6.0096229308872955,7.9754913660746345
seed20260910_n5000,5000,Attentive CNP,m1,1,103,DEP,6,0,1323,8.154936670747732,12.034086233093817
seed20260910_n5000,5000,Attentive CNP,m1,1,103,feature_1620kev,6,0,1361,9.813090207387631,12.092831740518339
seed20260910_n5000,5000,Attentive CNP,m1,1,103,continuum_1700_2000,60,0,8230,4.013187055877427,4.960755662564719
seed20260910_n5000,5000,Attentive CNP,m1,1,103,SE,6,0,2023,9.291219787327469,13.783956615073748
seed20260910_n5000,5000,Attentive CNP,m1,1,103,continuum_2200_2400,40,0,9093,9.281288971068605,10.075450029245205
seed20260910_n5000,5000,Attentive CNP,m1,1,103,FE,5,1,8709,4.438970869906711,5.093586442747192
seed20260910_n5000,5000,Attentive CNP,m1,1,103,sparse_tail,13,47,68,16.47656593426052,17.13478970020493
seed20260910_n5000,5000,Attentive CNP,m1,1,104,full,442,58,114299,5.97726801993222,7.933785282878553
seed20260910_n5000,5000,Attentive CNP,m1,1,104,DEP,6,0,1323,8.108189689887562,11.992206686091023
seed20260910_n5000,5000,Attentive CNP,m1,1,104,feature_1620kev,6,0,1361,9.789551348344585,12.107922540969986
seed20260910_n5000,5000,Attentive CNP,m1,1,104,continuum_1700_2000,60,0,8230,4.026284555145783,4.960326764476142
seed20260910_n5000,5000,Attentive CNP,m1,1,104,SE,6,0,2023,9.321147732328944,13.836851151018914
seed20260910_n5000,5000,Attentive CNP,m1,1,104,continuum_2200_2400,40,0,9093,9.249364069585939,10.047179881688024
seed20260910_n5000,5000,Attentive CNP,m1,1,104,FE,5,1,8709,4.257651083258999,4.937715678527475
seed20260910_n5000,5000,Attentive CNP,m1,1,104,sparse_tail,13,47,68,16.239260802847834,16.88426620974554
seed20260910_n5000,5000,Attentive CNP,m1,1,105,full,442,58,114299,5.991999985887082,7.964619887997945
seed20260910_n5000,5000,Attentive CNP,m1,1,105,DEP,6,0,1323,8.09998106011392,11.984551150543705
seed20260910_n5000,5000,Attentive CNP,m1,1,105,feature_1620kev,6,0,1361,9.784667787193465,12.109346908476477
seed20260910_n5000,5000,Attentive CNP,m1,1,105,continuum_1700_2000,60,0,8230,4.026835615904652,4.960519400509885
seed20260910_n5000,5000,Attentive CNP,m1,1,105,SE,6,0,2023,9.31622728340606,13.828458139734149
seed20260910_n5000,5000,Attentive CNP,m1,1,105,continuum_2200_2400,40,0,9093,9.249157346097055,10.046080242695576
seed20260910_n5000,5000,Attentive CNP,m1,1,105,FE,5,1,8709,4.430989808312595,5.087058051099583
seed20260910_n5000,5000,Attentive CNP,m1,1,105,sparse_tail,13,47,68,16.517283211941166,17.178821950892097
seed20260910_n5000,5000,Attentive CNP,m1,1,106,full,442,58,114299,5.972086928630089,7.935936387848088
seed20260910_n5000,5000,Attentive CNP,m1,1,106,DEP,6,0,1323,8.0798472188242,11.966811967532857
seed20260910_n5000,5000,Attentive CNP,m1,1,106,feature_1620kev,6,0,1361,9.775038056851441,12.116454491367557
seed20260910_n5000,5000,Attentive CNP,m1,1,106,continuum_1700_2000,60,0,8230,4.033592851121508,4.961080245573692
seed20260910_n5000,5000,Attentive CNP,m1,1,106,SE,6,0,2023,9.331694927585772,13.856927676939645
seed20260910_n5000,5000,Attentive CNP,m1,1,106,continuum_2200_2400,40,0,9093,9.227102529529366,10.02606021176502
seed20260910_n5000,5000,Attentive CNP,m1,1,106,FE,5,1,8709,4.316762706260265,4.987235769181624
seed20260910_n5000,5000,Attentive CNP,m1,1,106,sparse_tail,13,47,68,16.30557590538752,16.95697950458394
seed20260910_n5000,5000,Attentive CNP,m1,1,107,full,442,58,114299,5.9871562651141135,7.946046796578561
seed20260910_n5000,5000,Attentive CNP,m1,1,107,DEP,6,0,1323,8.121687996012657,12.004076472843932
seed20260910_n5000,5000,Attentive CNP,m1,1,107,feature_1620kev,6,0,1361,9.795503071985314,12.102984320744719
seed20260910_n5000,5000,Attentive CNP,m1,1,107,continuum_1700_2000,60,0,8230,4.022696407776212,4.9606335224627065
seed20260910_n5000,5000,Attentive CNP,m1,1,107,SE,6,0,2023,9.311941479550704,13.82065945328003
seed20260910_n5000,5000,Attentive CNP,m1,1,107,continuum_2200_2400,40,0,9093,9.266022875883023,10.062794255911514
seed20260910_n5000,5000,Attentive CNP,m1,1,107,FE,5,1,8709,4.303726120255952,4.976081226110356
seed20260910_n5000,5000,Attentive CNP,m1,1,107,sparse_tail,13,47,68,16.319650817100953,16.969607522704592
seed20260910_n5000,5000,Attentive CNP,m1,1,108,full,442,58,114299,5.978199988926142,7.923610148863941
seed20260910_n5000,5000,Attentive CNP,m1,1,108,DEP,6,0,1323,8.132715461546743,12.014481466393358
seed20260910_n5000,5000,Attentive CNP,m1,1,108,feature_1620kev,6,0,1361,9.801064660066151,12.0995570227176
seed20260910_n5000,5000,Attentive CNP,m1,1,108,continuum_1700_2000,60,0,8230,4.020723866958645,4.960106165244258
seed20260910_n5000,5000,Attentive CNP,m1,1,108,SE,6,0,2023,9.311692818943937,13.820722475817535
seed20260910_n5000,5000,Attentive CNP,m1,1,108,continuum_2200_2400,40,0,9093,9.274377947232182,10.071434374088046
seed20260910_n5000,5000,Attentive CNP,m1,1,108,FE,5,1,8709,4.169958958752993,4.8598642067571864
seed20260910_n5000,5000,Attentive CNP,m1,1,108,sparse_tail,13,47,68,16.09177877165841,16.73524811635982
seed20260910_n5000,5000,Attentive CNP,m1,1,109,full,442,58,114299,5.954399815708299,7.917188535967405
seed20260910_n5000,5000,Attentive CNP,m1,1,109,DEP,6,0,1323,8.044993547825213,11.935558873354374
seed20260910_n5000,5000,Attentive CNP,m1,1,109,feature_1620kev,6,0,1361,9.757124094947143,12.127854241634726
seed20260910_n5000,5000,Attentive CNP,m1,1,109,continuum_1700_2000,60,0,8230,4.043559791869555,4.962759856305556
seed20260910_n5000,5000,Attentive CNP,m1,1,109,SE,6,0,2023,9.350603487602287,13.889696741435397
seed20260910_n5000,5000,Attentive CNP,m1,1,109,continuum_2200_2400,40,0,9093,9.205264194570539,10.0063832921
seed20260910_n5000,5000,Attentive CNP,m1,1,109,FE,5,1,8709,4.24629806420406,4.927100220837912
seed20260910_n5000,5000,Attentive CNP,m1,1,109,sparse_tail,13,47,68,16.217836075769434,16.863262267375795
seed20260910_n5000,5000,Attentive CNP,m1,2,100,full,442,58,114299,5.967636651477374,8.258724838136706
seed20260910_n5000,5000,Attentive CNP,m1,2,100,DEP,6,0,1323,6.870958330859506,10.668590500394687
seed20260910_n5000,5000,Attentive CNP,m1,2,100,feature_1620kev,6,0,1361,8.94737130399379,12.874636083942697
seed20260910_n5000,5000,Attentive CNP,m1,2,100,continuum_1700_2000,60,0,8230,4.618886725863704,5.352639878589776
seed20260910_n5000,5000,Attentive CNP,m1,2,100,SE,6,0,2023,9.67050213296189,14.422762272707176
seed20260910_n5000,5000,Attentive CNP,m1,2,100,continuum_2200_2400,40,0,9093,8.872548178121487,9.696046613372312
seed20260910_n5000,5000,Attentive CNP,m1,2,100,FE,5,1,8709,6.606754037257523,7.049838318672197
seed20260910_n5000,5000,Attentive CNP,m1,2,100,sparse_tail,13,47,68,19.736858324215305,20.69640580733811
seed20260910_n5000,5000,Attentive CNP,m1,2,101,full,442,58,114299,5.9515235468512255,8.2235060869206
seed20260910_n5000,5000,Attentive CNP,m1,2,101,DEP,6,0,1323,6.884050420361613,10.68554329392225
seed20260910_n5000,5000,Attentive CNP,m1,2,101,feature_1620kev,6,0,1361,8.95933180974185,12.860209640546863
seed20260910_n5000,5000,Attentive CNP,m1,2,101,continuum_1700_2000,60,0,8230,4.607055030179356,5.340872625869376
seed20260910_n5000,5000,Attentive CNP,m1,2,101,SE,6,0,2023,9.658118812456495,14.399523977244469
seed20260910_n5000,5000,Attentive CNP,m1,2,101,continuum_2200_2400,40,0,9093,8.936638078923083,9.758441655766351
seed20260910_n5000,5000,Attentive CNP,m1,2,101,FE,5,1,8709,6.409280653793532,6.865208729251321
seed20260910_n5000,5000,Attentive CNP,m1,2,101,sparse_tail,13,47,68,19.50897130438915,20.443385235764097
seed20260910_n5000,5000,Attentive CNP,m1,2,102,full,442,58,114299,5.950148152095698,8.22937132417647
seed20260910_n5000,5000,Attentive CNP,m1,2,102,DEP,6,0,1323,6.854419892198472,10.646336570391663
seed20260910_n5000,5000,Attentive CNP,m1,2,102,feature_1620kev,6,0,1361,8.928967445461021,12.89515431021058
seed20260910_n5000,5000,Attentive CNP,m1,2,102,continuum_1700_2000,60,0,8230,4.64007109129529,5.374223463016057
seed20260910_n5000,5000,Attentive CNP,m1,2,102,SE,6,0,2023,9.685496232212646,14.451971695630435
seed20260910_n5000,5000,Attentive CNP,m1,2,102,continuum_2200_2400,40,0,9093,8.876069855915306,9.701449019628454
seed20260910_n5000,5000,Attentive CNP,m1,2,102,FE,5,1,8709,6.4568730056668535,6.908743482235121
seed20260910_n5000,5000,Attentive CNP,m1,2,102,sparse_tail,13,47,68,19.549351604432967,20.488984346999477
seed20260910_n5000,5000,Attentive CNP,m1,2,103,full,442,58,114299,6.000667135030966,8.292623357259496
seed20260910_n5000,5000,Attentive CNP,m1,2,103,DEP,6,0,1323,6.967436443199919,10.799745267279402
seed20260910_n5000,5000,Attentive CNP,m1,2,103,feature_1620kev,6,0,1361,9.046404304264856,12.761840464220779
seed20260910_n5000,5000,Attentive CNP,m1,2,103,continuum_1700_2000,60,0,8230,4.504589920635885,5.245055408568908
seed20260910_n5000,5000,Attentive CNP,m1,2,103,SE,6,0,2023,9.574981660946673,14.241917532238732
seed20260910_n5000,5000,Attentive CNP,m1,2,103,continuum_2200_2400,40,0,9093,9.034474626862918,9.845718057019049
seed20260910_n5000,5000,Attentive CNP,m1,2,103,FE,5,1,8709,6.724717161084562,7.1620244977727285
seed20260910_n5000,5000,Attentive CNP,m1,2,103,sparse_tail,13,47,68,19.937775441321914,20.921699685835833
seed20260910_n5000,5000,Attentive CNP,m1,2,104,full,442,58,114299,5.983621334000219,8.270418930393541
seed20260910_n5000,5000,Attentive CNP,m1,2,104,DEP,6,0,1323,6.934276974627982,10.753726829814587
seed20260910_n5000,5000,Attentive CNP,m1,2,104,feature_1620kev,6,0,1361,9.012139287324612,12.799980124768446
seed20260910_n5000,5000,Attentive CNP,m1,2,104,continuum_1700_2000,60,0,8230,4.542828084293704,5.279070487885073
seed20260910_n5000,5000,Attentive CNP,m1,2,104,SE,6,0,2023,9.60483754115586,14.297555981911009
seed20260910_n5000,5000,Attentive CNP,m1,2,104,continuum_2200_2400,40,0,9093,8.999964310804383,9.814846683549195
seed20260910_n5000,5000,Attentive CNP,m1,2,104,FE,5,1,8709,6.623792135873067,7.067117675173397
seed20260910_n5000,5000,Attentive CNP,m1,2,104,sparse_tail,13,47,68,19.80690923885821,20.77537492155141
seed20260910_n5000,5000,Attentive CNP,m1,2,105,full,442,58,114299,5.998814374610321,8.298509253678441
seed20260910_n5000,5000,Attentive CNP,m1,2,105,DEP,6,0,1323,6.939481313600469,10.761620395411896
seed20260910_n5000,5000,Attentive CNP,m1,2,105,feature_1620kev,6,0,1361,9.01719154025476,12.792103811277991
seed20260910_n5000,5000,Attentive CNP,m1,2,105,continuum_1700_2000,60,0,8230,4.5336458829401005,5.270575468470715
seed20260910_n5000,5000,Attentive CNP,m1,2,105,SE,6,0,2023,9.597190597137162,14.283791150405515
seed20260910_n5000,5000,Attentive CNP,m1,2,105,continuum_2200_2400,40,0,9093,8.98647064987983,9.80039643949215
seed20260910_n5000,5000,Attentive CNP,m1,2,105,FE,5,1,8709,6.769506079874272,7.203276972769931
seed20260910_n5000,5000,Attentive CNP,m1,2,105,sparse_tail,13,47,68,19.983808741227286,20.972906630758743
seed20260910_n5000,5000,Attentive CNP,m1,2,106,full,442,58,114299,5.981953847266017,8.269960819769336
seed20260910_n5000,5000,Attentive CNP,m1,2,106,DEP,6,0,1323,6.923435408016843,10.738940579653296
seed20260910_n5000,5000,Attentive CNP,m1,2,106,feature_1620kev,6,0,1361,9.001297265471985,12.812610073959455
seed20260910_n5000,5000,Attentive CNP,m1,2,106,continuum_1700_2000,60,0,8230,4.554545968208382,5.289575483042588
seed20260910_n5000,5000,Attentive CNP,m1,2,106,SE,6,0,2023,9.612032460491674,14.311106172492691
seed20260910_n5000,5000,Attentive CNP,m1,2,106,continuum_2200_2400,40,0,9093,8.991632051444801,9.807205519209205
seed20260910_n5000,5000,Attentive CNP,m1,2,106,FE,5,1,8709,6.622830073369848,7.06590942120361
