energy_kev,grid_spacing_kev,illustrative__original_n5000__m0,illustrative__original_n5000__m1,illustrative__original_n5000__m2,illustrative__original_n5000__ours,illustrative__context_only__kernel_context_only,illustrative__full_n18866_plus_context__kernel_pooled_data,illustrative__context_only__bernoulli_gp_matern32
1077.0,1.0,0.5059290581941605,0.49177651703357694,0.20001141687855126,0.5065977793931961,0.4897073805332184,0.47213268280029297,0.5591851929042662
1078.0,1.0,0.5013764387369156,0.49383559346199035,0.3028926110267639,0.5063345509767533,0.49025294184684753,0.47281768918037415,0.5590380191004698
1079.0,1.0,0.5068508332967758,0.4932601845264435,0.49804452180862424,0.5071976155042648,0.49079233407974243,0.47357022762298584,0.5586711828073447
1080.0,1.0,0.503950634598732,0.48992207467556,0.7366862225532532,0.4953849858045578,0.49132564663887024,0.47438737750053406,0.5580606887983919
1081.0,1.0,0.5065109324455261,0.48993067264556883,0.6639917111396789,0.5072979873418808,0.49185287952423096,0.4752660393714905,0.5572239144334361
1082.0,1.0,0.5028069043159484,0.4893386709690094,0.6013018506765365,0.5062344181537628,0.4923740327358246,0.47620269656181335,0.5561807318693468
1083.0,1.0,0.506256285905838,0.49149729669094083,0.706572944521904,0.5135649830102921,0.4928891360759735,0.47719377279281616,0.5549485970974644
1084.0,1.0,0.5097647660970688,0.49201099514961244,0.7169255177676678,0.5154247087240219,0.49339818954467773,0.4782354235649109,0.553542634770281
1085.0,1.0,0.49985823094844817,0.493402841091156,0.010748057154160051,0.5121034950017929,0.49390125274658203,0.47932371497154236,0.551975737199399
1086.0,1.0,0.5141290205717087,0.49903648972511294,0.27786865291185675,0.5155821233987808,0.4943983554840088,0.48045459389686584,0.5502586733147155
1087.0,1.0,0.5096692305803299,0.49721154510974885,0.3286022508889437,0.5167730069160461,0.49488943815231323,0.48162394762039185,0.5484002039388258
1088.0,1.0,0.5107707816362381,0.49195469439029693,0.2665359664522111,0.5150530910491944,0.4953745901584625,0.4828276038169861,0.5464072004030385
1089.0,1.0,0.49963619649410246,0.4905161213874817,0.7240763026475906,0.5153054291009903,0.4958537817001343,0.48406147956848145,0.5442847641823079
1090.0,1.0,0.5065880382061004,0.4973400020599365,0.767855486124754,0.5132716172933578,0.4963270425796509,0.48532143235206604,0.5420363457821082
1091.0,1.0,0.508184706568718,0.48843726873397825,0.5226848658174277,0.514688469171524,0.4967944025993347,0.4866034686565399,0.5396638614901264
1092.0,1.0,0.5035712039470672,0.4896180009841919,0.3617707350850105,0.5084279257059098,0.4972558617591858,0.4879035949707031,0.5371726017280025
1093.0,1.0,0.5120900189876556,0.49381337642669676,0.2737531477212906,0.488971044421196,0.4977114200592041,0.4892180263996124,0.5345985401912969
1094.0,1.0,0.5071797716617584,0.4922947078943253,0.21648970618844032,0.48421262741088866,0.49816107749938965,0.490543007850647,0.5319685913008101
1095.0,1.0,0.5143582820892334,0.48917242884635925,0.2516638350486755,0.4889169853925705,0.4986048936843872,0.4918749928474426,0.5292751387613279
1096.0,1.0,0.5138959550857544,0.4971278303861618,0.0965823668660596,0.49642165184021,0.499042809009552,0.4932105839252472,0.5265066081262546
1097.0,1.0,0.5113123077154159,0.4950184005498886,0.17747593214735388,0.5034777319431305,0.4994748830795288,0.4945465326309204,0.5236503963154036
1098.0,1.0,0.5146517485380173,0.49506991147994994,0.494816055893898,0.5097175550460815,0.49990108609199524,0.4958796799182892,0.5206928466917446
1099.0,1.0,0.5086460500955582,0.4945652884244919,0.6064293152093887,0.5147472637891769,0.5003214478492737,0.4972071349620819,0.5176192255143661
1100.0,1.0,0.5109084588289261,0.49832202076911924,0.6678927177190781,0.522033224105835,0.5007359385490417,0.49852603673934937,0.5144136988040238
1101.0,1.0,0.5121985334157944,0.4962399959564209,0.6992906415462494,0.5220014601945877,0.5011445879936218,0.49983370304107666,0.5110643136438746
1102.0,1.0,0.5154907184839249,0.4944699901342392,0.676772243976593,0.5134503066539764,0.5015473961830139,0.5011275410652161,0.5075918228074787
1103.0,1.0,0.5131129771471024,0.49306493043899535,0.670325168967247,0.5125533223152161,0.501944363117218,0.502405047416687,0.5040298619793644
1104.0,1.0,0.510913940668106,0.4948785519599915,0.2400299486890435,0.509094500541687,0.5023354887962341,0.5036637783050537,0.500411182350253
1105.0,1.0,0.5126068603992462,0.4970592951774597,0.4836427879333496,0.5070142590999603,0.5027207136154175,0.5049013495445251,0.4967678920351153
1106.0,1.0,0.5144635903835296,0.4976906281709671,0.21850459046661855,0.49657691895961764,0.5031000971794128,0.5061153173446655,0.4931317451466768
1107.0,1.0,0.5160351252555847,0.4997351098060608,0.2719223137199879,0.4996739971637726,0.5034735798835754,0.5073032975196838,0.489534432489485
1108.0,1.0,0.5102124810218811,0.4959499442577362,0.5309035116434098,0.5078267472982406,0.50384122133255,0.5084628462791443,0.4860078733697897
1109.0,1.0,0.5158247697353363,0.4996591955423355,0.49523293256759643,0.5105122268199921,0.5042029619216919,0.5095913410186768,0.48258450817490584
1110.0,1.0,0.5092976647615433,0.4985904830694199,0.09636667732149362,0.5112632179260254,0.504558801651001,0.5106862783432007,0.4792975915236397
1111.0,1.0,0.5137859225273133,0.49870282351970674,0.10596946972364094,0.5225490254163742,0.5049087405204773,0.5117448568344116,0.4761814859254798
1112.0,1.0,0.5158732706308364,0.4925404065847397,0.7895969355106354,0.5161741155385972,0.5052527785301208,0.5127642750740051,0.4732719560193672
1113.0,1.0,0.5196909087896348,0.499686461687088,0.859128760099411,0.5059021544456482,0.5055908560752869,0.5137415528297424,0.47060291723851577
1114.0,1.0,0.5159483867883682,0.5006841325759888,0.5429489320516586,0.4924720370769501,0.5059229731559753,0.5146735906600952,0.4681789887075709
1115.0,1.0,0.513919427394867,0.5010257518291473,0.2972987031936645,0.497012654542923,0.5062491297721863,0.5155573487281799,0.46599060063632436
1116.0,1.0,0.5163900482654572,0.49125420570373535,0.07479540830012411,0.5096259117126465,0.5065692663192749,0.5163894295692444,0.4640301291096307
1117.0,1.0,0.5140023899078369,0.49647745907306673,0.21056305184960367,0.5067666566371918,0.506883442401886,0.5171665549278259,0.46229204357382514
1118.0,1.0,0.519287435412407,0.5013622558116912,0.7032901179790497,0.49016406178474425,0.50719153881073,0.5178853273391724,0.4607729189184653
1119.0,1.0,0.5193030208349227,0.49524771571159365,0.06664181244545034,0.48582904160022733,0.5074936151504517,0.518542468547821,0.4594714518499785
1120.0,1.0,0.5126705807447434,0.49705821454524995,0.07119704440468923,0.48839724957942965,0.5077896118164062,0.519134521484375,0.4583884817422046
1121.0,1.0,0.5140406566858292,0.5034995174407959,0.5397356580197811,0.4903817665576935,0.5080795288085938,0.5196584463119507,0.4575270160673739
1122.0,1.0,0.5171973884105683,0.4971748930215836,0.7849265486001968,0.5036232584714889,0.5083633065223694,0.520111083984375,0.45689226039371533
1123.0,1.0,0.5174915587902069,0.4957296395301819,0.8196321928501129,0.5162852770090103,0.5086409449577332,0.5204896330833435,0.45649037090031186
1124.0,1.0,0.5189290183782578,0.49800155103206634,0.7939751935005188,0.5345627593994141,0.5089123845100403,0.5207915306091309,0.4563050047075592
1125.0,1.0,0.5221321660280228,0.49821081042289733,0.6981649196147919,0.5283191514015197,0.5091776251792908,0.5210146307945251,0.45629960807964665
1126.0,1.0,0.5105099177360535,0.4960314977169037,0.08911390473134816,0.5125849056243896,0.5094366073608398,0.5211570858955383,0.45643877023871937
1127.0,1.0,0.5210983592271805,0.506491619348526,0.014353129947849083,0.5007605451345444,0.5096893310546875,0.5212175846099854,0.4566887786591849
1128.0,1.0,0.5202898621559143,0.5000789874792099,0.19432261819951235,0.4905632710456848,0.509935736656189,0.5211952924728394,0.45701737325897795
1129.0,1.0,0.5202272045612335,0.5018877452611923,0.7498045414686203,0.5045408511161804,0.5101758241653442,0.5210900902748108,0.4573935062149701
1130.0,1.0,0.5199912333488464,0.4950778579711914,0.7247268205881119,0.5245236331224441,0.5104094743728638,0.5209022760391235,0.45778710769448594
1131.0,1.0,0.518206894993782,0.5020591789484024,0.5680552363395691,0.513003945350647,0.5106368064880371,0.5206330418586731,0.4581688577428622
1132.0,1.0,0.5144359546899796,0.5008012974262237,0.36842282697558404,0.5150299775600433,0.5108576416969299,0.5202840566635132,0.4585099645272095
1133.0,1.0,0.5169240862131119,0.5011116027832031,0.3663006591796875,0.5117018985748291,0.5110719799995422,0.5198578238487244,0.45878194910652326
1134.0,1.0,0.5159426254034042,0.5000872457027435,0.45290766537189486,0.5150524526834488,0.511279821395874,0.5193576216697693,0.45895643687860854
1135.0,1.0,0.5209315925836563,0.5016239058971405,0.4255906569957733,0.5089393383264542,0.5114811062812805,0.5187873244285583,0.45900495583020984
1136.0,1.0,0.5193197768926621,0.502847403883934,0.27701185286045077,0.5037692725658417,0.5116757750511169,0.5181516408920288,0.4588987416652799
1137.0,1.0,0.5179809558391572,0.4958611476421356,0.474295029938221,0.5137474220991135,0.5118638277053833,0.5174558758735657,0.45861381100294807
1138.0,1.0,0.5146140748262406,0.5015394508838653,0.13459252803855634,0.506415456533432,0.5120452046394348,0.516706109046936,0.4581621146235051
1139.0,1.0,0.5224998199939728,0.498347139954567,0.6198012828826904,0.49062824964523316,0.5122198462486267,0.5159088969230652,0.45757051074235733
1140.0,1.0,0.5180043184757233,0.5022333657741547,0.5467400294542313,0.4873763108253479,0.5123876929283142,0.5150713920593262,0.4568654601677906
1141.0,1.0,0.5214270377159118,0.5016990059614181,0.7413588237762451,0.5015864491462707,0.5125487446784973,0.5142013430595398,0.4560731557848925
1142.0,1.0,0.5210581523180008,0.5032640635967255,0.8178488695621491,0.5234228736162185,0.5127029418945312,0.513306736946106,0.4552197117641015
1143.0,1.0,0.5240237557888031,0.5063680636882782,0.07977335195988416,0.5270195645093918,0.512850284576416,0.5123960971832275,0.4543313558737623
1144.0,1.0,0.5240716081857681,0.5029944282770157,0.028325507307272346,0.5316161078214645,0.5129906535148621,0.5114780068397522,0.453434624748283
1145.0,1.0,0.5220089542865753,0.5011820703744888,0.10284464827826013,0.5349199306964875,0.5131240487098694,0.5105612874031067,0.4525565619356513
1146.0,1.0,0.5205841374397278,0.504304986000061,0.41880969032645227,0.5393835210800171,0.5132503509521484,0.5096549391746521,0.45172491854900443
1147.0,1.0,0.5196648651361465,0.5033021020889282,0.5867978799343109,0.5402741301059723,0.513369619846344,0.50876784324646,0.45096835638001664
1148.0,1.0,0.5233973568677902,0.4986238819360733,0.5189740699529648,0.5373826396465301,0.5134817957878113,0.5079086422920227,0.4503166534030214
1149.0,1.0,0.5213720279932023,0.5082377755641937,0.45699110746383664,0.5263677197694778,0.5135867595672607,0.5070860385894775,0.44979966148038386
1150.0,1.0,0.5297189182043076,0.5077427709102631,0.7111197125911712,0.5179880666732788,0.5136845111846924,0.5063082575798035,0.4494245599111082
1151.0,1.0,0.5240294820070267,0.5046296054124833,0.8219092404842376,0.5095564752817154,0.5137749910354614,0.5055831670761108,0.44917824704367604
1152.0,1.0,0.524287138581276,0.49973576962947847,0.8008089017868042,0.4811398547887802,0.5138581991195679,0.5049182176589966,0.4490484186328274
1153.0,1.0,0.5228993368148803,0.5090087687969208,0.09205396779580041,0.4828230482339859,0.5139340758323669,0.5043203234672546,0.44902429365555463
1154.0,1.0,0.5257398331165314,0.5031775104999542,0.04688899553846568,0.5137393587827682,0.5140025019645691,0.503795862197876,0.4490965531091007
1155.0,1.0,0.5239278310537339,0.5026092195510864,0.4478925922513008,0.5334663492441177,0.5140634775161743,0.5033504366874695,0.44925728355416084
1156.0,1.0,0.5171286624670028,0.5054629468917846,0.391388310790062,0.543909665942192,0.5141170024871826,0.5029891729354858,0.44949992601389965
1157.0,1.0,0.5254135590791702,0.504387109875679,0.25183887283783407,0.5357827138900757,0.5141629576683044,0.5027162432670593,0.449819230772448
1158.0,1.0,0.5211268836259841,0.49979824423789976,0.12772252066060902,0.5098194742202758,0.5142014026641846,0.502535343170166,0.4502112185422078
1159.0,1.0,0.5261536026000977,0.5063816946744919,0.687023833990097,0.49836185097694397,0.5142321586608887,0.502449095249176,0.4506731483796642
1160.0,1.0,0.5242737209796906,0.5005385482311249,0.5561135989427567,0.4971602523326874,0.5142552852630615,0.5024596452713013,0.45120349264374227
1161.0,1.0,0.5279084241390228,0.5065144801139831,0.4887806138396263,0.5205409103631973,0.5142706632614136,0.502568244934082,0.4518019192082221
1162.0,1.0,0.5283016353845597,0.5082827574014663,0.5361700242757798,0.5285955268144608,0.5142782926559448,0.5027754902839661,0.45246928106480766
1163.0,1.0,0.5237199574708938,0.5085980689525604,0.3262465567886829,0.5102098840475082,0.5142781734466553,0.5030810236930847,0.45320761338476245
1164.0,1.0,0.525393802523613,0.5002187395095825,0.4206315355747938,0.5218944764137268,0.5142701864242554,0.5034841299057007,0.4540201380363129
1165.0,1.0,0.5313762676715851,0.5075393289327621,0.29722755022346975,0.5285537534952164,0.5142543315887451,0.503983199596405,0.4549112754965563
1166.0,1.0,0.5261985844373703,0.50534419298172,0.3696161799132824,0.5311186391115189,0.5142306089401245,0.5045761466026306,0.4558866640249448
1167.0,1.0,0.5315901499986648,0.5041081643104554,0.36400405041873457,0.5089620906114578,0.514198899269104,0.505260169506073,0.45695318589785927
1168.0,1.0,0.5303880482912063,0.5070844757556915,0.8919852864742279,0.5235215550661088,0.5141592025756836,0.5060320496559143,0.4581190004301874
1169.0,1.0,0.528122386932373,0.5083405566215515,0.6388512873649597,0.5345362997055054,0.5141114592552185,0.5068881511688232,0.45939358342182857
1170.0,1.0,0.5281482869386673,0.5083644986152649,0.2936982258409262,0.5262265485525132,0.5140556693077087,0.5078243613243103,0.4607877725832168
1171.0,1.0,0.525210787653923,0.5071280753612518,0.20132818326354027,0.5266785836219787,0.5139917731285095,0.5088362097740173,0.4623138183976323
1172.0,1.0,0.5335949277877807,0.5112238746881484,0.49086268693208696,0.543233432173729,0.5139197707176208,0.5099191069602966,0.4639854397888996
1173.0,1.0,0.5244551539421082,0.511261288523674,0.5575868286192417,0.5607522916793823,0.513839602470398,0.5110679864883423,0.4658178838831475
1174.0,1.0,0.5235104060173035,0.5122628152370453,0.31747564747929574,0.5537752377986908,0.5137512683868408,0.5122778415679932,0.4678279891071213
1175.0,1.0,0.5293104004859924,0.5139061343669892,0.1914863345772028,0.5522055971622467,0.5136546492576599,0.5135433673858643,0.47003423797653454
1176.0,1.0,0.527482260465622,0.5096792513132096,0.20675259992480277,0.5431062412261963,0.5135498642921448,0.5148593783378601,0.47244523160362206
1177.0,1.0,0.5258241808414459,0.5034806996583938,0.4181670010089874,0.5241000318527221,0.5134367346763611,0.5162205696105957,0.4750383147102255
1178.0,1.0,0.519916627407074,0.5098952382802964,0.49233785420656206,0.5107989901304245,0.5133153796195984,0.5176216959953308,0.4777865564948627
1179.0,1.0,0.5244351124763489,0.5136778259277344,0.7231928968429565,0.534893165230751,0.5131856799125671,0.5190576314926147,0.48066435472774316
1180.0,1.0,0.5252664232254028,0.5102476471662521,0.7605909442901612,0.5472464418411255,0.5130476355552673,0.5205233693122864,0.4836472258224944
1181.0,1.0,0.5259395039081574,0.5032331889867783,0.48340113878250124,0.5519620370864868,0.512901246547699,0.5220139026641846,0.4867115961022357
1182.0,1.0,0.5277424865961075,0.5108892959356308,0.08452094469830626,0.5540955102443695,0.5127464532852173,0.5235246419906616,0.48983459425830134
1183.0,1.0,0.5254343712329864,0.5092733597755432,0.27552128992625513,0.5438031941652298,0.5125832557678223,0.5250509977340698,0.4929938451460014
1184.0,1.0,0.5312697166204452,0.5139232099056243,0.7381080389022827,0.5283371078968048,0.5124116539955139,0.5265887379646301,0.49616726518973575
1185.0,1.0,0.5281124407052994,0.5110319840908051,0.5440319189429283,0.5206283724308014,0.5122316479682922,0.5281338095664978,0.4993328597919713
1186.0,1.0,0.5232712143659591,0.5081725972890854,0.7281170803308487,0.5210513353347779,0.5120432376861572,0.5296823978424072,0.5024685232699255
1187.0,1.0,0.5342318439483642,0.5099037581682205,0.2174043773766607,0.5267217445373535,0.5118463635444641,0.5312309265136719,0.5055518419756382
1188.0,1.0,0.5277887612581253,0.5145992082357407,0.029072248721022334,0.5218435144424438,0.5116410851478577,0.5327761173248291,0.5085602902454447
1189.0,1.0,0.5281756919622421,0.5093465447425842,0.08557378224097192,0.5387377142906189,0.5114272832870483,0.5343148708343506,0.511491024967988
1190.0,1.0,0.5332542753219605,0.5110296040773392,0.5479998254776001,0.5569550526142121,0.5112050771713257,0.5358444452285767,0.5143705324560877
1191.0,1.0,0.5337890237569809,0.513756336569786,0.4514264786243439,0.5650087177753449,0.5109744071960449,0.5373622179031372,0.5172272751698515
1192.0,1.0,0.5262260055541992,0.5052442628145218,0.610120090842247,0.5622752839326859,0.510735273361206,0.5388659238815308,0.5200894199955144
1193.0,1.0,0.5292058253288269,0.5135252940654754,0.6796507853269577,0.5521588081121445,0.5104877352714539,0.5403533577919006,0.5229849577296051
1194.0,1.0,0.5355063772201538,0.5170447701215743,0.3254412719607353,0.5542817378044128,0.5102316737174988,0.541822612285614,0.5259418217916902
1195.0,1.0,0.5333438664674759,0.5180769401788712,0.3318751308321953,0.5509803175926209,0.5099672675132751,0.543272078037262,0.5289880050442051
1196.0,1.0,0.5289070254564285,0.5159008193016053,0.7703865945339203,0.543089245557785,0.5096943974494934,0.5447000861167908,0.5321516735168572
1197.0,1.0,0.5294006216526032,0.516449049115181,0.010209410050501902,0.542790743112564,0.5094131231307983,0.5461053252220154,0.5354612758572159
1198.0,1.0,0.5379215043783188,0.5118036985397338,0.004557965050917118,0.5374092870950699,0.5091234445571899,0.5474865436553955,0.5389456307544833
1199.0,1.0,0.5320064902305603,0.5136872977018356,0.2172862745076418,0.5175820356607437,0.508825421333313,0.5488426685333252,0.5426206850778641
1200.0,1.0,0.5307046246528625,0.5111138713359833,0.6701560920476913,0.5196673846244813,0.5085189938545227,0.5501726865768433,0.5464656799582599
1201.0,1.0,0.5351955223083497,0.5091417527198792,0.7410780775547028,0.5206333684921265,0.5082042813301086,0.5514756441116333,0.5504541247960333
1202.0,1.0,0.5360728633403778,0.5161609715223312,0.5712840700149536,0.5300891876220704,0.507881224155426,0.552750825881958,0.5545600934016193
1203.0,1.0,0.5285970133543014,0.5153008109331131,0.3700799105316401,0.5443822050094604,0.5075498819351196,0.5539973378181458,0.5587579991690177
1204.0,1.0,0.5302991622686386,0.5098233646154404,0.6221355330944062,0.543405037522316,0.5072102546691895,0.555214524269104,0.5630223672119001
1205.0,1.0,0.5321460002660752,0.5180474871397018,0.5744928246736527,0.5254444015026093,0.506862461566925,0.5564016699790955,0.5673276038554462
1206.0,1.0,0.5327539807558059,0.5135403174161911,0.6038006007671356,0.5171821331977844,0.5065064430236816,0.5575580596923828,0.5716477637770936
1207.0,1.0,0.5325488299131393,0.5167668431997299,0.4415133902430534,0.5372953552007675,0.506142258644104,0.5586829781532288,0.5759563149630651
1208.0,1.0,0.5297437238693238,0.5143274283409118,0.3533252326399088,0.549176915884018,0.5057699680328369,0.559775710105896,0.5802259014937192
1209.0,1.0,0.5382227063179016,0.517381826043129,0.3614670513570309,0.5558974838256836,0.5053896307945251,0.5608354806900024,0.5844281040147337
1210.0,1.0,0.5339208161830902,0.5147798871994018,0.6241165208816528,0.545352748632431,0.5050011873245239,0.5618613958358765,0.5885331975531756
1211.0,1.0,0.5284181559085845,0.5083347797393799,0.7364380592107773,0.5376091557741165,0.5046048164367676,0.5628526210784912,0.5925099061177264
1212.0,1.0,0.5358184593915939,0.5160262763500214,0.38652573138475416,0.5300237810611725,0.5042004585266113,0.5638082027435303,0.5963251905199911
1213.0,1.0,0.5316232907772064,0.5158831632137298,0.3240965732559562,0.5167099267244339,0.5037882924079895,0.5647270083427429,0.5999553462447977
1214.0,1.0,0.5409239304065704,0.5147046440839768,0.3715890121459961,0.5229770398139953,0.5033681988716125,0.5656079649925232,0.6034017188800931
1215.0,1.0,0.5365693819522858,0.5114433419704437,0.44886121571063997,0.522400661110878,0.5029403567314148,0.566449761390686,0.606667164760438
1216.0,1.0,0.5315245050191879,0.5161575114727021,0.10212267295457422,0.5237943381071091,0.5025047659873962,0.5672510266304016,0.6097519391105948
1217.0,1.0,0.5398094099760056,0.5142035830020905,0.01921252882122644,0.5266092240810394,0.5020615458488464,0.5680103302001953,0.6126536150134143
1218.0,1.0,0.5328320986032486,0.5163992863893508,0.19656278977170585,0.5217424899339675,0.5016106367111206,0.568726122379303,0.6153669918725768
1219.0,1.0,0.5381043064594269,0.5126551526784897,0.8618441045284271,0.5294638657569886,0.5011522769927979,0.5693968534469604,0.6178839924034492
1220.0,1.0,0.538399675488472,0.5205991017818451,0.20951628469862044,0.5423215699195861,0.5006864070892334,0.5700206756591797,0.62019354720465
1221.0,1.0,0.5364089131355285,0.5185493731498718,0.014544680454307582,0.5538706958293915,0.500213086605072,0.570595920085907,0.6222814660266636
1222.0,1.0,0.5381838244199753,0.5099637073278427,0.0047407706967601375,0.553043139576912,0.49973246455192566,0.5711207389831543,0.6241303063348198
1223.0,1.0,0.5325916862487793,0.5246179187297821,0.7001193489879369,0.5505169117450714,0.4992445409297943,0.5715932846069336,0.625728362787811
1224.0,1.0,0.5367156809568405,0.5101071447134018,0.8579901432991028,0.5363108801841736,0.4987494647502899,0.5720117688179016,0.627085998409882
1225.0,1.0,0.5364894729852676,0.5125234609842301,0.8748191487789154,0.537192496061325,0.4982472360134125,0.5723742246627808,0.6282144084864569
1226.0,1.0,0.5367441493272781,0.5218695110082626,0.38267413429915903,0.5449288326501847,0.4977380037307739,0.5726790428161621,0.6291211927590155
1227.0,1.0,0.5363653010129928,0.5133882510662079,0.16158971426542848,0.5541352343559265,0.49722176790237427,0.5729244351387024,0.6298103724555517
1228.0,1.0,0.5369518238306046,0.518781625032425,0.6689450949430465,0.567079192996025,0.49669867753982544,0.5731088519096375,0.6302823916484215
1229.0,1.0,0.5327422457933426,0.5144882327318192,0.8566480928659439,0.5605912733078003,0.4961688220500946,0.5732308626174927,0.6305341032364709
1230.0,1.0,0.5319993078708649,0.5186983233690262,0.5447053229808807,0.5498654294013977,0.49563223123550415,0.573289155960083,0.630558740348647
1231.0,1.0,0.5398356497287751,0.5208892494440078,0.32183215277800625,0.5466862374544144,0.49508902430534363,0.573282778263092,0.6303458745084072
1232.0,1.0,0.5349857836961747,0.516161881685257,0.3771632176637649,0.5440859180688858,0.4945392906665802,0.5732108354568481,0.6298817166009769
1233.0,1.0,0.5359645038843155,0.5173043143749237,0.196687734387815,0.5446876686811447,0.4939831495285034,0.5730727314949036,0.629164229528044
1234.0,1.0,0.54255606174469,0.5189186042547226,0.42045684039592746,0.5306020122766495,0.49342063069343567,0.572868287563324,0.6282089280042555
1235.0,1.0,0.5330354243516922,0.5148047506809235,0.5123769983649253,0.5253317379951477,0.4928518831729889,0.5725975036621094,0.6270293637051907
1236.0,1.0,0.5398877602815628,0.5154671239852905,0.6192103561758995,0.5522455763816834,0.49227699637413025,0.5722607374191284,0.6256357455963837
1237.0,1.0,0.5419078296422959,0.5177800214290619,0.20185184717644006,0.5680115354061127,0.4916960597038269,0.5718587040901184,0.6240350861111779
1238.0,1.0,0.5338929224014283,0.517809664607048,0.28554593928158284,0.5495491987466812,0.4911091923713684,0.5713925361633301,0.6222313462252487
1239.0,1.0,0.5418336647748947,0.5164925527572631,0.38669968605041505,0.5560175085067749,0.49051645398139954,0.5708635449409485,0.6202240159327346
1240.0,1.0,0.5414791244268418,0.5171063959598541,0.1273736937949434,0.548759331703186,0.4899179935455322,0.5702735781669617,0.6179797909024671
1241.0,1.0,0.5424522650241852,0.5207941073179245,0.7210396289825439,0.543850126862526,0.48931387066841125,0.5696247220039368,0.6154660203393121
1242.0,1.0,0.5342595493793487,0.5170100581645966,0.5348202589154244,0.5350341963768005,0.48870423436164856,0.5689195394515991,0.6126871480327907
1243.0,1.0,0.5401825428009033,0.5197477734088898,0.5428628125786781,0.5389728885889054,0.4880891740322113,0.5681608319282532,0.6096481554668571
1244.0,1.0,0.5398023968935013,0.5189953112602234,0.5198746389150619,0.5436054807901383,0.48746880888938904,0.5673516392707825,0.6063506538237107
1245.0,1.0,0.535610938668251,0.5160952186584473,0.7182339347898961,0.5457231646776199,0.4868432581424713,0.566495418548584,0.6027929913397259
1246.0,1.0,0.539988449215889,0.5191110265254975,0.11323963420873043,0.5310188156366348,0.4862126111984253,0.5655958652496338,0.5989831992663994
1247.0,1.0,0.540764844417572,0.5177756989002228,0.8700439751148223,0.5257655149698257,0.4855769872665405,0.5646567940711975,0.5949521554162516
1248.0,1.0,0.5383199542760849,0.5171896290779113,0.6779888814687729,0.5300468254089356,0.48493650555610657,0.5636823773384094,0.5907309649318222
1249.0,1.0,0.5446573919057847,0.51255974650383,0.7115638655424118,0.5336360049247741,0.48429128527641296,0.5626767873764038,0.5863480995398902
1250.0,1.0,0.5344515126943589,0.515834522843361,0.8673462808132172,0.538976616859436,0.48364144563674927,0.561644434928894,0.5818296205465572
1251.0,1.0,0.5312192523479462,0.5179792118072509,0.08733316878089681,0.5471839040517807,0.48298707604408264,0.5605897307395935,0.5771994013659878
1252.0,1.0,0.5426887911558151,0.5194567686319351,0.341114063821733,0.5430025923252105,0.482328325510025,0.5595172047615051,0.5724793484777706
1253.0,1.0,0.5383568340539933,0.5169701993465423,0.7337100076675415,0.5388418263196946,0.48166531324386597,0.5584312677383423,0.5676896199086485
1254.0,1.0,0.5440783780813218,0.5197275125980377,0.614080331325531,0.5336003541946411,0.480998158454895,0.5573363900184631,0.5628488405937304
1255.0,1.0,0.5356971722841263,0.5208030223846436,0.6568608665466309,0.5363592857122421,0.48032698035240173,0.5562369227409363,0.5579743142198765
1256.0,1.0,0.5424945640563965,0.5200474518537521,0.8647128343582153,0.5561760807037354,0.47965192794799805,0.5551370978355408,0.5530822314092205
1257.0,1.0,0.5417775964736938,0.5201468962430954,0.6265132290124893,0.5534471213817597,0.47897306084632874,0.5540409684181213,0.548187874305313
1258.0,1.0,0.5373640811443329,0.5188605570793152,0.28190714355790986,0.5447279566526413,0.4782905578613281,0.5529524683952332,0.5433058178028318
1259.0,1.0,0.5433411908149719,0.5184141039848328,0.015455473078945943,0.5312666547298431,0.4776045083999634,0.5518752932548523,0.5384501277832925
1260.0,1.0,0.5407621675729751,0.5189259314537048,0.4307249833457172,0.5409307605028153,0.4769150912761688,0.550812840461731,0.5336345567895435
1261.0,1.0,0.5396789133548736,0.5158903664350509,0.7530800524353981,0.5588131415843963,0.47622236609458923,0.5497682690620422,0.5288727375839315
1262.0,1.0,0.5369659346342087,0.5207017892599106,0.7481317234039306,0.5594804012775421,0.47552651166915894,0.5487446188926697,0.5241783749886153
1263.0,1.0,0.5394820296764373,0.5178611254692078,0.5849564039707184,0.5709362983703613,0.4748276472091675,0.5477443933486938,0.5195654362960624
1264.0,1.0,0.5367552304267883,0.5191031807661056,0.6259202444553376,0.5650899988412857,0.47412586212158203,0.5467699766159058,0.5150483403677342
1265.0,1.0,0.5345278686285019,0.5223491364717483,0.7333143293857575,0.5689750689268113,0.4734213352203369,0.5458233952522278,0.5106421453095216
1266.0,1.0,0.5385350972414017,0.5214988332986832,0.6926468757539987,0.5533064597845078,0.4727141559123993,0.5449064373970032,0.506362734326995
1267.0,1.0,0.5459942269325256,0.5192103379964829,0.0208687453417906,0.5323605412244796,0.4720045030117035,0.5440204739570618,0.5022269990394523
1268.0,1.0,0.5443632447719574,0.5218143844604493,0.29131533712148666,0.531502046585083,0.4712924659252167,0.5431666970252991,0.49825161665731565
1269.0,1.0,0.5411706149578095,0.520601412653923,0.35833776235580445,0.5331623035669327,0.4705781638622284,0.5423460006713867,0.49442725968619783
1270.0,1.0,0.5435448521375656,0.5229621660709382,0.42891876041889193,0.5507866394519806,0.469861775636673,0.5415590405464172,0.49072088859514196
