method,architecture_id,training_budget_nominal_events,energy_kev,mean_of_training_seed_context_means,sd_across_training_seed_context_means,mean_context_sd_within_training_seed,training_seed_count,context_draws_per_training_seed,mc_passes_per_cell
Density-guided CNP (ours),ours,18866,2390.0,0.4451503014365832,0.0111845938477375,0.0039485253052515,3,10,50
Density-guided CNP (ours),ours,18866,2391.0,0.4362770545085271,0.0070347656829625,0.0037460031191349,3,10,50
Density-guided CNP (ours),ours,18866,2392.0,0.4385708870291711,0.0113047932939999,0.0028911010866441,3,10,50
Density-guided CNP (ours),ours,18866,2393.0,0.4385537311434746,0.0156716209959163,0.0032044979080967,3,10,50
Density-guided CNP (ours),ours,18866,2394.0,0.4363672903776168,0.0143135372209455,0.0044101566105078,3,10,50
Density-guided CNP (ours),ours,18866,2395.0,0.4388888533711434,0.0094410650518651,0.003210141641341,3,10,50
Density-guided CNP (ours),ours,18866,2396.0,0.4216654028693835,0.0087839213295569,0.0029636688344374,3,10,50
Density-guided CNP (ours),ours,18866,2397.0,0.414367734849453,0.0143686482183601,0.0036356467767613,3,10,50
Density-guided CNP (ours),ours,18866,2398.0,0.4279926742911339,0.0098529502920695,0.0034200391637705,3,10,50
Density-guided CNP (ours),ours,18866,2399.0,0.426711117208004,0.0115715590467539,0.0032901809463653,3,10,50
Density-guided CNP (ours),ours,18866,2400.0,0.4231456162134806,0.0131198556154767,0.0033218990981333,3,10,50
Density-guided CNP (ours),ours,18866,2401.0,0.4279323664506276,0.0124121575972693,0.0038714675732624,3,10,50
Density-guided CNP (ours),ours,18866,2402.0,0.4405404497385024,0.0117461224483322,0.0047697802616285,3,10,50
Density-guided CNP (ours),ours,18866,2403.0,0.4382475881179173,0.0122370106831593,0.0038115041578672,3,10,50
Density-guided CNP (ours),ours,18866,2404.0,0.4367543365359306,0.0157357515847349,0.0039134957904478,3,10,50
Density-guided CNP (ours),ours,18866,2405.0,0.432901752491792,0.0095483441458719,0.0042198483154124,3,10,50
Density-guided CNP (ours),ours,18866,2406.0,0.4313072359760602,0.0129528203872258,0.0038468199953096,3,10,50
Density-guided CNP (ours),ours,18866,2407.0,0.4262920142412186,0.0084384888035692,0.004029876429921,3,10,50
Density-guided CNP (ours),ours,18866,2408.0,0.4306274661024411,0.0105120734371896,0.0045748580925511,3,10,50
Density-guided CNP (ours),ours,18866,2409.0,0.427906870007515,0.0104790421651078,0.0047271620702862,3,10,50
Density-guided CNP (ours),ours,18866,2410.0,0.4150371667345365,0.0094654191579894,0.0043685887205424,3,10,50
Density-guided CNP (ours),ours,18866,2411.0,0.4068399322628975,0.0114097410891521,0.0038467635898533,3,10,50
Density-guided CNP (ours),ours,18866,2412.0,0.4096958586374919,0.0097167238943743,0.0046124200574856,3,10,50
Density-guided CNP (ours),ours,18866,2413.0,0.4208809835314751,0.0092571066991875,0.0040094006238841,3,10,50
Density-guided CNP (ours),ours,18866,2414.0,0.4276390360196431,0.0138850483759295,0.0052698536377211,3,10,50
Density-guided CNP (ours),ours,18866,2415.0,0.4250392150481542,0.0118466827715342,0.0051619888087171,3,10,50
Density-guided CNP (ours),ours,18866,2416.0,0.4116868302822112,0.0105428004605607,0.0047901576509595,3,10,50
Density-guided CNP (ours),ours,18866,2417.0,0.4075724354783693,0.0107084108852136,0.00462562898884,3,10,50
Density-guided CNP (ours),ours,18866,2418.0,0.4041748596628507,0.0159837174118031,0.005168074965207,3,10,50
Density-guided CNP (ours),ours,18866,2419.0,0.4050089134772618,0.0112083635227975,0.0041008897764885,3,10,50
Density-guided CNP (ours),ours,18866,2420.0,0.404386311729749,0.0134434056111208,0.0048165161118092,3,10,50
Density-guided CNP (ours),ours,18866,2421.0,0.4005624410311381,0.0083344983236565,0.0042605417882926,3,10,50
Density-guided CNP (ours),ours,18866,2422.0,0.3926483308275541,0.0133646464457986,0.0040425806075938,3,10,50
Density-guided CNP (ours),ours,18866,2423.0,0.3873553183873494,0.0119885443001149,0.0042627004206627,3,10,50
Density-guided CNP (ours),ours,18866,2424.0,0.3749604717493057,0.0111795494977502,0.0045460282077413,3,10,50
Density-guided CNP (ours),ours,18866,2425.0,0.3931177589495977,0.0142304031960376,0.0047994784240841,3,10,50
Density-guided CNP (ours),ours,18866,2426.0,0.4029111249049504,0.0134386035674218,0.005826789037771,3,10,50
Density-guided CNP (ours),ours,18866,2427.0,0.4024270122845967,0.0100496262719924,0.0051915064033667,3,10,50
Density-guided CNP (ours),ours,18866,2428.0,0.3809148372213046,0.0100868383202464,0.005265872376884,3,10,50
Density-guided CNP (ours),ours,18866,2429.0,0.3837584279179573,0.0102264369679447,0.0046188516667404,3,10,50
Density-guided CNP (ours),ours,18866,2430.0,0.3922058741251628,0.0061179582886067,0.0051274111594734,3,10,50
Density-guided CNP (ours),ours,18866,2431.0,0.4009093635082245,0.0153190935525304,0.0057564418263478,3,10,50
Density-guided CNP (ours),ours,18866,2432.0,0.3967883435885111,0.0088228979415064,0.005592129634754,3,10,50
Density-guided CNP (ours),ours,18866,2433.0,0.3881786758502324,0.0131919675045907,0.0055052413109957,3,10,50
Density-guided CNP (ours),ours,18866,2434.0,0.3703624884486198,0.0052398766060019,0.0052032568968661,3,10,50
Density-guided CNP (ours),ours,18866,2435.0,0.3712873776753743,0.0056991958414919,0.0046382311716788,3,10,50
Density-guided CNP (ours),ours,18866,2436.0,0.3905361989736557,0.0086915251880404,0.0052072846722228,3,10,50
Density-guided CNP (ours),ours,18866,2437.0,0.387894105652968,0.0077853726052022,0.0051087735086893,3,10,50
Density-guided CNP (ours),ours,18866,2438.0,0.3730706599156062,0.0114776841072807,0.0047713805643364,3,10,50
Density-guided CNP (ours),ours,18866,2439.0,0.351960840344429,0.0082297125457151,0.0043864175396723,3,10,50
Density-guided CNP (ours),ours,18866,2440.0,0.3382508317629495,0.0111228565974337,0.0035380870406837,3,10,50
Density-guided CNP (ours),ours,18866,2441.0,0.3342015680372714,0.0133122088858633,0.0034747345560337,3,10,50
Density-guided CNP (ours),ours,18866,2442.0,0.3283420956333478,0.0143796006268317,0.0037800136944066,3,10,50
Density-guided CNP (ours),ours,18866,2443.0,0.3430550065437952,0.0112906236495444,0.0041417098637146,3,10,50
Density-guided CNP (ours),ours,18866,2444.0,0.3515800213615099,0.0128626554466765,0.0044978201591464,3,10,50
Density-guided CNP (ours),ours,18866,2445.0,0.3484351999560992,0.007542175024618,0.0052500551804579,3,10,50
Density-guided CNP (ours),ours,18866,2446.0,0.3543621519009272,0.0109710668838565,0.0044523972787312,3,10,50
Density-guided CNP (ours),ours,18866,2447.0,0.3670446486671765,0.0090134889621927,0.0056336697747797,3,10,50
Density-guided CNP (ours),ours,18866,2448.0,0.3719904424945513,0.0082371665191371,0.0055549089990215,3,10,50
Density-guided CNP (ours),ours,18866,2449.0,0.3711345632076263,0.0077466405652901,0.0058565900807573,3,10,50
Density-guided CNP (ours),ours,18866,2450.0,0.3445496050715446,0.0109206894313678,0.0045312416884746,3,10,50
Density-guided CNP (ours),ours,18866,2451.0,0.3300453179577986,0.0083183381172589,0.0041213382276432,3,10,50
Density-guided CNP (ours),ours,18866,2452.0,0.3372736006180445,0.0123766282753063,0.0043936080495742,3,10,50
Density-guided CNP (ours),ours,18866,2453.0,0.3410208474993705,0.0090287381137165,0.004920013142531,3,10,50
Density-guided CNP (ours),ours,18866,2454.0,0.3456949453552564,0.0086087139841592,0.0051424850265193,3,10,50
Density-guided CNP (ours),ours,18866,2455.0,0.3473498311638832,0.0121028456449566,0.0054488344735675,3,10,50
Density-guided CNP (ours),ours,18866,2456.0,0.3386281451086203,0.0106530041220922,0.0047752942206647,3,10,50
Density-guided CNP (ours),ours,18866,2457.0,0.3331584353744983,0.0088626168627076,0.0051551022498783,3,10,50
Density-guided CNP (ours),ours,18866,2458.0,0.3314659275909264,0.0133774815234636,0.0046662955698014,3,10,50
Density-guided CNP (ours),ours,18866,2459.0,0.3257891861299674,0.005637493452932,0.0048728905176208,3,10,50
Density-guided CNP (ours),ours,18866,2460.0,0.3254267161985238,0.0049614065781878,0.0042736864373458,3,10,50
Density-guided CNP (ours),ours,18866,2461.0,0.3282114231189092,0.0110775520847846,0.0052650246929233,3,10,50
Density-guided CNP (ours),ours,18866,2462.0,0.3315728911260764,0.0101173383368514,0.0048325537768237,3,10,50
Density-guided CNP (ours),ours,18866,2463.0,0.3411818464597067,0.0116379401439071,0.0058969802222489,3,10,50
Density-guided CNP (ours),ours,18866,2464.0,0.3534543489217758,0.0082300288258328,0.0054430878396197,3,10,50
Density-guided CNP (ours),ours,18866,2465.0,0.3496957607865333,0.0104458817139987,0.0060680003467383,3,10,50
Density-guided CNP (ours),ours,18866,2466.0,0.3374998506704966,0.0085323128072324,0.0058256778915174,3,10,50
Density-guided CNP (ours),ours,18866,2467.0,0.3208287454048792,0.008337046998918,0.0052186733080792,3,10,50
Density-guided CNP (ours),ours,18866,2468.0,0.3222685029606024,0.0110484567711827,0.0052981514839945,3,10,50
Density-guided CNP (ours),ours,18866,2469.0,0.3488694545825323,0.0092679031104266,0.0066597191405663,3,10,50
Density-guided CNP (ours),ours,18866,2470.0,0.3443117233713468,0.0090144573030653,0.0066256678070788,3,10,50
Density-guided CNP (ours),ours,18866,2471.0,0.3203638051748276,0.0092969865037753,0.0050684179596192,3,10,50
Density-guided CNP (ours),ours,18866,2472.0,0.3043202914297581,0.0087298181350662,0.0042535202319214,3,10,50
Density-guided CNP (ours),ours,18866,2473.0,0.3094660316904385,0.007892164909481,0.0048796743167372,3,10,50
Density-guided CNP (ours),ours,18866,2474.0,0.3115793440341949,0.0100956609388513,0.0057146611908306,3,10,50
Density-guided CNP (ours),ours,18866,2475.0,0.3246537234683831,0.0060022699476998,0.0059105665648606,3,10,50
Density-guided CNP (ours),ours,18866,2476.0,0.3220764164924621,0.0145510489578102,0.0053729851885346,3,10,50
Density-guided CNP (ours),ours,18866,2477.0,0.3237524949610233,0.0073914719331034,0.006606714448192,3,10,50
Density-guided CNP (ours),ours,18866,2478.0,0.3098023276229699,0.0099380516223196,0.005581184542426,3,10,50
Density-guided CNP (ours),ours,18866,2479.0,0.3039848875304063,0.005530854608428,0.0046690849521932,3,10,50
Density-guided CNP (ours),ours,18866,2480.0,0.2869751655360062,0.0087143228541533,0.004481913462239,3,10,50
Density-guided CNP (ours),ours,18866,2481.0,0.2798690157930056,0.0091531868789344,0.0042520654938565,3,10,50
Density-guided CNP (ours),ours,18866,2482.0,0.2802693242927392,0.0084240493248498,0.0037964475558037,3,10,50
Density-guided CNP (ours),ours,18866,2483.0,0.2734878155191739,0.0103528211595729,0.0039554393547248,3,10,50
Density-guided CNP (ours),ours,18866,2484.0,0.275117211908102,0.0061189748612226,0.0046109816156606,3,10,50
Density-guided CNP (ours),ours,18866,2485.0,0.2892867379784583,0.0043800888159921,0.0041758450565468,3,10,50
Density-guided CNP (ours),ours,18866,2486.0,0.2847807341416676,0.0095701505990697,0.004730751211426,3,10,50
Density-guided CNP (ours),ours,18866,2487.0,0.2797132718861103,0.0061565364624423,0.0047323221642384,3,10,50
Density-guided CNP (ours),ours,18866,2488.0,0.2825040465891361,0.0066589993666228,0.0044202546814086,3,10,50
Density-guided CNP (ours),ours,18866,2489.0,0.2792924310664336,0.0041922281921919,0.0048412535018235,3,10,50
Density-guided CNP (ours),ours,18866,2490.0,0.2822537014285723,0.0082599901767426,0.0049746276674139,3,10,50
Density-guided CNP (ours),ours,18866,2491.0,0.2939354467888673,0.009244126500534,0.0056903504263753,3,10,50
Density-guided CNP (ours),ours,18866,2492.0,0.3025131119191647,0.0068785677606084,0.0063369552100234,3,10,50
Density-guided CNP (ours),ours,18866,2493.0,0.2988790530463059,0.0088487923868114,0.006884547591613,3,10,50
Density-guided CNP (ours),ours,18866,2494.0,0.28836360664169,0.0087774764975243,0.0059959687429186,3,10,50
Density-guided CNP (ours),ours,18866,2495.0,0.2746516884366671,0.0082871279076549,0.0050590776338499,3,10,50
Density-guided CNP (ours),ours,18866,2496.0,0.2657748934328556,0.0125988210357905,0.0046540212571686,3,10,50
Density-guided CNP (ours),ours,18866,2497.0,0.2564592079321543,0.0115237560237784,0.0040249753088877,3,10,50
Density-guided CNP (ours),ours,18866,2498.0,0.2722687892218431,0.0065464751315188,0.0043970499794752,3,10,50
Density-guided CNP (ours),ours,18866,2499.0,0.2781197695831457,0.0094747886332014,0.0053110705707597,3,10,50
Density-guided CNP (ours),ours,18866,2500.0,0.2686453876694043,0.0075903218241139,0.0049910123744494,3,10,50
Density-guided CNP (ours),ours,18866,2501.0,0.2696113109687964,0.0086009170280322,0.0042092647153401,3,10,50
Density-guided CNP (ours),ours,18866,2502.0,0.2614610263009866,0.0094812419521433,0.0046519020023333,3,10,50
Density-guided CNP (ours),ours,18866,2503.0,0.2508882104158401,0.0098743776454759,0.0034989929244219,3,10,50
Density-guided CNP (ours),ours,18866,2504.0,0.2456305058101813,0.0120382745326066,0.0038605663375628,3,10,50
Density-guided CNP (ours),ours,18866,2505.0,0.2494542186458905,0.0091972389987857,0.0038934764489717,3,10,50
Density-guided CNP (ours),ours,18866,2506.0,0.24793764569362,0.0091049123675865,0.0038790421859826,3,10,50
Density-guided CNP (ours),ours,18866,2507.0,0.2389603515366713,0.0110790828137326,0.0039864933160192,3,10,50
Density-guided CNP (ours),ours,18866,2508.0,0.2427351959546407,0.0122724494772493,0.0034528478364909,3,10,50
Density-guided CNP (ours),ours,18866,2509.0,0.2413978017270565,0.0090627044990577,0.002835722236552,3,10,50
Density-guided CNP (ours),ours,18866,2510.0,0.2408851739068825,0.0119809396356497,0.0037587568270407,3,10,50
Density-guided CNP (ours),ours,18866,2511.0,0.2425570306579272,0.0108735787113906,0.0040649048722498,3,10,50
Density-guided CNP (ours),ours,18866,2512.0,0.2437767756084601,0.0114297782617653,0.0032740643470323,3,10,50
Density-guided CNP (ours),ours,18866,2513.0,0.2353191833595434,0.0101224554277167,0.0040829923999862,3,10,50
Density-guided CNP (ours),ours,18866,2514.0,0.2445864589413007,0.0108024649199099,0.0046508247754177,3,10,50
Density-guided CNP (ours),ours,18866,2515.0,0.2407174266080061,0.0099253917111104,0.0039623647890535,3,10,50
Density-guided CNP (ours),ours,18866,2516.0,0.2351855178872744,0.0130985453215528,0.0036327471306028,3,10,50
Density-guided CNP (ours),ours,18866,2517.0,0.232704605191946,0.0101207382817541,0.003231966453424,3,10,50
Density-guided CNP (ours),ours,18866,2518.0,0.2317258352885643,0.012369875068005,0.0040164777918266,3,10,50
Density-guided CNP (ours),ours,18866,2519.0,0.2289241321186224,0.0085107880428709,0.0030309634361643,3,10,50
Density-guided CNP (ours),ours,18866,2520.0,0.2308887176215648,0.0091812511207133,0.0040729046778142,3,10,50
Density-guided CNP (ours),ours,18866,2521.0,0.2281968838075797,0.0065692200801705,0.0040949183893788,3,10,50
Density-guided CNP (ours),ours,18866,2522.0,0.2249110237061977,0.0079535687750049,0.0032053028380334,3,10,50
Density-guided CNP (ours),ours,18866,2523.0,0.2211073939154545,0.0124706169758849,0.0030237649574991,3,10,50
Density-guided CNP (ours),ours,18866,2524.0,0.2221545739670594,0.0070552757613114,0.0033221347251066,3,10,50
Density-guided CNP (ours),ours,18866,2525.0,0.2208272488117217,0.0059892188689743,0.0040681683110334,3,10,50
Density-guided CNP (ours),ours,18866,2526.0,0.2241245444317658,0.0078602977694452,0.0039858663890273,3,10,50
Density-guided CNP (ours),ours,18866,2527.0,0.2315172187586625,0.0100509969462066,0.0034328017107935,3,10,50
Density-guided CNP (ours),ours,18866,2528.0,0.236535441627105,0.0078524085462951,0.0048307431741072,3,10,50
Density-guided CNP (ours),ours,18866,2529.0,0.223651666978995,0.0070612526314944,0.0039657585134686,3,10,50
Density-guided CNP (ours),ours,18866,2530.0,0.2200743179321288,0.0096974052021227,0.0036377023504103,3,10,50
Density-guided CNP (ours),ours,18866,2531.0,0.2179473145107428,0.0085922282622394,0.0034221506579173,3,10,50
Density-guided CNP (ours),ours,18866,2532.0,0.2089635398387909,0.0078460037685913,0.0028513644173807,3,10,50
Density-guided CNP (ours),ours,18866,2533.0,0.2082187366386254,0.0069106127070356,0.0036674459126933,3,10,50
Density-guided CNP (ours),ours,18866,2534.0,0.211398536413908,0.0120184831371654,0.0031882317307215,3,10,50
Density-guided CNP (ours),ours,18866,2535.0,0.2173832714855671,0.0035994855647793,0.0039059217306741,3,10,50
Density-guided CNP (ours),ours,18866,2536.0,0.214583366125822,0.0092784008496931,0.0033961198409772,3,10,50
Density-guided CNP (ours),ours,18866,2537.0,0.2189739892085393,0.0073003367370228,0.0034168325843476,3,10,50
Density-guided CNP (ours),ours,18866,2538.0,0.2169211329817772,0.0120295334360144,0.003962548161154,3,10,50
Density-guided CNP (ours),ours,18866,2539.0,0.2099851924578348,0.0066862471307073,0.0037771050132856,3,10,50
Density-guided CNP (ours),ours,18866,2540.0,0.2112414997667074,0.0128881168153256,0.0035827519054081,3,10,50
Density-guided CNP (ours),ours,18866,2541.0,0.2128317428727944,0.0100287040743834,0.0033831481353158,3,10,50
Density-guided CNP (ours),ours,18866,2542.0,0.2050114258825779,0.0056471186310078,0.0038471212423295,3,10,50
Density-guided CNP (ours),ours,18866,2543.0,0.2028672829866409,0.0120950848375175,0.0035035302428629,3,10,50
Density-guided CNP (ours),ours,18866,2544.0,0.2019354463467995,0.0086803869736384,0.0031980486765437,3,10,50
Density-guided CNP (ours),ours,18866,2545.0,0.2051566256682078,0.0102964965011199,0.0030651740164169,3,10,50
Density-guided CNP (ours),ours,18866,2546.0,0.2042733171582222,0.0079029466277223,0.0033633128502043,3,10,50
Density-guided CNP (ours),ours,18866,2547.0,0.2114665840864181,0.0038931336116003,0.003762949729602,3,10,50
Density-guided CNP (ours),ours,18866,2548.0,0.2076745830525954,0.0090968099541777,0.0041767316697506,3,10,50
Density-guided CNP (ours),ours,18866,2549.0,0.2030548281321923,0.0122124751770435,0.0032904806610817,3,10,50
Density-guided CNP (ours),ours,18866,2550.0,0.2059554900030294,0.005711798705984,0.0035117011889982,3,10,50
Density-guided CNP (ours),ours,18866,2551.0,0.209195743282636,0.0102018821459487,0.0046484163289452,3,10,50
Density-guided CNP (ours),ours,18866,2552.0,0.2080580525696277,0.008775007128648,0.0037601399122343,3,10,50
Density-guided CNP (ours),ours,18866,2553.0,0.1964330585847298,0.0066972323454081,0.0034144417309997,3,10,50
Density-guided CNP (ours),ours,18866,2554.0,0.1973670014739036,0.0110825073537586,0.0033854591842909,3,10,50
Density-guided CNP (ours),ours,18866,2555.0,0.2020695605874062,0.0119471657814266,0.003374390506572,3,10,50
Density-guided CNP (ours),ours,18866,2556.0,0.2001025765240192,0.0111048928574626,0.0036727144281723,3,10,50
Density-guided CNP (ours),ours,18866,2557.0,0.1944077424108982,0.0101883611960567,0.003697780456593,3,10,50
Density-guided CNP (ours),ours,18866,2558.0,0.2005618461718162,0.007098913908905,0.0043033378185667,3,10,50
Density-guided CNP (ours),ours,18866,2559.0,0.1953553812851508,0.007127845556565,0.0031673580921498,3,10,50
Density-guided CNP (ours),ours,18866,2560.0,0.1936345774730046,0.0086918972463804,0.0035347827237093,3,10,50
Density-guided CNP (ours),ours,18866,2561.0,0.1914449968884388,0.0062234950093352,0.003792473616956,3,10,50
Density-guided CNP (ours),ours,18866,2562.0,0.1940125696063041,0.0097341267992369,0.0034179989063735,3,10,50
Density-guided CNP (ours),ours,18866,2563.0,0.1942197984208663,0.0096336954908092,0.0036557405922958,3,10,50
Density-guided CNP (ours),ours,18866,2564.0,0.1913674615720907,0.0057643413384699,0.0036105735799438,3,10,50
Density-guided CNP (ours),ours,18866,2565.0,0.1949243167738119,0.0068783076986297,0.0041478538479293,3,10,50
Density-guided CNP (ours),ours,18866,2566.0,0.1935570489813884,0.0100039179079022,0.0040230139224673,3,10,50
Density-guided CNP (ours),ours,18866,2567.0,0.1892931138922771,0.0097633892985839,0.0034613770887073,3,10,50
Density-guided CNP (ours),ours,18866,2568.0,0.1940785436630248,0.0035691528572584,0.0047842858530383,3,10,50
Density-guided CNP (ours),ours,18866,2569.0,0.1870397984484831,0.0089228956768872,0.0041164117600712,3,10,50
Density-guided CNP (ours),ours,18866,2570.0,0.1912167301426331,0.008133345278086,0.0044066037357674,3,10,50
Density-guided CNP (ours),ours,18866,2571.0,0.1887443143477042,0.0040607436044334,0.0040678798654939,3,10,50
Density-guided CNP (ours),ours,18866,2572.0,0.1917539577335119,0.0073847129636341,0.0039037376725928,3,10,50
Density-guided CNP (ours),ours,18866,2573.0,0.1888839697639147,0.0081582446685613,0.0040642269558262,3,10,50
Density-guided CNP (ours),ours,18866,2574.0,0.1877619131952524,0.0098477769346136,0.0038315967693084,3,10,50
Density-guided CNP (ours),ours,18866,2575.0,0.1901774199555317,0.0032205670601621,0.0042772000628857,3,10,50
Density-guided CNP (ours),ours,18866,2576.0,0.186272713775436,0.0114122406225274,0.0039380217526609,3,10,50
Density-guided CNP (ours),ours,18866,2577.0,0.1936219603419303,0.0066038161221631,0.0041062025527087,3,10,50
Density-guided CNP (ours),ours,18866,2578.0,0.1865757832179466,0.008660910651482,0.0039327528885363,3,10,50
Density-guided CNP (ours),ours,18866,2579.0,0.1885053665935993,0.0102051362972896,0.0041213244776789,3,10,50
Density-guided CNP (ours),ours,18866,2580.0,0.1840803666661183,0.0084997799460613,0.0041065926074695,3,10,50
Density-guided CNP (ours),ours,18866,2581.0,0.1855330758641163,0.0043304848623303,0.0040958198634437,3,10,50
Density-guided CNP (ours),ours,18866,2582.0,0.1861780061821142,0.0087997165322705,0.0041058823082916,3,10,50
Density-guided CNP (ours),ours,18866,2583.0,0.1893220462749401,0.0095963065901176,0.0044984939249977,3,10,50
Density-guided CNP (ours),ours,18866,2584.0,0.1774033553600311,0.0084684383662087,0.0046108553495128,3,10,50
Density-guided CNP (ours),ours,18866,2585.0,0.1895672083546717,0.0050964317565624,0.0048079211020104,3,10,50
Density-guided CNP (ours),ours,18866,2586.0,0.1861199611723423,0.0085290886423607,0.0037232385108227,3,10,50
Density-guided CNP (ours),ours,18866,2587.0,0.1834628731707731,0.0070653477722728,0.004345467445912,3,10,50
Density-guided CNP (ours),ours,18866,2588.0,0.1853690582960844,0.007648133202394,0.0044589549208107,3,10,50
Density-guided CNP (ours),ours,18866,2589.0,0.1845957162181536,0.0071121157847534,0.0047706910349523,3,10,50
Density-guided CNP (ours),ours,18866,2590.0,0.1889723902891079,0.0073943410607358,0.0044486131505413,3,10,50
Density-guided CNP (ours),ours,18866,2591.0,0.1895462780396143,0.0041540244846597,0.005035433055363,3,10,50
Density-guided CNP (ours),ours,18866,2592.0,0.1812848955889543,0.0082497741024302,0.0043216915748913,3,10,50
Density-guided CNP (ours),ours,18866,2593.0,0.1847099669973055,0.0029737233076138,0.0045016485631468,3,10,50
Density-guided CNP (ours),ours,18866,2594.0,0.1818362946907679,0.0051163654386706,0.0047195801329239,3,10,50
Density-guided CNP (ours),ours,18866,2595.0,0.1846523025780916,0.0089219690550019,0.0051635613394767,3,10,50
Density-guided CNP (ours),ours,18866,2596.0,0.1892037692666053,0.0075685809940514,0.005288501488111,3,10,50
Density-guided CNP (ours),ours,18866,2597.0,0.1857508688171704,0.0046259273564584,0.004945153577551,3,10,50
Density-guided CNP (ours),ours,18866,2598.0,0.1797717588444551,0.0118351444033782,0.0054131937224013,3,10,50
Density-guided CNP (ours),ours,18866,2599.0,0.1842889610379934,0.0089476494828865,0.0050860868489086,3,10,50
Density-guided CNP (ours),ours,18866,2600.0,0.1859566403925419,0.0101336925641045,0.0052691133121356,3,10,50
Density-guided CNP (ours),ours,18866,2601.0,0.1863645099699497,0.007580029534859,0.0053472882831994,3,10,50
Density-guided CNP (ours),ours,18866,2602.0,0.1778613525082667,0.0104534901182999,0.0048789456395881,3,10,50
Density-guided CNP (ours),ours,18866,2603.0,0.1855739499578873,0.0060658830264703,0.0053183900454793,3,10,50
Density-guided CNP (ours),ours,18866,2604.0,0.188358179077506,0.0090831525885436,0.0051750688479761,3,10,50
Density-guided CNP (ours),ours,18866,2605.0,0.1846152779062588,0.0094424514378228,0.0057435612367256,3,10,50
Density-guided CNP (ours),ours,18866,2606.0,0.1895204497526089,0.0105448674588475,0.0056782319571125,3,10,50
Density-guided CNP (ours),ours,18866,2607.0,0.1997217315733432,0.0070595670855491,0.0063781314811386,3,10,50
Density-guided CNP (ours),ours,18866,2608.0,0.2051052701969941,0.0046211213820453,0.007883298927238,3,10,50
Density-guided CNP (ours),ours,18866,2609.0,0.2174656847566366,0.0097391544738407,0.0086499969440744,3,10,50
Density-guided CNP (ours),ours,18866,2610.0,0.2350979994734128,0.0075429813071052,0.0117646719070282,3,10,50
Density-guided CNP (ours),ours,18866,2611.0,0.2033514068226019,0.0137818512222087,0.0132813724766181,3,10,50
Density-guided CNP (ours),ours,18866,2612.0,0.2522629331151644,0.0028997979282148,0.0139483763559777,3,10,50
Density-guided CNP (ours),ours,18866,2613.0,0.222377381131053,0.0134253421637132,0.0152964295372564,3,10,50
Density-guided CNP (ours),ours,18866,2614.0,0.1790703932543595,0.0251765327932614,0.0132451920585134,3,10,50
Density-guided CNP (ours),ours,18866,2615.0,0.1987610755860805,0.0226945620062039,0.0158765481864626,3,10,50
Density-guided CNP (ours),ours,18866,2616.0,0.248424164344867,0.0178723446599615,0.0185657188008329,3,10,50
Density-guided CNP (ours),ours,18866,2617.0,0.2444301472008228,0.0106059840772456,0.0130869961453561,3,10,50
Density-guided CNP (ours),ours,18866,2618.0,0.2345602094084024,0.0050172815776175,0.0115638451089832,3,10,50
Density-guided CNP (ours),ours,18866,2619.0,0.1912983316679795,0.0024000445027682,0.00630374462477,3,10,50
Density-guided CNP (ours),ours,18866,2620.0,0.1857445957511663,0.00793403289397,0.0058844424358873,3,10,50
Density-guided CNP (ours),ours,18866,2621.0,0.1857095890740553,0.008788821334162,0.0063142093357748,3,10,50
Density-guided CNP (ours),ours,18866,2622.0,0.1774994947562615,0.0093502599905385,0.0070177589072104,3,10,50
Density-guided CNP (ours),ours,18866,2623.0,0.1730955819636583,0.0119188306451931,0.0111962148696583,3,10,50
Density-guided CNP (ours),ours,18866,2624.0,0.164428980294615,0.0285275911577703,0.0180271106348173,3,10,50
Density-guided CNP (ours),ours,18866,2625.0,0.1607393611936519,0.0321639628612093,0.0177207700944573,3,10,50
Density-guided CNP (ours),ours,18866,2626.0,0.1739792664299408,0.0165091300621656,0.0104402475841942,3,10,50
Density-guided CNP (ours),ours,18866,2627.0,0.1788075736016035,0.0058045993833588,0.0069914636220725,3,10,50
Density-guided CNP (ours),ours,18866,2628.0,0.1822455361535152,0.0066649385097684,0.0061406026687042,3,10,50
Density-guided CNP (ours),ours,18866,2629.0,0.1803361329734325,0.0069379321737328,0.0066527488020345,3,10,50
Density-guided CNP (ours),ours,18866,2630.0,0.17875727827847,0.0095671150498512,0.0074094486251427,3,10,50
Density-guided CNP (ours),ours,18866,2631.0,0.1820931994318962,0.0085378825636128,0.009201267131517,3,10,50
Density-guided CNP (ours),ours,18866,2632.0,0.1665281285805006,0.0265990561357365,0.0177687308359342,3,10,50
Density-guided CNP (ours),ours,18866,2633.0,0.1760070432623227,0.017523550960563,0.0128916078379429,3,10,50
Density-guided CNP (ours),ours,18866,2634.0,0.1814324467082818,0.0065716260365613,0.0075757085009748,3,10,50
Density-guided CNP (ours),ours,18866,2635.0,0.1806137328694264,0.0041966534638793,0.0076167557150062,3,10,50
Density-guided CNP (ours),ours,18866,2636.0,0.1844078018218279,0.0045506926613463,0.0074051525638487,3,10,50
Density-guided CNP (ours),ours,18866,2637.0,0.1859229803830385,0.0048793022953736,0.0070056941351653,3,10,50
Density-guided CNP (ours),ours,18866,2638.0,0.1875790593574444,0.0034602650520478,0.007521385236388,3,10,50
