method,architecture_id,training_budget,training_seed,context_seed,context_size,provenance,peak_region_mean_mae_percentage_points,continuum_region_mean_mae_percentage_points,sparse_tail_mae_percentage_points,global_brier,equal_region_brier,inference_seconds,peak_memory_mib,run_id
CNP,m0,5000,1,104,500,phase2_new_evaluation,7.482394447956699,4.976346943159711,7.488068575728871,0.23073031845698377,0.2049782622288721,0.18107083020731807,226.38232421875,20260909-phase2-b5000-m0-seed1-final-ctx-s104-n500-drop10100-mc50
CNP,m0,5000,1,105,500,phase2_new_evaluation,7.44414407556188,4.95103284846686,7.53241095370971,0.23080065435976957,0.2050141507899737,0.18128045834600925,226.38232421875,20260909-phase2-b5000-m0-seed1-final-ctx-s105-n500-drop10100-mc50
CNP,m0,5000,1,106,500,phase2_new_evaluation,7.518990022457022,5.0056494629499015,7.378569586922182,0.23073688071063295,0.20497774317695985,0.1808956377208233,226.38232421875,20260909-phase2-b5000-m0-seed1-final-ctx-s106-n500-drop10100-mc50
CNP,m0,5000,1,107,500,phase2_new_evaluation,7.4069900611012764,4.874173417773813,7.632984900272903,0.23087847240828804,0.20507085877701783,0.1819688337855041,226.38232421875,20260909-phase2-b5000-m0-seed1-final-ctx-s107-n500-drop10100-mc50
CNP,m0,5000,1,108,500,phase2_new_evaluation,7.3819110148660325,4.785074901772944,7.727296149593678,0.23099941391927123,0.20515594536200382,0.18183887796476483,226.38232421875,20260909-phase2-b5000-m0-seed1-final-ctx-s108-n500-drop10100-mc50
CNP,m0,5000,1,109,500,phase2_new_evaluation,7.59443010781292,5.123661905719272,7.257017564861344,0.23062491128557155,0.2049122201134732,0.17894847225397825,226.38232421875,20260909-phase2-b5000-m0-seed1-final-ctx-s109-n500-drop10100-mc50
CNP,m0,5000,2,100,500,phase2_new_evaluation,7.57375267295331,4.884048475080889,10.150598038385859,0.23314830573830486,0.20711987534744303,0.1788738202303648,226.38232421875,20260909-phase2-b5000-m0-seed2-final-ctx-s100-n500-drop10100-mc50
CNP,m0,5000,2,101,500,phase2_new_evaluation,7.740001355581525,4.829701325310114,10.39242655671231,0.2334333328772748,0.20735281843289707,0.185541404876858,226.38232421875,20260909-phase2-b5000-m0-seed2-final-ctx-s101-n500-drop10100-mc50
CNP,m0,5000,2,102,500,phase2_new_evaluation,7.520776951589769,4.904431815676737,10.107271969199852,0.23306196355183456,0.2070378007414129,0.19445600267499685,226.38232421875,20260909-phase2-b5000-m0-seed2-final-ctx-s102-n500-drop10100-mc50
CNP,m0,5000,2,103,500,phase2_new_evaluation,7.800146436961709,4.800611002244258,10.69372152053052,0.2335439743252576,0.20743055912657007,0.2003421038389206,226.38232421875,20260909-phase2-b5000-m0-seed2-final-ctx-s103-n500-drop10100-mc50
CNP,m0,5000,2,104,500,phase2_new_evaluation,7.60652285672641,4.870378890796864,10.368293539297099,0.2332007931477601,0.20712744527675436,0.18836447224020958,226.38232421875,20260909-phase2-b5000-m0-seed2-final-ctx-s104-n500-drop10100-mc50
CNP,m0,5000,2,105,500,phase2_new_evaluation,7.5784170204121315,4.884345166983558,10.368992632703538,0.23312671590528528,0.20707074264399483,0.19068863289430737,226.38232421875,20260909-phase2-b5000-m0-seed2-final-ctx-s105-n500-drop10100-mc50
CNP,m0,5000,2,106,500,phase2_new_evaluation,7.589487708754167,4.875478424274673,10.263642278739576,0.23319340774277086,0.20712214614212685,0.19005195470526814,226.38232421875,20260909-phase2-b5000-m0-seed2-final-ctx-s106-n500-drop10100-mc50
CNP,m0,5000,2,107,500,phase2_new_evaluation,7.640900864860174,4.857716060912132,10.469077587335034,0.233247230851839,0.20717082695280603,0.1873275749385357,226.38232421875,20260909-phase2-b5000-m0-seed2-final-ctx-s107-n500-drop10100-mc50
CNP,m0,5000,2,108,500,phase2_new_evaluation,7.8495523723438865,4.785603212443533,10.746923790406013,0.2336370287140188,0.20750931029527594,0.18872801214456558,226.38232421875,20260909-phase2-b5000-m0-seed2-final-ctx-s108-n500-drop10100-mc50
CNP,m0,5000,2,109,500,phase2_new_evaluation,7.460136800148595,4.9381479174483385,10.103071319721055,0.23292866992562092,0.2069087873756829,0.19639603607356548,226.38232421875,20260909-phase2-b5000-m0-seed2-final-ctx-s109-n500-drop10100-mc50
Attentive CNP,m1,5000,0,100,500,phase2_new_evaluation,7.151778184728904,6.499257316604182,9.676961828868526,0.23010944254762386,0.20584809210824456,0.28060018504038453,821.62744140625,20260909-phase2-b5000-m1-seed0-final-ctx-s100-n500-drop10100-mc50
Attentive CNP,m1,5000,0,101,500,phase2_new_evaluation,7.0978491673370625,6.641767453571022,9.423851662473528,0.23003441021445364,0.20587015485203528,0.28055508015677333,821.62744140625,20260909-phase2-b5000-m1-seed0-final-ctx-s101-n500-drop10100-mc50
Attentive CNP,m1,5000,0,102,500,phase2_new_evaluation,7.109086500900702,6.567423225116559,9.53126975764523,0.23007694994992017,0.2058765792084956,0.2796595599502325,821.62744140625,20260909-phase2-b5000-m1-seed0-final-ctx-s102-n500-drop10100-mc50
Attentive CNP,m1,5000,0,103,500,phase2_new_evaluation,7.160975023709539,6.55033896460005,9.6569899808921,0.23004626912729964,0.20581534201060311,0.28194152005016804,821.62744140625,20260909-phase2-b5000-m1-seed0-final-ctx-s103-n500-drop10100-mc50
Attentive CNP,m1,5000,0,104,500,phase2_new_evaluation,7.140719821846616,6.595326188908612,9.387522283804826,0.2300254255452385,0.2058006428151081,0.27651382982730865,821.62744140625,20260909-phase2-b5000-m1-seed0-final-ctx-s104-n500-drop10100-mc50
Attentive CNP,m1,5000,0,105,500,phase2_new_evaluation,7.178855445301433,6.516704235674481,9.58228185311502,0.2300645877380231,0.20580915673397632,0.2772521609440446,821.62744140625,20260909-phase2-b5000-m1-seed0-final-ctx-s105-n500-drop10100-mc50
Attentive CNP,m1,5000,0,106,500,phase2_new_evaluation,7.1505123262776875,6.571371710662823,9.516478558170848,0.23004654714560777,0.2058033157356523,0.2851327280513942,821.62744140625,20260909-phase2-b5000-m1-seed0-final-ctx-s106-n500-drop10100-mc50
Attentive CNP,m1,5000,0,107,500,phase2_new_evaluation,7.151575092781767,6.562386192268085,9.495663309605934,0.2300391686727603,0.20581280533216245,0.27952528512105346,821.62744140625,20260909-phase2-b5000-m1-seed0-final-ctx-s107-n500-drop10100-mc50
Attentive CNP,m1,5000,0,108,500,phase2_new_evaluation,7.127085770585665,6.599883995052874,9.500462876682764,0.23002149833696853,0.20581849726685036,0.279332660138607,821.62744140625,20260909-phase2-b5000-m1-seed0-final-ctx-s108-n500-drop10100-mc50
Attentive CNP,m1,5000,0,109,500,phase2_new_evaluation,7.146664447678044,6.550088175044134,9.487184240076083,0.23006635570194636,0.2058123475559764,0.2786298869177699,821.62744140625,20260909-phase2-b5000-m1-seed0-final-ctx-s109-n500-drop10100-mc50
Attentive CNP,m1,5000,1,100,500,phase2_new_evaluation,7.364247319547154,6.033723526837189,10.231565377044392,0.2301481909921572,0.20599176560079233,0.27956752479076385,821.62744140625,20260909-phase2-b5000-m1-seed1-final-ctx-s100-n500-drop10100-mc50
Attentive CNP,m1,5000,1,101,500,phase2_new_evaluation,7.359837192817313,5.997443423536948,10.068236122722993,0.23015181451007616,0.20593005642075451,0.2803158052265644,821.62744140625,20260909-phase2-b5000-m1-seed1-final-ctx-s101-n500-drop10100-mc50
Attentive CNP,m1,5000,1,102,500,phase2_new_evaluation,7.354392081878798,6.039935129548443,10.00736786872611,0.23012072596621172,0.20590924335960495,0.2792206169106066,821.62744140625,20260909-phase2-b5000-m1-seed1-final-ctx-s102-n500-drop10100-mc50
Attentive CNP,m1,5000,1,103,500,phase2_new_evaluation,7.435150224976408,6.031732594904306,10.624979914186843,0.2302446430024291,0.20612585649690093,0.27737043099477887,821.62744140625,20260909-phase2-b5000-m1-seed1-final-ctx-s103-n500-drop10100-mc50
Attentive CNP,m1,5000,1,104,500,phase2_new_evaluation,7.3898477694786715,6.031451956809382,10.35450565827509,0.2301883964120773,0.20601793275512467,0.2796197887510061,821.62744140625,20260909-phase2-b5000-m1-seed1-final-ctx-s104-n500-drop10100-mc50
Attentive CNP,m1,5000,1,105,500,phase2_new_evaluation,7.402407348698093,6.074207316232387,10.531224093971996,0.23020858649071033,0.2060771149438105,0.2794555709697306,821.62744140625,20260909-phase2-b5000-m1-seed1-final-ctx-s105-n500-drop10100-mc50
Attentive CNP,m1,5000,1,106,500,phase2_new_evaluation,7.383767579370357,6.02681355153373,10.394758063770624,0.23017937036024394,0.20604228985617176,0.28123875381425023,821.62744140625,20260909-phase2-b5000-m1-seed1-final-ctx-s106-n500-drop10100-mc50
Attentive CNP,m1,5000,1,107,500,phase2_new_evaluation,7.410719080258795,6.046817209735599,10.501033784401894,0.23021921732188053,0.20606462742894624,0.28051786217838526,821.62744140625,20260909-phase2-b5000-m1-seed1-final-ctx-s107-n500-drop10100-mc50
Attentive CNP,m1,5000,1,108,500,phase2_new_evaluation,7.419033373186039,6.011183476580036,10.458335666551175,0.23022769602367377,0.20605925949699072,0.280566677916795,821.62744140625,20260909-phase2-b5000-m1-seed1-final-ctx-s108-n500-drop10100-mc50
Attentive CNP,m1,5000,1,109,500,phase2_new_evaluation,7.359241216662859,6.061322691569868,10.246734819686187,0.23014638814496255,0.20598249482407405,0.2806568332016468,821.62744140625,20260909-phase2-b5000-m1-seed1-final-ctx-s109-n500-drop10100-mc50
Attentive CNP,m1,5000,2,100,500,phase2_new_evaluation,8.737319856949014,5.212766134990071,15.92775197569963,0.2341465472261857,0.21043898619637527,0.2803603741340339,821.62744140625,20260909-phase2-b5000-m1-seed2-final-ctx-s100-n500-drop10100-mc50
Attentive CNP,m1,5000,2,101,500,phase2_new_evaluation,8.678256646564412,5.231917726561917,15.75276977140661,0.23407147960206814,0.21030062926556423,0.2816889458335936,821.62744140625,20260909-phase2-b5000-m1-seed2-final-ctx-s101-n500-drop10100-mc50
Attentive CNP,m1,5000,2,102,500,phase2_new_evaluation,8.728146882216334,5.224536003465207,15.814618001306165,0.2341655104116333,0.21039883274518076,0.2799256076104939,821.62744140625,20260909-phase2-b5000-m1-seed2-final-ctx-s102-n500-drop10100-mc50
Attentive CNP,m1,5000,2,103,500,phase2_new_evaluation,8.613498769153487,5.223710929211302,15.886064013802606,0.2339191963765982,0.21021392860628793,0.2789055882021785,821.62744140625,20260909-phase2-b5000-m1-seed2-final-ctx-s103-n500-drop10100-mc50
Attentive CNP,m1,5000,2,104,500,phase2_new_evaluation,8.63416712898581,5.225068479950952,15.847284591763582,0.23399629995996296,0.21024070894209027,0.2777110869064927,821.62744140625,20260909-phase2-b5000-m1-seed2-final-ctx-s104-n500-drop10100-mc50
Attentive CNP,m1,5000,2,105,500,phase2_new_evaluation,8.651957504558736,5.216197710895733,15.935119168839037,0.23401564438785963,0.21029049013387002,0.30047443602234125,821.62744140625,20260909-phase2-b5000-m1-seed2-final-ctx-s105-n500-drop10100-mc50
Attentive CNP,m1,5000,2,106,500,phase2_new_evaluation,8.653656448305632,5.221131473436842,15.867652755975723,0.2340424150728465,0.21027801651836245,0.2796347909606993,821.62744140625,20260909-phase2-b5000-m1-seed2-final-ctx-s106-n500-drop10100-mc50
Attentive CNP,m1,5000,2,107,500,phase2_new_evaluation,8.633162129784791,5.2250156362250655,15.851787612589257,0.2339781756021237,0.21023871482197512,0.2793698930181563,821.62744140625,20260909-phase2-b5000-m1-seed2-final-ctx-s107-n500-drop10100-mc50
Attentive CNP,m1,5000,2,108,500,phase2_new_evaluation,8.613749565398168,5.232490665807115,15.770872354024727,0.23393098877421103,0.21019228975716236,0.28059126203879714,821.62744140625,20260909-phase2-b5000-m1-seed2-final-ctx-s108-n500-drop10100-mc50
Attentive CNP,m1,5000,2,109,500,phase2_new_evaluation,8.685929258108835,5.217165683341861,15.893936045811044,0.2341033259097504,0.21033921893836643,0.28051386680454016,821.62744140625,20260909-phase2-b5000-m1-seed2-final-ctx-s109-n500-drop10100-mc50
Attentive CNP + PE,m2,5000,0,100,500,phase2_new_evaluation,11.987641170750873,13.69878760134654,23.92820882119504,0.2547629334731441,0.2247410953564742,0.33872962417081,821.63671875,20260909-phase2-b5000-m2-seed0-final-ctx-s100-n500-drop10100-mc50
Attentive CNP + PE,m2,5000,0,101,500,phase2_new_evaluation,11.740122643887352,13.580025911744526,24.55842457139026,0.25506696805411533,0.22550409392017193,0.33818419417366385,821.63671875,20260909-phase2-b5000-m2-seed0-final-ctx-s101-n500-drop10100-mc50
Attentive CNP + PE,m2,5000,0,102,500,phase2_new_evaluation,11.793632874637487,13.789087630615619,24.206720517134393,0.25554441766818764,0.2254768205338273,0.3389610112644732,821.63671875,20260909-phase2-b5000-m2-seed0-final-ctx-s102-n500-drop10100-mc50
Attentive CNP + PE,m2,5000,0,103,500,phase2_new_evaluation,11.368086293385376,13.198992819880068,24.93929490211392,0.25475896969682016,0.22517089919003883,0.3381891129538417,821.63671875,20260909-phase2-b5000-m2-seed0-final-ctx-s103-n500-drop10100-mc50
Attentive CNP + PE,m2,5000,0,104,500,phase2_new_evaluation,11.171317034978221,12.979526653916274,25.510595238352014,0.2542395571461506,0.22532762770123313,0.3345357710495591,821.63671875,20260909-phase2-b5000-m2-seed0-final-ctx-s104-n500-drop10100-mc50
Attentive CNP + PE,m2,5000,0,105,500,phase2_new_evaluation,10.780369956400602,12.80940001381357,25.93453884856625,0.25387048550967795,0.22501681024443784,0.33403332298621535,821.63671875,20260909-phase2-b5000-m2-seed0-final-ctx-s105-n500-drop10100-mc50
Attentive CNP + PE,m2,5000,0,106,500,phase2_new_evaluation,11.394906525113482,13.154739643196406,25.02491645251751,0.25466822525538646,0.22537390152961143,0.3360280990600586,821.63671875,20260909-phase2-b5000-m2-seed0-final-ctx-s106-n500-drop10100-mc50
Attentive CNP + PE,m2,5000,0,107,500,phase2_new_evaluation,10.81541599333318,12.616023485704014,25.996867827971858,0.25393299063032304,0.22540410303563332,0.3417458110488951,821.63671875,20260909-phase2-b5000-m2-seed0-final-ctx-s107-n500-drop10100-mc50
Attentive CNP + PE,m2,5000,0,108,500,phase2_new_evaluation,10.899591580913707,12.796316813990567,26.064761745991262,0.2538027680074095,0.22538924680962383,0.33727478981018066,821.63671875,20260909-phase2-b5000-m2-seed0-final-ctx-s108-n500-drop10100-mc50
Attentive CNP + PE,m2,5000,0,109,500,phase2_new_evaluation,11.450245615401593,13.222988144625806,24.828216318074173,0.2547803567519633,0.2251851171765887,0.3394489446654916,821.63671875,20260909-phase2-b5000-m2-seed0-final-ctx-s109-n500-drop10100-mc50
Attentive CNP + PE,m2,5000,1,100,500,phase2_new_evaluation,11.657052364429004,11.525321521976611,31.794886147717783,0.2531029079463538,0.23379327589968973,0.3515126872807741,821.63671875,20260909-phase2-b5000-m2-seed1-final-ctx-s100-n500-drop10100-mc50
Attentive CNP + PE,m2,5000,1,101,500,phase2_new_evaluation,11.459839456820834,11.349392899804256,32.50832443045874,0.2531531458505694,0.23460323460839078,0.33943129889667034,821.63671875,20260909-phase2-b5000-m2-seed1-final-ctx-s101-n500-drop10100-mc50
Attentive CNP + PE,m2,5000,1,102,500,phase2_new_evaluation,11.462922515141235,11.335795230395416,32.28092727383425,0.2530915834526537,0.23421240939489704,0.3398845726624131,821.63671875,20260909-phase2-b5000-m2-seed1-final-ctx-s102-n500-drop10100-mc50
Attentive CNP + PE,m2,5000,1,103,500,phase2_new_evaluation,11.099689412320574,11.192810014745621,34.292321808954505,0.2533934187025461,0.23620938787003534,0.3416530778631568,821.63671875,20260909-phase2-b5000-m2-seed1-final-ctx-s103-n500-drop10100-mc50
Attentive CNP + PE,m2,5000,1,104,500,phase2_new_evaluation,11.196754634314926,11.308273526525278,33.495203610754906,0.2532913684442641,0.23543713901263372,0.3398528699763119,821.63671875,20260909-phase2-b5000-m2-seed1-final-ctx-s104-n500-drop10100-mc50
Attentive CNP + PE,m2,5000,1,105,500,phase2_new_evaluation,11.068257649184638,11.274866817863616,34.24293110727111,0.25338495446003,0.23610211227829628,0.3408760642632842,821.63671875,20260909-phase2-b5000-m2-seed1-final-ctx-s105-n500-drop10100-mc50
Attentive CNP + PE,m2,5000,1,106,500,phase2_new_evaluation,11.244035532474584,11.31053965682631,33.350419749999524,0.2532614945199871,0.235347250954042,0.33674531895667315,821.63671875,20260909-phase2-b5000-m2-seed1-final-ctx-s106-n500-drop10100-mc50
Attentive CNP + PE,m2,5000,1,107,500,phase2_new_evaluation,11.098052637178627,11.164212073448834,34.44066267095219,0.2534090664124964,0.23634905549985583,0.33963814517483115,821.63671875,20260909-phase2-b5000-m2-seed1-final-ctx-s107-n500-drop10100-mc50
Attentive CNP + PE,m2,5000,1,108,500,phase2_new_evaluation,11.183851484176653,11.209206298557248,34.21910124492042,0.2534307887936123,0.23612794690450725,0.34291925840079784,821.63671875,20260909-phase2-b5000-m2-seed1-final-ctx-s108-n500-drop10100-mc50
Attentive CNP + PE,m2,5000,1,109,500,phase2_new_evaluation,11.250928340184103,11.34876334637418,33.50093344351569,0.2533606484241374,0.2354790318521183,0.34087204094976187,821.63671875,20260909-phase2-b5000-m2-seed1-final-ctx-s109-n500-drop10100-mc50
Attentive CNP + PE,m2,5000,2,100,500,phase2_new_evaluation,11.318270535252802,11.206326451283486,29.781197523259184,0.25400526570381565,0.2325209762430877,0.3359951111488044,821.63671875,20260909-phase2-b5000-m2-seed2-final-ctx-s100-n500-drop10100-mc50
Attentive CNP + PE,m2,5000,2,101,500,phase2_new_evaluation,11.433521154044486,11.203899075861441,30.561202153563098,0.25453600002622373,0.2336755858104762,0.33373072231188416,821.63671875,20260909-phase2-b5000-m2-seed2-final-ctx-s101-n500-drop10100-mc50
Attentive CNP + PE,m2,5000,2,102,500,phase2_new_evaluation,11.471958505747413,11.289748952225237,29.275335489673942,0.2547396580407191,0.23299648528506856,0.3396995412185788,821.63671875,20260909-phase2-b5000-m2-seed2-final-ctx-s102-n500-drop10100-mc50
Attentive CNP + PE,m2,5000,2,103,500,phase2_new_evaluation,11.788728145312719,11.607785126536955,33.11474392251236,0.2551530052863175,0.236688174830894,0.3367375796660781,821.63671875,20260909-phase2-b5000-m2-seed2-final-ctx-s103-n500-drop10100-mc50
Attentive CNP + PE,m2,5000,2,104,500,phase2_new_evaluation,11.57112102146935,11.383165174103436,31.944034181145508,0.2545384494473217,0.23479574760313668,0.3361195819452405,821.63671875,20260909-phase2-b5000-m2-seed2-final-ctx-s104-n500-drop10100-mc50
Attentive CNP + PE,m2,5000,2,105,500,phase2_new_evaluation,11.531120961127979,11.516407964149842,33.267412640019685,0.2548420030517677,0.23610158417755536,0.33649057894945145,821.63671875,20260909-phase2-b5000-m2-seed2-final-ctx-s105-n500-drop10100-mc50
Attentive CNP + PE,m2,5000,2,106,500,phase2_new_evaluation,11.538156194263186,11.392968738714938,31.755175903408595,0.2549470381284971,0.23512524030670606,0.33713423227891326,821.63671875,20260909-phase2-b5000-m2-seed2-final-ctx-s106-n500-drop10100-mc50
Attentive CNP + PE,m2,5000,2,107,500,phase2_new_evaluation,11.702100816389668,11.560658991192401,32.62637441134526,0.2549826467364362,0.23595878934450115,0.33873287588357925,821.63671875,20260909-phase2-b5000-m2-seed2-final-ctx-s107-n500-drop10100-mc50
Attentive CNP + PE,m2,5000,2,108,500,phase2_new_evaluation,11.795429526823591,11.445943370909442,33.01533839997208,0.2548618581513254,0.23606317977906852,0.3412815020419657,821.63671875,20260909-phase2-b5000-m2-seed2-final-ctx-s108-n500-drop10100-mc50
Attentive CNP + PE,m2,5000,2,109,500,phase2_new_evaluation,11.512114876932044,11.310908946361758,31.006845603849936,0.25464402315307055,0.2341494486376876,0.3413148592226207,821.63671875,20260909-phase2-b5000-m2-seed2-final-ctx-s109-n500-drop10100-mc50
Density-guided CNP (ours),ours,5000,0,100,500,phase2_new_evaluation,5.167602334925016,3.6354008237145816,19.457839236385773,0.22495523261043246,0.19431560258198438,3.1393784121610224,6726.30517578125,20260909-phase2-b5000-ours-seed0-final-ctx-s100-n500-drop10100-mc50
Density-guided CNP (ours),ours,5000,0,101,500,phase2_new_evaluation,4.876324610643476,3.526691060877967,8.324513197127317,0.22505677322058593,0.19050744170473205,3.1396999550051987,6726.30517578125,20260909-phase2-b5000-ours-seed0-final-ctx-s101-n500-drop10100-mc50
Density-guided CNP (ours),ours,5000,0,102,500,phase2_new_evaluation,4.879464879899878,3.5835090405789716,11.57973827926509,0.22505160833612572,0.1910245830891655,3.1416383208706975,6726.30517578125,20260909-phase2-b5000-ours-seed0-final-ctx-s102-n500-drop10100-mc50
Density-guided CNP (ours),ours,5000,0,103,500,phase2_new_evaluation,5.064908514146512,3.621462124962215,26.20157568907236,0.22481198907134045,0.19916002735692956,3.1442938740365207,6726.30517578125,20260909-phase2-b5000-ours-seed0-final-ctx-s103-n500-drop10100-mc50
Density-guided CNP (ours),ours,5000,0,104,500,phase2_new_evaluation,4.799772588209095,3.542665708928138,17.821281758487707,0.2250681959509303,0.19405010076911636,3.1339215096086264,6726.30517578125,20260909-phase2-b5000-ours-seed0-final-ctx-s104-n500-drop10100-mc50
Density-guided CNP (ours),ours,5000,0,105,500,phase2_new_evaluation,4.979475032122632,3.5967322569515825,30.976616994306553,0.22497573788872705,0.2028746593302566,3.1403685230761766,6726.30517578125,20260909-phase2-b5000-ours-seed0-final-ctx-s105-n500-drop10100-mc50
Density-guided CNP (ours),ours,5000,0,106,500,phase2_new_evaluation,4.892085126352863,3.594260055857322,17.73038290501752,0.2250017619918594,0.19376235586710838,3.136989785823971,6726.30517578125,20260909-phase2-b5000-ours-seed0-final-ctx-s106-n500-drop10100-mc50
Density-guided CNP (ours),ours,5000,0,107,500,phase2_new_evaluation,4.823716255922562,3.5450176636547863,27.75621200232279,0.2249980026604156,0.20067572977568243,3.1417978778481483,6726.30517578125,20260909-phase2-b5000-ours-seed0-final-ctx-s107-n500-drop10100-mc50
Density-guided CNP (ours),ours,5000,0,108,500,phase2_new_evaluation,4.891327392961086,3.5499567355260107,14.342493947578458,0.22487011679216587,0.19241218479850125,3.1396049689501524,6726.30517578125,20260909-phase2-b5000-ours-seed0-final-ctx-s108-n500-drop10100-mc50
Density-guided CNP (ours),ours,5000,0,109,500,phase2_new_evaluation,4.920230107670365,3.6082736287170305,24.323635347401755,0.22529800638276493,0.19772391359253547,3.1439650212414563,6726.30517578125,20260909-phase2-b5000-ours-seed0-final-ctx-s109-n500-drop10100-mc50
Density-guided CNP (ours),ours,5000,1,100,500,phase2_new_evaluation,5.760453871785588,4.2769133914689155,15.15128257883163,0.2250593801309924,0.19396421768880612,3.1358498418703675,6726.30517578125,20260909-phase2-b5000-ours-seed1-final-ctx-s100-n500-drop10100-mc50
Density-guided CNP (ours),ours,5000,1,101,500,phase2_new_evaluation,5.356314483146436,4.296417031150527,7.386822313413484,0.22540147541817904,0.19136407944134465,3.145046583842486,6726.30517578125,20260909-phase2-b5000-ours-seed1-final-ctx-s101-n500-drop10100-mc50
Density-guided CNP (ours),ours,5000,1,102,500,phase2_new_evaluation,5.225663724016395,4.329149740621877,7.3916141146067895,0.2252831575361085,0.19085165378432195,3.1383200851269066,6726.30517578125,20260909-phase2-b5000-ours-seed1-final-ctx-s102-n500-drop10100-mc50
Density-guided CNP (ours),ours,5000,1,103,500,phase2_new_evaluation,5.582846588780334,4.3010663904433475,15.907816398740641,0.22493258440774747,0.1935968487559335,3.1337742512114346,6726.30517578125,20260909-phase2-b5000-ours-seed1-final-ctx-s103-n500-drop10100-mc50
Density-guided CNP (ours),ours,5000,1,104,500,phase2_new_evaluation,5.28279799132928,4.326388855181974,11.597006833056762,0.22532346736923012,0.1927823481309833,3.1417601350694895,6726.30517578125,20260909-phase2-b5000-ours-seed1-final-ctx-s104-n500-drop10100-mc50
Density-guided CNP (ours),ours,5000,1,105,500,phase2_new_evaluation,5.683712921927732,4.3417304565227575,40.47756214552856,0.2252191383564522,0.2148124148656032,3.135465594008565,6726.30517578125,20260909-phase2-b5000-ours-seed1-final-ctx-s105-n500-drop10100-mc50
Density-guided CNP (ours),ours,5000,1,106,500,phase2_new_evaluation,5.4637635952627175,4.334173117722171,11.429944232957205,0.22514945050506674,0.19241548136768252,3.144122691359371,6726.30517578125,20260909-phase2-b5000-ours-seed1-final-ctx-s106-n500-drop10100-mc50
Density-guided CNP (ours),ours,5000,1,107,500,phase2_new_evaluation,5.331629726265298,4.329328177058109,18.563982017740713,0.22520012287695862,0.19537195453205602,3.1425740057602525,6726.30517578125,20260909-phase2-b5000-ours-seed1-final-ctx-s107-n500-drop10100-mc50
Density-guided CNP (ours),ours,5000,1,108,500,phase2_new_evaluation,5.2196649601280924,4.310797876895775,10.580555931917763,0.22518428132692875,0.19218030892681653,3.136807342991233,6726.30517578125,20260909-phase2-b5000-ours-seed1-final-ctx-s108-n500-drop10100-mc50
Density-guided CNP (ours),ours,5000,1,109,500,phase2_new_evaluation,5.542353904298585,4.321275867419463,13.289128196224507,0.22536923079710874,0.19258071852689304,3.146871104836464,6726.30517578125,20260909-phase2-b5000-ours-seed1-final-ctx-s109-n500-drop10100-mc50
Density-guided CNP (ours),ours,5000,2,100,500,phase2_new_evaluation,6.061184155744056,3.9587115207940053,22.26557989299593,0.22472781075999979,0.19622993879592196,3.1395590407773852,6726.30517578125,20260909-phase2-b5000-ours-seed2-final-ctx-s100-n500-drop10100-mc50
Density-guided CNP (ours),ours,5000,2,101,500,phase2_new_evaluation,4.607993270932431,3.933545647551881,10.814651026554499,0.22451206525578696,0.1904711313079317,3.141417482867837,6726.30517578125,20260909-phase2-b5000-ours-seed2-final-ctx-s101-n500-drop10100-mc50
Density-guided CNP (ours),ours,5000,2,102,500,phase2_new_evaluation,5.040303187492883,3.9783780981241255,13.200824712561666,0.22457240928093217,0.19102599255524028,3.139951773919165,6726.30517578125,20260909-phase2-b5000-ours-seed2-final-ctx-s102-n500-drop10100-mc50
Density-guided CNP (ours),ours,5000,2,103,500,phase2_new_evaluation,5.764337291267779,4.030842449416762,33.16446280704859,0.22473042846657768,0.20509210817854356,3.146636547986418,6726.30517578125,20260909-phase2-b5000-ours-seed2-final-ctx-s103-n500-drop10100-mc50
Density-guided CNP (ours),ours,5000,2,104,500,phase2_new_evaluation,5.337762928966896,3.973567898996962,16.99301619290096,0.22459514650172083,0.19396939256477133,3.141149069648236,6726.30517578125,20260909-phase2-b5000-ours-seed2-final-ctx-s104-n500-drop10100-mc50
Density-guided CNP (ours),ours,5000,2,105,500,phase2_new_evaluation,6.187607444553698,4.048320187891463,36.292357880543,0.22487167564309882,0.20821412117359733,3.131259333807975,6726.30517578125,20260909-phase2-b5000-ours-seed2-final-ctx-s105-n500-drop10100-mc50
Density-guided CNP (ours),ours,5000,2,106,500,phase2_new_evaluation,5.626526136191493,4.037514703182869,17.546084598437265,0.22466673397250714,0.1941606001995113,3.1403175448067486,6726.30517578125,20260909-phase2-b5000-ours-seed2-final-ctx-s106-n500-drop10100-mc50
Density-guided CNP (ours),ours,5000,2,107,500,phase2_new_evaluation,5.458009406634112,3.9781695672305397,34.0660093318248,0.22467602880870854,0.20602333584155036,3.134833062067628,6726.30517578125,20260909-phase2-b5000-ours-seed2-final-ctx-s107-n500-drop10100-mc50
Density-guided CNP (ours),ours,5000,2,108,500,phase2_new_evaluation,5.139991575309585,3.9462325675758665,15.765033892196328,0.22450441435909926,0.1928791202236247,3.1372313951142132,6726.30517578125,20260909-phase2-b5000-ours-seed2-final-ctx-s108-n500-drop10100-mc50
Density-guided CNP (ours),ours,5000,2,109,500,phase2_new_evaluation,5.701964343457157,4.039722552155649,31.269123603407657,0.2248967951531705,0.20329512463015179,3.1399646238423884,6726.30517578125,20260909-phase2-b5000-ours-seed2-final-ctx-s109-n500-drop10100-mc50
