energy_kev,grid_spacing_kev,mean__original_n5000__m0,mean__original_n5000__m1,mean__original_n5000__m2,mean__original_n5000__ours,mean__seed20260910_n5000__m0,mean__seed20260910_n5000__m1,mean__seed20260910_n5000__m2,mean__seed20260910_n5000__ours,mean__seed20260911_n5000__m0,mean__seed20260911_n5000__m1,mean__seed20260911_n5000__m2,mean__seed20260911_n5000__ours,mean__context_only__kernel_context_only,mean__full_n18866_plus_context__kernel_pooled_data,mean__context_only__bernoulli_gp_matern32
726.0,1.0,0.4243595929543178,0.4139333659609159,0.14416369068125884,0.11203226532538732,0.46435839120546973,0.4458419146537781,0.28375867711504293,0.3004190085530281,0.4550782976150513,0.44975703771909076,0.16166336628546318,0.16236867570877073,0.3486681133508682,0.27985395342111585,0.33685679780980704
727.0,1.0,0.4241032697757085,0.41273262431224195,0.1321024441247185,0.10821684285998347,0.46138799528280894,0.4432813423077266,0.23475210562100013,0.1683213095317284,0.45181036067008973,0.4507158368428548,0.13492325489471355,0.13243951070805393,0.3487205535173416,0.27915798127651215,0.32578059427497125
728.0,1.0,0.42522321379184724,0.41479027217626574,0.20654143338402112,0.16920955650508404,0.46388037979602814,0.44798971017201733,0.24984244776765507,0.22523038816452023,0.4559785988926888,0.4526169389883678,0.20532564721070226,0.21753004069129628,0.3487733960151672,0.2790239691734314,0.33093855853961995
729.0,1.0,0.4250318819483121,0.4175494179526965,0.41445388401548056,0.3066186403830846,0.464331613222758,0.44699654585123055,0.3750058412849902,0.4150226860046386,0.4563642045259476,0.4534895039995511,0.2767601343592007,0.7473094660441081,0.34882667660713196,0.2794653460383415,0.34172281398381016
730.0,1.0,0.42180787450075147,0.4106580624580383,0.5037041954696178,0.4115324282447496,0.46052006824811303,0.4429043535192808,0.40379580127696196,0.39538282897075017,0.4520303595463435,0.4494264922142028,0.3121279401058953,0.412573245247205,0.34888042509555817,0.2805387437343597,0.3529764103671383
731.0,1.0,0.42386392297347386,0.4130893773635228,0.2634357159119099,0.45069408750534073,0.4625865199963251,0.4431944504181545,0.4059664461215337,0.3901820956071218,0.4520971177220345,0.4502145072420438,0.5306252992736797,0.4453879318435987,0.3489346861839294,0.28235277980566026,0.3611886151108923
732.0,1.0,0.4252090593973795,0.41679675130049404,0.4045453293249011,0.46414759258429206,0.4631001987457276,0.4476288985610009,0.42030472001433367,0.3924488923549653,0.4571814224720002,0.4520674812992415,0.5754997560381889,0.44737095506985985,0.3489894777536392,0.28507835417985916,0.3670784783491623
733.0,1.0,0.4241297239065171,0.41182305256525675,0.7889843207895754,0.46517460556825,0.4632240091760954,0.4445521709124247,0.19382900483068077,0.387761484404405,0.45419667224089305,0.4490195547143618,0.34587697002540035,0.43981360616286597,0.3490448325872421,0.28895465433597567,0.3710390790066042
734.0,1.0,0.42407739988962817,0.41301910958687466,0.7470925623774527,0.4643271842201552,0.46326256521542863,0.4449335882663727,0.16732776425871998,0.3869633513092995,0.4559062654773395,0.44972940484682733,0.2764628601744771,0.4364707750876745,0.3491007924079895,0.2942763417959213,0.37278965101043654
735.0,1.0,0.425171526869138,0.41255772709846494,0.5492880612413088,0.4630495507915814,0.46308580948909117,0.44568793382247296,0.22352981627670424,0.3894886747996012,0.45655348708232235,0.4504795103470486,0.3854660780727865,0.43235292293628064,0.349157378077507,0.30133630335330963,0.37396286958054714
736.0,1.0,0.42055697607994075,0.41212632187207543,0.5887345489859582,0.45707361404101055,0.4608183012008667,0.4448014783461888,0.3026751958802342,0.38920648960272464,0.4522698813875517,0.450091282228629,0.4205147557159265,0.4426028053164482,0.34921464920043943,0.3102945625782013,0.37798732727451245
737.0,1.0,0.42824609806140257,0.4148077007134755,0.622314800620079,0.45593140031894036,0.4676532653371493,0.4475628812710444,0.38614414260288077,0.3877967524329821,0.4590266076922417,0.45137083292007457,0.43755608622233055,0.4480552115440368,0.3492726147174835,0.3209788352251053,0.37857211991259526
738.0,1.0,0.42870286504427585,0.41559936795632046,0.43672347716490434,0.4487083557844161,0.4684002830982207,0.44844849365949635,0.4476765137215455,0.39028570797046025,0.4606675951282184,0.45136910430590305,0.39096416392922406,0.4387182193795839,0.349331334233284,0.3327204346656799,0.3803237336138783
739.0,1.0,0.42865405843655263,0.4152802881598473,0.2174274245062843,0.44748895287513746,0.46591625523567193,0.4484846778710683,0.4405191052059331,0.3935210346182188,0.4592714482148489,0.4527938014467557,0.3755466190328201,0.43234014103810003,0.3493908286094666,0.3444204330444336,0.38153014294104376
740.0,1.0,0.42493965544303264,0.4209516544938087,0.3520765541320046,0.45219957558314,0.46514238814512887,0.4537543916106224,0.5453044733405114,0.39135192797581353,0.4573880369464555,0.4558651755452155,0.5019638377726078,0.43431325332323717,0.3494511336088181,0.3549313396215439,0.37929612568780857
741.0,1.0,0.42876486333211267,0.4169044521450997,0.5917566354374092,0.46163599797089894,0.4666028335293134,0.4473438667654991,0.5595710440476735,0.386883356531461,0.45932794763644547,0.4549509965777398,0.6617960519591968,0.44298139870166775,0.34951230585575105,0.36352360248565674,0.3778366437177773
742.0,1.0,0.42676300593217215,0.41625171824296314,0.6716768271327018,0.46646070307493215,0.4654937202731767,0.4479773138364157,0.4809873138219118,0.3877596654494602,0.4559494873881339,0.45297879832983023,0.6438277881542841,0.4386463172435762,0.34957437217235565,0.3700841128826141,0.377435351129715
743.0,1.0,0.43256616834799455,0.41435406804084773,0.6283995899707079,0.466021407643954,0.47166830255587905,0.44790559522310885,0.25701644516984623,0.39310329004128775,0.4630685700972875,0.4524994287888208,0.5442931060791015,0.43935561730464295,0.349637371301651,0.37497299015522,0.37753273707533735
744.0,1.0,0.426982362985611,0.41343952918052673,0.6249235825936,0.4523807073632877,0.46475337131818134,0.4448860080639521,0.2977857273295522,0.38705338845650356,0.45855970654884975,0.45199648167689654,0.5377904641032221,0.4226428791483243,0.34970135390758517,0.37874919176101685,0.3736137253663115
745.0,1.0,0.4241247722705204,0.41628611654043207,0.5234503386418023,0.43358534491062156,0.4637488391399383,0.4497449894150097,0.4682527064283689,0.3914307106932004,0.4565872629284858,0.457102622727553,0.39691984861095747,0.4166461832324664,0.349766343832016,0.38196141421794894,0.3685904233284617
746.0,1.0,0.4269848417639733,0.4140790354013442,0.4141263542175293,0.4272661809325218,0.46642938236395526,0.44521640127897266,0.4586999991039436,0.3892136375109355,0.4582688398559889,0.45086667064825703,0.3555525765915711,0.4120593517422676,0.3498324066400528,0.385049569606781,0.36689652285768515
747.0,1.0,0.4285898921688398,0.42003114428122845,0.36335419454798107,0.451112780769666,0.4671458888451258,0.45194373099009194,0.3185920142009854,0.38909834404786436,0.46142125723759325,0.45693740141391753,0.43752607620755835,0.4159869413971901,0.34989956617355344,0.38831594586372375,0.3697263673390225
748.0,1.0,0.43082213940223046,0.4196217257976533,0.30087149721384054,0.4673694262305897,0.4701755272746085,0.4499768686890602,0.36423551174253216,0.38980554519097005,0.4638892021576563,0.4557639991641045,0.3703992454384765,0.4221852421561877,0.3499678701162338,0.39191893935203553,0.37411684856933897
749.0,1.0,0.4288946875333786,0.4232774455944697,0.2749993554204702,0.47382566289107,0.4667122150858244,0.4553791847229004,0.5784363985757034,0.3902277773221334,0.4605047217210136,0.4596834749778112,0.27445869214708607,0.4418520662784576,0.3500373661518097,0.39586642384529114,0.3792429203446243
750.0,1.0,0.43007269004980725,0.42143620830774303,0.2765407685105553,0.47268073393901194,0.4654525903264681,0.4541373732686043,0.37889258916924395,0.3883132110436758,0.4611541244784991,0.45960570534070333,0.3434116593562066,0.4559177818894387,0.35010809302330015,0.4000082969665527,0.3853305925435649
751.0,1.0,0.4303216966787973,0.4190026796658833,0.34686315566177167,0.46877240574359896,0.4692322898705801,0.45113348466157915,0.3150743618905544,0.38816138120492294,0.4621725233197212,0.45728049770991014,0.3385266967912514,0.44953685126701987,0.3501800984144211,0.404043385386467,0.39096075276427233
752.0,1.0,0.42639449822902686,0.4197701309521993,0.605966105868419,0.4647114096283914,0.46604339273770656,0.45197579282522204,0.5075792394677798,0.38695419019460675,0.45723926530281694,0.4598585334817568,0.20471747819023836,0.45058978462219235,0.3502534359693527,0.40756037533283235,0.3916530997568309
753.0,1.0,0.42824203860759735,0.42407756745815284,0.7301216409007707,0.46690405688683206,0.46684169936180114,0.45261579531431195,0.5086293454145393,0.3922912317514419,0.46162784421443936,0.46120532852411267,0.3272973632204036,0.4578631875316302,0.350328129529953,0.4101226180791855,0.3925499489765755
754.0,1.0,0.42684723573923117,0.41940031717220944,0.6790091824531553,0.4580280504425366,0.4664324401617051,0.45037273762623475,0.61828868385156,0.39221650799115504,0.4603538521329561,0.4555757522583007,0.5608830915888151,0.45095342051982884,0.3504042446613312,0.41138342022895813,0.3921025123828478
755.0,1.0,0.427658200442791,0.4163502655426662,0.5922184739907582,0.4411911286711693,0.4667517258922259,0.4496721611618995,0.1892540728847186,0.3877140304644904,0.46145585125684746,0.45681740758816414,0.2602134295826157,0.44051430221398674,0.35048182010650636,0.4111927509307861,0.3872085506434516
756.0,1.0,0.4271021972695985,0.4185328750610352,0.585108368297418,0.436585886200269,0.46595095779498413,0.45091714892784757,0.22309494674578312,0.3870109630028406,0.45988122216860466,0.4559833869139354,0.41647594916820524,0.4346402115821839,0.3505608975887299,0.40964947640895844,0.3871944038947113
757.0,1.0,0.43002359710137045,0.42099209175507224,0.6515236072540284,0.4483160321116447,0.468679798901081,0.4536666953762372,0.3775179052601259,0.3917266263961792,0.4634230919281643,0.4603835385243098,0.6041293009320895,0.44525469694534936,0.350641542673111,0.4070746064186096,0.38723551112324694
758.0,1.0,0.43134302814801545,0.4171395851771036,0.5113345363140105,0.4566865118741989,0.46956314269701643,0.4523835519949595,0.4447945110797882,0.38576105821132656,0.46304545267422986,0.4570132022301356,0.5194132942656676,0.44428815327088045,0.35072378516197206,0.4039204031229019,0.38652253227402034
759.0,1.0,0.43120589139064147,0.419439459602038,0.4167478341360887,0.4648683161934216,0.4698870381315549,0.45387526069084816,0.33455861082673083,0.38737651658058164,0.46667416671911877,0.4605957982738813,0.47879883930087097,0.4398178682128589,0.35080768167972565,0.40065848231315615,0.38602049899053964
760.0,1.0,0.42699787799517325,0.4194153283437093,0.384690360079209,0.47090205176671346,0.465998110016187,0.44981858571370453,0.17226648418760548,0.38946717749039317,0.45748367877801255,0.4577680108547211,0.4080684838344654,0.43824736769994105,0.3508932858705521,0.39769020676612854,0.3852273580602802
761.0,1.0,0.4329835448861122,0.42081115694840754,0.3049205594174564,0.4508032744924228,0.4710241568485896,0.44933540389935167,0.12936605723621322,0.39000462541977565,0.46666613755623493,0.4569723658561706,0.3940052486459414,0.41316202288866044,0.3509806305170059,0.39530086815357207,0.38300998005091563
762.0,1.0,0.43011864229043323,0.41939102164904263,0.16264620314933811,0.42446293797095613,0.4702845728000005,0.45225843584537506,0.15103900409831356,0.3875856214165687,0.46195915643374125,0.4565852011044821,0.3128022678792476,0.38000814161698027,0.351069775223732,0.39365485310554504,0.3793701285247376
763.0,1.0,0.4302487306992212,0.42509727503856015,0.1098203182282547,0.40657069329420736,0.46882237436374025,0.45707589550813044,0.2539662312020858,0.36618436150749534,0.464538080394268,0.46257763961950943,0.29746569380164145,0.3628468972444535,0.35116077661514283,0.3928154230117798,0.37755465605955896
764.0,1.0,0.4323926992813745,0.4231206117868423,0.17387681080711379,0.4232781815131506,0.4719913425445556,0.4534086144169171,0.36454414208730057,0.37049593667189284,0.46558827843268713,0.4589597467780112,0.3164001491467158,0.3787380645076434,0.35125366449356077,0.392772376537323,0.3782664949899307
765.0,1.0,0.43353600090742106,0.4174022650718688,0.15341900897026065,0.4565065543651582,0.4716898800134659,0.45063395484288543,0.32943101140360037,0.39066462173064553,0.46552182010809573,0.4579057198564211,0.31318611671527224,0.41398318837086356,0.3513485074043274,0.3934657871723175,0.38490667567382114
766.0,1.0,0.42933015678326286,0.4209306866526603,0.1112995730715241,0.4701541550358137,0.47075695123275124,0.45325299485524495,0.25315603113671137,0.3928108122348785,0.4639351231455802,0.45906860095262514,0.3463571979403495,0.43026697069406517,0.3514453560113907,0.3948011875152588,0.3898774199244853
767.0,1.0,0.4304533237218857,0.42301958805322637,0.12662219221144916,0.45913210050265,0.4704708841641743,0.4547374285658201,0.1743975928960523,0.3889561520616214,0.4653473807970683,0.4624531942208608,0.4041100209951401,0.41808182058731713,0.3515442401170731,0.3966559857130051,0.3922421662646755
768.0,1.0,0.43426565281550084,0.42229544047514594,0.2640923453811556,0.4539125635226568,0.4729306841890016,0.45417526620626447,0.31294341808309156,0.3937775098284087,0.46884440853198356,0.46054512540499376,0.47140106497208284,0.4178881504336994,0.35164523124694824,0.39888002574443815,0.3927984385557764
769.0,1.0,0.4314062220255533,0.42196731754144035,0.34705611984431745,0.4555973948041599,0.47126709987719856,0.45359073750178003,0.48250110728045303,0.3951211435397466,0.46592305133740103,0.45946996287504843,0.3992862417399883,0.4274980776707331,0.35174837410449983,0.4012946546077728,0.39159689436031736
770.0,1.0,0.43658750214179354,0.4220189386606216,0.23178679227580623,0.46492730168501534,0.47432902046044667,0.45391105580329894,0.3426581806664665,0.3889808907508849,0.4702671692768732,0.46236136136452355,0.44405305568377174,0.41221782356500625,0.3518537163734436,0.4036954015493393,0.3919835450571664
771.0,1.0,0.43533070302009585,0.419883287370205,0.5772157683273157,0.4788331031799318,0.47060323492685957,0.45225685040156044,0.3187096559156974,0.3997063002983728,0.4641398627559345,0.4585376708706221,0.4425174723764261,0.39829977927605303,0.35196131765842437,0.4058625817298889,0.39609782688322515
772.0,1.0,0.43603104494015377,0.4235749317010244,0.6298398504083356,0.4744447842439016,0.47523318215211224,0.4566024339397749,0.7564723734855652,0.39617625129222866,0.4702388259371123,0.46354386941591896,0.42678610768914227,0.39927979954083764,0.3520712167024612,0.4075825363397598,0.39682935167644295
773.0,1.0,0.4318749969402949,0.4209900450905163,0.570990010857582,0.4768734991153083,0.4704466281533241,0.4553315843343734,0.8290398815472921,0.3924273080428441,0.4656454626917839,0.46192821633815767,0.4470513740678629,0.419521932999293,0.3521834671497345,0.4086787164211273,0.3966738638238983
774.0,1.0,0.4322982558409372,0.4218585336009661,0.3902792494272192,0.488031411687533,0.47241557252407074,0.45525582816203436,0.7657327790260312,0.39405224949121465,0.466871491630872,0.4610639556447664,0.4370256327738364,0.442033994992574,0.3522981286048889,0.40904616117477416,0.3944420630445865
775.0,1.0,0.43229794484376904,0.4265134491920472,0.29674207106046374,0.49028884297609326,0.4716522960662841,0.45769635095198946,0.5613159460624059,0.3963871147831282,0.463971635142962,0.465825493812561,0.4224467250009378,0.4480173953572909,0.3524152487516403,0.40867671072483064,0.39420357912467435
776.0,1.0,0.4357306949893633,0.42244063729047787,0.04126045383075204,0.4888218645056089,0.4724481727480888,0.4543160789608955,0.28850048821916185,0.40049674147367476,0.46823457755645115,0.46218419728676474,0.3525609293480715,0.44788933875163395,0.3525348871946335,0.4076608121395111,0.39436248655006284
777.0,1.0,0.4370511936942736,0.42040706976254777,0.39396640514908354,0.4966281024018924,0.4748111880222956,0.4535431793928146,0.23716187382241088,0.40023279231786724,0.47024748752514517,0.4596728690465292,0.26768234291238086,0.4466979811787606,0.35265707075595853,0.40616065859794614,0.3942324460191737
778.0,1.0,0.4366570211450258,0.42251225131750103,0.6503252867658933,0.5042474874655406,0.4751018421649933,0.45552173038323723,0.310100554227829,0.3975322500665982,0.470896178861459,0.4626679939627648,0.46807005788385875,0.4479344546000163,0.3527818709611893,0.4043664425611496,0.39415504557012754
779.0,1.0,0.43536289310455323,0.42357360011339196,0.6421711813509463,0.5025491155783336,0.4740831137100857,0.4551722650726637,0.36280135810375214,0.4014527867436409,0.46847203260660186,0.46274978913863496,0.5966049804389477,0.4409412689606349,0.35290933549404147,0.4024569034576416,0.39453645908346074
780.0,1.0,0.4312422657608986,0.42459424887100855,0.7503594575723013,0.471132570942243,0.47232374056180315,0.45436116991440456,0.497849689592918,0.395561591188113,0.46892213807503386,0.4644668691555659,0.48749491725365324,0.4232565676172575,0.35303951501846315,0.40057840645313264,0.3950115286989205
781.0,1.0,0.4344214196205139,0.4273556173642477,0.6008724281787873,0.46022164585193,0.47146489022175486,0.45879380764563876,0.47636444558948277,0.40325766251484546,0.46993452847003936,0.46613399084409085,0.415482706785202,0.42627392148971555,0.3531724512577057,0.39884246587753297,0.39503022456771697
782.0,1.0,0.43655081343650814,0.42236943922440207,0.3671483183999856,0.4582927609483401,0.47316611848274875,0.4555998355746269,0.4451065807665387,0.39537946240107213,0.47042156908909477,0.4628725272615749,0.43619057300686837,0.4249334955612819,0.35330821573734283,0.3973332941532135,0.3939648382269848
783.0,1.0,0.4388089413444202,0.4249551864067714,0.34252338458100956,0.4535253753066063,0.4753792617122332,0.4575145461757978,0.5438672697941461,0.3924329998493195,0.4726374060114225,0.4642568452556928,0.4693566854993503,0.4130321686267852,0.35344683825969697,0.39611745774745943,0.3909074402943304
784.0,1.0,0.4362671303153038,0.4273358154098193,0.3489677931666374,0.40975026180346824,0.4749768809278806,0.4564196861187616,0.37656484714150423,0.374545858879884,0.46971416944265354,0.46271426107486086,0.43360628261168804,0.38041421339909237,0.3535883814096451,0.3952519655227661,0.38638802788302373
785.0,1.0,0.43673704091707855,0.4289452431797981,0.4266130612989266,0.40411164011557893,0.47552328364054364,0.45888338561852776,0.281767407198747,0.32464822295308127,0.47138130762179703,0.46536471005280805,0.2616657497063279,0.20790367998182774,0.3537328869104385,0.39478989541530607,0.3882045390129633
786.0,1.0,0.4388934672673544,0.42523839108149214,0.28015427182738983,0.3799216557939847,0.47559940065940215,0.45819661593437194,0.2533593436256051,0.28631792919834453,0.4729742508133254,0.46572045065959294,0.09677661917162673,0.2761714954177538,0.35388041436672213,0.3947838217020035,0.3911454632003718
787.0,1.0,0.4329547822674116,0.4284446340998013,0.27540656765053667,0.4449852530360222,0.4728386948108673,0.45939063656330104,0.27143533691763877,0.39043080363670973,0.46684382881720854,0.466966242770354,0.060426553932212614,0.3935162176688513,0.3540310084819794,0.3952869772911072,0.3934981250648605
788.0,1.0,0.4377797031005224,0.4272769007086755,0.32699775283535326,0.47972572944561637,0.47587990081310266,0.45822627099355046,0.3355206315467755,0.4039366176128387,0.4712677763899168,0.46648910572131463,0.13086661215237108,0.4298796915213266,0.3541847229003906,0.39635138511657714,0.39574298863158874
789.0,1.0,0.4376990775664648,0.4262004079818726,0.30634621547659235,0.4761835618217785,0.47587358991305034,0.4574777596990269,0.24041752194364863,0.4024408113360404,0.47384623561302813,0.4646336696545283,0.4824275663793088,0.4175888901750247,0.3543415993452072,0.3980215400457382,0.39815637908831725
790.0,1.0,0.43579949655135475,0.427787715435028,0.3325882211824258,0.47977513456344606,0.4750539114673933,0.4585204543471337,0.11476132835816436,0.40733974591890976,0.47165197388331087,0.4673585776885351,0.40554684277375536,0.41762979024648667,0.3545016884803772,0.40032232105731963,0.40110295391734746
791.0,1.0,0.4391701270739238,0.42800910917917895,0.3118707079192003,0.47786856327454247,0.47692260950803755,0.458316148320834,0.04061955377197971,0.4096085792978605,0.472583619793256,0.46589015630880987,0.2362535942234098,0.4275935651063919,0.3546650469303131,0.40324159860610964,0.4044605493999887
792.0,1.0,0.43897791512807216,0.4267812579274178,0.22580010867615538,0.48467588716745386,0.47704736516873053,0.45949338332812,0.06987092702746184,0.40982809027036016,0.4731667827963829,0.467877937734127,0.18652328334189952,0.44109900385141365,0.3548317104578018,0.40671217143535615,0.40811271781261294
793.0,1.0,0.44053383858998607,0.42722581565380086,0.3092735953902205,0.5102239945133527,0.47723454131682724,0.4603903123537699,0.5500863288523008,0.41023257259527846,0.47377693609396615,0.4688361515601475,0.29764936050275964,0.4495369969407717,0.35500173568725585,0.41060335338115694,0.4122323721368395
794.0,1.0,0.43703236454725275,0.4278594424923262,0.4142511869271595,0.5093982741038005,0.474964944422245,0.45855300960938133,0.6579649869029721,0.4091976288954416,0.471973878244559,0.46824737540880845,0.6327639358043669,0.4463729308644931,0.35517517030239104,0.4147337645292282,0.4163568663875001
795.0,1.0,0.44070873081684103,0.42721347580353414,0.549249639570713,0.4953347256382307,0.47817838493982945,0.4570958360433578,0.34510801769637817,0.41120737282435094,0.4762851801713308,0.466837956170241,0.6223516235748926,0.4455720411539078,0.355352059006691,0.41890761256217957,0.41952496292953834
796.0,1.0,0.4430160508751868,0.4284456923206648,0.3000907459780574,0.48575133017698924,0.4817444780468941,0.4601433309713999,0.3201763973869383,0.4143278456528982,0.4773136611978213,0.4681633535424869,0.5124602634757758,0.44054264825582506,0.3555324524641037,0.4229592502117157,0.42167140706665973
797.0,1.0,0.4448315223455428,0.4307309590776762,0.578241116195917,0.4858771331508955,0.48151123098532356,0.4626577424407005,0.4256631253262361,0.41101093379656467,0.4792066273490588,0.46876004630327217,0.683457452783982,0.4497747167348862,0.3557163864374161,0.4267813950777054,0.4232748416992756
798.0,1.0,0.4385868359605471,0.4286707900762557,0.5284025584310293,0.4933733787337939,0.47847336157162984,0.46037780660390837,0.3731457291444143,0.41565569589535384,0.47282177259524655,0.4695986391504606,0.7111739282806713,0.47514208724101376,0.35590391755104067,0.4303224295377731,0.42460391102681766
799.0,1.0,0.441261845489343,0.4295042118231457,0.5345503253936769,0.48609040804704035,0.4792460668087006,0.4643127989371617,0.3315477956620355,0.417570386270682,0.4759745327830314,0.47229259814818714,0.5987381180723508,0.48293846642971044,0.3560950934886932,0.43356066644191743,0.4257075049963417
800.0,1.0,0.43824495812257136,0.426496067126592,0.5478287246227266,0.4827570368051529,0.4769559599161148,0.4576502457261086,0.19196626189506302,0.41785883585611994,0.4722685771187146,0.4690160403251647,0.3936901173541944,0.4717630607684454,0.3562899589538574,0.4364755541086197,0.42633649244493343
801.0,1.0,0.43724753365914026,0.4363101450204849,0.7230591707925,0.47419296087821317,0.47742517775297166,0.4637664549748102,0.6847067993779979,0.4184611425201099,0.4719284893075626,0.4714938322504361,0.3621001861567298,0.46113496536016463,0.3564885437488556,0.4390324532985687,0.4259728578802623
802.0,1.0,0.44110517597198484,0.43189518370231,0.7873911404311655,0.47511008965969087,0.4796834356983503,0.4626818584799766,0.8346854011118411,0.4179687549869218,0.47565429153045025,0.46996087914705276,0.3830623343984286,0.4694743582804997,0.35669090449810026,0.4411865174770355,0.42607420685198216
803.0,1.0,0.44039673622449244,0.4304078925848007,0.4924209481577079,0.48510404608647023,0.4783816776275634,0.46266059120496117,0.5149568000948056,0.4206884794433911,0.4739891013105709,0.4711237277388573,0.3909362830917041,0.47691815495491025,0.3568970859050751,0.44290205240249636,0.4301337480753977
804.0,1.0,0.4401625481247902,0.4305916929841041,0.4919639368454616,0.49263853414853426,0.47981309133768085,0.459796141286691,0.1393316912719359,0.42179032967487984,0.47491077085336053,0.46837772838274633,0.13339185960570468,0.4857508764266969,0.35710711777210236,0.4441784143447876,0.43313163002499094
805.0,1.0,0.4459181183576585,0.43521163167556126,0.47414488187432285,0.49677534929911293,0.48447270500659934,0.46488458172480257,0.09023442248961268,0.4220677400032679,0.47875784552097317,0.4752798764506975,0.12346990630480771,0.487896914879481,0.3573210597038269,0.4450716346502304,0.4344429165703031
806.0,1.0,0.4431602410078048,0.43461709801356,0.4557048604115843,0.4996497542063395,0.48070533361037565,0.46671074265241624,0.13625801551714542,0.42451223113139475,0.47986238700151435,0.47494579929113384,0.20440507296845314,0.48213405547539406,0.3575389444828033,0.44570113718509674,0.43495025888483924
807.0,1.0,0.44295148221651726,0.4314725988308588,0.18890986483741776,0.5007857140898705,0.47983920607964203,0.4619674138625462,0.18795910764733953,0.42165509217977515,0.4785662290255229,0.47000348462661107,0.1555276353326626,0.46605816388130195,0.35776081383228303,0.4462352693080902,0.4352943642595896
808.0,1.0,0.4391532710393271,0.4284895750681559,0.3045294740723135,0.499206828157107,0.47866130052010225,0.46030466312170026,0.15370950829408442,0.42725751791397737,0.47559157407283786,0.4668825607101122,0.10103809513216402,0.47301447480916986,0.35798671245574953,0.44685710966587067,0.4356762166082494
809.0,1.0,0.4412806117335955,0.43152934100230544,0.2799290784097587,0.5008573337395987,0.4805868364771208,0.46355479774872455,0.09630387292959251,0.4330565085808435,0.4771554014484087,0.47316322795550025,0.3859252261356644,0.4867014853556951,0.3582166790962219,0.44772112369537354,0.43593527740383103
810.0,1.0,0.44385650110244745,0.43434413162867247,0.7083651650150617,0.5076791695753734,0.4814745776851971,0.4642117969195048,0.06670749137394502,0.4354334211746852,0.47835175959269194,0.47235402609904603,0.39746860268215334,0.4812125831047694,0.35845074355602263,0.44891643822193145,0.4355714702963297
811.0,1.0,0.4473143430948259,0.43182924326260885,0.5845575739691653,0.5071144378781318,0.4838843085368475,0.461116924782594,0.05531772455917598,0.43689535192648565,0.48149160242080685,0.46970598542690284,0.41394143810371553,0.4651250524918238,0.3586889564990997,0.45044908225536345,0.4351136988640022
812.0,1.0,0.4419406400720278,0.42965742538372687,0.39398770889701945,0.4946303980946541,0.480586548646291,0.46177654925982153,0.1514057168935736,0.4367838599284491,0.4770142937103908,0.4696517681479454,0.32498849140852687,0.45800161923964827,0.35893135964870454,0.4522463411092758,0.4393838264590372
813.0,1.0,0.44647891585032157,0.43109590955575305,0.5084468661447367,0.4814620389143625,0.4815684202313422,0.4629663246472677,0.4787386534276109,0.4338812079628308,0.4777403694391252,0.4729942449529965,0.41960674931357295,0.4665980045994122,0.35917797684669495,0.45417658388614657,0.44453755887374413
814.0,1.0,0.44397858442862825,0.4373957451581956,0.6073390692224107,0.47379999919732424,0.4812856347958248,0.4692156785925229,0.5864563026403388,0.4368655783931414,0.4762569838364919,0.47721317656834916,0.3683412095258633,0.4707493928670884,0.359428858757019,0.456074920296669,0.4498083333255295
815.0,1.0,0.4461811426480612,0.4347263034582138,0.1469927357221798,0.47210445338487633,0.48080192424853635,0.4645044159690539,0.1670393703886851,0.44126317395766584,0.47883171705404926,0.4733086759448052,0.32098061271632705,0.4680922081073124,0.35968402922153475,0.4577674776315689,0.45220882096564735
816.0,1.0,0.4450624856352807,0.43523421539862955,0.09734312947627767,0.47768446169296913,0.48270513925949743,0.46495373934507367,0.3050163081365947,0.4364666598637899,0.4784410483638446,0.4733604577581088,0.3445892174889644,0.45975748550891876,0.3599435329437256,0.4590923309326172,0.44684692635061796
817.0,1.0,0.44246414478619894,0.43705959562460595,0.29149852836318313,0.46945215257008865,0.4804390285213788,0.46745251375436797,0.4194156574755908,0.42959107981125527,0.4791166612903277,0.4756500197251637,0.27284659612427153,0.4488743758002917,0.36020740270614626,0.45991800129413607,0.4419500806318517
818.0,1.0,0.4439698902169863,0.4324725291331608,0.48774565198024106,0.4666781832178434,0.4822089816133181,0.4619582822322847,0.6215250573555628,0.4333140567739804,0.4788257356087367,0.47250014370679855,0.5582463623061776,0.45126790344715123,0.36047567129135133,0.46015976965427396,0.4386291123297612
819.0,1.0,0.44638214673598603,0.43606635993719095,0.5712084095080694,0.46466506206989283,0.48309658012787493,0.46609451506535216,0.7188605179985366,0.43978095976511633,0.4799890299240748,0.47487066650390636,0.69360455357035,0.46327149150768915,0.36074837744235994,0.4597918003797531,0.4362587068287132
820.0,1.0,0.446114105363687,0.43723255735635763,0.7466289868752163,0.4789320440888405,0.4840270926356316,0.4661711930632591,0.3309921913010378,0.4471172901988029,0.4817088122367859,0.47590518037478124,0.5885468004246555,0.4786285623908043,0.3610255479812622,0.4588505208492279,0.43479677533341
821.0,1.0,0.44554821181297294,0.43519090469678223,0.5624023633127411,0.49267991834878927,0.4807100076476732,0.4655594203273454,0.1575240710130893,0.44778217979272206,0.47926015623410534,0.4743637716770172,0.29200774560185766,0.47452203979094837,0.3613072156906128,0.457425656914711,0.4346681383785029
