method,architecture_id,context_size,energy_kev,mean_of_training_seed_context_means,sd_across_training_seed_context_means,mean_context_sd_within_training_seed,training_seed_count,context_draws_per_training_seed,mc_passes_per_cell
Density-guided CNP (ours),ours,2000,1387.0,0.554853092610836,0.012915217065814865,0.000528749446650933,3,10,50
Density-guided CNP (ours),ours,2000,1388.0,0.555143435994784,0.012871244241141338,0.0005944579869973803,3,10,50
Density-guided CNP (ours),ours,2000,1389.0,0.5548460345069568,0.01722241984704491,0.0005717777925080168,3,10,50
Density-guided CNP (ours),ours,2000,1390.0,0.5587250406344734,0.014209219428291687,0.00030669719330305025,3,10,50
Density-guided CNP (ours),ours,2000,1391.0,0.5611670392751694,0.012337912756046739,0.00039560718842293776,3,10,50
Density-guided CNP (ours),ours,2000,1392.0,0.557234766761462,0.01840241471558432,0.0005240916093366468,3,10,50
Density-guided CNP (ours),ours,2000,1393.0,0.5508681809306145,0.015154323970128955,0.0007245344851963782,3,10,50
Density-guided CNP (ours),ours,2000,1394.0,0.551673441251119,0.01627336408706538,0.0005957470850889572,3,10,50
Density-guided CNP (ours),ours,2000,1395.0,0.551071539203326,0.010662195999594592,0.0007874927921130659,3,10,50
Density-guided CNP (ours),ours,2000,1396.0,0.5487575606107712,0.013449471240767579,0.0007519402025787269,3,10,50
Density-guided CNP (ours),ours,2000,1397.0,0.5502857245405514,0.012278106199523452,0.0007374207148237651,3,10,50
Density-guided CNP (ours),ours,2000,1398.0,0.5534885060985884,0.01709473380155866,0.000941715049304437,3,10,50
Density-guided CNP (ours),ours,2000,1399.0,0.5447407133380572,0.01173109685301269,0.0009426880621412722,3,10,50
Density-guided CNP (ours),ours,2000,1400.0,0.5496352279186248,0.016730187262837433,0.0007856584943059666,3,10,50
Density-guided CNP (ours),ours,2000,1401.0,0.5583493040800096,0.01882748509498094,0.00042652115225757245,3,10,50
Density-guided CNP (ours),ours,2000,1402.0,0.5603759182890257,0.014752117074584565,0.0003543089433954574,3,10,50
Density-guided CNP (ours),ours,2000,1403.0,0.5628477629423142,0.0156016084507362,0.00034639630553873375,3,10,50
Density-guided CNP (ours),ours,2000,1404.0,0.5635449130535126,0.014364492925739023,0.000345610090498925,3,10,50
Density-guided CNP (ours),ours,2000,1405.0,0.560276036898295,0.016341508928287896,0.00044241832748712767,3,10,50
Density-guided CNP (ours),ours,2000,1406.0,0.5569562264680863,0.018139837848599332,0.0005293509929634772,3,10,50
Density-guided CNP (ours),ours,2000,1407.0,0.5548146608273188,0.0133608424129649,0.0007074682417234707,3,10,50
Density-guided CNP (ours),ours,2000,1408.0,0.5555933920542399,0.01706154179287696,0.0005445916821057301,3,10,50
Density-guided CNP (ours),ours,2000,1409.0,0.5558823853333791,0.016104175910762658,0.0004976185872703091,3,10,50
Density-guided CNP (ours),ours,2000,1410.0,0.5611887220938999,0.013649549672911246,0.0003523021443731154,3,10,50
Density-guided CNP (ours),ours,2000,1411.0,0.563216371357441,0.01886161030580812,0.00033492356444046544,3,10,50
Density-guided CNP (ours),ours,2000,1412.0,0.56955575633049,0.014790774050032138,0.00037921814811762083,3,10,50
Density-guided CNP (ours),ours,2000,1413.0,0.5643718089262644,0.014953405507357234,0.0003801412560142208,3,10,50
Density-guided CNP (ours),ours,2000,1414.0,0.5621386709809303,0.015740806492214557,0.00038881231533386746,3,10,50
Density-guided CNP (ours),ours,2000,1415.0,0.5637683603366216,0.021585294891688478,0.0003219222867050754,3,10,50
Density-guided CNP (ours),ours,2000,1416.0,0.570408807039261,0.021921320458857474,0.00023607715775160392,3,10,50
Density-guided CNP (ours),ours,2000,1417.0,0.561501183450222,0.0181169157283341,0.0004958494856930027,3,10,50
Density-guided CNP (ours),ours,2000,1418.0,0.5575609289209048,0.01575633466883384,0.0006219958895009165,3,10,50
Density-guided CNP (ours),ours,2000,1419.0,0.5529135282437007,0.015708711739450806,0.0006911862150452094,3,10,50
Density-guided CNP (ours),ours,2000,1420.0,0.5500701998670896,0.015333925127712771,0.0007424163651499445,3,10,50
Density-guided CNP (ours),ours,2000,1421.0,0.5589816114505132,0.01625608107268865,0.0004523894662125544,3,10,50
Density-guided CNP (ours),ours,2000,1422.0,0.5577470507224401,0.015043689080955764,0.0006022323956918319,3,10,50
Density-guided CNP (ours),ours,2000,1423.0,0.5545789391597111,0.01922954967808254,0.0006693220512790674,3,10,50
Density-guided CNP (ours),ours,2000,1424.0,0.5591404743591945,0.0199758839209804,0.00047967790803047776,3,10,50
Density-guided CNP (ours),ours,2000,1425.0,0.5672293555736543,0.018265643314595677,0.0004610136543515641,3,10,50
Density-guided CNP (ours),ours,2000,1426.0,0.5684655811389288,0.017835528478792887,0.000297089212416888,3,10,50
Density-guided CNP (ours),ours,2000,1427.0,0.5606464413007101,0.016340521147654993,0.00043670831495028786,3,10,50
Density-guided CNP (ours),ours,2000,1428.0,0.567608299811681,0.017120210034503633,0.0003895120246961406,3,10,50
Density-guided CNP (ours),ours,2000,1429.0,0.5667905400792758,0.01910037508109764,0.0004004257377029261,3,10,50
Density-guided CNP (ours),ours,2000,1430.0,0.5616790060997009,0.016504153001048894,0.0004908938434938769,3,10,50
Density-guided CNP (ours),ours,2000,1431.0,0.5593176229794821,0.01700222038278018,0.0007517453564343008,3,10,50
Density-guided CNP (ours),ours,2000,1432.0,0.5600604616006216,0.016247371937475996,0.0007972881484908581,3,10,50
Density-guided CNP (ours),ours,2000,1433.0,0.5570344388882319,0.016719061467048976,0.000669607927824706,3,10,50
Density-guided CNP (ours),ours,2000,1434.0,0.559960797727108,0.019232243763395693,0.0005897937705482233,3,10,50
Density-guided CNP (ours),ours,2000,1435.0,0.5549842134316761,0.018534979048951017,0.0007500720608293668,3,10,50
Density-guided CNP (ours),ours,2000,1436.0,0.5634578371246656,0.01533929005878684,0.00041389197811884845,3,10,50
Density-guided CNP (ours),ours,2000,1437.0,0.5598626088698704,0.017285793216492696,0.0004543613930607486,3,10,50
Density-guided CNP (ours),ours,2000,1438.0,0.5593836827278137,0.01971215742737302,0.0005729758592167325,3,10,50
Density-guided CNP (ours),ours,2000,1439.0,0.5586376126209895,0.013198866292309439,0.0005820879803571194,3,10,50
Density-guided CNP (ours),ours,2000,1440.0,0.5662471471230188,0.01388078392552231,0.00040462177220144425,3,10,50
Density-guided CNP (ours),ours,2000,1441.0,0.5788302971720695,0.010196486166832214,0.0002545675716626354,3,10,50
Density-guided CNP (ours),ours,2000,1442.0,0.583191409945488,0.00923507833458993,0.0002481025461787997,3,10,50
Density-guided CNP (ours),ours,2000,1443.0,0.577250550587972,0.01497407737346907,0.00017843676955384157,3,10,50
Density-guided CNP (ours),ours,2000,1444.0,0.5689177078406016,0.01166550142315701,0.0003294381665217548,3,10,50
Density-guided CNP (ours),ours,2000,1445.0,0.5670362630089124,0.019251380299583853,0.0002655020189344534,3,10,50
Density-guided CNP (ours),ours,2000,1446.0,0.568671026468277,0.018664356439121534,0.00044847807137065937,3,10,50
Density-guided CNP (ours),ours,2000,1447.0,0.5606483702262243,0.01376163093241519,0.0005832694566128121,3,10,50
Density-guided CNP (ours),ours,2000,1448.0,0.5595329230825107,0.017300163692827664,0.0006892072563757464,3,10,50
Density-guided CNP (ours),ours,2000,1449.0,0.555919870754083,0.017920986975475558,0.0006834862631121093,3,10,50
Density-guided CNP (ours),ours,2000,1450.0,0.5593352062900862,0.015789974988630835,0.0007278675507789477,3,10,50
Density-guided CNP (ours),ours,2000,1451.0,0.5550839778184891,0.016447895482554487,0.0007420587951682119,3,10,50
Density-guided CNP (ours),ours,2000,1452.0,0.5569617330233255,0.01889295840794525,0.0006723428802490922,3,10,50
Density-guided CNP (ours),ours,2000,1453.0,0.5684229358037313,0.01531117816157977,0.00048050849321110015,3,10,50
Density-guided CNP (ours),ours,2000,1454.0,0.5685867795149485,0.014910948809281673,0.0001335042839148454,3,10,50
Density-guided CNP (ours),ours,2000,1455.0,0.5697731681664785,0.01683108982505181,0.0004134873236875607,3,10,50
Density-guided CNP (ours),ours,2000,1456.0,0.5641969564755758,0.020545969900888795,0.0004997947193079983,3,10,50
Density-guided CNP (ours),ours,2000,1457.0,0.5683207556804022,0.0185230502793788,0.0004991223404113071,3,10,50
Density-guided CNP (ours),ours,2000,1458.0,0.5662990641196569,0.018306419025730745,0.00046084022056776226,3,10,50
Density-guided CNP (ours),ours,2000,1459.0,0.5581014616092046,0.016500457010304895,0.0007053409596340689,3,10,50
Density-guided CNP (ours),ours,2000,1460.0,0.5612368932167688,0.018353810613521766,0.0008040357473306247,3,10,50
Density-guided CNP (ours),ours,2000,1461.0,0.5580514921148617,0.015333627850360671,0.0007232046554291235,3,10,50
Density-guided CNP (ours),ours,2000,1462.0,0.5643315915465356,0.01674779371273859,0.0005599125406995287,3,10,50
Density-guided CNP (ours),ours,2000,1463.0,0.5657694938580196,0.017668162731933838,0.000562823023163163,3,10,50
Density-guided CNP (ours),ours,2000,1464.0,0.56948131275177,0.015349116228896925,0.0004424149491716503,3,10,50
Density-guided CNP (ours),ours,2000,1465.0,0.5734764564236005,0.012753150349594167,0.0004401266830499839,3,10,50
Density-guided CNP (ours),ours,2000,1466.0,0.5666865684787432,0.018780255127187166,0.0005009607953087963,3,10,50
Density-guided CNP (ours),ours,2000,1467.0,0.5669081655343374,0.018387432847248468,0.0005067975543864589,3,10,50
Density-guided CNP (ours),ours,2000,1468.0,0.5681840548912684,0.017601292878895152,0.00048339994270842453,3,10,50
Density-guided CNP (ours),ours,2000,1469.0,0.5620456340909005,0.020304237228112167,0.0005362870480378637,3,10,50
Density-guided CNP (ours),ours,2000,1470.0,0.5636344324350356,0.017028300355501878,0.0007357446536295524,3,10,50
Density-guided CNP (ours),ours,2000,1471.0,0.5688124753634134,0.014817625236922082,0.0004702677872661335,3,10,50
Density-guided CNP (ours),ours,2000,1472.0,0.57378258450826,0.016051725381532864,0.00040036066534567596,3,10,50
Density-guided CNP (ours),ours,2000,1473.0,0.5783621314764024,0.0158540065828639,0.0003415270736823301,3,10,50
Density-guided CNP (ours),ours,2000,1474.0,0.5745472013552984,0.011557904210736209,0.0003062600005910872,3,10,50
Density-guided CNP (ours),ours,2000,1475.0,0.564778423110644,0.01741165922481497,0.0004958999939477985,3,10,50
Density-guided CNP (ours),ours,2000,1476.0,0.5584713438749314,0.017524395399429956,0.0007541576646724971,3,10,50
Density-guided CNP (ours),ours,2000,1477.0,0.5572639501690865,0.01903839287072482,0.0008381054242418269,3,10,50
Density-guided CNP (ours),ours,2000,1478.0,0.56199045586586,0.014906640631680564,0.0007597134730388758,3,10,50
Density-guided CNP (ours),ours,2000,1479.0,0.5615823682943981,0.015031819888139723,0.0007094164401220217,3,10,50
Density-guided CNP (ours),ours,2000,1480.0,0.5592456646760305,0.01984345173330323,0.0007714706781802827,3,10,50
Density-guided CNP (ours),ours,2000,1481.0,0.5591147716442745,0.018719245526091704,0.0008737028143784392,3,10,50
Density-guided CNP (ours),ours,2000,1482.0,0.5670906394720078,0.015491452208495383,0.0008474472523076837,3,10,50
Density-guided CNP (ours),ours,2000,1483.0,0.5688864203294118,0.012291823734087739,0.0005934160649728041,3,10,50
Density-guided CNP (ours),ours,2000,1484.0,0.567539103448391,0.018133567213603773,0.00042343134452752835,3,10,50
Density-guided CNP (ours),ours,2000,1485.0,0.5694077279567717,0.01772850881504409,0.0003638596848718763,3,10,50
Density-guided CNP (ours),ours,2000,1486.0,0.5749207875728607,0.014350885506556643,0.00029659134178054735,3,10,50
Density-guided CNP (ours),ours,2000,1487.0,0.5800957705974579,0.011091916047685543,0.0003455804777636096,3,10,50
Density-guided CNP (ours),ours,2000,1488.0,0.5887291352351506,0.015457891845417389,0.00020070719556651218,3,10,50
Density-guided CNP (ours),ours,2000,1489.0,0.5825155687729519,0.012285019387941605,0.00021665536152598708,3,10,50
Density-guided CNP (ours),ours,2000,1490.0,0.58344329003493,0.012214269009164745,0.000365118529696176,3,10,50
Density-guided CNP (ours),ours,2000,1491.0,0.5827632902860641,0.01670158203241917,0.00033416326652707125,3,10,50
Density-guided CNP (ours),ours,2000,1492.0,0.5815791340271633,0.01315732048280606,0.00022860292675381662,3,10,50
Density-guided CNP (ours),ours,2000,1493.0,0.5775204878648122,0.015934794345127443,0.00026600317696726745,3,10,50
Density-guided CNP (ours),ours,2000,1494.0,0.5723645612796148,0.02085114969255449,0.0004915961808349498,3,10,50
Density-guided CNP (ours),ours,2000,1495.0,0.5773560877243678,0.013554652143179483,0.0005074219202468752,3,10,50
Density-guided CNP (ours),ours,2000,1496.0,0.5737987158298492,0.015357850406584737,0.0003089287021123478,3,10,50
Density-guided CNP (ours),ours,2000,1497.0,0.5602348493734997,0.018903100639185044,0.0009011455964386732,3,10,50
Density-guided CNP (ours),ours,2000,1498.0,0.5544758710066477,0.022079245585235253,0.001041533128178066,3,10,50
Density-guided CNP (ours),ours,2000,1499.0,0.564444436788559,0.01225089470315423,0.0009984149785144188,3,10,50
Density-guided CNP (ours),ours,2000,1500.0,0.5714626279274623,0.01376739354726553,0.0005779272309582999,3,10,50
Density-guided CNP (ours),ours,2000,1501.0,0.5658312177062034,0.018914732204392794,0.0006021332308563375,3,10,50
Density-guided CNP (ours),ours,2000,1502.0,0.5545485960443814,0.01835702754521353,0.0010300855397323663,3,10,50
Density-guided CNP (ours),ours,2000,1503.0,0.554362271865209,0.020420369030268396,0.0011058404104832738,3,10,50
Density-guided CNP (ours),ours,2000,1504.0,0.5617892005840937,0.017633470875673504,0.0009198845260979504,3,10,50
Density-guided CNP (ours),ours,2000,1505.0,0.571464282989502,0.015003198752577522,0.0006303954255300982,3,10,50
Density-guided CNP (ours),ours,2000,1506.0,0.5720464290777841,0.01733565786490264,0.0005348725739542339,3,10,50
Density-guided CNP (ours),ours,2000,1507.0,0.5723207447926204,0.015958411242914444,0.0005443337390688204,3,10,50
Density-guided CNP (ours),ours,2000,1508.0,0.5741104231278102,0.018305113555358556,0.0005271352259434533,3,10,50
Density-guided CNP (ours),ours,2000,1509.0,0.5701875390609106,0.018417724296734585,0.0006471765593893765,3,10,50
Density-guided CNP (ours),ours,2000,1510.0,0.5641319674452147,0.017320630103126008,0.001006045140085683,3,10,50
Density-guided CNP (ours),ours,2000,1511.0,0.5463574695388477,0.01967344920152239,0.0013030927507789664,3,10,50
Density-guided CNP (ours),ours,2000,1512.0,0.5209327495495478,0.025244524534231434,0.002080897758941714,3,10,50
Density-guided CNP (ours),ours,2000,1513.0,0.5140121180613835,0.0215734582110207,0.0023104452644944853,3,10,50
Density-guided CNP (ours),ours,2000,1514.0,0.5452502809762955,0.02427021163803227,0.001484139764706702,3,10,50
Density-guided CNP (ours),ours,2000,1515.0,0.5766901334921518,0.01750560784188206,0.000718651137839228,3,10,50
Density-guided CNP (ours),ours,2000,1516.0,0.5824333808024725,0.017444620807132966,0.000411637455206516,3,10,50
Density-guided CNP (ours),ours,2000,1517.0,0.5772478320995967,0.013685500359327592,0.00044160194351588116,3,10,50
Density-guided CNP (ours),ours,2000,1518.0,0.5741410517295201,0.01556324090973468,0.0006365360417607413,3,10,50
Density-guided CNP (ours),ours,2000,1519.0,0.5741388940413793,0.014434476749425232,0.0006285251999192343,3,10,50
Density-guided CNP (ours),ours,2000,1520.0,0.5663150916695595,0.015022638929366653,0.000776279569664539,3,10,50
Density-guided CNP (ours),ours,2000,1521.0,0.5658854937354724,0.019377710498476294,0.0008486860538342595,3,10,50
Density-guided CNP (ours),ours,2000,1522.0,0.5611807333230971,0.015499931989008515,0.0009432186837838792,3,10,50
Density-guided CNP (ours),ours,2000,1523.0,0.5626243815620741,0.01922059103144225,0.0008665138107975696,3,10,50
Density-guided CNP (ours),ours,2000,1524.0,0.5641786543528239,0.019815590700348544,0.0006759467267362937,3,10,50
Density-guided CNP (ours),ours,2000,1525.0,0.570517764687538,0.02064751876052537,0.0009318112164558765,3,10,50
Density-guided CNP (ours),ours,2000,1526.0,0.5675731964906057,0.016276634699103936,0.0006578167796076127,3,10,50
Density-guided CNP (ours),ours,2000,1527.0,0.5612344226638477,0.014782371659484338,0.0011815759957906607,3,10,50
Density-guided CNP (ours),ours,2000,1528.0,0.5603870576818784,0.018699976852900646,0.0009234576378816945,3,10,50
Density-guided CNP (ours),ours,2000,1529.0,0.5686707666317622,0.01587271910360651,0.0008931115283449502,3,10,50
Density-guided CNP (ours),ours,2000,1530.0,0.5663476074536641,0.014515397559850958,0.0008943047789356442,3,10,50
Density-guided CNP (ours),ours,2000,1531.0,0.5711293378273646,0.017772097790115966,0.0007882776714699162,3,10,50
Density-guided CNP (ours),ours,2000,1532.0,0.5788834637800852,0.01493750391221593,0.000558574062344482,3,10,50
Density-guided CNP (ours),ours,2000,1533.0,0.5817861785093943,0.016695676696488346,0.00042837670003277915,3,10,50
Density-guided CNP (ours),ours,2000,1534.0,0.5814071821769079,0.012088543088096256,0.0004819582616980322,3,10,50
Density-guided CNP (ours),ours,2000,1535.0,0.5823692068656285,0.016427366598909764,0.0004611332479759959,3,10,50
Density-guided CNP (ours),ours,2000,1536.0,0.577012645483017,0.016776331487763432,0.0005221300294318726,3,10,50
Density-guided CNP (ours),ours,2000,1537.0,0.5683401613235474,0.01513452047930232,0.0006896728602961192,3,10,50
Density-guided CNP (ours),ours,2000,1538.0,0.5709405533870062,0.01834660189596856,0.0007148525705604969,3,10,50
Density-guided CNP (ours),ours,2000,1539.0,0.5792713533242544,0.016275922499536445,0.00042751605282151015,3,10,50
Density-guided CNP (ours),ours,2000,1540.0,0.5864817571640014,0.018119049302720663,0.00041632272010010623,3,10,50
Density-guided CNP (ours),ours,2000,1541.0,0.5787603000005087,0.012993289180295556,0.0004581998090559046,3,10,50
Density-guided CNP (ours),ours,2000,1542.0,0.5699709791342419,0.017234315337363353,0.0008204103928286804,3,10,50
Density-guided CNP (ours),ours,2000,1543.0,0.5610708400408427,0.016126493540462312,0.0009308774258405139,3,10,50
Density-guided CNP (ours),ours,2000,1544.0,0.5628900590340296,0.018815919517799533,0.0010395407061140089,3,10,50
Density-guided CNP (ours),ours,2000,1545.0,0.563104209959507,0.017395980337678956,0.0010528968648963707,3,10,50
Density-guided CNP (ours),ours,2000,1546.0,0.5588250936667124,0.021526802324094974,0.001284777865019832,3,10,50
Density-guided CNP (ours),ours,2000,1547.0,0.5639698608318965,0.018543103303132726,0.0008058541221066868,3,10,50
Density-guided CNP (ours),ours,2000,1548.0,0.5718601899941761,0.014663561205912404,0.0006439110411750653,3,10,50
Density-guided CNP (ours),ours,2000,1549.0,0.5713227049708367,0.019561197186331016,0.0007195621772440069,3,10,50
Density-guided CNP (ours),ours,2000,1550.0,0.5734068293174107,0.01724160613543348,0.0006238264587886874,3,10,50
Density-guided CNP (ours),ours,2000,1551.0,0.575754602432251,0.01590938045713854,0.0007187935057226218,3,10,50
Density-guided CNP (ours),ours,2000,1552.0,0.5764636792739233,0.016216391927511634,0.0006832111818024144,3,10,50
Density-guided CNP (ours),ours,2000,1553.0,0.5813846799135208,0.015407725235205482,0.0004651083654899054,3,10,50
Density-guided CNP (ours),ours,2000,1554.0,0.5808872453769048,0.01718447041719361,0.00045865267826177583,3,10,50
Density-guided CNP (ours),ours,2000,1555.0,0.5829314640363057,0.01627526996229879,0.0003993949882580917,3,10,50
Density-guided CNP (ours),ours,2000,1556.0,0.573184956630071,0.018622046370646787,0.0007790877835299356,3,10,50
Density-guided CNP (ours),ours,2000,1557.0,0.5692905988693239,0.017018910285041544,0.0007260804068364335,3,10,50
Density-guided CNP (ours),ours,2000,1558.0,0.5747172916730244,0.019217795316170343,0.0006630615137237504,3,10,50
Density-guided CNP (ours),ours,2000,1559.0,0.5770504013498625,0.01828668357491448,0.0005810802353642212,3,10,50
Density-guided CNP (ours),ours,2000,1560.0,0.5715101399819057,0.017861843731603266,0.000647487360400168,3,10,50
Density-guided CNP (ours),ours,2000,1561.0,0.57308553814888,0.01725732639369703,0.0006764167623039309,3,10,50
Density-guided CNP (ours),ours,2000,1562.0,0.5689583674669266,0.018097814032489196,0.0006578669515133591,3,10,50
Density-guided CNP (ours),ours,2000,1563.0,0.5709527052243552,0.01610072882425746,0.0007695885866394491,3,10,50
Density-guided CNP (ours),ours,2000,1564.0,0.572499288280805,0.01788097609508076,0.0005488603637692647,3,10,50
Density-guided CNP (ours),ours,2000,1565.0,0.5740960346857706,0.02039586179122976,0.0005979921921995872,3,10,50
Density-guided CNP (ours),ours,2000,1566.0,0.5672954362034798,0.018894942194950026,0.0008756785798293274,3,10,50
Density-guided CNP (ours),ours,2000,1567.0,0.5713306244810422,0.017707301566120274,0.0006829581814360488,3,10,50
Density-guided CNP (ours),ours,2000,1568.0,0.5635471071799596,0.019243027842782586,0.0010953941873312785,3,10,50
Density-guided CNP (ours),ours,2000,1569.0,0.575454760591189,0.015683583815084313,0.0006498785090525245,3,10,50
Density-guided CNP (ours),ours,2000,1570.0,0.5791097966829936,0.01335485048164949,0.0003722719841182922,3,10,50
Density-guided CNP (ours),ours,2000,1571.0,0.5803300015131633,0.013340838188627694,0.00045338974807406304,3,10,50
Density-guided CNP (ours),ours,2000,1572.0,0.5795253798166912,0.017167645366510484,0.0005842700336694649,3,10,50
Density-guided CNP (ours),ours,2000,1573.0,0.5763236702680588,0.018051687149356024,0.0007026093328627215,3,10,50
Density-guided CNP (ours),ours,2000,1574.0,0.565801470975081,0.018834555213511,0.0011055354330402388,3,10,50
Density-guided CNP (ours),ours,2000,1575.0,0.5481157580812773,0.022897590966707924,0.0012663600259750904,3,10,50
Density-guided CNP (ours),ours,2000,1576.0,0.5498509857257207,0.019620381002538087,0.001357630702730788,3,10,50
Density-guided CNP (ours),ours,2000,1577.0,0.5608362266421317,0.01732824556881989,0.001077157714458291,3,10,50
Density-guided CNP (ours),ours,2000,1578.0,0.5647285630702973,0.014932372863701368,0.0008802071729924138,3,10,50
Density-guided CNP (ours),ours,2000,1579.0,0.5656984743277232,0.021129486706822354,0.0008869676473818086,3,10,50
Density-guided CNP (ours),ours,2000,1580.0,0.5629659013152123,0.01815795457585466,0.0008393054493405634,3,10,50
Density-guided CNP (ours),ours,2000,1581.0,0.566790478805701,0.01921144524309693,0.000844992307000845,3,10,50
Density-guided CNP (ours),ours,2000,1582.0,0.5608818262815476,0.016903712736039155,0.0009696893514983054,3,10,50
Density-guided CNP (ours),ours,2000,1583.0,0.5549566741983097,0.022033049303464287,0.0012485260243270113,3,10,50
Density-guided CNP (ours),ours,2000,1584.0,0.5499263169964155,0.019111906214573253,0.001412482076740889,3,10,50
Density-guided CNP (ours),ours,2000,1585.0,0.5608679249684015,0.020838327491832623,0.0011371062018279531,3,10,50
Density-guided CNP (ours),ours,2000,1586.0,0.5687703929344813,0.018943711524723905,0.0009332656747659233,3,10,50
Density-guided CNP (ours),ours,2000,1587.0,0.5623547168970108,0.021386017042262995,0.0008345363365281742,3,10,50
Density-guided CNP (ours),ours,2000,1588.0,0.5569902369777361,0.01984887508264701,0.0012058358390568769,3,10,50
Density-guided CNP (ours),ours,2000,1589.0,0.5467603597640992,0.023188239517088528,0.0015150539824742972,3,10,50
Density-guided CNP (ours),ours,2000,1590.0,0.5204671035210292,0.023832324951620024,0.002523515039346171,3,10,50
Density-guided CNP (ours),ours,2000,1591.0,0.8716158839464189,0.016198777089590985,0.001255183490509582,3,10,50
Density-guided CNP (ours),ours,2000,1592.0,0.8212117969592413,0.0013022121967688185,0.0019234709658067046,3,10,50
Density-guided CNP (ours),ours,2000,1593.0,0.8089911132256189,0.01716683022821751,0.0019175133223877667,3,10,50
Density-guided CNP (ours),ours,2000,1594.0,0.8169377576112747,0.01695554932738776,0.0008381669797189987,3,10,50
Density-guided CNP (ours),ours,2000,1595.0,0.5314362272222838,0.020959053807082628,0.002238299245845985,3,10,50
Density-guided CNP (ours),ours,2000,1596.0,0.5528237025737762,0.023874523736468683,0.0014407756095142464,3,10,50
Density-guided CNP (ours),ours,2000,1597.0,0.5640403304894764,0.020756878723747336,0.0009210618540267048,3,10,50
Density-guided CNP (ours),ours,2000,1598.0,0.5617351309458415,0.017933481458888064,0.0009337895387925133,3,10,50
Density-guided CNP (ours),ours,2000,1599.0,0.5633866973320644,0.019938786550137658,0.0009565187837227481,3,10,50
Density-guided CNP (ours),ours,2000,1600.0,0.5633890095949172,0.016215395244046988,0.0008363083136433562,3,10,50
Density-guided CNP (ours),ours,2000,1601.0,0.5651224722464879,0.019584918104590683,0.0008993308383633819,3,10,50
Density-guided CNP (ours),ours,2000,1602.0,0.5705654627879461,0.020525073373209975,0.0007731102862272138,3,10,50
Density-guided CNP (ours),ours,2000,1603.0,0.5708804935216903,0.02289130833076374,0.0007605976705241151,3,10,50
Density-guided CNP (ours),ours,2000,1604.0,0.5716491891940435,0.015562154206523626,0.0006699634056263698,3,10,50
Density-guided CNP (ours),ours,2000,1605.0,0.5672030036052068,0.019649842053124558,0.0009091010807658227,3,10,50
Density-guided CNP (ours),ours,2000,1606.0,0.5656285685300827,0.019544974348806626,0.0006804426235970619,3,10,50
Density-guided CNP (ours),ours,2000,1607.0,0.559873078862826,0.019872738278796584,0.001193324355407998,3,10,50
Density-guided CNP (ours),ours,2000,1608.0,0.5566077019373576,0.02167721472109281,0.0010603723251644377,3,10,50
Density-guided CNP (ours),ours,2000,1609.0,0.5591877889037132,0.024010579301937594,0.0010722776650633286,3,10,50
Density-guided CNP (ours),ours,2000,1610.0,0.5558938862284025,0.020617868859527717,0.0011591958966152428,3,10,50
Density-guided CNP (ours),ours,2000,1611.0,0.5578319801489512,0.019922628216882208,0.0010074762355204772,3,10,50
Density-guided CNP (ours),ours,2000,1612.0,0.5643828917741776,0.02102924986601174,0.0007832166494837889,3,10,50
Density-guided CNP (ours),ours,2000,1613.0,0.5702057699163755,0.016691370676917654,0.0007182811271985685,3,10,50
Density-guided CNP (ours),ours,2000,1614.0,0.568280399898688,0.018436458388031842,0.0008450917905999406,3,10,50
Density-guided CNP (ours),ours,2000,1615.0,0.564842852195104,0.020949295581462034,0.0009671348690464765,3,10,50
Density-guided CNP (ours),ours,2000,1616.0,0.5612807972033819,0.021380365116465228,0.0010754386548723401,3,10,50
Density-guided CNP (ours),ours,2000,1617.0,0.5459551692008972,0.023742931269847202,0.0013388771089476684,3,10,50
Density-guided CNP (ours),ours,2000,1618.0,0.5206149770418803,0.018788461055348496,0.0025041673882881467,3,10,50
Density-guided CNP (ours),ours,2000,1619.0,0.14119195142636698,0.03861480433197295,0.0016879600045800836,3,10,50
Density-guided CNP (ours),ours,2000,1620.0,0.22020673795541126,0.03601330198852715,0.0041082090312745245,3,10,50
Density-guided CNP (ours),ours,2000,1621.0,0.2713793444434802,0.04426465684966879,0.005072989010833774,3,10,50
Density-guided CNP (ours),ours,2000,1622.0,0.5918494035800298,0.01900431615036608,0.0017989284434508366,3,10,50
Density-guided CNP (ours),ours,2000,1623.0,0.5462269941965738,0.019147061853756208,0.001300412216288336,3,10,50
Density-guided CNP (ours),ours,2000,1624.0,0.5605457948644956,0.023132150183524793,0.001099582499022797,3,10,50
Density-guided CNP (ours),ours,2000,1625.0,0.5616847672263781,0.018948399133400795,0.0010159799421412567,3,10,50
Density-guided CNP (ours),ours,2000,1626.0,0.5640730531215667,0.02115900378261286,0.0008658543718878938,3,10,50
Density-guided CNP (ours),ours,2000,1627.0,0.5644896690050761,0.023363929594386275,0.0007213130878479494,3,10,50
Density-guided CNP (ours),ours,2000,1628.0,0.5634265992641448,0.020400654177577967,0.0009211105379607773,3,10,50
Density-guided CNP (ours),ours,2000,1629.0,0.5629778842131298,0.01507674418414662,0.000782044014758347,3,10,50
Density-guided CNP (ours),ours,2000,1630.0,0.5623784748514493,0.017967628438906015,0.0008105177501667375,3,10,50
Density-guided CNP (ours),ours,2000,1631.0,0.5602417089740435,0.020064549706167965,0.0009123388876617154,3,10,50
