variant,method,context_size,energy_kev,mean_across_contexts,sd_across_overlapping_contexts
context_only,Gaussian kernel regression (context only),2000,604.0,0.3348435342311859,0.01143976054478595
context_only,Gaussian kernel regression (context only),2000,605.0,0.33498699963092804,0.011430167130607466
context_only,Gaussian kernel regression (context only),2000,606.0,0.3351357251405716,0.01142034854571559
context_only,Gaussian kernel regression (context only),2000,607.0,0.33528974950313567,0.011410430744325349
context_only,Gaussian kernel regression (context only),2000,608.0,0.3354491025209427,0.011400556655988756
context_only,Gaussian kernel regression (context only),2000,609.0,0.3356137961149216,0.011390869129185627
context_only,Gaussian kernel regression (context only),2000,610.0,0.33578387200832366,0.011381554310955945
context_only,Gaussian kernel regression (context only),2000,611.0,0.33595932722091676,0.011372782830348383
context_only,Gaussian kernel regression (context only),2000,612.0,0.3361401826143265,0.011364770732409364
context_only,Gaussian kernel regression (context only),2000,613.0,0.33632643818855285,0.011357701012112314
context_only,Gaussian kernel regression (context only),2000,614.0,0.3365180969238281,0.011351818317702591
context_only,Gaussian kernel regression (context only),2000,615.0,0.3367151379585266,0.011347344748698645
context_only,Gaussian kernel regression (context only),2000,616.0,0.3369175553321838,0.011344545052982024
context_only,Gaussian kernel regression (context only),2000,617.0,0.33712532222270963,0.011343669879972389
context_only,Gaussian kernel regression (context only),2000,618.0,0.33733840882778166,0.011344993348156054
context_only,Gaussian kernel regression (context only),2000,619.0,0.33755678236484526,0.01134879087497114
context_only,Gaussian kernel regression (context only),2000,620.0,0.33778037428855895,0.011355356288845429
context_only,Gaussian kernel regression (context only),2000,621.0,0.33800914883613586,0.011364969647429364
context_only,Gaussian kernel regression (context only),2000,622.0,0.33824303150177004,0.01137793993965608
context_only,Gaussian kernel regression (context only),2000,623.0,0.3384819537401199,0.011394552549997107
context_only,Gaussian kernel regression (context only),2000,624.0,0.33872582018375397,0.011415113405398376
context_only,Gaussian kernel regression (context only),2000,625.0,0.33897454738616944,0.011439917633831488
context_only,Gaussian kernel regression (context only),2000,626.0,0.3392280161380768,0.011469250360510698
context_only,Gaussian kernel regression (context only),2000,627.0,0.3394861280918121,0.011503381206035333
context_only,Gaussian kernel regression (context only),2000,628.0,0.3397487372159958,0.011542583882360449
context_only,Gaussian kernel regression (context only),2000,629.0,0.34001571834087374,0.01158712229107518
context_only,Gaussian kernel regression (context only),2000,630.0,0.34028691053390503,0.011637215418956667
context_only,Gaussian kernel regression (context only),2000,631.0,0.34056214392185213,0.011693080225595434
context_only,Gaussian kernel regression (context only),2000,632.0,0.3408412665128708,0.011754908429551392
context_only,Gaussian kernel regression (context only),2000,633.0,0.34112406671047213,0.011822858829216113
context_only,Gaussian kernel regression (context only),2000,634.0,0.34141035974025724,0.011897054441797849
context_only,Gaussian kernel regression (context only),2000,635.0,0.34169991612434386,0.011977624974643882
context_only,Gaussian kernel regression (context only),2000,636.0,0.341992524266243,0.012064605275997923
context_only,Gaussian kernel regression (context only),2000,637.0,0.3422879368066788,0.012158050766195281
context_only,Gaussian kernel regression (context only),2000,638.0,0.34258589148521423,0.012257935819875342
context_only,Gaussian kernel regression (context only),2000,639.0,0.3428861379623413,0.012364223419161708
context_only,Gaussian kernel regression (context only),2000,640.0,0.34318839609622953,0.01247683831363416
context_only,Gaussian kernel regression (context only),2000,641.0,0.34349237382411957,0.012595657404127032
context_only,Gaussian kernel regression (context only),2000,642.0,0.3437977582216263,0.012720506168260367
context_only,Gaussian kernel regression (context only),2000,643.0,0.3441042542457581,0.012851204886187557
context_only,Gaussian kernel regression (context only),2000,644.0,0.34441151320934293,0.012987500133709234
context_only,Gaussian kernel regression (context only),2000,645.0,0.34471921622753143,0.013129131721915937
context_only,Gaussian kernel regression (context only),2000,646.0,0.3450270116329193,0.013275792467219358
context_only,Gaussian kernel regression (context only),2000,647.0,0.34533454179763795,0.013427150336020943
context_only,Gaussian kernel regression (context only),2000,648.0,0.3456414371728897,0.013582834804134143
context_only,Gaussian kernel regression (context only),2000,649.0,0.34594733119010923,0.013742456997303911
context_only,Gaussian kernel regression (context only),2000,650.0,0.34625184237957,0.013905597968486684
context_only,Gaussian kernel regression (context only),2000,651.0,0.3465545833110809,0.014071823808029705
context_only,Gaussian kernel regression (context only),2000,652.0,0.3468551725149155,0.01424067342300004
context_only,Gaussian kernel regression (context only),2000,653.0,0.34715319573879244,0.014411692946344364
context_only,Gaussian kernel regression (context only),2000,654.0,0.34744827449321747,0.014584385663190586
context_only,Gaussian kernel regression (context only),2000,655.0,0.34774000346660616,0.01475827785388619
context_only,Gaussian kernel regression (context only),2000,656.0,0.3480279952287674,0.01493286962095719
context_only,Gaussian kernel regression (context only),2000,657.0,0.34831183552742007,0.015107675312922899
context_only,Gaussian kernel regression (context only),2000,658.0,0.34859115481376646,0.015282202969747088
context_only,Gaussian kernel regression (context only),2000,659.0,0.34886555671691893,0.015455960702046738
context_only,Gaussian kernel regression (context only),2000,660.0,0.3491346716880798,0.015628488991977385
context_only,Gaussian kernel regression (context only),2000,661.0,0.3493981033563614,0.015799318422348527
context_only,Gaussian kernel regression (context only),2000,662.0,0.3496555060148239,0.015967996561310052
context_only,Gaussian kernel regression (context only),2000,663.0,0.34990653991699217,0.01613410419748618
context_only,Gaussian kernel regression (context only),2000,664.0,0.3501508504152298,0.01629724162852411
context_only,Gaussian kernel regression (context only),2000,665.0,0.3503881305456161,0.016457012118707728
context_only,Gaussian kernel regression (context only),2000,666.0,0.3506180584430695,0.01661306765677842
context_only,Gaussian kernel regression (context only),2000,667.0,0.3508403569459915,0.016765081253424387
context_only,Gaussian kernel regression (context only),2000,668.0,0.3510547518730164,0.01691275861363613
context_only,Gaussian kernel regression (context only),2000,669.0,0.3512609988451004,0.017055838546052905
context_only,Gaussian kernel regression (context only),2000,670.0,0.35145887434482576,0.017194107347744816
context_only,Gaussian kernel regression (context only),2000,671.0,0.3516481816768646,0.017327360379621404
context_only,Gaussian kernel regression (context only),2000,672.0,0.35182871520519254,0.017455461635717068
context_only,Gaussian kernel regression (context only),2000,673.0,0.35200034976005556,0.017578303220061653
context_only,Gaussian kernel regression (context only),2000,674.0,0.35216293632984164,0.017695806591308774
context_only,Gaussian kernel regression (context only),2000,675.0,0.3523163884878159,0.017807953614751744
context_only,Gaussian kernel regression (context only),2000,676.0,0.3524606227874756,0.01791475607549278
context_only,Gaussian kernel regression (context only),2000,677.0,0.3525956034660339,0.018016269002034426
context_only,Gaussian kernel regression (context only),2000,678.0,0.35272130072116853,0.018112603885760657
context_only,Gaussian kernel regression (context only),2000,679.0,0.35283773243427274,0.018203877500556128
context_only,Gaussian kernel regression (context only),2000,680.0,0.35294493436813357,0.01829029170720427
context_only,Gaussian kernel regression (context only),2000,681.0,0.3530429631471634,0.018372045174436438
context_only,Gaussian kernel regression (context only),2000,682.0,0.3531319320201874,0.018449393279077606
context_only,Gaussian kernel regression (context only),2000,683.0,0.3532119393348694,0.018522641544467804
context_only,Gaussian kernel regression (context only),2000,684.0,0.3532831460237503,0.01859210099776089
context_only,Gaussian kernel regression (context only),2000,685.0,0.3533457189798355,0.01865812737410189
context_only,Gaussian kernel regression (context only),2000,686.0,0.35339985489845277,0.01872110593673594
context_only,Gaussian kernel regression (context only),2000,687.0,0.35344578325748444,0.01878143583473414
context_only,Gaussian kernel regression (context only),2000,688.0,0.3534837454557419,0.01883955037914992
context_only,Gaussian kernel regression (context only),2000,689.0,0.3535140067338943,0.01889589632567752
context_only,Gaussian kernel regression (context only),2000,690.0,0.353536856174469,0.01895092723435562
context_only,Gaussian kernel regression (context only),2000,691.0,0.3535526037216187,0.019005115218005537
context_only,Gaussian kernel regression (context only),2000,692.0,0.3535615712404251,0.019058939942778106
context_only,Gaussian kernel regression (context only),2000,693.0,0.3535640984773636,0.01911288130552641
context_only,Gaussian kernel regression (context only),2000,694.0,0.3535605490207672,0.01916741914490452
context_only,Gaussian kernel regression (context only),2000,695.0,0.35355129539966584,0.01922301877646198
context_only,Gaussian kernel regression (context only),2000,696.0,0.35353672206401826,0.01928014868611357
context_only,Gaussian kernel regression (context only),2000,697.0,0.3535172134637833,0.019339240941707744
context_only,Gaussian kernel regression (context only),2000,698.0,0.3534931927919388,0.01940074443364268
context_only,Gaussian kernel regression (context only),2000,699.0,0.3534650653600693,0.019465058344211292
context_only,Gaussian kernel regression (context only),2000,700.0,0.35343324244022367,0.01953258003290702
context_only,Gaussian kernel regression (context only),2000,701.0,0.35339816510677335,0.019603640834268177
context_only,Gaussian kernel regression (context only),2000,702.0,0.35336025059223175,0.019678582777810396
context_only,Gaussian kernel regression (context only),2000,703.0,0.35331993997097016,0.019757697650109478
context_only,Gaussian kernel regression (context only),2000,704.0,0.35327766835689545,0.019841237554601286
context_only,Gaussian kernel regression (context only),2000,705.0,0.3532338708639145,0.01992943391025374
context_only,Gaussian kernel regression (context only),2000,706.0,0.3531889677047729,0.020022462086921586
context_only,Gaussian kernel regression (context only),2000,707.0,0.3531434118747711,0.02012047011261671
context_only,Gaussian kernel regression (context only),2000,708.0,0.3530976206064224,0.020223565030504643
context_only,Gaussian kernel regression (context only),2000,709.0,0.35305202305316924,0.020331822288548063
context_only,Gaussian kernel regression (context only),2000,710.0,0.35300703942775724,0.020445266825786984
context_only,Gaussian kernel regression (context only),2000,711.0,0.35296308994293213,0.02056389493850383
context_only,Gaussian kernel regression (context only),2000,712.0,0.3529205918312073,0.02068765835202712
context_only,Gaussian kernel regression (context only),2000,713.0,0.35287993848323823,0.02081649576127245
context_only,Gaussian kernel regression (context only),2000,714.0,0.35284152030944826,0.020950303315898925
context_only,Gaussian kernel regression (context only),2000,715.0,0.3528057366609573,0.02108893199755599
context_only,Gaussian kernel regression (context only),2000,716.0,0.3527729570865631,0.021232234361951905
context_only,Gaussian kernel regression (context only),2000,717.0,0.35274356603622437,0.02138000752264145
context_only,Gaussian kernel regression (context only),2000,718.0,0.3527179151773453,0.021532054845278002
context_only,Gaussian kernel regression (context only),2000,719.0,0.3526963651180267,0.02168814682535035
context_only,Gaussian kernel regression (context only),2000,720.0,0.3526792496442795,0.021848037300900833
context_only,Gaussian kernel regression (context only),2000,721.0,0.35266690254211425,0.02201145650392431
context_only,Gaussian kernel regression (context only),2000,722.0,0.3526596426963806,0.02217814940414777
context_only,Gaussian kernel regression (context only),2000,723.0,0.3526577800512314,0.022347821551477985
context_only,Gaussian kernel regression (context only),2000,724.0,0.3526616275310516,0.022520201291675097
context_only,Gaussian kernel regression (context only),2000,725.0,0.3526714503765106,0.02269498925691381
context_only,Gaussian kernel regression (context only),2000,726.0,0.35268754363059995,0.02287189741836964
context_only,Gaussian kernel regression (context only),2000,727.0,0.3527101665735245,0.0230506275552235
context_only,Gaussian kernel regression (context only),2000,728.0,0.35273958146572115,0.023230899812904396
context_only,Gaussian kernel regression (context only),2000,729.0,0.35277601778507234,0.023412426092336
context_only,Gaussian kernel regression (context only),2000,730.0,0.3528197258710861,0.02359492146949185
context_only,Gaussian kernel regression (context only),2000,731.0,0.3528709143400192,0.0237781065570364
context_only,Gaussian kernel regression (context only),2000,732.0,0.35292979180812833,0.023961730326714187
context_only,Gaussian kernel regression (context only),2000,733.0,0.3529965579509735,0.024145522861492748
context_only,Gaussian kernel regression (context only),2000,734.0,0.35307139754295347,0.02432925184095378
context_only,Gaussian kernel regression (context only),2000,735.0,0.3531544923782349,0.024512670295516105
context_only,Gaussian kernel regression (context only),2000,736.0,0.35324599742889407,0.02469554860236152
context_only,Gaussian kernel regression (context only),2000,737.0,0.35334606766700744,0.024877698871547647
context_only,Gaussian kernel regression (context only),2000,738.0,0.35345483720302584,0.02505889787857359
context_only,Gaussian kernel regression (context only),2000,739.0,0.3535724371671677,0.025238968212709316
context_only,Gaussian kernel regression (context only),2000,740.0,0.35369899272918703,0.025417733048795528
context_only,Gaussian kernel regression (context only),2000,741.0,0.3538345962762833,0.02559503270633894
context_only,Gaussian kernel regression (context only),2000,742.0,0.3539793401956558,0.02577071964946653
context_only,Gaussian kernel regression (context only),2000,743.0,0.3541333168745041,0.025944671583084077
context_only,Gaussian kernel regression (context only),2000,744.0,0.3542965829372406,0.026116741755806794
context_only,Gaussian kernel regression (context only),2000,745.0,0.35446920692920686,0.026286837955204853
context_only,Gaussian kernel regression (context only),2000,746.0,0.3546512186527252,0.026454858323604342
context_only,Gaussian kernel regression (context only),2000,747.0,0.35484265983104707,0.026620715637556858
context_only,Gaussian kernel regression (context only),2000,748.0,0.3550435483455658,0.026784331895288952
context_only,Gaussian kernel regression (context only),2000,749.0,0.3552539050579071,0.026945648936444324
context_only,Gaussian kernel regression (context only),2000,750.0,0.35547369718551636,0.027104602880056828
context_only,Gaussian kernel regression (context only),2000,751.0,0.35570294260978697,0.027261149583892405
context_only,Gaussian kernel regression (context only),2000,752.0,0.3559415876865387,0.02741525068484321
context_only,Gaussian kernel regression (context only),2000,753.0,0.35618959069252015,0.027566881953266727
context_only,Gaussian kernel regression (context only),2000,754.0,0.3564469009637833,0.027716010078533023
context_only,Gaussian kernel regression (context only),2000,755.0,0.3567134588956833,0.027862619631028523
context_only,Gaussian kernel regression (context only),2000,756.0,0.3569891810417175,0.02800670631853906
context_only,Gaussian kernel regression (context only),2000,757.0,0.35727396607398987,0.028148254104018257
context_only,Gaussian kernel regression (context only),2000,758.0,0.35756770968437196,0.028287255679402188
context_only,Gaussian kernel regression (context only),2000,759.0,0.35787029266357423,0.02842372350187153
context_only,Gaussian kernel regression (context only),2000,760.0,0.3581815928220749,0.028557630354104396
context_only,Gaussian kernel regression (context only),2000,761.0,0.35850144922733307,0.028688994645431475
context_only,Gaussian kernel regression (context only),2000,762.0,0.3588297158479691,0.0288178081122105
context_only,Gaussian kernel regression (context only),2000,763.0,0.35916620790958403,0.0289440786363997
context_only,Gaussian kernel regression (context only),2000,764.0,0.35951074957847595,0.029067783401181307
context_only,Gaussian kernel regression (context only),2000,765.0,0.359863144159317,0.029188923456883762
context_only,Gaussian kernel regression (context only),2000,766.0,0.36022318005561826,0.029307487309352818
context_only,Gaussian kernel regression (context only),2000,767.0,0.36059063076972964,0.02942345785276956
context_only,Gaussian kernel regression (context only),2000,768.0,0.36096526980400084,0.02953681817948826
context_only,Gaussian kernel regression (context only),2000,769.0,0.36134684681892393,0.029647527908498485
context_only,Gaussian kernel regression (context only),2000,770.0,0.3617350906133652,0.029755562953445034
context_only,Gaussian kernel regression (context only),2000,771.0,0.36212975680828097,0.029860879534305704
context_only,Gaussian kernel regression (context only),2000,772.0,0.36253054440021515,0.029963434852135637
context_only,Gaussian kernel regression (context only),2000,773.0,0.3629371732473373,0.030063156091396124
context_only,Gaussian kernel regression (context only),2000,774.0,0.36334932744503023,0.030159990275791384
context_only,Gaussian kernel regression (context only),2000,775.0,0.36376671195030214,0.03025386389113643
context_only,Gaussian kernel regression (context only),2000,776.0,0.3641889989376068,0.030344696337165772
context_only,Gaussian kernel regression (context only),2000,777.0,0.3646158516407013,0.030432389775937072
context_only,Gaussian kernel regression (context only),2000,778.0,0.36504694223403933,0.030516855374528987
context_only,Gaussian kernel regression (context only),2000,779.0,0.36548192501068116,0.030597976710970927
context_only,Gaussian kernel regression (context only),2000,780.0,0.3659204483032227,0.03067564716474424
context_only,Gaussian kernel regression (context only),2000,781.0,0.36636215150356294,0.030749748198352335
context_only,Gaussian kernel regression (context only),2000,782.0,0.36680667102336884,0.03082014913659704
context_only,Gaussian kernel regression (context only),2000,783.0,0.3672536462545395,0.030886700395877365
context_only,Gaussian kernel regression (context only),2000,784.0,0.36770271360874174,0.0309492961391099
context_only,Gaussian kernel regression (context only),2000,785.0,0.3681534856557846,0.031007769398504362
context_only,Gaussian kernel regression (context only),2000,786.0,0.3686056017875671,0.031061977575287007
context_only,Gaussian kernel regression (context only),2000,787.0,0.3690586775541306,0.03111178047680448
context_only,Gaussian kernel regression (context only),2000,788.0,0.3695123493671417,0.031157021531318593
context_only,Gaussian kernel regression (context only),2000,789.0,0.3699662506580353,0.03119754942683689
context_only,Gaussian kernel regression (context only),2000,790.0,0.37041999995708463,0.031233216873280217
context_only,Gaussian kernel regression (context only),2000,791.0,0.370873236656189,0.031263883403908926
context_only,Gaussian kernel regression (context only),2000,792.0,0.3713256061077118,0.031289398429937464
context_only,Gaussian kernel regression (context only),2000,793.0,0.371776756644249,0.03130962457761624
context_only,Gaussian kernel regression (context only),2000,794.0,0.3722263276576996,0.03132443846885371
context_only,Gaussian kernel regression (context only),2000,795.0,0.3726739913225174,0.0313337016497286
context_only,Gaussian kernel regression (context only),2000,796.0,0.3731194168329239,0.031337310104418294
context_only,Gaussian kernel regression (context only),2000,797.0,0.37356228530406954,0.03133515651656779
context_only,Gaussian kernel regression (context only),2000,798.0,0.3740022748708725,0.03132713819361863
context_only,Gaussian kernel regression (context only),2000,799.0,0.3744391053915024,0.031313183501020476
context_only,Gaussian kernel regression (context only),2000,800.0,0.374872487783432,0.03129322994953618
context_only,Gaussian kernel regression (context only),2000,801.0,0.3753021478652954,0.031267214166872656
context_only,Gaussian kernel regression (context only),2000,802.0,0.37572783827781675,0.031235100830440093
context_only,Gaussian kernel regression (context only),2000,803.0,0.3761493146419525,0.031196882056440427
context_only,Gaussian kernel regression (context only),2000,804.0,0.3765663504600525,0.03115254227850588
context_only,Gaussian kernel regression (context only),2000,805.0,0.37697874903678896,0.0311021174240555
context_only,Gaussian kernel regression (context only),2000,806.0,0.3773863106966019,0.031045631511409284
context_only,Gaussian kernel regression (context only),2000,807.0,0.37778887152671814,0.030983135413535243
context_only,Gaussian kernel regression (context only),2000,808.0,0.37818628549575806,0.030914727274764124
context_only,Gaussian kernel regression (context only),2000,809.0,0.3785784006118774,0.03084049307546649
context_only,Gaussian kernel regression (context only),2000,810.0,0.3789651244878769,0.030760549092804398
context_only,Gaussian kernel regression (context only),2000,811.0,0.37934634983539584,0.0306750468198392
context_only,Gaussian kernel regression (context only),2000,812.0,0.37972200512886045,0.030584147713383726
context_only,Gaussian kernel regression (context only),2000,813.0,0.3800920397043228,0.030488029572245536
context_only,Gaussian kernel regression (context only),2000,814.0,0.3804564207792282,0.030386910483753315
context_only,Gaussian kernel regression (context only),2000,815.0,0.38081513047218324,0.03028101530579467
context_only,Gaussian kernel regression (context only),2000,816.0,0.38116818368434907,0.030170588374380955
context_only,Gaussian kernel regression (context only),2000,817.0,0.3815155982971191,0.03005590279852902
context_only,Gaussian kernel regression (context only),2000,818.0,0.3818574160337448,0.02993723899531973
context_only,Gaussian kernel regression (context only),2000,819.0,0.38219371140003205,0.029814909634605022
context_only,Gaussian kernel regression (context only),2000,820.0,0.3825245678424835,0.029689237192551173
context_only,Gaussian kernel regression (context only),2000,821.0,0.3828500837087631,0.029560563337555558
context_only,Gaussian kernel regression (context only),2000,822.0,0.3831703901290894,0.029429246939466188
context_only,Gaussian kernel regression (context only),2000,823.0,0.3834856241941452,0.02929566037201282
context_only,Gaussian kernel regression (context only),2000,824.0,0.38379592895507814,0.029160188085909994
context_only,Gaussian kernel regression (context only),2000,825.0,0.38410148918628695,0.029023232959333806
context_only,Gaussian kernel regression (context only),2000,826.0,0.3844024896621704,0.028885186430501954
context_only,Gaussian kernel regression (context only),2000,827.0,0.3846991240978241,0.028746484712891072
context_only,Gaussian kernel regression (context only),2000,828.0,0.3849916338920593,0.02860753780669354
context_only,Gaussian kernel regression (context only),2000,829.0,0.38528023660182953,0.02846878083430576
context_only,Gaussian kernel regression (context only),2000,830.0,0.3855651766061783,0.028330641018706203
context_only,Gaussian kernel regression (context only),2000,831.0,0.3858467102050781,0.028193559463752356
context_only,Gaussian kernel regression (context only),2000,832.0,0.38612511157989504,0.02805796510639634
context_only,Gaussian kernel regression (context only),2000,833.0,0.38640065789222716,0.027924286150821653
context_only,Gaussian kernel regression (context only),2000,834.0,0.3866736352443695,0.027792965606810088
context_only,Gaussian kernel regression (context only),2000,835.0,0.38694433569908143,0.027664412502105586
context_only,Gaussian kernel regression (context only),2000,836.0,0.3872130781412125,0.027539047959503474
context_only,Gaussian kernel regression (context only),2000,837.0,0.3874801695346832,0.02741727345047838
context_only,Gaussian kernel regression (context only),2000,838.0,0.3877459287643433,0.02729948133442788
context_only,Gaussian kernel regression (context only),2000,839.0,0.38801067769527436,0.027186033584344915
context_only,Gaussian kernel regression (context only),2000,840.0,0.3882747530937195,0.0270773146185606
context_only,Gaussian kernel regression (context only),2000,841.0,0.3885384827852249,0.026973656805717578
context_only,Gaussian kernel regression (context only),2000,842.0,0.3888022035360336,0.02687537560108467
context_only,Gaussian kernel regression (context only),2000,843.0,0.389066269993782,0.026782788768897486
context_only,Gaussian kernel regression (context only),2000,844.0,0.3893310040235519,0.026696173698169016
context_only,Gaussian kernel regression (context only),2000,845.0,0.3895967543125153,0.026615773978658948
context_only,Gaussian kernel regression (context only),2000,846.0,0.3898638695478439,0.026541830267577844
context_only,Gaussian kernel regression (context only),2000,847.0,0.3901326835155487,0.026474559709625645
context_only,Gaussian kernel regression (context only),2000,848.0,0.3904035478830338,0.02641410107122953
context_only,Gaussian kernel regression (context only),2000,849.0,0.3906767964363098,0.02636063996215596
context_only,Gaussian kernel regression (context only),2000,850.0,0.39095277190208433,0.02631428705282674
context_only,Gaussian kernel regression (context only),2000,851.0,0.3912318080663681,0.026275129177924857
context_only,Gaussian kernel regression (context only),2000,852.0,0.39151422679424286,0.026243234809967694
context_only,Gaussian kernel regression (context only),2000,853.0,0.39180037677288054,0.02621863292310204
context_only,Gaussian kernel regression (context only),2000,854.0,0.39209056198596953,0.026201340101340044
context_only,Gaussian kernel regression (context only),2000,855.0,0.39238511919975283,0.026191325113559673
context_only,Gaussian kernel regression (context only),2000,856.0,0.3926843523979187,0.02618855482936975
context_only,Gaussian kernel regression (context only),2000,857.0,0.39298856556415557,0.02619293662134745
context_only,Gaussian kernel regression (context only),2000,858.0,0.39329807460308075,0.02620438985378055
context_only,Gaussian kernel regression (context only),2000,859.0,0.3936131656169891,0.026222791766441662
context_only,Gaussian kernel regression (context only),2000,860.0,0.39393413364887236,0.02624797685694693
context_only,Gaussian kernel regression (context only),2000,861.0,0.3942612558603287,0.02627980482892274
context_only,Gaussian kernel regression (context only),2000,862.0,0.3945948094129562,0.02631807582875989
context_only,Gaussian kernel regression (context only),2000,863.0,0.39493506252765653,0.026362593762181988
context_only,Gaussian kernel regression (context only),2000,864.0,0.3952822744846344,0.026413136750827765
context_only,Gaussian kernel regression (context only),2000,865.0,0.39563668966293336,0.026469473493960158
context_only,Gaussian kernel regression (context only),2000,866.0,0.39599856436252595,0.026531358539213477
context_only,Gaussian kernel regression (context only),2000,867.0,0.39636811017990115,0.026598534212790962
context_only,Gaussian kernel regression (context only),2000,868.0,0.39674557447433473,0.026670742902132713
context_only,Gaussian kernel regression (context only),2000,869.0,0.3971311539411545,0.026747687468412037
context_only,Gaussian kernel regression (context only),2000,870.0,0.3975250631570816,0.026829110137909444
context_only,Gaussian kernel regression (context only),2000,871.0,0.39792750775814056,0.026914725627995902
context_only,Gaussian kernel regression (context only),2000,872.0,0.398338657617569,0.02700424098127044
context_only,Gaussian kernel regression (context only),2000,873.0,0.3987586975097656,0.027097367741271583
context_only,Gaussian kernel regression (context only),2000,874.0,0.39918778240680697,0.027193815767883885
context_only,Gaussian kernel regression (context only),2000,875.0,0.39962608814239503,0.027293302590010383
context_only,Gaussian kernel regression (context only),2000,876.0,0.4000737458467484,0.027395533023518492
context_only,Gaussian kernel regression (context only),2000,877.0,0.4005308926105499,0.0275002306222622
context_only,Gaussian kernel regression (context only),2000,878.0,0.40099766850471497,0.02760712156061706
context_only,Gaussian kernel regression (context only),2000,879.0,0.40147416293621063,0.027715929000125258
context_only,Gaussian kernel regression (context only),2000,880.0,0.40196049213409424,0.02782637212944971
context_only,Gaussian kernel regression (context only),2000,881.0,0.4024567574262619,0.027938202092991454
context_only,Gaussian kernel regression (context only),2000,882.0,0.4029630243778229,0.028051166566285233
context_only,Gaussian kernel regression (context only),2000,883.0,0.40347937047481536,0.028165006908995437
context_only,Gaussian kernel regression (context only),2000,884.0,0.4040058523416519,0.028279488600031117
context_only,Gaussian kernel regression (context only),2000,885.0,0.40454253256320954,0.028394372550047405
context_only,Gaussian kernel regression (context only),2000,886.0,0.40508942902088163,0.028509444547469696
context_only,Gaussian kernel regression (context only),2000,887.0,0.4056465834379196,0.028624485738643273
context_only,Gaussian kernel regression (context only),2000,888.0,0.40621399879455566,0.028739289317667182
context_only,Gaussian kernel regression (context only),2000,889.0,0.406791689991951,0.028853647687068492
context_only,Gaussian kernel regression (context only),2000,890.0,0.40737964808940885,0.028967386959266053
context_only,Gaussian kernel regression (context only),2000,891.0,0.40797785222530364,0.02908031257460095
context_only,Gaussian kernel regression (context only),2000,892.0,0.4085862785577774,0.029192250464522836
context_only,Gaussian kernel regression (context only),2000,893.0,0.4092048853635788,0.02930304142459457
context_only,Gaussian kernel regression (context only),2000,894.0,0.40983361601829527,0.029412520061715648
context_only,Gaussian kernel regression (context only),2000,895.0,0.41047241985797883,0.02952055610915633
context_only,Gaussian kernel regression (context only),2000,896.0,0.41112122535705564,0.029626979610507427
context_only,Gaussian kernel regression (context only),2000,897.0,0.41177993416786196,0.029731671843451254
context_only,Gaussian kernel regression (context only),2000,898.0,0.4124484658241272,0.02983450634591326
context_only,Gaussian kernel regression (context only),2000,899.0,0.41312671899795533,0.029935358002939144
context_only,Gaussian kernel regression (context only),2000,900.0,0.41381457149982454,0.03003412322440295
context_only,Gaussian kernel regression (context only),2000,901.0,0.4145119160413742,0.03013067399833918
context_only,Gaussian kernel regression (context only),2000,902.0,0.41521860361099244,0.030224916729044815
context_only,Gaussian kernel regression (context only),2000,903.0,0.41593450009822847,0.03031675887897693
context_only,Gaussian kernel regression (context only),2000,904.0,0.4166594535112381,0.030406111330659083
context_only,Gaussian kernel regression (context only),2000,905.0,0.41739330887794496,0.03049288352272577
context_only,Gaussian kernel regression (context only),2000,906.0,0.4181358814239502,0.03057698860147409
context_only,Gaussian kernel regression (context only),2000,907.0,0.41888700127601625,0.03065836208146316
context_only,Gaussian kernel regression (context only),2000,908.0,0.4196464836597443,0.030736927551642455
context_only,Gaussian kernel regression (context only),2000,909.0,0.4204141288995743,0.030812608743754175
context_only,Gaussian kernel regression (context only),2000,910.0,0.4211897522211075,0.030885355142643553
context_only,Gaussian kernel regression (context only),2000,911.0,0.4219731271266937,0.030955092144540352
context_only,Gaussian kernel regression (context only),2000,912.0,0.42276404798030853,0.03102178285806448
context_only,Gaussian kernel regression (context only),2000,913.0,0.423562291264534,0.031085366357954662
context_only,Gaussian kernel regression (context only),2000,914.0,0.424367618560791,0.031145793894194466
context_only,Gaussian kernel regression (context only),2000,915.0,0.42517981231212615,0.031203008678748742
context_only,Gaussian kernel regression (context only),2000,916.0,0.4259986251592636,0.03125698917103643
context_only,Gaussian kernel regression (context only),2000,917.0,0.4268238186836243,0.031307680893892124
context_only,Gaussian kernel regression (context only),2000,918.0,0.4276551455259323,0.03135507006986772
context_only,Gaussian kernel regression (context only),2000,919.0,0.4284923434257507,0.03139910573304972
context_only,Gaussian kernel regression (context only),2000,920.0,0.42933516204357147,0.03143976233050886
context_only,Gaussian kernel regression (context only),2000,921.0,0.4301833599805832,0.03147702700805851
context_only,Gaussian kernel regression (context only),2000,922.0,0.43103665113449097,0.031510879889349266
context_only,Gaussian kernel regression (context only),2000,923.0,0.431894788146019,0.0315412959659729
context_only,Gaussian kernel regression (context only),2000,924.0,0.432757505774498,0.0315682632316625
context_only,Gaussian kernel regression (context only),2000,925.0,0.43362452983856203,0.0315917727087657
context_only,Gaussian kernel regression (context only),2000,926.0,0.4344956010580063,0.031611833312638206
context_only,Gaussian kernel regression (context only),2000,927.0,0.4353704541921616,0.03162842621000645
context_only,Gaussian kernel regression (context only),2000,928.0,0.43624882102012635,0.0316415718411053
