subset_id,ordering_id,budget_label,training_budget_nominal_events,training_budget_sampling_eligible_events,method,architecture_id,comparison_role,scope,histogram_bin,pull_lower,pull_upper,count,total_cell_bin_observations,cell_count
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,full_500_3000,6,-7.0,-6.5,75,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,full_500_3000,7,-6.5,-6.0,142,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,full_500_3000,8,-6.0,-5.5,160,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,full_500_3000,9,-5.5,-5.0,169,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,full_500_3000,10,-5.0,-4.5,209,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,full_500_3000,11,-4.5,-4.0,230,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,full_500_3000,12,-4.0,-3.5,263,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,full_500_3000,13,-3.5,-3.0,257,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,full_500_3000,14,-3.0,-2.5,319,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,full_500_3000,15,-2.5,-2.0,484,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,full_500_3000,16,-2.0,-1.5,568,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,full_500_3000,17,-1.5,-1.0,651,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,full_500_3000,18,-1.0,-0.5,683,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,full_500_3000,19,-0.5,0.0,707,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,full_500_3000,20,0.0,0.5,727,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,full_500_3000,21,0.5,1.0,672,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,full_500_3000,22,1.0,1.5,703,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,full_500_3000,23,1.5,2.0,657,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,full_500_3000,24,2.0,2.5,643,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,full_500_3000,25,2.5,3.0,650,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,full_500_3000,26,3.0,3.5,666,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,full_500_3000,27,3.5,4.0,667,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,full_500_3000,28,4.0,4.5,497,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,full_500_3000,29,4.5,5.0,470,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,full_500_3000,30,5.0,5.5,360,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,full_500_3000,31,5.5,6.0,282,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,full_500_3000,32,6.0,6.5,230,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,full_500_3000,33,6.5,7.0,239,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,full_500_3000,34,7.0,7.5,215,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,full_500_3000,35,7.5,8.0,129,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,full_500_3000,36,8.0,8.5,78,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,full_500_3000,37,8.5,9.0,87,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,full_500_3000,38,9.0,9.5,73,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,full_500_3000,39,9.5,10.0,33,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,full_500_3000,overflow,10.0,,119,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,underflow,,-10.0,0,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,0,-10.0,-9.5,11,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,1,-9.5,-9.0,14,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,2,-9.0,-8.5,20,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,3,-8.5,-8.0,11,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,4,-8.0,-7.5,22,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,5,-7.5,-7.0,25,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,6,-7.0,-6.5,38,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,7,-6.5,-6.0,82,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,8,-6.0,-5.5,91,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,9,-5.5,-5.0,112,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,10,-5.0,-4.5,126,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,11,-4.5,-4.0,130,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,12,-4.0,-3.5,134,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,13,-3.5,-3.0,155,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,14,-3.0,-2.5,183,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,15,-2.5,-2.0,283,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,16,-2.0,-1.5,346,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,17,-1.5,-1.0,363,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,18,-1.0,-0.5,350,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,19,-0.5,0.0,380,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,20,0.0,0.5,343,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,21,0.5,1.0,318,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,22,1.0,1.5,371,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,23,1.5,2.0,351,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,24,2.0,2.5,356,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,25,2.5,3.0,345,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,26,3.0,3.5,358,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,27,3.5,4.0,369,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,28,4.0,4.5,284,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,29,4.5,5.0,283,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,30,5.0,5.5,195,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,31,5.5,6.0,148,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,32,6.0,6.5,136,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,33,6.5,7.0,154,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,34,7.0,7.5,142,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,35,7.5,8.0,82,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,36,8.0,8.5,42,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,37,8.5,9.0,54,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,38,9.0,9.5,30,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,39,9.5,10.0,11,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,overflow,10.0,,12,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,full_500_3000,underflow,,-10.0,9,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,full_500_3000,0,-10.0,-9.5,2,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,full_500_3000,1,-9.5,-9.0,5,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,full_500_3000,2,-9.0,-8.5,5,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,full_500_3000,3,-8.5,-8.0,3,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,full_500_3000,4,-8.0,-7.5,5,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,full_500_3000,5,-7.5,-7.0,15,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,full_500_3000,6,-7.0,-6.5,16,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,full_500_3000,7,-6.5,-6.0,28,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,full_500_3000,8,-6.0,-5.5,14,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,full_500_3000,9,-5.5,-5.0,15,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,full_500_3000,10,-5.0,-4.5,85,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,full_500_3000,11,-4.5,-4.0,101,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,full_500_3000,12,-4.0,-3.5,153,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,full_500_3000,13,-3.5,-3.0,250,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,full_500_3000,14,-3.0,-2.5,325,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,full_500_3000,15,-2.5,-2.0,599,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,full_500_3000,16,-2.0,-1.5,939,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,full_500_3000,17,-1.5,-1.0,1313,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,full_500_3000,18,-1.0,-0.5,1570,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,full_500_3000,19,-0.5,0.0,1752,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,full_500_3000,20,0.0,0.5,1616,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,full_500_3000,21,0.5,1.0,1360,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,full_500_3000,22,1.0,1.5,1096,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,full_500_3000,23,1.5,2.0,879,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,full_500_3000,24,2.0,2.5,601,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,full_500_3000,25,2.5,3.0,219,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,full_500_3000,26,3.0,3.5,86,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,full_500_3000,27,3.5,4.0,53,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,full_500_3000,28,4.0,4.5,23,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,full_500_3000,29,4.5,5.0,6,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,full_500_3000,30,5.0,5.5,14,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,full_500_3000,31,5.5,6.0,21,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,full_500_3000,32,6.0,6.5,20,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,full_500_3000,33,6.5,7.0,12,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,full_500_3000,34,7.0,7.5,8,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,full_500_3000,35,7.5,8.0,6,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,full_500_3000,36,8.0,8.5,4,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,full_500_3000,37,8.5,9.0,4,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,full_500_3000,38,9.0,9.5,1,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,full_500_3000,39,9.5,10.0,6,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,full_500_3000,overflow,10.0,,21,13260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,underflow,,-10.0,1,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,0,-10.0,-9.5,1,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,1,-9.5,-9.0,1,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,2,-9.0,-8.5,3,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,3,-8.5,-8.0,2,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,4,-8.0,-7.5,4,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,5,-7.5,-7.0,14,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,6,-7.0,-6.5,15,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,7,-6.5,-6.0,17,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,8,-6.0,-5.5,12,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,9,-5.5,-5.0,10,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,10,-5.0,-4.5,34,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,11,-4.5,-4.0,73,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,12,-4.0,-3.5,117,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,13,-3.5,-3.0,194,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,14,-3.0,-2.5,223,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,15,-2.5,-2.0,332,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,16,-2.0,-1.5,528,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,17,-1.5,-1.0,753,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,18,-1.0,-0.5,811,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,19,-0.5,0.0,1019,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,20,0.0,0.5,882,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,21,0.5,1.0,705,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,22,1.0,1.5,529,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,23,1.5,2.0,435,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,24,2.0,2.5,331,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,25,2.5,3.0,123,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,26,3.0,3.5,24,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,27,3.5,4.0,40,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,28,4.0,4.5,21,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,29,4.5,5.0,0,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,30,5.0,5.5,1,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,31,5.5,6.0,0,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,32,6.0,6.5,0,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,33,6.5,7.0,2,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,34,7.0,7.5,1,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,35,7.5,8.0,0,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,36,8.0,8.5,0,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,37,8.5,9.0,1,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,38,9.0,9.5,0,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,39,9.5,10.0,0,7260,30
seed20260911_n5000,seed20260911,5k,5000,4980,Density-guided CNP,ours,matched_neural,figure1_1500_3000,overflow,10.0,,1,7260,30
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,full_500_3000,underflow,,-10.0,65,4420,10
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,full_500_3000,0,-10.0,-9.5,2,4420,10
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,full_500_3000,1,-9.5,-9.0,4,4420,10
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,full_500_3000,2,-9.0,-8.5,6,4420,10
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,full_500_3000,3,-8.5,-8.0,5,4420,10
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,full_500_3000,4,-8.0,-7.5,3,4420,10
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,full_500_3000,5,-7.5,-7.0,5,4420,10
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,full_500_3000,6,-7.0,-6.5,4,4420,10
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,full_500_3000,7,-6.5,-6.0,9,4420,10
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,full_500_3000,8,-6.0,-5.5,10,4420,10
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,full_500_3000,9,-5.5,-5.0,14,4420,10
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,full_500_3000,10,-5.0,-4.5,26,4420,10
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,full_500_3000,11,-4.5,-4.0,48,4420,10
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,full_500_3000,12,-4.0,-3.5,69,4420,10
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,full_500_3000,13,-3.5,-3.0,117,4420,10
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,full_500_3000,14,-3.0,-2.5,142,4420,10
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,full_500_3000,15,-2.5,-2.0,219,4420,10
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,full_500_3000,16,-2.0,-1.5,232,4420,10
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,full_500_3000,17,-1.5,-1.0,281,4420,10
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,full_500_3000,18,-1.0,-0.5,317,4420,10
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,full_500_3000,19,-0.5,0.0,355,4420,10
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,full_500_3000,20,0.0,0.5,345,4420,10
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,full_500_3000,21,0.5,1.0,350,4420,10
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,full_500_3000,22,1.0,1.5,326,4420,10
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,full_500_3000,23,1.5,2.0,304,4420,10
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,full_500_3000,24,2.0,2.5,284,4420,10
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,full_500_3000,25,2.5,3.0,217,4420,10
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,full_500_3000,26,3.0,3.5,192,4420,10
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,full_500_3000,27,3.5,4.0,146,4420,10
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,full_500_3000,28,4.0,4.5,103,4420,10
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,full_500_3000,29,4.5,5.0,62,4420,10
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,full_500_3000,30,5.0,5.5,44,4420,10
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,full_500_3000,31,5.5,6.0,36,4420,10
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,full_500_3000,32,6.0,6.5,21,4420,10
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,full_500_3000,33,6.5,7.0,21,4420,10
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,full_500_3000,34,7.0,7.5,15,4420,10
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,full_500_3000,35,7.5,8.0,4,4420,10
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,full_500_3000,36,8.0,8.5,0,4420,10
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,full_500_3000,37,8.5,9.0,3,4420,10
context_only,not_applicable,context-only,0,0,Kernel,kernel_context_only,context_only_classical,full_500_3000,38,9.0,9.5,2,4420,10
