method,architecture_id,training_seed,context_seed,context_size,provenance,peak_region_mean_mae_percentage_points,continuum_region_mean_mae_percentage_points,sparse_tail_mae_percentage_points,global_brier,equal_region_brier,inference_seconds,peak_memory_mib,run_id
CNP,m0,2,104,500,new_evaluation,7.973518777578681,4.606224539492719,8.657128455829696,0.23497731262573146,0.20682996032308307,0.18470177426934242,226.38232421875,20260909-m0-seed2-final-ctx-s104-n500-drop10100-mc50
CNP,m0,2,105,500,new_evaluation,7.93730285031172,4.628532167930037,8.629847292169773,0.23480135366958554,0.20671923506127898,0.1836404181085527,226.38232421875,20260909-m0-seed2-final-ctx-s105-n500-drop10100-mc50
CNP,m0,2,106,500,new_evaluation,7.995191246642327,4.602519470709006,8.631477221680985,0.23503308823333408,0.20687540053950756,0.1835158602334559,226.38232421875,20260909-m0-seed2-final-ctx-s106-n500-drop10100-mc50
CNP,m0,2,107,500,new_evaluation,7.974639383274126,4.594143673607034,8.742119880769081,0.23509139488634098,0.20688582502279998,0.18294866103678942,226.38232421875,20260909-m0-seed2-final-ctx-s107-n500-drop10100-mc50
CNP,m0,2,108,500,new_evaluation,8.054372248816225,4.576489630252302,9.016320919389534,0.2357980650475838,0.20729971326398225,0.18445451790466905,226.38232421875,20260909-m0-seed2-final-ctx-s108-n500-drop10100-mc50
CNP,m0,2,109,500,new_evaluation,7.942576292553556,4.678343086549097,8.398689090831791,0.23445131095466035,0.20654347212166993,0.18268482899293303,226.38232421875,20260909-m0-seed2-final-ctx-s109-n500-drop10100-mc50
CNP,m0,2,100,1000,new_evaluation,7.982141093545324,4.6104397705213795,8.570414053876892,0.23490026774912423,0.20680116520348713,0.18368351832032204,226.38232421875,20260909-m0-seed2-final-ctx-s100-n1000-drop10100-mc50
CNP,m0,2,101,1000,new_evaluation,7.989089412925984,4.679802449696646,8.229093688352046,0.2343526298337235,0.20652775831956643,0.18405028199777007,226.38232421875,20260909-m0-seed2-final-ctx-s101-n1000-drop10100-mc50
CNP,m0,2,102,1000,new_evaluation,7.976252994450121,4.673529816384183,8.27481341541819,0.2343827812366828,0.20653433818508932,0.18431650567799807,226.38232421875,20260909-m0-seed2-final-ctx-s102-n1000-drop10100-mc50
CNP,m0,2,103,1000,new_evaluation,7.991702318787191,4.585921744706681,8.768287378080029,0.2351959032338518,0.20694906687382386,0.1835564412176609,226.38232421875,20260909-m0-seed2-final-ctx-s103-n1000-drop10100-mc50
CNP,m0,2,104,1000,new_evaluation,8.01133174086063,4.583454273097538,8.804451029361143,0.23532159471675104,0.20702713644764664,0.18238269304856658,226.38232421875,20260909-m0-seed2-final-ctx-s104-n1000-drop10100-mc50
CNP,m0,2,105,1000,new_evaluation,7.957589059597966,4.611151785974899,8.663892074008713,0.234920710880886,0.20679022503862812,0.1850149859674275,226.38232421875,20260909-m0-seed2-final-ctx-s105-n1000-drop10100-mc50
CNP,m0,2,106,1000,new_evaluation,8.006377850024572,4.591479614141548,8.703626541888434,0.23517121387406986,0.20694995252715173,0.1827431032434106,226.38232421875,20260909-m0-seed2-final-ctx-s106-n1000-drop10100-mc50
CNP,m0,2,107,1000,new_evaluation,7.960730661118079,4.648116494256055,8.43394892091656,0.23460894210077046,0.20664013839686515,0.18306477274745703,226.38232421875,20260909-m0-seed2-final-ctx-s107-n1000-drop10100-mc50
CNP,m0,2,108,1000,new_evaluation,8.009974826940232,4.584204630255345,8.734076140725982,0.23523004382116794,0.20698124900241952,0.18481588270515203,226.38232421875,20260909-m0-seed2-final-ctx-s108-n1000-drop10100-mc50
CNP,m0,2,109,1000,new_evaluation,7.9410945755286555,4.656948174794093,8.463536957092572,0.23456830163027287,0.2066040122681528,0.18206247687339783,226.38232421875,20260909-m0-seed2-final-ctx-s109-n1000-drop10100-mc50
CNP,m0,2,100,2000,new_evaluation,7.987343842137124,4.5996073877600185,8.651289456043914,0.2350254474211132,0.20686439571348597,0.1745968940667808,226.38232421875,20260909-m0-seed2-final-ctx-s100-n2000-drop10100-mc50
CNP,m0,2,101,2000,new_evaluation,7.9845789626849974,4.610632049970049,8.572316095375058,0.2349132892960677,0.20680968362349827,0.17356910137459636,226.38232421875,20260909-m0-seed2-final-ctx-s101-n2000-drop10100-mc50
CNP,m0,2,102,2000,new_evaluation,7.978556936499223,4.60498728290943,8.611981617739275,0.23494214871075478,0.20681751342211466,0.17563429800793529,226.38232421875,20260909-m0-seed2-final-ctx-s102-n2000-drop10100-mc50
CNP,m0,2,103,2000,new_evaluation,7.9681814553397246,4.623757443710886,8.534362146121989,0.23479951632605353,0.20674213847736866,0.17305323900654912,226.38232421875,20260909-m0-seed2-final-ctx-s103-n2000-drop10100-mc50
CNP,m0,2,104,2000,new_evaluation,8.01929927832222,4.577357249354476,8.861947395435205,0.2354334886406504,0.2070880450998804,0.1718707731924951,226.38232421875,20260909-m0-seed2-final-ctx-s104-n2000-drop10100-mc50
CNP,m0,2,105,2000,new_evaluation,7.980550067228058,4.593828479785192,8.712683984845285,0.23507916295873382,0.20688367244654496,0.17491977801546454,226.38232421875,20260909-m0-seed2-final-ctx-s105-n2000-drop10100-mc50
CNP,m0,2,106,2000,new_evaluation,7.997789342931466,4.588550930686948,8.735140353322421,0.23517816389361754,0.20694553423032508,0.17381242522969842,226.38232421875,20260909-m0-seed2-final-ctx-s106-n2000-drop10100-mc50
CNP,m0,2,107,2000,new_evaluation,7.956331787660366,4.636051169989577,8.49330861896036,0.23469933344589872,0.20668523876648534,0.17412614915519953,226.38232421875,20260909-m0-seed2-final-ctx-s107-n2000-drop10100-mc50
CNP,m0,2,108,2000,new_evaluation,7.9853099765329105,4.603961685430464,8.600857577843529,0.23495444873379845,0.20682934368487424,0.17338666366413236,226.38232421875,20260909-m0-seed2-final-ctx-s108-n2000-drop10100-mc50
CNP,m0,2,109,2000,new_evaluation,7.947003624724201,4.63921923434658,8.511816421464449,0.2346871386982986,0.20667184655087376,0.17409343412145972,226.38232421875,20260909-m0-seed2-final-ctx-s109-n2000-drop10100-mc50
Attentive CNP,m1,0,100,250,new_evaluation,8.08091275130917,6.224279373427334,7.367946840207786,0.2320123661715769,0.20605062631916576,0.23998131696134806,460.47509765625,20260909-m1-seed0-final-ctx-s100-n250-drop10100-mc50
Attentive CNP,m1,0,101,250,new_evaluation,8.22808518176425,6.417456358926396,7.073004135647655,0.23201604423705996,0.20627730994692214,0.23960914928466082,460.47509765625,20260909-m1-seed0-final-ctx-s101-n250-drop10100-mc50
Attentive CNP,m1,0,102,250,new_evaluation,8.18630247758173,6.287829969825448,7.182486845547907,0.2320524972588421,0.2061753579470363,0.2388178058899939,460.47509765625,20260909-m1-seed0-final-ctx-s102-n250-drop10100-mc50
Attentive CNP,m1,0,103,250,new_evaluation,8.123840601100556,6.285415617636886,7.278656073334116,0.2320083035571024,0.2061299181381684,0.23905141791328788,460.47509765625,20260909-m1-seed0-final-ctx-s103-n250-drop10100-mc50
Attentive CNP,m1,0,104,250,new_evaluation,8.185926660382593,6.341225121586549,7.1348372870145464,0.23197763245496847,0.2061407691093893,0.23951934278011322,460.47509765625,20260909-m1-seed0-final-ctx-s104-n250-drop10100-mc50
Attentive CNP,m1,0,105,250,new_evaluation,8.11448786946202,6.2135267716563565,7.3012593249104025,0.23204196900027077,0.2060570356257672,0.2399544483050704,460.47509765625,20260909-m1-seed0-final-ctx-s105-n250-drop10100-mc50
Attentive CNP,m1,0,106,250,new_evaluation,8.163214734494712,6.306305977595891,7.2047142906748185,0.23201984632600844,0.20615197735701324,0.23851919313892722,460.47509765625,20260909-m1-seed0-final-ctx-s106-n250-drop10100-mc50
Attentive CNP,m1,0,107,250,new_evaluation,8.163148847390964,6.2619401645502615,7.205383106870365,0.23203488070974682,0.20610873866075238,0.23940233699977398,460.47509765625,20260909-m1-seed0-final-ctx-s107-n250-drop10100-mc50
Attentive CNP,m1,0,108,250,new_evaluation,8.175409102895358,6.359880744334551,7.1278800257204065,0.23192174989560044,0.2061028780875251,0.2399412989616394,460.47509765625,20260909-m1-seed0-final-ctx-s108-n250-drop10100-mc50
Attentive CNP,m1,0,109,250,new_evaluation,8.200279522804815,6.298490160163064,7.168369223923153,0.23208619913191583,0.20621434147168882,0.2392726270481944,460.47509765625,20260909-m1-seed0-final-ctx-s109-n250-drop10100-mc50
Attentive CNP,m1,0,100,500,new_evaluation,8.070704463607417,6.207743042625487,7.237626571209701,0.23209526230892819,0.20611723296616447,0.27371333027258515,821.62744140625,20260909-m1-seed0-final-ctx-s100-n500-drop10100-mc50
Attentive CNP,m1,0,101,500,new_evaluation,8.1667850902129,6.366681385110199,7.030460169880959,0.23202543987360733,0.20625175311667268,0.27214600425213575,821.62744140625,20260909-m1-seed0-final-ctx-s101-n500-drop10100-mc50
Attentive CNP,m1,0,102,500,new_evaluation,8.132042766767704,6.291597626082441,7.1245680799242646,0.2320833586384102,0.20621667466205124,0.27511428436264396,821.62744140625,20260909-m1-seed0-final-ctx-s102-n500-drop10100-mc50
Attentive CNP,m1,0,103,500,new_evaluation,8.068442031030925,6.24562000054907,7.203127138697848,0.2319959575975486,0.2060722771941045,0.27455323841422796,821.62744140625,20260909-m1-seed0-final-ctx-s103-n500-drop10100-mc50
Attentive CNP,m1,0,104,500,new_evaluation,8.172384025824469,6.315981911734159,7.022108418546702,0.23200993987197338,0.206181075266459,0.27367694303393364,821.62744140625,20260909-m1-seed0-final-ctx-s104-n500-drop10100-mc50
Attentive CNP,m1,0,105,500,new_evaluation,8.095526668560064,6.220669544780813,7.169643643344709,0.23204739571196248,0.2060937904277109,0.27914466615766287,821.62744140625,20260909-m1-seed0-final-ctx-s105-n500-drop10100-mc50
Attentive CNP,m1,0,106,500,new_evaluation,8.115748013573246,6.271032459292399,7.1198194758925695,0.23201672856926733,0.20612033122970277,0.27479456877335906,821.62744140625,20260909-m1-seed0-final-ctx-s106-n500-drop10100-mc50
Attentive CNP,m1,0,107,500,new_evaluation,8.147815670422505,6.2809218787333805,7.074305077166877,0.232032873650262,0.2061632258614117,0.2753490600734949,821.62744140625,20260909-m1-seed0-final-ctx-s107-n500-drop10100-mc50
Attentive CNP,m1,0,108,500,new_evaluation,8.144786331101352,6.316941754751748,7.062452931200144,0.2320007399032246,0.20617331198837988,0.2731439541094005,821.62744140625,20260909-m1-seed0-final-ctx-s108-n500-drop10100-mc50
Attentive CNP,m1,0,109,500,new_evaluation,8.114070070965434,6.247575219276673,7.1369780257751145,0.23206126073444644,0.20613491153146146,0.2749825920909643,821.62744140625,20260909-m1-seed0-final-ctx-s109-n500-drop10100-mc50
Attentive CNP,m1,0,100,1000,new_evaluation,8.09922141742659,6.214625521026218,7.294295381762633,0.23205477632434712,0.20608958823107057,0.34696353413164616,1547.705078125,20260909-m1-seed0-final-ctx-s100-n1000-drop10100-mc50
Attentive CNP,m1,0,101,1000,new_evaluation,8.179165484885505,6.295884056076588,7.174766748878861,0.2320837911937036,0.20622563526521387,0.34497466776520014,1547.705078125,20260909-m1-seed0-final-ctx-s101-n1000-drop10100-mc50
Attentive CNP,m1,0,102,1000,new_evaluation,8.167769271656478,6.322076115535675,7.194683782063402,0.23210005425946284,0.2062694602146821,0.3474299740046263,1547.705078125,20260909-m1-seed0-final-ctx-s102-n1000-drop10100-mc50
Attentive CNP,m1,0,103,1000,new_evaluation,8.11317923207128,6.241251126447493,7.258791835543208,0.2320242624023233,0.20609866751643643,0.34713604394346476,1547.705078125,20260909-m1-seed0-final-ctx-s103-n1000-drop10100-mc50
Attentive CNP,m1,0,104,1000,new_evaluation,8.166894093508361,6.302677897957659,7.125761692093356,0.23199172207230184,0.20613600373057367,0.34655483812093735,1547.705078125,20260909-m1-seed0-final-ctx-s104-n1000-drop10100-mc50
Attentive CNP,m1,0,105,1000,new_evaluation,8.136288428863725,6.240318174559364,7.212094942875999,0.23203336028823573,0.20610654688577107,0.34480556612834334,1547.705078125,20260909-m1-seed0-final-ctx-s105-n1000-drop10100-mc50
Attentive CNP,m1,0,106,1000,new_evaluation,8.120803871999435,6.2607222201839505,7.229485075469956,0.2320131110720157,0.2061054030158269,0.35996570298448205,1547.705078125,20260909-m1-seed0-final-ctx-s106-n1000-drop10100-mc50
Attentive CNP,m1,0,107,1000,new_evaluation,8.172727307561898,6.302946711501789,7.165091927641673,0.23206323855196134,0.2062132027117539,0.34686715295538306,1547.705078125,20260909-m1-seed0-final-ctx-s107-n1000-drop10100-mc50
Attentive CNP,m1,0,108,1000,new_evaluation,8.146117439955344,6.290881126332683,7.206066025343488,0.2320319976187561,0.20617501147950787,0.3450464359484613,1547.705078125,20260909-m1-seed0-final-ctx-s108-n1000-drop10100-mc50
Attentive CNP,m1,0,109,1000,new_evaluation,8.152851218819578,6.265140807380461,7.199006443954106,0.23207072822379424,0.20617549630082002,0.34763482585549355,1547.705078125,20260909-m1-seed0-final-ctx-s109-n1000-drop10100-mc50
Attentive CNP,m1,0,100,2000,new_evaluation,8.130074644200725,6.235658277933324,7.2978324515365784,0.23202680982630813,0.206086032995995,0.4875379977747798,2998.14501953125,20260909-m1-seed0-final-ctx-s100-n2000-drop10100-mc50
Attentive CNP,m1,0,101,2000,new_evaluation,8.161406927262023,6.253186940445513,7.256351101664689,0.23203429708410742,0.206122377158993,0.4914844133891165,2998.14501953125,20260909-m1-seed0-final-ctx-s101-n2000-drop10100-mc50
Attentive CNP,m1,0,102,2000,new_evaluation,8.170303015740116,6.291792482156361,7.239775184435183,0.2320462614721022,0.20618214665062307,0.493298030924052,2998.14501953125,20260909-m1-seed0-final-ctx-s102-n2000-drop10100-mc50
Attentive CNP,m1,0,103,2000,new_evaluation,8.145929877780272,6.245143724619015,7.284119541491303,0.23203865517251587,0.20611382249124816,0.49112862069159746,2998.14501953125,20260909-m1-seed0-final-ctx-s103-n2000-drop10100-mc50
Attentive CNP,m1,0,104,2000,new_evaluation,8.154767721820178,6.273386162855385,7.231316258734031,0.2319910198572075,0.20609921541977916,0.4880514177493751,2998.14501953125,20260909-m1-seed0-final-ctx-s104-n2000-drop10100-mc50
Attentive CNP,m1,0,105,2000,new_evaluation,8.15101450848352,6.2592392264023395,7.257653393286933,0.23202162080820343,0.2061156518096765,0.487151968292892,2998.14501953125,20260909-m1-seed0-final-ctx-s105-n2000-drop10100-mc50
Attentive CNP,m1,0,106,2000,new_evaluation,8.139521649142967,6.269194458985028,7.268622811921826,0.23200638265671406,0.20611107470977136,0.4914851067587733,2998.14501953125,20260909-m1-seed0-final-ctx-s106-n2000-drop10100-mc50
Attentive CNP,m1,0,107,2000,new_evaluation,8.17336547961448,6.283573375753243,7.242244971757948,0.23204742526324826,0.206175951167573,0.49102141382172704,2998.14501953125,20260909-m1-seed0-final-ctx-s107-n2000-drop10100-mc50
Attentive CNP,m1,0,108,2000,new_evaluation,8.166241736139765,6.278820282333111,7.256862265520617,0.2320425031519557,0.20616729849999732,0.4907789998687804,2998.14501953125,20260909-m1-seed0-final-ctx-s108-n2000-drop10100-mc50
Attentive CNP,m1,0,109,2000,new_evaluation,8.162468458390244,6.26945358010703,7.251946746031013,0.23204730451541103,0.20615501754774024,0.4892182759940624,2998.14501953125,20260909-m1-seed0-final-ctx-s109-n2000-drop10100-mc50
Attentive CNP,m1,1,100,250,new_evaluation,8.623510497656598,5.388618212284473,7.496341177043162,0.23112467045279367,0.20611971884092847,0.23963480163365602,460.47509765625,20260909-m1-seed1-final-ctx-s100-n250-drop10100-mc50
Attentive CNP,m1,1,101,250,new_evaluation,8.6496397188737,5.5175839660236425,7.367405086015257,0.23108538663290304,0.20621162001870758,0.23789192410185933,460.47509765625,20260909-m1-seed1-final-ctx-s101-n250-drop10100-mc50
Attentive CNP,m1,1,102,250,new_evaluation,8.642698183562457,5.452483195934845,7.414002070425771,0.23112129839840487,0.20618676146516615,0.23799535911530256,460.47509765625,20260909-m1-seed1-final-ctx-s102-n250-drop10100-mc50
Attentive CNP,m1,1,103,250,new_evaluation,8.616630125141397,5.386177734990359,7.504407363592147,0.23112234607550475,0.20612026795564967,0.23839710000902414,460.47509765625,20260909-m1-seed1-final-ctx-s103-n250-drop10100-mc50
Attentive CNP,m1,1,104,250,new_evaluation,8.638861224867004,5.439357306593602,7.415470855397886,0.23108982633800593,0.20613976350696173,0.23903597006574273,460.47509765625,20260909-m1-seed1-final-ctx-s104-n250-drop10100-mc50
Attentive CNP,m1,1,105,250,new_evaluation,8.63369832358973,5.369638674104755,7.485092375924195,0.23114102156589428,0.20611589932197588,0.23900234512984753,460.47509765625,20260909-m1-seed1-final-ctx-s105-n250-drop10100-mc50
Attentive CNP,m1,1,106,250,new_evaluation,8.638556089013798,5.449521430704869,7.423850042969549,0.23111907964551903,0.20617986818945874,0.23844222072511911,460.47509765625,20260909-m1-seed1-final-ctx-s106-n250-drop10100-mc50
Attentive CNP,m1,1,107,250,new_evaluation,8.644752325251758,5.417783393513415,7.426031897498634,0.2311177288985431,0.20614749890614245,0.23937439871951938,460.47509765625,20260909-m1-seed1-final-ctx-s107-n250-drop10100-mc50
Attentive CNP,m1,1,108,250,new_evaluation,8.626370230665128,5.427433130089778,7.4447140305898145,0.23104775850332804,0.20606675659536575,0.23833944415673614,460.47509765625,20260909-m1-seed1-final-ctx-s108-n250-drop10100-mc50
Attentive CNP,m1,1,109,250,new_evaluation,8.636619257384126,5.4691657128692075,7.424577857350909,0.231137670362248,0.20620993451543246,0.23855372006073594,460.47509765625,20260909-m1-seed1-final-ctx-s109-n250-drop10100-mc50
Attentive CNP,m1,1,100,500,new_evaluation,8.601427972851262,5.440476738317993,7.3581672233995175,0.23114694072660602,0.2062084945957445,0.27471077209338546,821.62744140625,20260909-m1-seed1-final-ctx-s100-n500-drop10100-mc50
Attentive CNP,m1,1,101,500,new_evaluation,8.616245458310237,5.5049943381878945,7.275835168072656,0.23108610363585547,0.20623165880547598,0.29469103598967195,821.62744140625,20260909-m1-seed1-final-ctx-s101-n500-drop10100-mc50
Attentive CNP,m1,1,102,500,new_evaluation,8.611615081999071,5.501078066099146,7.299266006729735,0.231116627163001,0.20624933440482462,0.27422209084033966,821.62744140625,20260909-m1-seed1-final-ctx-s102-n500-drop10100-mc50
Attentive CNP,m1,1,103,500,new_evaluation,8.596907601274383,5.379433031563327,7.386989427078659,0.23110599674147655,0.2061202929158555,0.27878200309351087,821.62744140625,20260909-m1-seed1-final-ctx-s103-n500-drop10100-mc50
Attentive CNP,m1,1,104,500,new_evaluation,8.616636392358862,5.42992678306256,7.3061891001125385,0.23109886632546506,0.2061744964298155,0.2744462937116623,821.62744140625,20260909-m1-seed1-final-ctx-s104-n500-drop10100-mc50
Attentive CNP,m1,1,105,500,new_evaluation,8.608343331225983,5.380572910966944,7.362276321485796,0.23113876125445354,0.20615856254337053,0.27433501137420535,821.62744140625,20260909-m1-seed1-final-ctx-s105-n500-drop10100-mc50
Attentive CNP,m1,1,106,500,new_evaluation,8.612199068124834,5.425714470135447,7.324178792618278,0.23110651903043142,0.2061754042107719,0.2742456099949777,821.62744140625,20260909-m1-seed1-final-ctx-s106-n500-drop10100-mc50
Attentive CNP,m1,1,107,500,new_evaluation,8.61040335021151,5.406101468413399,7.3378627080110155,0.2311114686577688,0.20616319394497087,0.27314599230885506,821.62744140625,20260909-m1-seed1-final-ctx-s107-n500-drop10100-mc50
Attentive CNP,m1,1,108,500,new_evaluation,8.610400096032357,5.436677686790062,7.313472029212359,0.23108237634724857,0.20616260088118651,0.27233234606683254,821.62744140625,20260909-m1-seed1-final-ctx-s108-n500-drop10100-mc50
Attentive CNP,m1,1,109,500,new_evaluation,8.610456469219189,5.431540310725966,7.330314214556396,0.23112757456444108,0.20619774154848658,0.273972577881068,821.62744140625,20260909-m1-seed1-final-ctx-s109-n500-drop10100-mc50
Attentive CNP,m1,1,100,1000,new_evaluation,8.620928658900876,5.401558904260351,7.387038211699212,0.2311429862036795,0.20615363279411186,0.34795694472268224,1547.705078125,20260909-m1-seed1-final-ctx-s100-n1000-drop10100-mc50
Attentive CNP,m1,1,101,1000,new_evaluation,8.638691502667797,5.520053471740738,7.313699945512569,0.2311149864662489,0.20623845322025888,0.3453472410328686,1547.705078125,20260909-m1-seed1-final-ctx-s101-n1000-drop10100-mc50
Attentive CNP,m1,1,102,1000,new_evaluation,8.637775252876223,5.536900898795249,7.313322474641648,0.23111146976095126,0.20625159653825467,0.3464966691099107,1547.705078125,20260909-m1-seed1-final-ctx-s102-n1000-drop10100-mc50
Attentive CNP,m1,1,103,1000,new_evaluation,8.618913672310821,5.382488350010626,7.388661576767176,0.23112359565115204,0.20612430848405844,0.3471469320356846,1547.705078125,20260909-m1-seed1-final-ctx-s103-n1000-drop10100-mc50
Attentive CNP,m1,1,104,1000,new_evaluation,8.630501007586718,5.41771820526291,7.323528117375205,0.23109012220378883,0.20613331326641068,0.3470688513480127,1547.705078125,20260909-m1-seed1-final-ctx-s104-n1000-drop10100-mc50
Attentive CNP,m1,1,105,1000,new_evaluation,8.628403994847082,5.3884564382757265,7.363078212270467,0.23112591316590594,0.20613676146869944,0.3464167732745409,1547.705078125,20260909-m1-seed1-final-ctx-s105-n1000-drop10100-mc50
Attentive CNP,m1,1,106,1000,new_evaluation,8.622025111812965,5.412324016042291,7.361258365357765,0.23111028860008329,0.20614460929936043,0.3473619339056313,1547.705078125,20260909-m1-seed1-final-ctx-s106-n1000-drop10100-mc50
Attentive CNP,m1,1,107,1000,new_evaluation,8.633401352345397,5.469035859896538,7.325268084561452,0.23111469968211915,0.20620206274521816,0.3472295398823917,1547.705078125,20260909-m1-seed1-final-ctx-s107-n1000-drop10100-mc50
Attentive CNP,m1,1,108,1000,new_evaluation,8.62775375810563,5.4444747496295784,7.332962795451755,0.23110762972372192,0.20617516228054025,0.34582799999043345,1547.705078125,20260909-m1-seed1-final-ctx-s108-n1000-drop10100-mc50
Attentive CNP,m1,1,109,1000,new_evaluation,8.62538017745209,5.432492348904127,7.352200392523697,0.23113323598097307,0.20618215938214976,0.34712117118760943,1547.705078125,20260909-m1-seed1-final-ctx-s109-n1000-drop10100-mc50
Attentive CNP,m1,1,100,2000,new_evaluation,8.603296353258807,5.405486894497561,7.4402348390533115,0.2311308823146282,0.206159992456087,0.48828992107883096,2998.14501953125,20260909-m1-seed1-final-ctx-s100-n2000-drop10100-mc50
Attentive CNP,m1,1,101,2000,new_evaluation,8.606496203675892,5.424853238006285,7.4257151678995745,0.23112930774479098,0.2061772509246445,0.48949699895456433,2998.14501953125,20260909-m1-seed1-final-ctx-s101-n2000-drop10100-mc50
Attentive CNP,m1,1,102,2000,new_evaluation,8.610698014246115,5.455767482845335,7.407106922709731,0.23111592769530895,0.20619896432329754,0.4903006204403937,2998.14501953125,20260909-m1-seed1-final-ctx-s102-n2000-drop10100-mc50
Attentive CNP,m1,1,103,2000,new_evaluation,8.600201480318669,5.414230780562532,7.448676178859973,0.23113612983282578,0.20617087813882765,0.4894270501099527,2998.14501953125,20260909-m1-seed1-final-ctx-s103-n2000-drop10100-mc50
Attentive CNP,m1,1,104,2000,new_evaluation,8.605301141975804,5.406411908055624,7.422191136683607,0.23110177248468397,0.20613695691263917,0.48742535803467035,2998.14501953125,20260909-m1-seed1-final-ctx-s104-n2000-drop10100-mc50
Attentive CNP,m1,1,105,2000,new_evaluation,8.605149476406716,5.410066814096816,7.426785863157705,0.23111864041903174,0.20615702404333283,0.4894207529723644,2998.14501953125,20260909-m1-seed1-final-ctx-s105-n2000-drop10100-mc50
Attentive CNP,m1,1,106,2000,new_evaluation,8.602549486964001,5.417244571572698,7.426411378901459,0.23111261882030049,0.20615927004845774,0.4900251352228224,2998.14501953125,20260909-m1-seed1-final-ctx-s106-n2000-drop10100-mc50
Attentive CNP,m1,1,107,2000,new_evaluation,8.605933957789409,5.445664562071186,7.422280133831529,0.23112788331132106,0.20619684763372684,0.4883220628835261,2998.14501953125,20260909-m1-seed1-final-ctx-s107-n2000-drop10100-mc50
Attentive CNP,m1,1,108,2000,new_evaluation,8.60560280505562,5.445999945123694,7.422852808650568,0.23112428323668216,0.20619342418679953,0.48966660210862756,2998.14501953125,20260909-m1-seed1-final-ctx-s108-n2000-drop10100-mc50
Attentive CNP,m1,1,109,2000,new_evaluation,8.60632191542942,5.4355758123183575,7.418113009541233,0.231128381375546,0.20618882689388476,0.4911576369777322,2998.14501953125,20260909-m1-seed1-final-ctx-s109-n2000-drop10100-mc50
Attentive CNP,m1,2,100,250,new_evaluation,7.9878778719710555,4.866429580192098,9.009479858370193,0.23387356841749507,0.20729862017594744,0.23915775399655104,460.47509765625,20260909-m1-seed2-final-ctx-s100-n250-drop10100-mc50
Attentive CNP,m1,2,101,250,new_evaluation,8.029422853757556,4.919935980568924,8.850640977250375,0.23379826613345014,0.20728558227540153,0.2386697973124683,460.47509765625,20260909-m1-seed2-final-ctx-s101-n250-drop10100-mc50
Attentive CNP,m1,2,102,250,new_evaluation,8.031546013428244,4.9057269662941385,8.895416559660022,0.23384340569119955,0.20732667998614904,0.23869949067011476,460.47509765625,20260909-m1-seed2-final-ctx-s102-n250-drop10100-mc50
Attentive CNP,m1,2,103,250,new_evaluation,7.9749353399453575,4.8575173417695146,9.037271738080852,0.23388571617509435,0.20729520928330425,0.23804459813982248,460.47509765625,20260909-m1-seed2-final-ctx-s103-n250-drop10100-mc50
Attentive CNP,m1,2,104,250,new_evaluation,7.970626804324111,4.862809050017952,9.002201496607338,0.23384305159030863,0.2072528559141598,0.2403606427833438,460.47509765625,20260909-m1-seed2-final-ctx-s104-n250-drop10100-mc50
Attentive CNP,m1,2,105,250,new_evaluation,7.983503851336502,4.856170686688463,9.040221869945912,0.23390123873487603,0.2073166582553037,0.2378834499977529,460.47509765625,20260909-m1-seed2-final-ctx-s105-n250-drop10100-mc50
Attentive CNP,m1,2,106,250,new_evaluation,8.02552971515621,4.901968980854858,8.89534328202862,0.2338375923096709,0.20731139715846617,0.23881763173267245,460.47509765625,20260909-m1-seed2-final-ctx-s106-n250-drop10100-mc50
Attentive CNP,m1,2,107,250,new_evaluation,8.000757931023943,4.87716373442201,8.962112727970688,0.23385766866535973,0.2072990829943516,0.23773611895740032,460.47509765625,20260909-m1-seed2-final-ctx-s107-n250-drop10100-mc50
Attentive CNP,m1,2,108,250,new_evaluation,7.924725436392055,4.842014799410835,9.063456954131109,0.23378502603051826,0.20715903680548448,0.2388845169916749,460.47509765625,20260909-m1-seed2-final-ctx-s108-n250-drop10100-mc50
Attentive CNP,m1,2,109,250,new_evaluation,8.064997240732069,4.934664396399496,8.812749112471161,0.23381891173101862,0.20734343998057989,0.2380660129711032,460.47509765625,20260909-m1-seed2-final-ctx-s109-n250-drop10100-mc50
Attentive CNP,m1,2,100,500,new_evaluation,8.036676330332428,4.913167133908476,8.948961433411032,0.23387158856660542,0.20742280087429404,0.2788376589305699,821.62744140625,20260909-m1-seed2-final-ctx-s100-n500-drop10100-mc50
Attentive CNP,m1,2,101,500,new_evaluation,8.028022447135305,4.920618595923701,8.903953584415484,0.23382435834741466,0.2073665173782946,0.27455653389915824,821.62744140625,20260909-m1-seed2-final-ctx-s101-n500-drop10100-mc50
Attentive CNP,m1,2,102,500,new_evaluation,8.060643978588892,4.942993849444634,8.852285544427911,0.233824567894193,0.2074102423412186,0.2733291732147336,821.62744140625,20260909-m1-seed2-final-ctx-s102-n500-drop10100-mc50
Attentive CNP,m1,2,103,500,new_evaluation,7.953415947194872,4.846093257085126,9.11445202202977,0.23389513191662886,0.20734244659966625,0.2733119879849255,821.62744140625,20260909-m1-seed2-final-ctx-s103-n500-drop10100-mc50
Attentive CNP,m1,2,104,500,new_evaluation,7.9850506939647765,4.874499823500456,9.033568319714897,0.2338714706223038,0.20735833144904905,0.275371216237545,821.62744140625,20260909-m1-seed2-final-ctx-s104-n500-drop10100-mc50
