window,window_weighting,supported_bin_count,target_events_in_supported_bins,continuum_RMSE_pp,continuum_bias_pp,continuum_centered_RMS_pp,continuum_pull_RMS,continuum_pull_mean,continuum_pull_centered_RMS,subset_id,ordering_id,budget_label,training_budget_nominal_events,training_budget_sampling_eligible_events,method,architecture_id,comparison_role,training_seed,context_seed,context_size,run_id,source_event_predictions_sha256,source_curve_sha256,headline_original_5k
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,6.440063277371613,-3.228147305396948,4.485490339575566,1.8965359549675176,-1.0036398571923018,1.2463963183321607,original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,0,103,500,20260909-phase2-b5000-m0-seed0-final-ctx-s103-n500-drop10100-mc50,486ae760ec24dda23a5d3fcc06aceb8d0d0517a7f1dc7151756866ac194a8840,9981d9edf879b98962d912e18ac244a9ba816e78f388f31e6222c01b5c4d8588,True
continuum_1700_2000,equal bins within this window,60,8230,4.983857352220287,-0.5498336665126821,4.953434873544764,1.1908882858578966,-0.13430103184185488,1.183291233061317,original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,0,104,500,20260909-phase2-b5000-m0-seed0-final-ctx-s104-n500-drop10100-mc50,0ad294a9785830e67fa36016e7a31ed4a2627786da3dac294be741ead13426cb,92ef8e2ede49ad93045cfe1e81a94cb8fc94c6bf6c1390e5f1fa67ee2fb28131,True
continuum_2200_2400,equal bins within this window,40,9093,8.351671488427998,-7.348091279322413,3.96937919596592,2.6253942895792584,-2.2687363630955395,1.3211852597283253,original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,0,104,500,20260909-phase2-b5000-m0-seed0-final-ctx-s104-n500-drop10100-mc50,0ad294a9785830e67fa36016e7a31ed4a2627786da3dac294be741ead13426cb,92ef8e2ede49ad93045cfe1e81a94cb8fc94c6bf6c1390e5f1fa67ee2fb28131,True
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,6.877108795049754,-3.9489624729175477,4.488456764179448,2.03849332659552,-1.201518697468697,1.2541348876343354,original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,0,104,500,20260909-phase2-b5000-m0-seed0-final-ctx-s104-n500-drop10100-mc50,0ad294a9785830e67fa36016e7a31ed4a2627786da3dac294be741ead13426cb,92ef8e2ede49ad93045cfe1e81a94cb8fc94c6bf6c1390e5f1fa67ee2fb28131,True
continuum_1700_2000,equal bins within this window,60,8230,4.980638388119576,-0.5215935537375122,4.953251348145967,1.190084625270078,-0.12762180904408613,1.1832219103619313,original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,0,105,500,20260909-phase2-b5000-m0-seed0-final-ctx-s105-n500-drop10100-mc50,3d915a48b63d8b82710a3c3ecc16085ed290b892335ed51757b905e3b21c5562,10d1485881c50385a9fb3849b7e775ff6a37edbc55797c1e271fbfb5d837b316,True
continuum_2200_2400,equal bins within this window,40,9093,8.280947333364079,-7.268732428313602,3.9673186944751353,2.603077976840213,-2.2443832658173064,1.3186200019830498,original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,0,105,500,20260909-phase2-b5000-m0-seed0-final-ctx-s105-n500-drop10100-mc50,3d915a48b63d8b82710a3c3ecc16085ed290b892335ed51757b905e3b21c5562,10d1485881c50385a9fb3849b7e775ff6a37edbc55797c1e271fbfb5d837b316,True
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,6.833039129522091,-3.895162991025557,4.487444514500527,2.0238967820537144,-1.1860025374306962,1.2527515313880715,original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,0,105,500,20260909-phase2-b5000-m0-seed0-final-ctx-s105-n500-drop10100-mc50,3d915a48b63d8b82710a3c3ecc16085ed290b892335ed51757b905e3b21c5562,10d1485881c50385a9fb3849b7e775ff6a37edbc55797c1e271fbfb5d837b316,True
continuum_1700_2000,equal bins within this window,60,8230,4.991529064141793,-0.6118779091644668,4.953884114757709,1.192795427350595,-0.1489756479216892,1.183455612955045,original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,0,106,500,20260909-phase2-b5000-m0-seed0-final-ctx-s106-n500-drop10100-mc50,53290e9775f52795e2f20d5948fbbc27e3b8de2a79594d65447dace170136225,61d173ea9881c4e152c6bfa5aacceff2754b34398910fe979d9e07885a410396,True
continuum_2200_2400,equal bins within this window,40,9093,8.487969260522386,-7.500614079745839,3.9732116221378693,2.6681753783315107,-2.315456791912095,1.3258279278709761,original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,0,106,500,20260909-phase2-b5000-m0-seed0-final-ctx-s106-n500-drop10100-mc50,53290e9775f52795e2f20d5948fbbc27e3b8de2a79594d65447dace170136225,61d173ea9881c4e152c6bfa5aacceff2754b34398910fe979d9e07885a410396,True
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,6.9627934252620625,-4.0562459944551525,4.490399671339969,2.066630201686188,-1.2322162199168922,1.2566596361301352,original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,0,106,500,20260909-phase2-b5000-m0-seed0-final-ctx-s106-n500-drop10100-mc50,53290e9775f52795e2f20d5948fbbc27e3b8de2a79594d65447dace170136225,61d173ea9881c4e152c6bfa5aacceff2754b34398910fe979d9e07885a410396,True
continuum_1700_2000,equal bins within this window,60,8230,4.95564717669086,-0.1760251395625005,4.9525199737190455,1.1836411153645274,-0.04593595720729452,1.1827494146338997,original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,0,107,500,20260909-phase2-b5000-m0-seed0-final-ctx-s107-n500-drop10100-mc50,90086b7b9ace47e0d75b2a11180d9073e3170b068d8be1519efe2bdeed09dd44,c171e2409086c2bc037a1672f1dfed59944d76ff082430e3e15e784cbaa5821b,True
continuum_2200_2400,equal bins within this window,40,9093,7.9104000844706,-6.844703250663484,3.9654087944055934,2.489352159580014,-2.11560544365386,1.3119023520017923,original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,0,107,500,20260909-phase2-b5000-m0-seed0-final-ctx-s107-n500-drop10100-mc50,90086b7b9ace47e0d75b2a11180d9073e3170b068d8be1519efe2bdeed09dd44,c171e2409086c2bc037a1672f1dfed59944d76ff082430e3e15e784cbaa5821b,True
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,6.60048742276798,-3.5103641951129925,4.486196662922577,1.9490870253001868,-1.080770700430577,1.2489963889068427,original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,0,107,500,20260909-phase2-b5000-m0-seed0-final-ctx-s107-n500-drop10100-mc50,90086b7b9ace47e0d75b2a11180d9073e3170b068d8be1519efe2bdeed09dd44,c171e2409086c2bc037a1672f1dfed59944d76ff082430e3e15e784cbaa5821b,True
continuum_1700_2000,equal bins within this window,60,8230,4.957526909601063,0.2415591889968845,4.951638336715417,1.1833718903515593,0.05277146383462713,1.1821946554941678,original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,0,108,500,20260909-phase2-b5000-m0-seed0-final-ctx-s108-n500-drop10100-mc50,a1c524d38dc96fdd896383f0387c517cfabef4e32b2adc5537669d9892774d64,7ae2e8e36ef29dbe0277d485ce7810d62427fd9f3bdb76b66be358a20c10c980,True
continuum_2200_2400,equal bins within this window,40,9093,7.480598092512659,-6.34400363980904,3.9639583297246843,2.357424167030931,-1.963604900311686,1.3044939627201848,original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,0,108,500,20260909-phase2-b5000-m0-seed0-final-ctx-s108-n500-drop10100-mc50,a1c524d38dc96fdd896383f0387c517cfabef4e32b2adc5537669d9892774d64,7ae2e8e36ef29dbe0277d485ce7810d62427fd9f3bdb76b66be358a20c10c980,True
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,6.345723791701098,-3.051222225406078,4.485068999325625,1.865183333371776,-0.9554167182385295,1.2448471195798272,original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,0,108,500,20260909-phase2-b5000-m0-seed0-final-ctx-s108-n500-drop10100-mc50,a1c524d38dc96fdd896383f0387c517cfabef4e32b2adc5537669d9892774d64,7ae2e8e36ef29dbe0277d485ce7810d62427fd9f3bdb76b66be358a20c10c980,True
continuum_1700_2000,equal bins within this window,60,8230,5.082442473029135,-1.1311147012185878,4.954977398973451,1.214964148356597,-0.27171128883541523,1.1841920694343753,original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,0,109,500,20260909-phase2-b5000-m0-seed0-final-ctx-s109-n500-drop10100-mc50,51c5e16fb646fc9c64e0af8e7391bf355f440faed05ecc492a94c312e362fc0b,c26d1d3c91dd692d403fc084dba849e346f121eee2b39c8b7ed2a640ac8bd7e8,True
continuum_2200_2400,equal bins within this window,40,9093,9.034129629100985,-8.112495912427505,3.9752871878956513,2.835157632255942,-2.5011368834650263,1.335077934021073,original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,0,109,500,20260909-phase2-b5000-m0-seed0-final-ctx-s109-n500-drop10100-mc50,51c5e16fb646fc9c64e0af8e7391bf355f440faed05ecc492a94c312e362fc0b,c26d1d3c91dd692d403fc084dba849e346f121eee2b39c8b7ed2a640ac8bd7e8,True
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,7.329622079174711,-4.621805306823045,4.49192103952112,2.181084212213159,-1.3864240861502208,1.261892219490485,original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,0,109,500,20260909-phase2-b5000-m0-seed0-final-ctx-s109-n500-drop10100-mc50,51c5e16fb646fc9c64e0af8e7391bf355f440faed05ecc492a94c312e362fc0b,c26d1d3c91dd692d403fc084dba849e346f121eee2b39c8b7ed2a640ac8bd7e8,True
continuum_1700_2000,equal bins within this window,60,8230,4.945088647287147,-0.1475325535429911,4.942887402639606,1.181048349437203,-0.03883481459567812,1.1804097004361078,original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,1,100,500,20260909-phase2-b5000-m0-seed1-final-ctx-s100-n500-drop10100-mc50,5710c849efbfe2db27e9e439c6318852035947e2de8c6f78618fb5ff6338cc33,c42110eeb09df3d29d4671ba2286ddbe6472274c671fa20a2b841dd294a8e477,True
continuum_2200_2400,equal bins within this window,40,9093,7.238905437731168,-6.02170072157233,4.0175704544200785,2.27515301533226,-1.86337345180018,1.3054350318195675,original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,1,100,500,20260909-phase2-b5000-m0-seed1-final-ctx-s100-n500-drop10100-mc50,5710c849efbfe2db27e9e439c6318852035947e2de8c6f78618fb5ff6338cc33,c42110eeb09df3d29d4671ba2286ddbe6472274c671fa20a2b841dd294a8e477,True
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,6.199018215247561,-3.08461663755766,4.504054186585819,1.812621919607591,-0.9511041331979291,1.2444934076131977,original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,1,100,500,20260909-phase2-b5000-m0-seed1-final-ctx-s100-n500-drop10100-mc50,5710c849efbfe2db27e9e439c6318852035947e2de8c6f78618fb5ff6338cc33,c42110eeb09df3d29d4671ba2286ddbe6472274c671fa20a2b841dd294a8e477,True
continuum_1700_2000,equal bins within this window,60,8230,4.941728732083262,-0.03924360171923288,4.941572907609615,1.180075112866355,-0.013194098291487554,1.1800013507521143,original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,1,101,500,20260909-phase2-b5000-m0-seed1-final-ctx-s101-n500-drop10100-mc50,ab3f1cafcf1a6b9d6ed3544727ed138344be1e11c90ea7362333978818c43323,ec30e81f1fbb30a54b4c1380ca15106520669b8eea2501fe43f9bd44c575c5de,True
continuum_2200_2400,equal bins within this window,40,9093,6.914215282543277,-5.62625479375492,4.018909052106654,2.1725609814693243,-1.7423535762481825,1.2977770353716866,original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,1,101,500,20260909-phase2-b5000-m0-seed1-final-ctx-s101-n500-drop10100-mc50,ab3f1cafcf1a6b9d6ed3544727ed138344be1e11c90ea7362333978818c43323,ec30e81f1fbb30a54b4c1380ca15106520669b8eea2501fe43f9bd44c575c5de,True
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,6.009453212849413,-2.8327491977370762,4.503930104382513,1.748227458057088,-0.877773837269835,1.2402879547336858,original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,1,101,500,20260909-phase2-b5000-m0-seed1-final-ctx-s101-n500-drop10100-mc50,ab3f1cafcf1a6b9d6ed3544727ed138344be1e11c90ea7362333978818c43323,ec30e81f1fbb30a54b4c1380ca15106520669b8eea2501fe43f9bd44c575c5de,True
continuum_1700_2000,equal bins within this window,60,8230,4.946142752764357,-0.18683747660250644,4.94261265810504,1.1813506219706353,-0.04810779579931187,1.1803706756835917,original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,1,102,500,20260909-phase2-b5000-m0-seed1-final-ctx-s102-n500-drop10100-mc50,1eb44123c4e25a47a6f3c0cd04d11badb8f4252db4e3dacf7f4c2a6644d8272b,d5f372c20d6f3fb150c10b8d438044f73a1f85412f0a98eea356526138047924,True
continuum_2200_2400,equal bins within this window,40,9093,7.213693925502235,-5.991535436187475,4.017322885671203,2.2667871732805285,-1.8539774926751054,1.3042590025003686,original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,1,102,500,20260909-phase2-b5000-m0-seed1-final-ctx-s102-n500-drop10100-mc50,1eb44123c4e25a47a6f3c0cd04d11badb8f4252db4e3dacf7f4c2a6644d8272b,d5f372c20d6f3fb150c10b8d438044f73a1f85412f0a98eea356526138047924,True
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,6.184727487187742,-3.0891864563949905,4.503793015659011,1.8074724591234488,-0.9510426442372086,1.2438582068742794,original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,1,102,500,20260909-phase2-b5000-m0-seed1-final-ctx-s102-n500-drop10100-mc50,1eb44123c4e25a47a6f3c0cd04d11badb8f4252db4e3dacf7f4c2a6644d8272b,d5f372c20d6f3fb150c10b8d438044f73a1f85412f0a98eea356526138047924,True
continuum_1700_2000,equal bins within this window,60,8230,4.953904259122857,0.3647228798369856,4.940459961327387,1.1823030363638485,0.0822938643595928,1.17943553858782,original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,1,103,500,20260909-phase2-b5000-m0-seed1-final-ctx-s103-n500-drop10100-mc50,25ea760f807a4548b6eaee5f2f6bdeb9cea39a13b4665886972063d10af474a8,cb7d86e6778e8d4da073fde1a651d248a020b95e28b22d0e3576e02ea35ab11e,True
continuum_2200_2400,equal bins within this window,40,9093,6.333333970850045,-4.8862978746933905,4.029294264023175,1.9891454061569926,-1.5163520269397854,1.2873911516050869,original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,1,103,500,20260909-phase2-b5000-m0-seed1-final-ctx-s103-n500-drop10100-mc50,25ea760f807a4548b6eaee5f2f6bdeb9cea39a13b4665886972063d10af474a8,cb7d86e6778e8d4da073fde1a651d248a020b95e28b22d0e3576e02ea35ab11e,True
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,5.68560843687282,-2.2607874974282023,4.507957236685429,1.6362365227299265,-0.7170290812900963,1.2345938941439434,original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,1,103,500,20260909-phase2-b5000-m0-seed1-final-ctx-s103-n500-drop10100-mc50,25ea760f807a4548b6eaee5f2f6bdeb9cea39a13b4665886972063d10af474a8,cb7d86e6778e8d4da073fde1a651d248a020b95e28b22d0e3576e02ea35ab11e,True
continuum_1700_2000,equal bins within this window,60,8230,4.940861326206796,-0.013112564929353235,4.9408439264408015,1.1798231557749197,-0.007003355032632299,1.1798023698573321,original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,1,104,500,20260909-phase2-b5000-m0-seed1-final-ctx-s104-n500-drop10100-mc50,8adc839dfc7e22d20f37d24aac17a03fda50b3137cce982ab44dc70a8a7724dc,01fdf71badf46950aec0646cb0ab720798a09b20d2ff80ef58fa927534c86cb8,True
continuum_2200_2400,equal bins within this window,40,9093,6.739931337385626,-5.4068535046142285,4.024004176478155,2.1163808008850924,-1.6748741938825404,1.2937790108907066,original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,1,104,500,20260909-phase2-b5000-m0-seed1-final-ctx-s104-n500-drop10100-mc50,8adc839dfc7e22d20f37d24aac17a03fda50b3137cce982ab44dc70a8a7724dc,01fdf71badf46950aec0646cb0ab720798a09b20d2ff80ef58fa927534c86cb8,True
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,5.909263282232345,-2.709983034771791,4.505804496300333,1.7133374409697752,-0.8409387744575864,1.2381029361370388,original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,1,104,500,20260909-phase2-b5000-m0-seed1-final-ctx-s104-n500-drop10100-mc50,8adc839dfc7e22d20f37d24aac17a03fda50b3137cce982ab44dc70a8a7724dc,01fdf71badf46950aec0646cb0ab720798a09b20d2ff80ef58fa927534c86cb8,True
continuum_1700_2000,equal bins within this window,60,8230,4.942881829736604,0.1267086579473925,4.941257501764247,1.1800899818584711,0.0260194835884688,1.1798030987230521,original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,1,105,500,20260909-phase2-b5000-m0-seed1-final-ctx-s105-n500-drop10100-mc50,a6c17b35a41b9c1a714e7335b3d77156dd1e6a26602a5a44f329341c84f8e30a,bf98e03a29c988cc15a7f7d2169424789194a0c554e25ce96660d9d0633f6b89,True
continuum_2200_2400,equal bins within this window,40,9093,6.663003749012968,-5.309818122847611,4.025102540512469,2.09281555673128,-1.6455169952980089,1.2931166895071264,original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,1,105,500,20260909-phase2-b5000-m0-seed1-final-ctx-s105-n500-drop10100-mc50,a6c17b35a41b9c1a714e7335b3d77156dd1e6a26602a5a44f329341c84f8e30a,bf98e03a29c988cc15a7f7d2169424789194a0c554e25ce96660d9d0633f6b89,True
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,5.866331892337031,-2.5915547324501094,4.506521727473496,1.6988951291617713,-0.80974875585477,1.2377572711235403,original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,1,105,500,20260909-phase2-b5000-m0-seed1-final-ctx-s105-n500-drop10100-mc50,a6c17b35a41b9c1a714e7335b3d77156dd1e6a26602a5a44f329341c84f8e30a,bf98e03a29c988cc15a7f7d2169424789194a0c554e25ce96660d9d0633f6b89,True
continuum_1700_2000,equal bins within this window,60,8230,4.941744649548278,0.0444139904957371,4.941545059876241,1.1799506896974141,0.006573778855191696,1.1799323775322745,original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,1,106,500,20260909-phase2-b5000-m0-seed1-final-ctx-s106-n500-drop10100-mc50,bc8d602121fd8fb42a1a1d73ff17ec12532b44e6862a1b74a5ead6774a575d7c,5355eff416158c22093d69ab8ac52e3635c9ebf2e93085e75ac1dfeb20ef2fae,True
continuum_2200_2400,equal bins within this window,40,9093,6.7978510395464085,-5.481112195745692,4.020968521825313,2.1358171328694877,-1.6979930227363673,1.295582695082584,original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,1,106,500,20260909-phase2-b5000-m0-seed1-final-ctx-s106-n500-drop10100-mc50,bc8d602121fd8fb42a1a1d73ff17ec12532b44e6862a1b74a5ead6774a575d7c,5355eff416158c22093d69ab8ac52e3635c9ebf2e93085e75ac1dfeb20ef2fae,True
