method,architecture_id,energy_kev,mean_of_training_seed_context_means,sd_across_training_seed_context_means,mean_context_sd_within_training_seed,training_seed_count,context_draws_per_seed,mc_passes_per_cell
Density-guided CNP (ours),cell17,1883.0,0.5410874909758568,0.012134567774198845,0.0005080969655049237,3,10,50
Density-guided CNP (ours),cell17,1884.0,0.5383260645071666,0.009780404653994454,0.0003194472050796625,3,10,50
Density-guided CNP (ours),cell17,1885.0,0.5357935218016306,0.013964647022745328,0.00040200685295644235,3,10,50
Density-guided CNP (ours),cell17,1886.0,0.5364647321105004,0.01259162886864058,0.0003449065644827371,3,10,50
Density-guided CNP (ours),cell17,1887.0,0.5410852758288384,0.01167902445428371,0.0006341957174658756,3,10,50
Density-guided CNP (ours),cell17,1888.0,0.5414598591725032,0.010491993576215997,0.00044813272099791167,3,10,50
Density-guided CNP (ours),cell17,1889.0,0.5382275869647662,0.011013300388522692,0.0004655333152890475,3,10,50
Density-guided CNP (ours),cell17,1890.0,0.5383916922211647,0.007373388118004039,0.00029782658870678905,3,10,50
Density-guided CNP (ours),cell17,1891.0,0.5349727163712185,0.014178581545472158,0.00039940587158692744,3,10,50
Density-guided CNP (ours),cell17,1892.0,0.5359861740867297,0.01030576457450423,0.0004009513823136645,3,10,50
Density-guided CNP (ours),cell17,1893.0,0.5351067469914753,0.014782681311539881,0.00028573453831311137,3,10,50
Density-guided CNP (ours),cell17,1894.0,0.5365939744710922,0.009088456600142984,0.00035607123902606225,3,10,50
Density-guided CNP (ours),cell17,1895.0,0.5329985526800155,0.012610145044282046,0.00028555444035628115,3,10,50
Density-guided CNP (ours),cell17,1896.0,0.5342614077727,0.011925956847227335,0.0003554437024294376,3,10,50
Density-guided CNP (ours),cell17,1897.0,0.5369693615436554,0.011163648145126121,0.0003840992344661573,3,10,50
Density-guided CNP (ours),cell17,1898.0,0.5334632572134336,0.009797421978351196,0.0004399225768528816,3,10,50
Density-guided CNP (ours),cell17,1899.0,0.5316892659862836,0.010094435080850698,0.0004310983841112616,3,10,50
Density-guided CNP (ours),cell17,1900.0,0.5320348658561705,0.009382503112849562,0.000233718755967088,3,10,50
Density-guided CNP (ours),cell17,1901.0,0.531492153942585,0.012883198157053742,0.000485794135716143,3,10,50
Density-guided CNP (ours),cell17,1902.0,0.5323325239419937,0.011924413174721713,0.00040947694963245116,3,10,50
Density-guided CNP (ours),cell17,1903.0,0.5304682284593581,0.009613903031486045,0.00036781349436967826,3,10,50
Density-guided CNP (ours),cell17,1904.0,0.5349718004862468,0.01096410240439233,0.00038491705781405717,3,10,50
Density-guided CNP (ours),cell17,1905.0,0.5339814397096634,0.008821569492003257,0.0004269374671904405,3,10,50
Density-guided CNP (ours),cell17,1906.0,0.5328428696990013,0.00936084449264662,0.00028754852504712675,3,10,50
Density-guided CNP (ours),cell17,1907.0,0.5285168725649516,0.01314495071055549,0.00031601909613566346,3,10,50
Density-guided CNP (ours),cell17,1908.0,0.5301460761626561,0.009976512945545215,0.0002974560817903879,3,10,50
Density-guided CNP (ours),cell17,1909.0,0.5312977671027183,0.0059842057789925894,0.0005460714771443165,3,10,50
Density-guided CNP (ours),cell17,1910.0,0.5351554704507191,0.012441840733021289,0.0006112141607503598,3,10,50
Density-guided CNP (ours),cell17,1911.0,0.5336694285472234,0.009742076191887739,0.00044754219746008647,3,10,50
Density-guided CNP (ours),cell17,1912.0,0.5285706076224645,0.009015869755049494,0.00030130112817560036,3,10,50
Density-guided CNP (ours),cell17,1913.0,0.5231862657467524,0.01202473810474425,0.00030627616009722554,3,10,50
Density-guided CNP (ours),cell17,1914.0,0.5254770914713541,0.007803843477615045,0.00032040704499665206,3,10,50
Density-guided CNP (ours),cell17,1915.0,0.5250077582001685,0.010242341259655549,0.00034649501300136897,3,10,50
Density-guided CNP (ours),cell17,1916.0,0.5220516439477602,0.009491354214368395,0.0003262430443477587,3,10,50
Density-guided CNP (ours),cell17,1917.0,0.5263779906630517,0.01043707142772769,0.00032338827655853993,3,10,50
Density-guided CNP (ours),cell17,1918.0,0.5279813000957171,0.009664684760235426,0.0003367809496056427,3,10,50
Density-guided CNP (ours),cell17,1919.0,0.5283826035062472,0.011216843904453312,0.00038558644321152867,3,10,50
Density-guided CNP (ours),cell17,1920.0,0.5261815989216169,0.009422237232191004,0.00033211924468835364,3,10,50
Density-guided CNP (ours),cell17,1921.0,0.5224299719333649,0.011441288966395062,0.00035599771090419796,3,10,50
Density-guided CNP (ours),cell17,1922.0,0.5181835908691088,0.01117378454499405,0.0002802994220070093,3,10,50
Density-guided CNP (ours),cell17,1923.0,0.5191276000738144,0.011015934904089,0.00026164183805297533,3,10,50
Density-guided CNP (ours),cell17,1924.0,0.5193899802565575,0.0057276498962811635,0.00027087696036461024,3,10,50
Density-guided CNP (ours),cell17,1925.0,0.5182878979245822,0.010692314484810684,0.00035609206766655863,3,10,50
Density-guided CNP (ours),cell17,1926.0,0.5254878731568654,0.00845003151781207,0.0003307963903381238,3,10,50
Density-guided CNP (ours),cell17,1927.0,0.5273328992525737,0.009261267047025915,0.0004986625530396927,3,10,50
Density-guided CNP (ours),cell17,1928.0,0.5252561179598173,0.010301636117401172,0.0003522361718748636,3,10,50
Density-guided CNP (ours),cell17,1929.0,0.525991451005141,0.013612670048773583,0.0004344256769288155,3,10,50
Density-guided CNP (ours),cell17,1930.0,0.5238468341628711,0.007785063471030578,0.00026086321230598124,3,10,50
Density-guided CNP (ours),cell17,1931.0,0.5204369738101958,0.010819358342919078,0.000249039361777421,3,10,50
Density-guided CNP (ours),cell17,1932.0,0.5160394635995228,0.009517989249319864,0.00023126618032133248,3,10,50
Density-guided CNP (ours),cell17,1933.0,0.5150475978056589,0.01090200764846274,0.0003770364684087461,3,10,50
Density-guided CNP (ours),cell17,1934.0,0.5164373371799785,0.006676582698760144,0.0003570731031336557,3,10,50
Density-guided CNP (ours),cell17,1935.0,0.5199749959707259,0.012904848110942927,0.00026475378946195816,3,10,50
Density-guided CNP (ours),cell17,1936.0,0.522686972161134,0.009908644936255555,0.000415025041727651,3,10,50
Density-guided CNP (ours),cell17,1937.0,0.5213780548969905,0.008757203371554,0.00040148267428267314,3,10,50
Density-guided CNP (ours),cell17,1938.0,0.5218446075916291,0.011167500313577161,0.00034896381357620406,3,10,50
Density-guided CNP (ours),cell17,1939.0,0.5126454043189685,0.008831014943924926,0.00025896847345361257,3,10,50
Density-guided CNP (ours),cell17,1940.0,0.5161801737348238,0.013346780639742827,0.00020193293868156145,3,10,50
Density-guided CNP (ours),cell17,1941.0,0.5213150813976923,0.009449969240466432,0.0003336771243071937,3,10,50
Density-guided CNP (ours),cell17,1942.0,0.5202546379168829,0.008336017159843261,0.0003191945464435041,3,10,50
Density-guided CNP (ours),cell17,1943.0,0.5208245786229769,0.0068240313542204944,0.0004455083690807044,3,10,50
Density-guided CNP (ours),cell17,1944.0,0.5189723801016807,0.009643037080482019,0.00034355357664531475,3,10,50
Density-guided CNP (ours),cell17,1945.0,0.5199738508661588,0.005622849277854302,0.00020692017750738412,3,10,50
Density-guided CNP (ours),cell17,1946.0,0.5188812495470048,0.0069144958174498115,0.0003303687972600673,3,10,50
Density-guided CNP (ours),cell17,1947.0,0.5192827560702961,0.009233427070653869,0.0003284241787622764,3,10,50
Density-guided CNP (ours),cell17,1948.0,0.5142949105501176,0.010212593662440105,0.0003417575891177709,3,10,50
Density-guided CNP (ours),cell17,1949.0,0.5154723780949911,0.009299666207851715,0.00028586705763376157,3,10,50
Density-guided CNP (ours),cell17,1950.0,0.5149782969355583,0.010977398464257741,0.0003247131846533803,3,10,50
Density-guided CNP (ours),cell17,1951.0,0.5133844104210535,0.014858506401433763,0.00029615293806701533,3,10,50
Density-guided CNP (ours),cell17,1952.0,0.5115752571821214,0.010856321269339034,0.0003560695794902062,3,10,50
Density-guided CNP (ours),cell17,1953.0,0.5107600026925404,0.006965701619179566,0.0002970161093993714,3,10,50
Density-guided CNP (ours),cell17,1954.0,0.5092480954527855,0.012171188712750552,0.00022488544254107637,3,10,50
Density-guided CNP (ours),cell17,1955.0,0.5065397727489471,0.010665965949577208,0.00027180663387568277,3,10,50
Density-guided CNP (ours),cell17,1956.0,0.5081696596542994,0.012939102172903345,0.0002577481417029445,3,10,50
Density-guided CNP (ours),cell17,1957.0,0.5062327153285345,0.005744424056288797,0.000242013954068746,3,10,50
Density-guided CNP (ours),cell17,1958.0,0.5107236327330271,0.012042971374973028,0.0003400313952822689,3,10,50
Density-guided CNP (ours),cell17,1959.0,0.5142801699638366,0.006797888205217017,0.000340858572800872,3,10,50
Density-guided CNP (ours),cell17,1960.0,0.5140528155962627,0.011044761412616426,0.00046078739184945397,3,10,50
Density-guided CNP (ours),cell17,1961.0,0.511361075838407,0.008804437939782524,0.0003282055333469881,3,10,50
Density-guided CNP (ours),cell17,1962.0,0.5076345439751943,0.009802751438968313,0.00023661901844341146,3,10,50
Density-guided CNP (ours),cell17,1963.0,0.5059335016210875,0.008989439916151257,0.00018957808438537361,3,10,50
Density-guided CNP (ours),cell17,1964.0,0.5029712542096774,0.007946267368881297,0.0003029855496607513,3,10,50
Density-guided CNP (ours),cell17,1965.0,0.5026356786290804,0.008184116497003168,0.0002173250581862168,3,10,50
Density-guided CNP (ours),cell17,1966.0,0.5073549580176672,0.009304829106307626,0.00019958035238336935,3,10,50
Density-guided CNP (ours),cell17,1967.0,0.5087814713319143,0.007577634972033141,0.0003191346258717902,3,10,50
Density-guided CNP (ours),cell17,1968.0,0.511486530482769,0.010149654921464728,0.00034944340968300454,3,10,50
Density-guided CNP (ours),cell17,1969.0,0.50629712810119,0.011710233513688212,0.00037957683941180267,3,10,50
Density-guided CNP (ours),cell17,1970.0,0.507295282582442,0.009857867005150445,0.00027471762826544716,3,10,50
Density-guided CNP (ours),cell17,1971.0,0.5056412363052368,0.010440638418206857,0.000387387097588782,3,10,50
Density-guided CNP (ours),cell17,1972.0,0.5046767814954122,0.009681541110552385,0.00029644062977351223,3,10,50
Density-guided CNP (ours),cell17,1973.0,0.5080840188860893,0.005192511298913793,0.00034139719426866025,3,10,50
Density-guided CNP (ours),cell17,1974.0,0.5117853274742762,0.006406389450661126,0.0004405606229539224,3,10,50
Density-guided CNP (ours),cell17,1975.0,0.5101240865389506,0.011840778312124893,0.00048541219768010753,3,10,50
Density-guided CNP (ours),cell17,1976.0,0.5065313122471173,0.005374163881798445,0.00022750668295130528,3,10,50
Density-guided CNP (ours),cell17,1977.0,0.5017636583248775,0.008344190503365117,0.0003445497203661998,3,10,50
Density-guided CNP (ours),cell17,1978.0,0.5074062624176344,0.01032260889346023,0.00032494041809326304,3,10,50
Density-guided CNP (ours),cell17,1979.0,0.5065472940206527,0.008415303430309738,0.0002532511611655634,3,10,50
Density-guided CNP (ours),cell17,1980.0,0.5018665086428324,0.00849467122231595,0.0002635771293336719,3,10,50
Density-guided CNP (ours),cell17,1981.0,0.5017694918910663,0.006105373926206242,0.0002538696858253702,3,10,50
Density-guided CNP (ours),cell17,1982.0,0.5022108878890673,0.007288727205480575,0.0003475966854167004,3,10,50
Density-guided CNP (ours),cell17,1983.0,0.503259364147981,0.010800276431651133,0.000357660254213392,3,10,50
Density-guided CNP (ours),cell17,1984.0,0.5003707453012467,0.007780430255039281,0.00032359375975337187,3,10,50
Density-guided CNP (ours),cell17,1985.0,0.4976095937490464,0.009030977362766559,0.00025326495703700456,3,10,50
Density-guided CNP (ours),cell17,1986.0,0.49871026279528935,0.010365209429146312,0.0002910009899745746,3,10,50
Density-guided CNP (ours),cell17,1987.0,0.5009044209718704,0.004698385897702259,0.00033670971468978834,3,10,50
Density-guided CNP (ours),cell17,1988.0,0.5020699903964997,0.010244994309731588,0.00034324384104023314,3,10,50
Density-guided CNP (ours),cell17,1989.0,0.5031596689820289,0.008708722916018615,0.0003205835935757472,3,10,50
Density-guided CNP (ours),cell17,1990.0,0.5025247852802277,0.008055596800236531,0.00037616112725050713,3,10,50
Density-guided CNP (ours),cell17,1991.0,0.5038659846584003,0.008207214612855427,0.0005123058246205699,3,10,50
Density-guided CNP (ours),cell17,1992.0,0.5015474230845768,0.011097187608319382,0.00038227097682386364,3,10,50
Density-guided CNP (ours),cell17,1993.0,0.4949835726817449,0.0068073859272260295,0.0002050558037335441,3,10,50
Density-guided CNP (ours),cell17,1994.0,0.4949857631723087,0.007998346063871018,0.0001980869115031698,3,10,50
Density-guided CNP (ours),cell17,1995.0,0.4936285223762195,0.01073133956052468,0.0002930870437189734,3,10,50
Density-guided CNP (ours),cell17,1996.0,0.4982833979725838,0.009411166372429287,0.00032996355302312665,3,10,50
Density-guided CNP (ours),cell17,1997.0,0.496896516998609,0.006300242286357159,0.00039727994034273575,3,10,50
Density-guided CNP (ours),cell17,1998.0,0.49761575826009113,0.007357665369854885,0.00024647917528421403,3,10,50
Density-guided CNP (ours),cell17,1999.0,0.49531912529468536,0.007439028585640314,0.0003864968821659474,3,10,50
Density-guided CNP (ours),cell17,2000.0,0.49752565509080887,0.009834154195822566,0.00048678316954075293,3,10,50
Density-guided CNP (ours),cell17,2001.0,0.4985181082487106,0.0074978759397445836,0.0005701299966550019,3,10,50
Density-guided CNP (ours),cell17,2002.0,0.4999836288293203,0.007723438992375467,0.000443044212586405,3,10,50
Density-guided CNP (ours),cell17,2003.0,0.4975097046097119,0.011811523906409176,0.0002722204543941453,3,10,50
Density-guided CNP (ours),cell17,2004.0,0.49208164858818054,0.006999595244483001,0.0002236081775197617,3,10,50
Density-guided CNP (ours),cell17,2005.0,0.49330466169118886,0.011355227565451268,0.00035401623406053183,3,10,50
Density-guided CNP (ours),cell17,2006.0,0.4969262858430545,0.012277526256877827,0.0004287097626353075,3,10,50
Density-guided CNP (ours),cell17,2007.0,0.4969644261002541,0.006686531275933274,0.00042121654174705355,3,10,50
Density-guided CNP (ours),cell17,2008.0,0.4940407803058624,0.00918428530082565,0.000405187792176279,3,10,50
Density-guided CNP (ours),cell17,2009.0,0.49670236386855443,0.007363416845545104,0.00040235251559069137,3,10,50
Density-guided CNP (ours),cell17,2010.0,0.49789675853649773,0.01126642211589059,0.00037967565443228457,3,10,50
Density-guided CNP (ours),cell17,2011.0,0.49165900250275935,0.010798391618691087,0.00025487010742278847,3,10,50
Density-guided CNP (ours),cell17,2012.0,0.48862680747111636,0.008596154147916837,0.0002286721178233611,3,10,50
Density-guided CNP (ours),cell17,2013.0,0.4898208457827568,0.008209123299857688,0.00023554436139624794,3,10,50
Density-guided CNP (ours),cell17,2014.0,0.49248974366982784,0.00985965236439731,0.00026885701209326823,3,10,50
Density-guided CNP (ours),cell17,2015.0,0.4917860856254896,0.010691687915563158,0.00021107460490947484,3,10,50
Density-guided CNP (ours),cell17,2016.0,0.49055940814812976,0.008822428841437163,0.00021916577464746882,3,10,50
Density-guided CNP (ours),cell17,2017.0,0.49497296883662534,0.010649133354000202,0.0003104786490274655,3,10,50
Density-guided CNP (ours),cell17,2018.0,0.490990131119887,0.009138507050125469,0.00046696179643416336,3,10,50
Density-guided CNP (ours),cell17,2019.0,0.4930655422210693,0.011462862324165782,0.0004992369926067969,3,10,50
Density-guided CNP (ours),cell17,2020.0,0.49401919939120614,0.011175471613608722,0.0005178666523155171,3,10,50
Density-guided CNP (ours),cell17,2021.0,0.4940759511391322,0.01208214387403862,0.0005078455181631549,3,10,50
Density-guided CNP (ours),cell17,2022.0,0.4902943173646926,0.012949954293625192,0.000460792830130603,3,10,50
Density-guided CNP (ours),cell17,2023.0,0.4936039679050446,0.009334408833626583,0.0003871103553583488,3,10,50
Density-guided CNP (ours),cell17,2024.0,0.49095874043305715,0.009464353453705025,0.0003202973075111103,3,10,50
Density-guided CNP (ours),cell17,2025.0,0.4906155885855357,0.01015435629383369,0.00023145202014934082,3,10,50
Density-guided CNP (ours),cell17,2026.0,0.4866685250202815,0.008344361063459297,0.00030624382545928045,3,10,50
Density-guided CNP (ours),cell17,2027.0,0.4887397478818894,0.008675845519767878,0.00032762078897103747,3,10,50
Density-guided CNP (ours),cell17,2028.0,0.48933762518564866,0.009316139962541688,0.0003999637042051735,3,10,50
Density-guided CNP (ours),cell17,2029.0,0.4902196587920189,0.006171452759609986,0.00029046423005662326,3,10,50
Density-guided CNP (ours),cell17,2030.0,0.4879192645549774,0.0073015058056417155,0.0003760660845361394,3,10,50
Density-guided CNP (ours),cell17,2031.0,0.4897866170406342,0.0068879093469728465,0.00040413680586787285,3,10,50
Density-guided CNP (ours),cell17,2032.0,0.4894154371023178,0.0090720001454342,0.0005962878424372195,3,10,50
Density-guided CNP (ours),cell17,2033.0,0.48898890088001884,0.011491232250672516,0.0003064113424076365,3,10,50
Density-guided CNP (ours),cell17,2034.0,0.4875125736991565,0.007842384291718272,0.0003200968170858562,3,10,50
Density-guided CNP (ours),cell17,2035.0,0.4860840818683306,0.008868602288555927,0.0004337916351182531,3,10,50
Density-guided CNP (ours),cell17,2036.0,0.48800661108891163,0.008162395210490175,0.00037944015948206166,3,10,50
Density-guided CNP (ours),cell17,2037.0,0.48874843978881843,0.011573296783974238,0.0004412648332627279,3,10,50
Density-guided CNP (ours),cell17,2038.0,0.48946265445152926,0.006595867594803148,0.00042981617373471153,3,10,50
Density-guided CNP (ours),cell17,2039.0,0.4909725220402082,0.009495896784445247,0.00041413697109557516,3,10,50
Density-guided CNP (ours),cell17,2040.0,0.48885597586631774,0.01084265249973217,0.00034241429417611585,3,10,50
Density-guided CNP (ours),cell17,2041.0,0.48841636248429615,0.00982243898720492,0.0004153899478163952,3,10,50
Density-guided CNP (ours),cell17,2042.0,0.48689165385564165,0.012908142125873656,0.000503893687573853,3,10,50
Density-guided CNP (ours),cell17,2043.0,0.48844762257734936,0.011891900079698179,0.0005253885261524609,3,10,50
Density-guided CNP (ours),cell17,2044.0,0.4892205889225007,0.011445582051421791,0.0004887833198983257,3,10,50
Density-guided CNP (ours),cell17,2045.0,0.48717189695437746,0.009405937819271586,0.00043204339517100417,3,10,50
Density-guided CNP (ours),cell17,2046.0,0.48686164555946987,0.0110658466371982,0.0003266826812246126,3,10,50
Density-guided CNP (ours),cell17,2047.0,0.48629906823237734,0.010295727061591781,0.00025689396836314657,3,10,50
Density-guided CNP (ours),cell17,2048.0,0.484211455365022,0.007497051406178437,0.0004288373262026094,3,10,50
Density-guided CNP (ours),cell17,2049.0,0.4833980928063393,0.008088253543586308,0.000346942803396135,3,10,50
Density-guided CNP (ours),cell17,2050.0,0.4806587593555451,0.01125343062724104,0.0002760676353071136,3,10,50
Density-guided CNP (ours),cell17,2051.0,0.4872369527022043,0.01017754681422432,0.0004331284251272055,3,10,50
Density-guided CNP (ours),cell17,2052.0,0.48706578862667077,0.011454464019144649,0.00043878625436884574,3,10,50
Density-guided CNP (ours),cell17,2053.0,0.48780021615823116,0.010963016803946518,0.00040840653847011246,3,10,50
Density-guided CNP (ours),cell17,2054.0,0.48531269743045163,0.010537117380880172,0.00037896635617325664,3,10,50
Density-guided CNP (ours),cell17,2055.0,0.48637183503309894,0.012562810282464372,0.0005098091636766188,3,10,50
Density-guided CNP (ours),cell17,2056.0,0.4827212020754814,0.012183451168400514,0.0004237412666406247,3,10,50
Density-guided CNP (ours),cell17,2057.0,0.48494221101204554,0.010748961728407022,0.00045177799142899895,3,10,50
Density-guided CNP (ours),cell17,2058.0,0.4870043481985727,0.00870130824813095,0.00032148656165376755,3,10,50
Density-guided CNP (ours),cell17,2059.0,0.48343334372838337,0.011007849048577082,0.00029821840977416517,3,10,50
Density-guided CNP (ours),cell17,2060.0,0.4849857322176297,0.011015495214507105,0.0003594418967029581,3,10,50
Density-guided CNP (ours),cell17,2061.0,0.4833497215310733,0.010865472092626172,0.0003018752691428917,3,10,50
Density-guided CNP (ours),cell17,2062.0,0.48596194219589234,0.008472772338875997,0.00028859962842981026,3,10,50
Density-guided CNP (ours),cell17,2063.0,0.48635456504424407,0.012290618113403127,0.0003735248469299521,3,10,50
Density-guided CNP (ours),cell17,2064.0,0.48565140753984454,0.013540054694983955,0.00033347398672159954,3,10,50
Density-guided CNP (ours),cell17,2065.0,0.4866724904378255,0.012333036091513143,0.0003432052284885742,3,10,50
Density-guided CNP (ours),cell17,2066.0,0.48282963019609454,0.012971689188457763,0.00038445585231020805,3,10,50
Density-guided CNP (ours),cell17,2067.0,0.4863554481665293,0.008145004801104494,0.0005404648981493487,3,10,50
Density-guided CNP (ours),cell17,2068.0,0.48252461075782765,0.011675175307578648,0.0004351665446086128,3,10,50
Density-guided CNP (ours),cell17,2069.0,0.48565434465805685,0.014209730323234646,0.0002995764461176402,3,10,50
Density-guided CNP (ours),cell17,2070.0,0.4845268552104633,0.01206895035315531,0.00041183058153414047,3,10,50
Density-guided CNP (ours),cell17,2071.0,0.4847076044082641,0.013774493108735169,0.0003758098497573135,3,10,50
Density-guided CNP (ours),cell17,2072.0,0.48281279410918554,0.012342883238051801,0.0003906708957701108,3,10,50
Density-guided CNP (ours),cell17,2073.0,0.48577902925014493,0.015968436230165133,0.00043545831875644713,3,10,50
Density-guided CNP (ours),cell17,2074.0,0.48738227015733715,0.016026025171094072,0.00035100263105572894,3,10,50
Density-guided CNP (ours),cell17,2075.0,0.48520890116691584,0.01419088658585992,0.0003965011039043487,3,10,50
Density-guided CNP (ours),cell17,2076.0,0.4866368301113447,0.014075011742476542,0.000417360406158091,3,10,50
Density-guided CNP (ours),cell17,2077.0,0.48598210207621256,0.009453649035858202,0.0005252870518287969,3,10,50
Density-guided CNP (ours),cell17,2078.0,0.4841767112016678,0.013984059620967961,0.00044550739755570227,3,10,50
Density-guided CNP (ours),cell17,2079.0,0.4847657391627629,0.010236076874445419,0.0004295015718845797,3,10,50
Density-guided CNP (ours),cell17,2080.0,0.48712464396158855,0.011285576220926205,0.00035142025797988975,3,10,50
Density-guided CNP (ours),cell17,2081.0,0.4844406968752543,0.012197294825873584,0.00025953544809426945,3,10,50
Density-guided CNP (ours),cell17,2082.0,0.48586098438501363,0.00939762041947098,0.0005095577217519883,3,10,50
Density-guided CNP (ours),cell17,2083.0,0.4844871212442716,0.011057717378568635,0.0005426749809976832,3,10,50
Density-guided CNP (ours),cell17,2084.0,0.4848411804238955,0.012848504574076535,0.0003940409100165669,3,10,50
Density-guided CNP (ours),cell17,2085.0,0.48451940302054086,0.017890863063039386,0.0005446498829187025,3,10,50
Density-guided CNP (ours),cell17,2086.0,0.4849982487360636,0.014000981622958096,0.000594250585710857,3,10,50
Density-guided CNP (ours),cell17,2087.0,0.48575977142651877,0.01246052772271968,0.000549071889175346,3,10,50
Density-guided CNP (ours),cell17,2088.0,0.4864842093189558,0.014372955613239041,0.0004354453545257141,3,10,50
Density-guided CNP (ours),cell17,2089.0,0.48573267430067063,0.010599215752875526,0.00046537259769363084,3,10,50
Density-guided CNP (ours),cell17,2090.0,0.4837445294658343,0.013052187132324587,0.0004232101884464562,3,10,50
Density-guided CNP (ours),cell17,2091.0,0.4873557541767757,0.012573868095296389,0.0005992639287703635,3,10,50
Density-guided CNP (ours),cell17,2092.0,0.48592645810047785,0.014097477696251377,0.0004116574663944824,3,10,50
Density-guided CNP (ours),cell17,2093.0,0.4844823544025421,0.014469602051778383,0.0003126886040884295,3,10,50
Density-guided CNP (ours),cell17,2094.0,0.48896728501717246,0.013016669500836407,0.00035320404863633457,3,10,50
Density-guided CNP (ours),cell17,2095.0,0.4865299879709879,0.016566497328576135,0.0003714227198477411,3,10,50
Density-guided CNP (ours),cell17,2096.0,0.4843736135363579,0.0110133033266383,0.0004930142778173892,3,10,50
Density-guided CNP (ours),cell17,2097.0,0.4881001398960749,0.012466955127660101,0.0005462574965286207,3,10,50
Density-guided CNP (ours),cell17,2098.0,0.4867200293342273,0.013448965210949829,0.0006412861484271481,3,10,50
Density-guided CNP (ours),cell17,2099.0,0.48157994470993676,0.015553926915865834,0.0007757540242386415,3,10,50
Density-guided CNP (ours),cell17,2100.0,0.48034014471371966,0.01293467796826138,0.0007169004952480175,3,10,50
Density-guided CNP (ours),cell17,2101.0,0.4165902076164882,0.012682078940257392,0.001252430431297489,3,10,50
Density-guided CNP (ours),cell17,2102.0,0.14959275175631045,0.00865145867469282,0.0014342558446116384,3,10,50
Density-guided CNP (ours),cell17,2103.0,0.14439552698036034,0.008584220508861203,0.0011894853758674633,3,10,50
Density-guided CNP (ours),cell17,2104.0,0.1602795329093933,0.009202324601502731,0.0012083867937680908,3,10,50
Density-guided CNP (ours),cell17,2105.0,0.20600760746995608,0.014541847922276722,0.00111634877191199,3,10,50
Density-guided CNP (ours),cell17,2106.0,0.4698879815737407,0.01812680407909339,0.00095050394808533,3,10,50
Density-guided CNP (ours),cell17,2107.0,0.4795833268761635,0.01721624756786897,0.0006629765363485913,3,10,50
Density-guided CNP (ours),cell17,2108.0,0.48098905048767726,0.0168234460928587,0.0007382688249034465,3,10,50
Density-guided CNP (ours),cell17,2109.0,0.4821148495078087,0.015910933715175532,0.0007980355916945309,3,10,50
Density-guided CNP (ours),cell17,2110.0,0.48376303100585943,0.015312676852533319,0.0006348319460401227,3,10,50
Density-guided CNP (ours),cell17,2111.0,0.48765808675686523,0.018336565002961734,0.0005708850288519341,3,10,50
Density-guided CNP (ours),cell17,2112.0,0.4897432782451312,0.014892489997218534,0.0005802429863228535,3,10,50
Density-guided CNP (ours),cell17,2113.0,0.48900525297721226,0.013160824013596209,0.0006007388940351806,3,10,50
Density-guided CNP (ours),cell17,2114.0,0.48709758635361994,0.01616032765430439,0.0005228347105110471,3,10,50
Density-guided CNP (ours),cell17,2115.0,0.48808699667453775,0.011925307456449347,0.000650396463145739,3,10,50
Density-guided CNP (ours),cell17,2116.0,0.4891506447792053,0.011900077899540168,0.000539167810713284,3,10,50
Density-guided CNP (ours),cell17,2117.0,0.4899691084424654,0.014881896849070524,0.00048746001464511503,3,10,50
Density-guided CNP (ours),cell17,2118.0,0.4882105730772019,0.016381370254474337,0.0005677640941008799,3,10,50
Density-guided CNP (ours),cell17,2119.0,0.4871752442916235,0.013430617624822267,0.0006030218222950947,3,10,50
Density-guided CNP (ours),cell17,2120.0,0.4927442046801249,0.013383961284589616,0.0005716626048797654,3,10,50
Density-guided CNP (ours),cell17,2121.0,0.48932153612375257,0.014978670571149382,0.0006648351663204171,3,10,50
Density-guided CNP (ours),cell17,2122.0,0.4901019639174143,0.015313871070483305,0.00068983080419186,3,10,50
Density-guided CNP (ours),cell17,2123.0,0.4878860675493876,0.017981837302207586,0.0007405932744595892,3,10,50
Density-guided CNP (ours),cell17,2124.0,0.48983330019315074,0.014943411788024209,0.0006100009873938909,3,10,50
Density-guided CNP (ours),cell17,2125.0,0.4894154890775681,0.015392181972477607,0.000619843001558711,3,10,50
Density-guided CNP (ours),cell17,2126.0,0.49034222139914824,0.013988842390140086,0.0007050862400159432,3,10,50
Density-guided CNP (ours),cell17,2127.0,0.4905640314420065,0.011375087404585834,0.0005388988509310886,3,10,50
Density-guided CNP (ours),cell17,2128.0,0.4897165804306667,0.01580900125404252,0.0005229661763036684,3,10,50
Density-guided CNP (ours),cell17,2129.0,0.49388239610195156,0.017331959585140805,0.00043925883255775054,3,10,50
Density-guided CNP (ours),cell17,2130.0,0.4917418591777483,0.016865026284291807,0.0006050545651288475,3,10,50
Density-guided CNP (ours),cell17,2131.0,0.49250739498933155,0.017629934699891592,0.0006453694381374185,3,10,50
Density-guided CNP (ours),cell17,2132.0,0.49136934238672253,0.01332893047029367,0.0006247921118817506,3,10,50
Density-guided CNP (ours),cell17,2133.0,0.4919694122870763,0.019386020453059868,0.0006779327926824696,3,10,50
Density-guided CNP (ours),cell17,2134.0,0.492650523463885,0.014961687954946876,0.0004890320772046477,3,10,50
Density-guided CNP (ours),cell17,2135.0,0.4929407546917597,0.01338773765855611,0.0005119408648141484,3,10,50
