method,architecture_id,training_seed,context_seed,context_size,feature_id,feature,status,center_event_count,sideband_event_count,empirical_contrast_percentage_points,predicted_contrast_percentage_points,absolute_contrast_error_percentage_points
CNP,m0,1,108,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.028818459360813176,28.444329801034385
CNP,m0,1,108,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.46222188342270876,2.021390711584739
CNP,m0,1,109,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.007825725982613108,21.026483063980283
CNP,m0,1,109,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.0219652838478801,25.569123616986232
CNP,m0,1,109,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.02747504038596027,28.445673220009237
CNP,m0,1,109,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.4442980162269683,2.0393145787804796
CNP,m0,1,100,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.008270140209176713,21.026927478206847
CNP,m0,1,100,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.021951940460662733,25.569110273599016
CNP,m0,1,100,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.02733650610819982,28.445811754287
CNP,m0,1,100,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.44651209642667944,2.0371004985807684
CNP,m0,1,101,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.008345576622215134,21.027002914619885
CNP,m0,1,101,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.022256947933374516,25.569415281071727
CNP,m0,1,101,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.027305502949248606,28.44584275744595
CNP,m0,1,101,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.44890945970236795,2.03470313530508
CNP,m0,1,102,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.008041920127654922,21.026699258125326
CNP,m0,1,102,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.02209385407108133,25.569252187209436
CNP,m0,1,102,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.026927328355730307,28.446220932039466
CNP,m0,1,102,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.4452334889273407,2.0383791060801073
CNP,m0,1,103,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.009606554067287387,21.028263892064956
CNP,m0,1,103,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.022953383551860274,25.570111716690214
CNP,m0,1,103,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.02849187045096402,28.444656389944235
CNP,m0,1,103,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.4563640244975381,2.0272485705099097
CNP,m0,1,104,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.009191438189581902,21.027848776187252
CNP,m0,1,104,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.022536942204709476,25.56969527534306
CNP,m0,1,104,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.027926143176959517,28.44522211721824
CNP,m0,1,104,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.45010539039997965,2.033507204607468
CNP,m0,1,105,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.009131604177881059,21.02778894217555
CNP,m0,1,105,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.022717336897060125,25.569875670035415
CNP,m0,1,105,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.028125341777973656,28.445022918617223
CNP,m0,1,105,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.45106522267366334,2.0325473723337844
CNP,m0,1,106,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.008677675558010911,21.027335013555682
CNP,m0,1,106,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.022618903469517893,25.56977723660787
CNP,m0,1,106,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.02750848093722169,28.445639779457977
CNP,m0,1,106,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.4492082553512633,2.0344043396561844
CNP,m0,1,107,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.00930796194384964,21.02796529994152
CNP,m0,1,107,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.022669148657672444,25.569827481796025
CNP,m0,1,107,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.02783462260972369,28.445313637785475
CNP,m0,1,107,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.453992470505693,2.0296201245017547
CNP,m0,1,108,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.00952315083516675,21.028180488832838
CNP,m0,1,108,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.022585420838039383,25.569743753976393
CNP,m0,1,108,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.02840392678199466,28.444744333613205
CNP,m0,1,108,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.45706762362625886,2.026544971381189
CNP,m0,1,109,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.008597258027864818,21.027254596025536
CNP,m0,1,109,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.022481380313765786,25.56963971345212
CNP,m0,1,109,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.02751419116171494,28.445634069233485
CNP,m0,1,109,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.44655695241573035,2.0370556425917172
CNP,m0,1,100,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.00854019011836682,21.027197528116037
CNP,m0,1,100,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.02218210046582847,25.569340433604182
CNP,m0,1,100,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.027272281215717786,28.44587597917948
CNP,m0,1,100,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.4476499681969892,2.0359626268104587
CNP,m0,1,101,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.0072582887056471534,21.025915626703316
CNP,m0,1,101,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.021467207861114446,25.568625540999466
CNP,m0,1,101,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.02646144789866245,28.446686812496537
CNP,m0,1,101,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.440599619659654,2.0430129753477937
CNP,m0,1,102,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.007439926189101165,21.02609726418677
CNP,m0,1,102,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.022053412109157566,25.56921174524751
CNP,m0,1,102,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.02628628252693277,28.446861977868267
CNP,m0,1,102,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.44201607942913057,2.041596515578317
CNP,m0,1,103,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.009286039595912676,21.027943377593584
CNP,m0,1,103,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.022664826988172404,25.569823160126525
CNP,m0,1,103,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.028251031121317993,28.44489722927388
CNP,m0,1,103,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.45369499374018907,2.029917601267259
CNP,m0,1,104,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.00907496966926491,21.027732307666934
CNP,m0,1,104,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.02268620381712383,25.56984453695548
CNP,m0,1,104,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.02791882857244854,28.44522943182275
CNP,m0,1,104,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.45321173128046455,2.0304008637269835
CNP,m0,1,105,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.009140151923192619,21.027797489920864
CNP,m0,1,105,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.022692284938219398,25.569850618076572
CNP,m0,1,105,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.027890560631305128,28.445257699763893
CNP,m0,1,105,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.4519479637290297,2.031664631278418
CNP,m0,1,106,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.008860670334187581,21.027518008331857
CNP,m0,1,106,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.022269838683131038,25.569428171821485
CNP,m0,1,106,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.027520512716161516,28.445627747679037
CNP,m0,1,106,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.4506783640658013,2.0329342309416463
CNP,m0,1,107,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.007841622599946696,21.026498960597618
CNP,m0,1,107,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.02223425187439787,25.56939258501275
CNP,m0,1,107,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.027052245321712576,28.446096015073486
CNP,m0,1,107,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.44575560761695443,2.0378569873904935
CNP,m0,1,108,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.008966620505723721,21.027623958503394
CNP,m0,1,108,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.022529974534135633,25.56968830767249
CNP,m0,1,108,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.02771704556905341,28.445431214826144
CNP,m0,1,108,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.4516879250269279,2.03192466998052
CNP,m0,1,109,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.008454622083031715,21.027111960080703
CNP,m0,1,109,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.022315784755155832,25.56947411789351
CNP,m0,1,109,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.027402605080295572,28.4457456553149
CNP,m0,1,109,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.44763952513083016,2.0359730698766176
CNP,m0,1,100,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.008879991655652564,21.027537329653324
CNP,m0,1,100,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.02246825654678153,25.569626589685136
CNP,m0,1,100,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.027603658325003888,28.445544602070193
CNP,m0,1,100,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.450290490953989,2.033322104053459
CNP,m0,1,101,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.008619107537477522,21.027276445535147
CNP,m0,1,101,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.022443833833318827,25.569602166971674
CNP,m0,1,101,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.02751987903072406,28.445628381364475
CNP,m0,1,101,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.44817343552629174,2.035439159481156
CNP,m0,1,102,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.008710136807443813,21.027367474805114
CNP,m0,1,102,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.02231750522673215,25.569475838365086
CNP,m0,1,102,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.027699827868088445,28.445448432527108
CNP,m0,1,102,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.4496800285199276,2.03393256648752
CNP,m0,1,103,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.008561500726844695,21.027218838724515
CNP,m0,1,103,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.02229848021374492,25.569456813352097
CNP,m0,1,103,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.027424554301080928,28.445723706094117
CNP,m0,1,103,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.44763001174246697,2.035982583264981
CNP,m0,1,104,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.009606970810793758,21.028264308808463
CNP,m0,1,104,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.022589787661853045,25.569748120800206
CNP,m0,1,104,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.028147562253821867,28.445000698141378
CNP,m0,1,104,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.45472269868711557,2.028889896320332
CNP,m0,1,105,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.00906849457670278,21.027725832574372
CNP,m0,1,105,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.02261955924764969,25.569777892386004
CNP,m0,1,105,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.02783563077370932,28.44531262962149
CNP,m0,1,105,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.4520996117355486,2.031512983271899
CNP,m0,1,106,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.009093009849558964,21.02775034784723
CNP,m0,1,106,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.022601552355472343,25.569759885493827
CNP,m0,1,106,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.0278184897231748,28.445329770672025
CNP,m0,1,106,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.45216962144914163,2.031442973558306
CNP,m0,1,107,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.008331831369623455,21.026989169367294
CNP,m0,1,107,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.022475287970147306,25.5696336211085
CNP,m0,1,107,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.027295869291033004,28.445852391104165
CNP,m0,1,107,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.44719920607851904,2.0364133889289286
CNP,m0,1,108,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.008663880006254399,21.027321218003927
CNP,m0,1,108,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.022383161913397398,25.56954149505175
CNP,m0,1,108,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.02743867487814411,28.445709585517054
CNP,m0,1,108,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.44850048050834035,2.0351121144991073
CNP,m0,1,109,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.00851108244006582,21.027168420437736
CNP,m0,1,109,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.022419010877283707,25.569577344015638
CNP,m0,1,109,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.027418099778031557,28.445730160617167
CNP,m0,1,109,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.4479381480286676,2.0356744469787804
CNP,m0,2,100,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.014277293069275832,21.004380044928396
CNP,m0,2,100,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.019736625615818237,25.566894958754173
CNP,m0,2,100,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.002896031250121389,28.470252229145075
CNP,m0,2,100,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5483888856480407,1.9352237093594071
CNP,m0,2,101,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.014304593975589253,21.004352744022082
CNP,m0,2,101,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.020224949823721694,25.567383282962076
CNP,m0,2,101,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.0030617188271908624,28.47008654156801
CNP,m0,2,101,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5504955909092113,1.9331170040982366
CNP,m0,2,102,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.014507586065404254,21.004149751932268
CNP,m0,2,102,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.019836725353761242,25.566995058492115
CNP,m0,2,102,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.002815136890965686,28.470333123504233
CNP,m0,2,102,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5454863189299108,1.9381262760775368
CNP,m0,2,103,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.01418147259939495,21.004475865398277
CNP,m0,2,103,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.019699258601713066,25.566857591740067
CNP,m0,2,103,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.002760338704543841,28.470387921690655
CNP,m0,2,103,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.538617841311656,1.944994753695792
CNP,m0,2,104,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.014423430907373191,21.004233907090295
CNP,m0,2,104,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.019901306021286036,25.567059639159638
CNP,m0,2,104,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.002741058164701382,28.470407202230497
CNP,m0,2,104,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.543001730317802,1.9406108646896458
CNP,m0,2,105,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.014087923153460746,21.00456941484421
CNP,m0,2,105,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.01970761313022651,25.566865946268578
CNP,m0,2,105,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.0023954864355801853,28.470752773959617
CNP,m0,2,105,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5372503091501113,1.9463622858573366
CNP,m0,2,106,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.014429885505584661,21.004227452492085
CNP,m0,2,106,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.019601486968134907,25.566759820106487
CNP,m0,2,106,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.00223711795156456,28.470911142443633
CNP,m0,2,106,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5464504544683974,1.9371621405390504
CNP,m0,2,107,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.01389181044361143,21.00476552755406
CNP,m0,2,107,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.019225908157494143,25.566384241295847
CNP,m0,2,107,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.002855915022603739,28.470292345372595
CNP,m0,2,107,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5446865631487441,1.9389260318587036
CNP,m0,2,108,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.013488501954506127,21.005168836043165
CNP,m0,2,108,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.019180105019755977,25.56633843815811
CNP,m0,2,108,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.0031988340295274753,28.46994942636567
CNP,m0,2,108,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5438639021499048,1.9397486928575431
CNP,m0,2,109,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.015059432138619933,21.00359790585905
CNP,m0,2,109,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.019745630001044567,25.5669039631394
CNP,m0,2,109,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.0018695370509802522,28.471278723344216
CNP,m0,2,109,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5432821490997553,1.9403304459076924
CNP,m0,2,100,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.014013473731377957,21.004643864266292
CNP,m0,2,100,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.020438766287023125,25.567597099425377
CNP,m0,2,100,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.002582058515443464,28.470566201879755
CNP,m0,2,100,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5536225290006552,1.9299900660067926
CNP,m0,2,101,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.014345333429444107,21.004312004568227
CNP,m0,2,101,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.020091762173746197,25.5672500953121
CNP,m0,2,101,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.002873746879183958,28.470274513516014
CNP,m0,2,101,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.55506517514399,1.9285474198634578
CNP,m0,2,102,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.014680283356671708,21.003977054641
CNP,m0,2,102,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.020500068798123827,25.567658401936477
CNP,m0,2,102,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.0026938138977694592,28.470454446497428
CNP,m0,2,102,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5514068049310206,1.9322057900764271
CNP,m0,2,103,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.014198003231602474,21.004459334766068
CNP,m0,2,103,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.019774527079097215,25.56693286021745
