method,architecture_id,training_budget,training_seed,context_seed,context_size,feature_id,feature,status,center_event_count,sideband_event_count,empirical_contrast_percentage_points,predicted_contrast_percentage_points,absolute_contrast_error_percentage_points
Attentive CNP,m1,5000,0,101,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.022080858596262853,21.040738196593935
Attentive CNP,m1,5000,0,101,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.022374971490479734,25.524783361647874
Attentive CNP,m1,5000,0,101,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.0047828170401886805,28.468365443355008
Attentive CNP,m1,5000,0,101,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5693068438607285,1.9143057511467192
Attentive CNP,m1,5000,0,102,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.025294582852686265,21.043951920850358
Attentive CNP,m1,5000,0,102,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.02033383318977844,25.526824499948574
Attentive CNP,m1,5000,0,102,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.0050214069576504095,28.468126853437546
Attentive CNP,m1,5000,0,102,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5693538165884388,1.914258778419009
Attentive CNP,m1,5000,0,103,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.023508466620081325,21.042165804617753
Attentive CNP,m1,5000,0,103,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.020912866027011923,25.52624546711134
Attentive CNP,m1,5000,0,103,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.00018485742668827854,28.47296340296851
Attentive CNP,m1,5000,0,103,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5729579926709416,1.910654602336506
Attentive CNP,m1,5000,0,104,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.023403075392269823,21.04206041338994
Attentive CNP,m1,5000,0,104,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.020240730069820412,25.526917603068533
Attentive CNP,m1,5000,0,104,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.0019383874798162282,28.47120987291538
Attentive CNP,m1,5000,0,104,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5730946000628456,1.9105179949446023
Attentive CNP,m1,5000,0,105,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.024711295328117,21.043368633325787
Attentive CNP,m1,5000,0,105,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.020971949730885786,25.526186383407467
Attentive CNP,m1,5000,0,105,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.00015952882424508097,28.472988731570954
Attentive CNP,m1,5000,0,105,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5731822105717405,1.9104303844357073
Attentive CNP,m1,5000,0,106,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.025433060946611352,21.04409039894428
Attentive CNP,m1,5000,0,106,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.019245383386579107,25.527912949751773
Attentive CNP,m1,5000,0,106,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.0010198835443619991,28.472128376850836
Attentive CNP,m1,5000,0,106,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5690743536458626,1.9145382413615852
Attentive CNP,m1,5000,0,107,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.025667944745244586,21.044325282742914
Attentive CNP,m1,5000,0,107,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.020532427082298188,25.526625906056054
Attentive CNP,m1,5000,0,107,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.000527144768580623,28.472621115626616
Attentive CNP,m1,5000,0,107,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5730229863561059,1.9105896086513419
Attentive CNP,m1,5000,0,108,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.0244002585643166,21.043057596561987
Attentive CNP,m1,5000,0,108,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.02171943307665014,25.525438900061705
Attentive CNP,m1,5000,0,108,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.0019580930282037112,28.471190167366995
Attentive CNP,m1,5000,0,108,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5713530679983037,1.912259527009144
Attentive CNP,m1,5000,0,109,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.025588066235382456,21.044245404233052
Attentive CNP,m1,5000,0,109,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.018758130600016187,25.528400202538336
Attentive CNP,m1,5000,0,109,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.0018952978284525468,28.471252962566744
Attentive CNP,m1,5000,0,109,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5722531459896318,1.9113594490178158
Attentive CNP,m1,5000,1,100,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.006593924195108514,21.01206341380256
Attentive CNP,m1,5000,1,100,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.014974572607695524,25.562132905746047
Attentive CNP,m1,5000,1,100,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,0.00167262748800856,28.474820887883208
Attentive CNP,m1,5000,1,100,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.6625806904735992,1.8210319045338486
Attentive CNP,m1,5000,1,101,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.007260187435786936,21.011397150561884
Attentive CNP,m1,5000,1,101,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.015653326679343493,25.562811659817697
Attentive CNP,m1,5000,1,101,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,4.481473708795036e-06,28.47315274186891
Attentive CNP,m1,5000,1,101,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.6603487663366381,1.8232638286708096
Attentive CNP,m1,5000,1,102,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.007558982113731183,21.011098355883938
Attentive CNP,m1,5000,1,102,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.013547513392175858,25.560705846530528
Attentive CNP,m1,5000,1,102,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.0005503891200520084,28.472597871275145
Attentive CNP,m1,5000,1,102,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.6599975325530333,1.8236150624544145
Attentive CNP,m1,5000,1,103,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.006411083267277018,21.012246254730393
Attentive CNP,m1,5000,1,103,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.013187511469903157,25.560345844608257
Attentive CNP,m1,5000,1,103,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,0.002182478378875974,28.475330738774073
Attentive CNP,m1,5000,1,103,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.6497854933196212,1.8338271016878265
Attentive CNP,m1,5000,1,104,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.006978655227463104,21.011678682770206
Attentive CNP,m1,5000,1,104,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.013839510508906194,25.56099784364726
Attentive CNP,m1,5000,1,104,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,0.000397867802437446,28.473546128197636
Attentive CNP,m1,5000,1,104,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.6613332154811108,1.822279379526337
Attentive CNP,m1,5000,1,105,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.00619381382273021,21.01246352417494
Attentive CNP,m1,5000,1,105,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.011528244070635463,25.558686577208988
Attentive CNP,m1,5000,1,105,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,0.0025040094826567216,28.475652269877855
Attentive CNP,m1,5000,1,105,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.6558668924092348,1.8277457025982131
Attentive CNP,m1,5000,1,106,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.006600962932845622,21.012056375064823
Attentive CNP,m1,5000,1,106,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.013659391626696937,25.56081772476505
Attentive CNP,m1,5000,1,106,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,0.001829639238964953,28.474977899634162
Attentive CNP,m1,5000,1,106,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.659142595391049,1.8244699996163987
Attentive CNP,m1,5000,1,107,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.005541139988041177,21.01311619800963
Attentive CNP,m1,5000,1,107,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.012021398861306043,25.55917973199966
Attentive CNP,m1,5000,1,107,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,0.0016373097942723458,28.47478557018947
Attentive CNP,m1,5000,1,107,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.6593501618834541,1.8242624331239936
Attentive CNP,m1,5000,1,108,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.005885184393283893,21.012772153604388
Attentive CNP,m1,5000,1,108,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.012160060268029405,25.559318393406382
Attentive CNP,m1,5000,1,108,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,0.0009261652709091628,28.474074425666107
Attentive CNP,m1,5000,1,108,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.6655441342919677,1.8180684607154802
Attentive CNP,m1,5000,1,109,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.006370171096581334,21.01228716690109
Attentive CNP,m1,5000,1,109,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.013256525890703585,25.560414859029056
Attentive CNP,m1,5000,1,109,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,0.0012431279822588959,28.474391388377455
Attentive CNP,m1,5000,1,109,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.6562979715097866,1.8273146234976612
Attentive CNP,m1,5000,2,100,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.009761931620733133,21.028419269618404
Attentive CNP,m1,5000,2,100,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.02196470659893146,25.525193626539423
Attentive CNP,m1,5000,2,100,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.010025911132216514,28.46312234926298
Attentive CNP,m1,5000,2,100,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5642586806300365,1.9193539143774112
Attentive CNP,m1,5000,2,101,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.010020890862227905,21.0286782288599
Attentive CNP,m1,5000,2,101,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.02207474561047862,25.525083587527874
Attentive CNP,m1,5000,2,101,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.011648807404840422,28.461499452990356
Attentive CNP,m1,5000,2,101,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5671323222033509,1.916480272804097
Attentive CNP,m1,5000,2,102,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.009912619382446142,21.028569957380117
Attentive CNP,m1,5000,2,102,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.023199153198349975,25.523959179940004
Attentive CNP,m1,5000,2,102,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.010763227148191667,28.462385033247006
Attentive CNP,m1,5000,2,102,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5669900473274203,1.9166225476800274
Attentive CNP,m1,5000,2,103,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.010781264408254998,21.029438602405925
Attentive CNP,m1,5000,2,103,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.020538025777439017,25.526620307360915
Attentive CNP,m1,5000,2,103,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.01018525188983821,28.46296300850536
Attentive CNP,m1,5000,2,103,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5624515864867063,1.9211610085207416
Attentive CNP,m1,5000,2,104,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.010036398067281294,21.02869373606495
Attentive CNP,m1,5000,2,104,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.02163134896483454,25.525526984173517
Attentive CNP,m1,5000,2,104,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.010924265238410058,28.462223995156787
Attentive CNP,m1,5000,2,104,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5643129354060916,1.9192996596013563
Attentive CNP,m1,5000,2,105,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.01031969072069483,21.028977028718366
Attentive CNP,m1,5000,2,105,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.023932231738998944,25.523226101399356
Attentive CNP,m1,5000,2,105,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.00998954466113755,28.46315871573406
Attentive CNP,m1,5000,2,105,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5609081515193182,1.9227044434881297
Attentive CNP,m1,5000,2,106,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.010721683405390259,21.02937902140306
Attentive CNP,m1,5000,2,106,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.020831903230589255,25.526326429907765
Attentive CNP,m1,5000,2,106,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.009710695634346234,28.463437564760852
Attentive CNP,m1,5000,2,106,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5622632679592177,1.92134932704823
Attentive CNP,m1,5000,2,107,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.010116459792175458,21.028773797789846
Attentive CNP,m1,5000,2,107,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.022545467933632324,25.52461286520472
Attentive CNP,m1,5000,2,107,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.010353963531939403,28.462794296863258
Attentive CNP,m1,5000,2,107,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5633910152525401,1.9202215797549078
Attentive CNP,m1,5000,2,108,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.009943898661735062,21.028601236659405
Attentive CNP,m1,5000,2,108,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.02147587033692888,25.525682462801424
Attentive CNP,m1,5000,2,108,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.01054804950583188,28.462600210889367
Attentive CNP,m1,5000,2,108,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5647576976272051,1.9188548973802426
Attentive CNP,m1,5000,2,109,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.010921650568185282,21.029578988565856
Attentive CNP,m1,5000,2,109,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.02250761039390703,25.524650722744447
Attentive CNP,m1,5000,2,109,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.010222368605994347,28.462925891789205
Attentive CNP,m1,5000,2,109,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5634623758357771,1.9201502191716706
Attentive CNP + PE,m2,5000,0,100,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,24.72519200904128,3.7065346710436096
Attentive CNP + PE,m2,5000,0,100,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-12.792795517651157,12.754362815487196
Attentive CNP + PE,m2,5000,0,100,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-13.098226051673937,15.374922208721262
Attentive CNP + PE,m2,5000,0,100,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-8.573386806421093,6.089774211413646
Attentive CNP + PE,m2,5000,0,101,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,27.14491386769951,6.12625652970184
Attentive CNP + PE,m2,5000,0,101,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-11.559021375841933,13.98813695729642
Attentive CNP + PE,m2,5000,0,101,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-11.499337048876008,16.97381121151919
Attentive CNP + PE,m2,5000,0,101,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-7.756538652808814,5.272926057801366
Attentive CNP + PE,m2,5000,0,102,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,26.815903155605596,5.7972458176079265
Attentive CNP + PE,m2,5000,0,102,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-11.197630177810908,14.349528155327446
Attentive CNP + PE,m2,5000,0,102,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-11.905294195758644,16.567854064636553
Attentive CNP + PE,m2,5000,0,102,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-8.06300923830601,5.579396643298562
Attentive CNP + PE,m2,5000,0,103,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,26.06014905655632,5.04149171855865
Attentive CNP + PE,m2,5000,0,103,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-12.636082528553722,12.911075804584632
Attentive CNP + PE,m2,5000,0,103,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-12.725630120583789,15.747518139811408
Attentive CNP + PE,m2,5000,0,103,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-9.071268225437516,6.587655630430067
Attentive CNP + PE,m2,5000,0,104,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,26.495647826513995,5.476990488516326
Attentive CNP + PE,m2,5000,0,104,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-12.62664219874346,12.920516134394894
Attentive CNP + PE,m2,5000,0,104,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-12.377999736406617,16.09514852398858
Attentive CNP + PE,m2,5000,0,104,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-8.692576818663083,6.208964223655636
Attentive CNP + PE,m2,5000,0,105,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,25.056453681122214,4.037796343124544
Attentive CNP + PE,m2,5000,0,105,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-13.417051830273891,12.130106502864463
Attentive CNP + PE,m2,5000,0,105,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-13.618450551617842,14.854697708777357
Attentive CNP + PE,m2,5000,0,105,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-9.19415053112353,6.710537936116082
Attentive CNP + PE,m2,5000,0,106,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,26.433915099173316,5.415257761175646
Attentive CNP + PE,m2,5000,0,106,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-12.023224907845215,13.523933425293139
Attentive CNP + PE,m2,5000,0,106,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-11.492139899908413,16.981008360486786
Attentive CNP + PE,m2,5000,0,106,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-9.043173788211575,6.559561193204128
Attentive CNP + PE,m2,5000,0,107,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,25.966711397509602,4.9480540595119304
Attentive CNP + PE,m2,5000,0,107,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-13.152485507009775,12.394672826128577
Attentive CNP + PE,m2,5000,0,107,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-12.554933817205155,15.918214443190044
Attentive CNP + PE,m2,5000,0,107,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-9.331903884505651,6.848291289498204
Attentive CNP + PE,m2,5000,0,108,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,26.27795967120304,5.259302333205368
Attentive CNP + PE,m2,5000,0,108,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-12.58012316529506,12.967035167843294
Attentive CNP + PE,m2,5000,0,108,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-12.288908937175655,16.184239323219543
Attentive CNP + PE,m2,5000,0,108,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-8.687566637131505,6.2039540421240575
Attentive CNP + PE,m2,5000,0,109,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,25.787655236982545,4.768997898984873
Attentive CNP + PE,m2,5000,0,109,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-12.57225864679652,12.974899686341834
Attentive CNP + PE,m2,5000,0,109,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-12.445465555350598,16.027682705044597
Attentive CNP + PE,m2,5000,0,109,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-9.019609579687407,6.53599698467996
Attentive CNP + PE,m2,5000,1,100,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,24.708646684113088,3.6899893461154187
Attentive CNP + PE,m2,5000,1,100,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-10.336053667443345,15.211104665695007
Attentive CNP + PE,m2,5000,1,100,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-9.667640451932701,18.805507808462497
Attentive CNP + PE,m2,5000,1,100,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-15.766311504601301,13.282698909593854
Attentive CNP + PE,m2,5000,1,101,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,25.33488903079818,4.31623169280051
Attentive CNP + PE,m2,5000,1,101,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-10.433179045771151,15.113979287367203
Attentive CNP + PE,m2,5000,1,101,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-9.57744515715951,18.89570310323569
Attentive CNP + PE,m2,5000,1,101,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-14.801416705389169,12.317804110381722
Attentive CNP + PE,m2,5000,1,102,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,25.14165452165652,4.12299718365885
Attentive CNP + PE,m2,5000,1,102,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-10.33033311345592,15.216825219682434
Attentive CNP + PE,m2,5000,1,102,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-9.454775105239172,19.018373155156027
Attentive CNP + PE,m2,5000,1,102,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-15.066491404626674,12.582878809619228
Attentive CNP + PE,m2,5000,1,103,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,25.044217334255038,4.025559996257366
Attentive CNP + PE,m2,5000,1,103,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-10.617484013850865,14.92967431928749
Attentive CNP + PE,m2,5000,1,103,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-9.743733840997246,18.72941441939795
Attentive CNP + PE,m2,5000,1,103,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-16.267808206381083,13.784195611373635
Attentive CNP + PE,m2,5000,1,104,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,24.98533746705418,3.96668012905651
Attentive CNP + PE,m2,5000,1,104,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-10.858885235453315,14.68827309768504
Attentive CNP + PE,m2,5000,1,104,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-9.86119587417192,18.61195238622328
Attentive CNP + PE,m2,5000,1,104,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-16.19742234392943,13.713809748921982
Attentive CNP + PE,m2,5000,1,105,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,24.656947417903254,3.6382900799055817
Attentive CNP + PE,m2,5000,1,105,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-11.00540062229669,14.541757710841663
Attentive CNP + PE,m2,5000,1,105,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-9.915130045380662,18.558018215014535
Attentive CNP + PE,m2,5000,1,105,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-16.709021169009723,14.225408574002273
Attentive CNP + PE,m2,5000,1,106,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,24.86388208740753,3.845224749409859
Attentive CNP + PE,m2,5000,1,106,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-10.878223579386809,14.668934753751545
Attentive CNP + PE,m2,5000,1,106,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-9.663900176308879,18.80924808408632
Attentive CNP + PE,m2,5000,1,106,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-16.211593128411725,13.727980533404278
Attentive CNP + PE,m2,5000,1,107,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,24.937465327917497,3.918807989919826
Attentive CNP + PE,m2,5000,1,107,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-10.628505666148946,14.918652666989408
