mode,mode_label,region_id,training_seeds,contexts_per_seed,passing_count_difference_all_events_mean,passing_count_difference_all_events_across_seed_sd,passing_count_difference_all_events_mean_within_seed_context_sd,efficiency_difference_pp_all_events_mean,efficiency_difference_pp_all_events_across_seed_sd,efficiency_difference_pp_all_events_mean_within_seed_context_sd,weighted_bin_MAE_pp_supported_mean,weighted_bin_MAE_pp_supported_across_seed_sd,weighted_bin_MAE_pp_supported_mean_within_seed_context_sd,C1_percent_mean,C1_percent_across_seed_sd,C1_percent_mean_within_seed_context_sd,C2_percent_mean,C2_percent_across_seed_sd,C2_percent_mean_within_seed_context_sd,C3_percent_mean,C3_percent_across_seed_sd,C3_percent_mean_within_seed_context_sd
global_both,Global gate + attention,FE_core,3,10,-239.63261393497484,161.73697459940172,112.32338056109195,-2.8119292881362923,1.897875787366835,1.318040138008589,3.078504005462243,1.5949146764721427,1.1294984543114182,10.0,17.320508075688775,11.653431646335017,15.0,25.98076211353316,16.57381543352922,26.666666666666668,46.18802153517006,14.05456737852613
global_both,Global gate + attention,DEP_broad,3,10,-197.17009414833782,8.927494719125821,6.848152543164248,-15.260843200335747,0.6909825633998323,0.5300427664987808,16.07744643313964,0.3151356969867791,0.36477685300536705,64.44444444444444,1.9245008972987498,4.68485579284205,83.33333333333334,0.0,1.4979556132593925e-14,83.33333333333334,0.0,1.4979556132593925e-14
global_both,Global gate + attention,feature_1620_broad,3,10,136.12600154870753,5.123703011580146,6.4340485288769145,10.227347975109504,0.38495139080241564,0.4833995889464249,12.02273717846994,0.5708324896992534,0.28774107110328223,46.11111111111111,6.735753140545636,2.6835882863313767,66.66666666666666,0.0,1.4979556132593925e-14,66.66666666666666,0.0,1.4979556132593925e-14
global_both,Global gate + attention,SE_broad,3,10,82.51792266417046,43.33097400732713,2.4837278610471905,4.099251001697489,2.152557079350577,0.12338439448818628,6.18090835465009,1.7001525056155675,0.09638727622012745,16.666666666666664,0.0,3.744889033148481e-15,75.55555555555556,8.388704928078619,2.8688765527462423,83.33333333333334,0.0,1.4979556132593925e-14
global_both,Global gate + attention,FE_broad,3,10,-233.04342354461835,164.97174006220993,114.71595244444025,-2.6712909622262537,1.8910103170817276,1.3149467267817543,3.1987828096033883,1.550541580785335,1.0560272829414945,27.333333333333332,6.429100507328636,8.17501450316554,51.333333333333336,14.742229591663987,6.662957806893135,67.33333333333333,21.93931022920578,9.135468796041986
global_both,Global gate + attention,continuum_1700_2000,3,10,39.70086599473931,112.94436080076969,22.786818677679673,0.48239205339901964,1.372349462949814,0.27687507506293646,5.1537504877465965,0.4995280190211691,0.023018601217265035,47.38888888888889,10.788797344845632,1.3678406756316503,84.16666666666667,1.0137937550497076,0.9009659808816709,96.55555555555554,0.6735753140545533,0.5611623156857698
global_both,Global gate + attention,continuum_2200_2400,3,10,93.74640512722611,71.64396693599107,8.57880010615984,1.0309733325330046,0.7879024187395918,0.09434510179434556,4.727797994393817,0.525300797668584,0.11414308487020076,39.416666666666664,5.757241816471958,2.1563299168335646,79.08333333333333,4.719198378255923,0.9295845196444366,93.5,2.4109126902482387,0.8417434735286481
global_both,Global gate + attention,sparse_tail_2700_3000,3,10,31.232026390129096,6.621302257552454,4.800013263150034,20.821350926752732,4.4142015050349706,3.200008842100022,21.305303151915094,2.49854518501299,2.9554392876111373,14.615384615384615,5.80756495020827,3.3436668366722864,32.05128205128205,8.981681993916407,14.660971700813883,68.20512820512822,9.617948376159518,7.576793936161029
density_free_global,Density-free global,overall,3,10,3815.652942630255,894.3770841304172,235.58802200486582,3.3353609638376356,0.7817981504636514,0.205933585668589,7.0471995156116165,0.1696593890448891,0.14395765644190928,44.58521870286577,0.9965885724051124,0.9368905218953554,76.9155354449472,0.9454559569600988,1.0912926010721642,91.78733031674209,0.5527960055597548,0.7424198894701158
density_free_global,Density-free global,DEP_core,3,10,-176.92847116285566,9.193655058275064,2.30077105207033,-21.36817284575551,1.1103448138013374,0.27787090000849396,20.872932131915416,1.1120670028718007,0.27936411781721765,38.333333333333336,20.207259421636902,8.050764858994134,50.0,0.0,0.0,50.0,0.0,0.0
