aggregation_level,left_mode,right_mode,estimand,region_id,training_seed,component_count,C1_difference_pp_left_minus_right_mean,C1_difference_pp_left_minus_right_descriptive_sd,C2_difference_pp_left_minus_right_mean,C2_difference_pp_left_minus_right_descriptive_sd,C3_difference_pp_left_minus_right_mean,C3_difference_pp_left_minus_right_descriptive_sd,weighted_MAE_difference_pp_left_minus_right_mean,weighted_MAE_difference_pp_left_minus_right_descriptive_sd,efficiency_difference_contrast_pp_left_minus_right_mean,efficiency_difference_contrast_pp_left_minus_right_descriptive_sd
contexts_within_seed,full_density,global_gate,adaptive decoder gate,FE_core,2,10,0.0,40.824829046386306,-10.0,45.94682917363407,10.0,61.46362971528592,-0.08220057622744856,1.1747099934301255,1.2147128917424284,0.15160125971547722
contexts_within_seed,full_density,global_gate,adaptive decoder gate,SE_core,2,10,25.0,26.352313834736496,50.0,0.0,50.0,0.0,-7.442734968165576,0.49804613721006225,-9.325008978893923,0.21247350958029326
contexts_within_seed,full_density,global_gate,adaptive decoder gate,DEP_core,2,10,0.0,0.0,50.0,0.0,50.0,0.0,-21.200071217587727,0.054785627657879594,21.25668779998874,0.038973137745002225
contexts_within_seed,full_density,global_gate,adaptive decoder gate,feature_1620_core,2,10,50.0,0.0,50.0,0.0,50.0,0.0,-9.93445084191199,0.28944742638180565,-10.902036230439625,0.04734197741177752
contexts_within_seed,full_density,global_attention,adaptive attention,peaks_equal_four_cores,0,10,-1.25,3.952847075210474,1.25,3.952847075210474,-2.5,5.270462766947299,0.03013805782081347,0.02615002706078938,,
contexts_within_seed,full_density,global_attention,adaptive attention,continuum_equal_two_windows,0,10,-0.04166666666666572,1.2645755155655585,0.45833333333333715,0.9712296520581624,0.0,0.0,-0.03303533723539083,0.007221703903895214,,
contexts_within_seed,full_density,global_attention,adaptive attention,overall,0,10,1.0633484162895919,0.9177703123122966,0.9276018099547543,0.8693986598464324,1.0859728506787334,0.8518866513691061,-0.02165711137001507,0.008650143483178187,-0.016768588427552356,0.01601300906919815
contexts_within_seed,full_density,global_attention,adaptive attention,sparse_tail_2700_3000,0,10,23.076923076923073,22.353327915593198,28.46153846153846,26.90475567092241,29.230769230769234,21.081851067789195,-8.055980727275738,4.520187208991125,-10.297393361200402,6.502818896869975
contexts_within_seed,full_density,global_attention,adaptive attention,FE_core,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.09926331590545315,0.0989757518234456,-0.1094467524986166,0.09889196970425031
contexts_within_seed,full_density,global_attention,adaptive attention,SE_core,0,10,0.0,0.0,0.0,0.0,-10.0,21.081851067789195,0.08365759803441182,0.0760583973990078,-0.014868292171242983,0.08463257951267429
contexts_within_seed,full_density,global_attention,adaptive attention,DEP_core,0,10,0.0,0.0,5.0,15.811388300841896,0.0,0.0,-0.1592988877448596,0.06807259807513541,0.17492433669054788,0.026502522207892582
contexts_within_seed,full_density,global_attention,adaptive attention,feature_1620_core,0,10,-5.0,15.811388300841896,0.0,0.0,0.0,0.0,0.09693020508824794,0.02047125342169468,-0.07070129801766693,0.02180260408147785
contexts_within_seed,full_density,global_attention,adaptive attention,peaks_equal_four_cores,1,10,1.25,3.952847075210474,0.0,0.0,0.0,0.0,0.06230925747123513,0.027553862149621355,,
contexts_within_seed,full_density,global_attention,adaptive attention,continuum_equal_two_windows,1,10,-1.41666666666667,1.2453617650811084,-0.37500000000000566,0.41434538583822905,-0.375,0.60380736442456,0.06271991234405601,0.005989967425591142,,
contexts_within_seed,full_density,global_attention,adaptive attention,overall,1,10,1.2443438914027154,1.1096484894089094,1.4705882352941173,0.9373908668669731,1.334841628959279,0.6866473387686294,-0.050055478885218996,0.00905518745558327,0.11674858302325115,0.015187328314687899
contexts_within_seed,full_density,global_attention,adaptive attention,sparse_tail_2700_3000,1,10,46.92307692307692,21.892691493473393,53.84615384615385,22.934030538459382,48.46153846153846,22.07214278631522,-14.40718797220328,7.083788407130352,-18.33124226636415,8.654588893031647
contexts_within_seed,full_density,global_attention,adaptive attention,FE_core,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.17217725647593288,0.09126856801674735,-0.17961695223732618,0.09149306095231136
contexts_within_seed,full_density,global_attention,adaptive attention,SE_core,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.011970198063349268,0.05106327767791382,0.15267227878801015,0.07131716695035888
contexts_within_seed,full_density,global_attention,adaptive attention,DEP_core,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.04070952194692594,0.06539054018411233,-0.1062509576767586,0.03894024366934501
contexts_within_seed,full_density,global_attention,adaptive attention,feature_1620_core,1,10,5.0,15.811388300841896,0.0,0.0,0.0,0.0,0.024380053398733104,0.031000800055077507,0.22068115144968195,0.04014419774666152
contexts_within_seed,full_density,global_attention,adaptive attention,peaks_equal_four_cores,2,10,5.0,8.740073734751263,-3.75,8.43685697138191,0.0,5.892556509887896,-0.023928662758285757,0.15868222490767092,,
contexts_within_seed,full_density,global_attention,adaptive attention,continuum_equal_two_windows,2,10,-0.9583333333333328,2.115948405401458,-0.12499999999999431,1.1119788278471152,0.0,0.0,-0.0009232927348168385,0.018433566542787546,,
contexts_within_seed,full_density,global_attention,adaptive attention,overall,2,10,1.6968325791855208,1.10964848940891,1.9457013574660622,0.8742912064066038,1.2895927601809958,0.8535540764356525,-0.045242321679771935,0.05234137233521548,-0.06433014531956652,0.02913764240455683
contexts_within_seed,full_density,global_attention,adaptive attention,sparse_tail_2700_3000,2,10,23.846153846153847,20.335774419382926,36.92307692307692,29.637299029333104,36.15384615384615,30.779912675738718,-14.518606527504351,7.224535627247711,-16.075877715868888,9.086808420013607
contexts_within_seed,full_density,global_attention,adaptive attention,FE_core,2,10,15.0,24.1522945769824,-15.0,33.74742788552764,0.0,23.570226039551585,-0.1064004189968056,0.5713429497989105,-0.6406123603532184,0.10890948821211155
contexts_within_seed,full_density,global_attention,adaptive attention,SE_core,2,10,0.0,0.0,0.0,0.0,0.0,0.0,-0.06294855206090433,0.056574419766994705,-0.08432032790324724,0.07362059352100488
contexts_within_seed,full_density,global_attention,adaptive attention,DEP_core,2,10,5.0,15.811388300841896,0.0,0.0,0.0,0.0,-0.17901738864851036,0.03220219173436204,0.1846188140808072,0.014576089336185257
contexts_within_seed,full_density,global_attention,adaptive attention,feature_1620_core,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.25265170867307757,0.008015671705601295,0.35582343631529884,0.0062827168855167075
contexts_within_seed,global_gate,global_both,adaptive attention with global gate,peaks_equal_four_cores,0,10,2.5,5.270462766947299,0.0,0.0,0.0,0.0,-0.053276504461447695,0.04714629986429216,,
contexts_within_seed,global_gate,global_both,adaptive attention with global gate,continuum_equal_two_windows,0,10,-1.6250000000000029,0.6349516361479143,0.7499999999999915,0.9378857231185636,0.0,0.0,0.01819296505400656,0.008353290876757763,,
contexts_within_seed,global_gate,global_both,adaptive attention with global gate,overall,0,10,0.5882352941176456,0.7249239722894674,1.60633484162896,0.6075455222058191,0.8144796380090511,0.34062110982311683,-0.012962606453986591,0.020129174015732207,-0.01752470422998984,0.028786181611795893
contexts_within_seed,global_gate,global_both,adaptive attention with global gate,sparse_tail_2700_3000,0,10,23.846153846153843,21.28359586609962,33.84615384615385,15.038849537041209,16.153846153846153,5.6758829797893995,-6.966778039472826,2.64258045991449,-8.666784217697273,4.015929402576855
contexts_within_seed,global_gate,global_both,adaptive attention with global gate,FE_core,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.12670762670599384,0.17027918070168518,-0.13177936410409502,0.17216843016238742
contexts_within_seed,global_gate,global_both,adaptive attention with global gate,SE_core,0,10,0.0,0.0,0.0,0.0,0.0,0.0,-0.1038358153918149,0.03989014691490743,-0.09965497936976515,0.038544833872318045
contexts_within_seed,global_gate,global_both,adaptive attention with global gate,DEP_core,0,10,10.0,21.081851067789195,0.0,0.0,0.0,0.0,-0.04030821670549969,0.08523181780999932,0.03659124104441105,0.08532599653963752
contexts_within_seed,global_gate,global_both,adaptive attention with global gate,feature_1620_core,0,10,0.0,0.0,0.0,0.0,0.0,0.0,-0.19566961245447026,0.07391524173982324,-0.19566961245446138,0.07391524173982958
contexts_within_seed,global_gate,global_both,adaptive attention with global gate,peaks_equal_four_cores,1,10,0.0,0.0,-7.5,6.454972243679028,0.0,0.0,0.18715166920018297,0.033390429711901225,,
contexts_within_seed,global_gate,global_both,adaptive attention with global gate,continuum_equal_two_windows,1,10,0.04166666666666856,1.5645819462932156,-1.54166666666666,1.3472938125308578,0.0,0.0,0.10394856915942308,0.00738384985428321,,
contexts_within_seed,global_gate,global_both,adaptive attention with global gate,overall,1,10,1.968325791855205,0.769452545441007,0.45248868778280527,0.7311734324911514,-0.045248868778281805,0.5311256971842858,0.08244180425889427,0.012260150880476333,-0.08471414740726269,0.028096879143183293
contexts_within_seed,global_gate,global_both,adaptive attention with global gate,sparse_tail_2700_3000,1,10,39.230769230769226,18.998598515736102,37.69230769230769,19.678547542922963,20.000000000000007,13.17459751657962,-8.576672871157367,6.574694390098537,-10.242405025878224,8.529121251807075
contexts_within_seed,global_gate,global_both,adaptive attention with global gate,FE_core,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.13274873629003042,0.1328673741789594,-0.13411647847643024,0.13478844089830974
contexts_within_seed,global_gate,global_both,adaptive attention with global gate,SE_core,1,10,0.0,0.0,-30.0,25.81988897471611,0.0,0.0,0.791464804171184,0.03579504828603246,0.7446857375754902,0.034318338393792974
contexts_within_seed,global_gate,global_both,adaptive attention with global gate,DEP_core,1,10,0.0,0.0,0.0,0.0,0.0,0.0,-0.2482704064547537,0.044923135511990904,0.249092005258019,0.04751148787360901
contexts_within_seed,global_gate,global_both,adaptive attention with global gate,feature_1620_core,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.07266354279427141,0.05263859568906413,0.07266354279427567,0.05263859568906964
contexts_within_seed,global_gate,global_both,adaptive attention with global gate,peaks_equal_four_cores,2,10,1.25,7.095577652469334,1.25,3.952847075210474,-6.25,10.622957319984968,0.0792588771721034,0.1030607099769106,,
contexts_within_seed,global_gate,global_both,adaptive attention with global gate,continuum_equal_two_windows,2,10,-0.7916666666666657,1.6011425318838437,1.0833333333333315,0.35136418446315726,-0.6249999999999943,0.5641693336552727,-0.04802777727959047,0.01204734134969353,,
